settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,69.02,69.02,69.02,Battery_1,charge,3.0,16.8,3.35
2,130.0,130.0,0.0,Battery_1,hold,0.0,16.8,3.35
3,130.0,130.0,0.0,Battery_1,hold,0.0,16.8,3.35
4,129.5,129.5,0.0,Battery_1,hold,0.0,16.8,3.35
5,129.95,129.95,0.0,Battery_1,hold,0.0,16.8,3.35
6,88.36,88.36,88.36,Battery_1,charge,3.0,23.5,4.7
7,64.4,64.4,64.4,Battery_1,charge,3.0,30.2,6.05
8,94.68,94.68,94.68,Battery_1,charge,3.0,37.0,7.4
9,107.12,107.12,107.12,Battery_1,charge,3.0,43.8,8.75
10,102.64,102.64,102.64,Battery_1,charge,3.0,50.5,10.1
11,127.45,127.45,0.0,Battery_1,hold,0.0,50.5,10.1
12,134.75,134.75,134.75,Battery_1,discharge,3.0,42.2,8.43
13,134.75,134.75,134.75,Battery_1,discharge,3.0,33.8,6.77
14,134.75,134.75,134.75,Battery_1,discharge,3.0,25.5,5.1
15,135.9,135.9,135.9,Battery_1,discharge,3.0,17.2,3.43
16,134.75,134.75,134.75,Battery_1,discharge,2.58,10.0,2.0
17,0.0,0.0,0.0,Battery_1,charge,3.0,16.8,3.35
18,34.22,34.22,34.22,Battery_1,charge,3.0,23.5,4.7
19,34.22,34.22,34.22,Battery_1,charge,3.0,30.2,6.05
20,114.0,114.0,114.0,Battery_1,discharge,3.0,21.9,4.38
21,115.0,115.0,115.0,Battery_1,discharge,3.0,13.6,2.72
22,49.23,49.23,0.0,Battery_1,hold,0.0,13.6,2.72
23,49.54,49.54,0.0,Battery_1,hold,0.0,13.6,2.72
24,48.92,48.92,48.92,Battery_1,charge,2.81,19.9,3.98
25,56.03,56.03,0.0,Battery_1,hold,0.0,19.9,3.98
26,114.0,114.0,114.0,Battery_1,discharge,3.0,11.6,2.32
27,48.0,48.0,48.0,Battery_1,charge,3.0,18.3,3.67
28,61.68,61.68,61.68,Battery_1,discharge,3.0,10.0,2.0
29,1.37,1.37,1.37,Battery_1,charge,3.0,16.8,3.35
30,1.37,1.37,1.37,Battery_1,charge,3.0,23.5,4.7
31,34.22,34.22,34.22,Battery_1,charge,3.0,30.2,6.05
32,88.85,88.85,88.85,Battery_1,discharge,3.0,21.9,4.38
33,89.89,89.89,89.89,Battery_1,discharge,3.0,13.6,2.72
34,44.63,44.63,44.63,Battery_1,charge,1.22,16.3,3.27
35,37.67,37.67,37.67,Battery_1,charge,3.0,23.1,4.62
36,31.76,31.76,31.76,Battery_1,charge,3.0,29.8,5.97
37,29.76,29.76,29.76,Battery_1,charge,3.0,36.6,7.32
38,51.76,51.76,0.0,Battery_1,hold,0.0,36.6,7.32
39,13.76,13.76,13.76,Battery_1,charge,3.0,43.3,8.67
40,76.38,76.38,76.38,Battery_1,discharge,3.0,35.0,7.0
41,94.0,94.0,94.0,Battery_1,discharge,3.0,26.7,5.33
42,128.0,128.0,128.0,Battery_1,discharge,3.0,18.3,3.67
43,72.63,72.63,72.63,Battery_1,discharge,3.0,10.0,2.0
44,1.94,1.94,1.94,Battery_1,charge,3.0,16.8,3.35
45,20.98,20.98,20.98,Battery_1,discharge,2.43,10.0,2.0
46,0.69,0.69,0.0,Battery_1,hold,0.0,10.0,2.0
1,69.02,69.02,69.02,Battery_2,charge,7.5,13.4,13.38
2,130.0,130.0,0.0,Battery_2,hold,0.0,13.4,13.38
3,130.0,130.0,0.0,Battery_2,hold,0.0,13.4,13.38
4,129.5,129.5,0.0,Battery_2,hold,0.0,13.4,13.38
5,129.95,129.95,0.0,Battery_2,hold,0.0,13.4,13.38
6,88.36,88.36,88.36,Battery_2,charge,7.5,16.8,16.75
7,64.4,64.4,64.4,Battery_2,charge,7.5,20.1,20.12
8,94.68,94.68,94.68,Battery_2,charge,7.5,23.5,23.5
9,107.12,107.12,107.12,Battery_2,charge,7.5,26.9,26.88
10,102.64,102.64,102.64,Battery_2,charge,7.5,30.2,30.25
11,127.45,127.45,0.0,Battery_2,hold,0.0,30.2,30.25
12,134.75,134.75,134.75,Battery_2,discharge,6.45,26.7,26.67
13,134.75,134.75,134.75,Battery_2,discharge,7.5,22.5,22.5
14,134.75,134.75,134.75,Battery_2,discharge,7.5,18.3,18.33
15,135.9,135.9,135.9,Battery_2,discharge,7.5,14.2,14.17
16,134.75,134.75,134.75,Battery_2,discharge,7.5,10.0,10.0
17,0.0,0.0,0.0,Battery_2,charge,7.5,13.4,13.38
18,34.22,34.22,34.22,Battery_2,charge,7.5,16.8,16.75
19,34.22,34.22,34.22,Battery_2,charge,7.5,20.1,20.12
20,114.0,114.0,114.0,Battery_2,discharge,7.5,16.0,15.96
21,115.0,115.0,115.0,Battery_2,discharge,7.5,11.8,11.79
22,49.23,49.23,0.0,Battery_2,hold,0.0,11.8,11.79
23,49.54,49.54,0.0,Battery_2,hold,0.0,11.8,11.79
24,48.92,48.92,48.92,Battery_2,charge,7.04,15.0,14.96
25,56.03,56.03,0.0,Battery_2,hold,0.0,15.0,14.96
26,114.0,114.0,114.0,Battery_2,discharge,7.5,10.8,10.79
