startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-04-22T23:00:00Z,APXMIDP,2026-04-23,1,86.48,1458.3
2026-04-22T23:30:00Z,APXMIDP,2026-04-23,2,88.19,1530.1
2026-04-22T00:00:00Z,APXMIDP,2026-04-22,3,74.2,1238.55
2026-04-22T00:30:00Z,APXMIDP,2026-04-22,4,74.99,1432.25
2026-04-22T01:00:00Z,APXMIDP,2026-04-22,5,75.57,1600.2
2026-04-22T01:30:00Z,APXMIDP,2026-04-22,6,74.9,1724.05
2026-04-22T02:00:00Z,APXMIDP,2026-04-22,7,73.38,1510.4
2026-04-22T02:30:00Z,APXMIDP,2026-04-22,8,74.06,1421.65
2026-04-22T03:00:00Z,APXMIDP,2026-04-22,9,74.86,1312.45
2026-04-22T03:30:00Z,APXMIDP,2026-04-22,10,76.16,1521.0
2026-04-22T04:00:00Z,APXMIDP,2026-04-22,11,96.48,1611.75
2026-04-22T04:30:00Z,APXMIDP,2026-04-22,12,86.91,2104.95
2026-04-22T05:00:00Z,APXMIDP,2026-04-22,13,97.78,2346.9
2026-04-22T05:30:00Z,APXMIDP,2026-04-22,14,109.04,2112.95
2026-04-22T06:00:00Z,APXMIDP,2026-04-22,15,91.11,2849.9
2026-04-22T06:30:00Z,APXMIDP,2026-04-22,16,101.66,2793.1
2026-04-22T07:00:00Z,APXMIDP,2026-04-22,17,79.15,3361.0
2026-04-22T07:30:00Z,APXMIDP,2026-04-22,18,72.87,3322.05
2026-04-22T08:00:00Z,APXMIDP,2026-04-22,19,50.11,4046.65
2026-04-22T08:30:00Z,APXMIDP,2026-04-22,20,30.61,3990.7
2026-04-22T09:00:00Z,APXMIDP,2026-04-22,21,15.81,3688.15
2026-04-22T09:30:00Z,APXMIDP,2026-04-22,22,-2.2,2837.9
2026-04-22T10:00:00Z,APXMIDP,2026-04-22,23,-10.26,2328.5
2026-04-22T10:30:00Z,APXMIDP,2026-04-22,24,-12.13,1729.1
2026-04-22T11:00:00Z,APXMIDP,2026-04-22,25,-18.21,2007.8
2026-04-22T11:30:00Z,APXMIDP,2026-04-22,26,-22.53,2458.05
2026-04-22T12:00:00Z,APXMIDP,2026-04-22,27,-21.57,3453.6
2026-04-22T12:30:00Z,APXMIDP,2026-04-22,28,-24.27,3709.55
2026-04-22T13:00:00Z,APXMIDP,2026-04-22,29,-19.88,4393.95
2026-04-22T13:30:00Z,APXMIDP,2026-04-22,30,-27.46,4586.25
2026-04-22T14:00:00Z,APXMIDP,2026-04-22,31,-26.17,4820.7
2026-04-22T14:30:00Z,APXMIDP,2026-04-22,32,-21.03,5061.8
2026-04-22T15:00:00Z,APXMIDP,2026-04-22,33,-8.49,4799.45
2026-04-22T15:30:00Z,APXMIDP,2026-04-22,34,57.3,4779.75
2026-04-22T16:00:00Z,APXMIDP,2026-04-22,35,64.42,4653.95
2026-04-22T16:30:00Z,APXMIDP,2026-04-22,36,84.8,3589.6
2026-04-22T17:00:00Z,APXMIDP,2026-04-22,37,99.59,3941.5
2026-04-22T17:30:00Z,APXMIDP,2026-04-22,38,111.57,4521.95
2026-04-22T18:00:00Z,APXMIDP,2026-04-22,39,120.61,3827.0
2026-04-22T18:30:00Z,APXMIDP,2026-04-22,40,126.9,3332.5
2026-04-22T19:00:00Z,APXMIDP,2026-04-22,41,120.52,3715.85
2026-04-22T19:30:00Z,APXMIDP,2026-04-22,42,124.84,3708.85
2026-04-22T20:00:00Z,APXMIDP,2026-04-22,43,118.66,3191.55
2026-04-22T20:30:00Z,APXMIDP,2026-04-22,44,102.81,3260.2
2026-04-22T21:00:00Z,APXMIDP,2026-04-22,45,98.11,3462.7
2026-04-22T21:30:00Z,APXMIDP,2026-04-22,46,95.87,3668.05
2026-04-22T22:00:00Z,APXMIDP,2026-04-22,47,89.31,2010.65
2026-04-22T22:30:00Z,APXMIDP,2026-04-22,48,87.64,1855.2
