settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,132.85,132.85,0.0,Battery_1,hold,0.0,10.0,2.0
2,129.76,129.76,0.0,Battery_1,hold,0.0,10.0,2.0
3,131.04,131.04,0.0,Battery_1,hold,0.0,10.0,2.0
4,131.24,131.24,0.0,Battery_1,hold,0.0,10.0,2.0
5,112.49,112.49,112.49,Battery_1,charge,3.0,16.8,3.35
6,130.39,130.39,0.0,Battery_1,hold,0.0,16.8,3.35
7,153.71,153.71,153.71,Battery_1,discharge,2.43,10.0,2.0
8,129.71,129.71,0.0,Battery_1,hold,0.0,10.0,2.0
9,129.36,129.36,0.0,Battery_1,hold,0.0,10.0,2.0
10,148.58,148.58,0.0,Battery_1,hold,0.0,10.0,2.0
11,107.61,107.61,107.61,Battery_1,charge,3.0,16.8,3.35
12,110.0,110.0,110.0,Battery_1,charge,0.7,18.3,3.67
13,116.45,116.45,0.0,Battery_1,hold,0.0,18.3,3.67
14,129.33,129.33,0.0,Battery_1,hold,0.0,18.3,3.67
15,159.99,159.99,159.99,Battery_1,discharge,3.0,10.0,2.0
16,107.16,107.16,0.0,Battery_1,hold,0.0,10.0,2.0
17,124.08,124.08,0.0,Battery_1,hold,0.0,10.0,2.0
18,79.83,79.83,0.0,Battery_1,hold,0.0,10.0,2.0
19,59.16,59.16,0.0,Battery_1,hold,0.0,10.0,2.0
20,35.0,35.0,0.0,Battery_1,hold,0.0,10.0,2.0
21,10.0,10.0,10.0,Battery_1,charge,3.0,16.8,3.35
22,3.23,3.23,3.23,Battery_1,charge,3.0,23.5,4.7
23,0.0,0.0,0.0,Battery_1,charge,3.0,30.2,6.05
24,0.0,0.0,0.0,Battery_1,charge,3.0,37.0,7.4
25,0.0,0.0,0.0,Battery_1,charge,3.0,43.8,8.75
26,16.9,16.9,16.9,Battery_1,charge,2.56,49.5,9.9
27,-4.99,-4.99,-4.99,Battery_1,charge,3.0,56.2,11.25
28,-5.02,-5.02,-5.02,Battery_1,charge,3.0,63.0,12.6
29,-5.02,-5.02,-5.02,Battery_1,charge,3.0,69.8,13.95
30,-4.99,-4.99,-4.99,Battery_1,charge,3.0,76.5,15.3
31,10.01,10.01,10.01,Battery_1,charge,3.0,83.2,16.65
32,10.01,10.01,10.01,Battery_1,charge,3.0,90.0,18.0
33,66.3,66.3,0.0,Battery_1,hold,0.0,90.0,18.0
34,80.9,80.9,0.0,Battery_1,hold,0.0,90.0,18.0
35,113.55,113.55,0.0,Battery_1,hold,0.0,90.0,18.0
36,204.8,204.8,204.8,Battery_1,discharge,3.0,81.7,16.33
37,204.8,204.8,204.8,Battery_1,discharge,3.0,73.3,14.67
38,197.95,197.95,197.95,Battery_1,discharge,3.0,65.0,13.0
39,185.11,185.11,185.11,Battery_1,discharge,3.0,56.7,11.33
40,204.8,204.8,204.8,Battery_1,discharge,3.0,48.3,9.67
41,204.8,204.8,204.8,Battery_1,discharge,3.0,40.0,8.0
42,129.93,129.93,0.0,Battery_1,hold,0.0,40.0,8.0
43,204.8,204.8,204.8,Battery_1,discharge,3.0,31.7,6.33
44,204.8,204.8,204.8,Battery_1,discharge,3.0,23.3,4.67
45,173.08,173.08,173.08,Battery_1,discharge,3.0,15.0,3.0
46,154.26,154.26,0.0,Battery_1,hold,0.0,15.0,3.0
47,156.55,156.55,156.55,Battery_1,discharge,1.8,10.0,2.0
48,153.55,153.55,0.0,Battery_1,hold,0.0,10.0,2.0
1,132.85,132.85,0.0,Battery_2,hold,0.0,10.0,10.0
2,129.76,129.76,0.0,Battery_2,hold,0.0,10.0,10.0
3,131.04,131.04,0.0,Battery_2,hold,0.0,10.0,10.0
4,131.24,131.24,0.0,Battery_2,hold,0.0,10.0,10.0
5,112.49,112.49,112.49,Battery_2,charge,7.5,13.4,13.38
6,130.39,130.39,0.0,Battery_2,hold,0.0,13.4,13.38
7,153.71,153.71,153.71,Battery_2,discharge,6.08,10.0,10.0
8,129.71,129.71,0.0,Battery_2,hold,0.0,10.0,10.0
9,129.36,129.36,0.0,Battery_2,hold,0.0,10.0,10.0
10,148.58,148.58,0.0,Battery_2,hold,0.0,10.0,10.0
11,107.61,107.61,107.61,Battery_2,charge,7.5,13.4,13.38
12,110.0,110.0,110.0,Battery_2,charge,1.76,14.2,14.17
13,116.45,116.45,0.0,Battery_2,hold,0.0,14.2,14.17
14,129.33,129.33,0.0,Battery_2,hold,0.0,14.2,14.17
15,159.99,159.99,159.99,Battery_2,discharge,7.5,10.0,10.0
16,107.16,107.16,0.0,Battery_2,hold,0.0,10.0,10.0
17,124.08,124.08,0.0,Battery_2,hold,0.0,10.0,10.0
18,79.83,79.83,79.83,Battery_2,charge,7.5,13.4,13.38
19,59.16,59.16,59.16,Battery_2,charge,7.5,16.8,16.75
20,35.0,35.0,35.0,Battery_2,charge,7.5,20.1,20.12
21,10.0,10.0,10.0,Battery_2,charge,7.5,23.5,23.5
22,3.23,3.23,3.23,Battery_2,charge,7.5,26.9,26.88
23,0.0,0.0,0.0,Battery_2,charge,7.5,30.2,30.25
24,0.0,0.0,0.0,Battery_2,charge,7.5,33.6,33.62
25,0.0,0.0,0.0,Battery_2,charge,7.5,37.0,37.0
26,16.9,16.9,16.9,Battery_2,charge,7.5,40.4,40.38
27,-4.99,-4.99,-4.99,Battery_2,charge,7.5,43.8,43.75
28,-5.02,-5.02,-5.02,Battery_2,charge,7.5,47.1,47.12
29,-5.02,-5.02,-5.02,Battery_2,charge,7.5,50.5,50.5
30,-4.99,-4.99,-4.99,Battery_2,charge,7.5,53.9,53.88
31,10.01,10.01,10.01,Battery_2,charge,7.5,57.2,57.25
32,10.01,10.01,10.01,Battery_2,charge,7.5,60.6,60.62
33,66.3,66.3,66.3,Battery_2,charge,7.5,64.0,64.0
34,80.9,80.9,80.9,Battery_2,charge,7.5,67.4,67.38
35,113.55,113.55,113.55,Battery_2,discharge,5.78,64.2,64.17
36,204.8,204.8,204.8,Battery_2,discharge,7.5,60.0,60.0
37,204.8,204.8,204.8,Battery_2,discharge,7.5,55.8,55.83
38,197.95,197.95,197.95,Battery_2,discharge,7.5,51.7,51.67
39,185.11,185.11,185.11,Battery_2,discharge,7.5,47.5,47.5
40,204.8,204.8,204.8,Battery_2,discharge,7.5,43.3,43.33
41,204.8,204.8,204.8,Battery_2,discharge,7.5,39.2,39.17
42,129.93,129.93,129.93,Battery_2,discharge,7.5,35.0,35.0
43,204.8,204.8,204.8,Battery_2,discharge,7.5,30.8,30.83
44,204.8,204.8,204.8,Battery_2,discharge,7.5,26.7,26.67
45,173.08,173.08,173.08,Battery_2,discharge,7.5,22.5,22.5
46,154.26,154.26,154.26,Battery_2,discharge,7.5,18.3,18.33
47,156.55,156.55,156.55,Battery_2,discharge,7.5,14.2,14.17
48,153.55,153.55,153.55,Battery_2,discharge,7.5,10.0,10.0
1,132.85,132.85,0.0,Battery_3,hold,0.0,10.0,20.0
2,129.76,129.76,0.0,Battery_3,hold,0.0,10.0,20.0
3,131.04,131.04,0.0,Battery_3,hold,0.0,10.0,20.0
4,131.24,131.24,0.0,Battery_3,hold,0.0,10.0,20.0
5,112.49,112.49,112.49,Battery_3,charge,15.0,13.4,26.75
6,130.39,130.39,0.0,Battery_3,hold,0.0,13.4,26.75
7,153.71,153.71,153.71,Battery_3,discharge,12.15,10.0,20.0
8,129.71,129.71,0.0,Battery_3,hold,0.0,10.0,20.0
9,129.36,129.36,0.0,Battery_3,hold,0.0,10.0,20.0
10,148.58,148.58,0.0,Battery_3,hold,0.0,10.0,20.0
11,107.61,107.61,107.61,Battery_3,charge,15.0,13.4,26.75
12,110.0,110.0,110.0,Battery_3,charge,3.52,14.2,28.33
13,116.45,116.45,0.0,Battery_3,hold,0.0,14.2,28.33
14,129.33,129.33,0.0,Battery_3,hold,0.0,14.2,28.33
15,159.99,159.99,159.99,Battery_3,discharge,15.0,10.0,20.0
16,107.16,107.16,0.0,Battery_3,hold,0.0,10.0,20.0
17,124.08,124.08,0.0,Battery_3,hold,0.0,10.0,20.0
18,79.83,79.83,79.83,Battery_3,charge,15.0,13.4,26.75
19,59.16,59.16,59.16,Battery_3,charge,15.0,16.8,33.5
20,35.0,35.0,35.0,Battery_3,charge,15.0,20.1,40.25
21,10.0,10.0,10.0,Battery_3,charge,15.0,23.5,47.0
22,3.23,3.23,3.23,Battery_3,charge,15.0,26.9,53.75
23,0.0,0.0,0.0,Battery_3,charge,15.0,30.2,60.5
24,0.0,0.0,0.0,Battery_3,charge,15.0,33.6,67.25
25,0.0,0.0,0.0,Battery_3,charge,15.0,37.0,74.0
26,16.9,16.9,16.9,Battery_3,charge,15.0,40.4,80.75
27,-4.99,-4.99,-4.99,Battery_3,charge,15.0,43.8,87.5
28,-5.02,-5.02,-5.02,Battery_3,charge,15.0,47.1,94.25
29,-5.02,-5.02,-5.02,Battery_3,charge,15.0,50.5,101.0
30,-4.99,-4.99,-4.99,Battery_3,charge,15.0,53.9,107.75
31,10.01,10.01,10.01,Battery_3,charge,15.0,57.2,114.5
32,10.01,10.01,10.01,Battery_3,charge,15.0,60.6,121.25
33,66.3,66.3,66.3,Battery_3,charge,15.0,64.0,128.0
34,80.9,80.9,80.9,Battery_3,charge,15.0,67.4,134.75
35,113.55,113.55,113.55,Battery_3,discharge,11.55,64.2,128.33
36,204.8,204.8,204.8,Battery_3,discharge,15.0,60.0,120.0
37,204.8,204.8,204.8,Battery_3,discharge,15.0,55.8,111.67
38,197.95,197.95,197.95,Battery_3,discharge,15.0,51.7,103.33
39,185.11,185.11,185.11,Battery_3,discharge,15.0,47.5,95.0
40,204.8,204.8,204.8,Battery_3,discharge,15.0,43.3,86.67
41,204.8,204.8,204.8,Battery_3,discharge,15.0,39.2,78.33
42,129.93,129.93,129.93,Battery_3,discharge,15.0,35.0,70.0
43,204.8,204.8,204.8,Battery_3,discharge,15.0,30.8,61.67
44,204.8,204.8,204.8,Battery_3,discharge,15.0,26.7,53.33
