settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,170.0,170.0,0.0,Battery_1,hold,0.0,10.0,2.0
2,121.33,121.33,0.0,Battery_1,hold,0.0,10.0,2.0
3,123.58,123.58,0.0,Battery_1,hold,0.0,10.0,2.0
4,117.95,117.95,0.0,Battery_1,hold,0.0,10.0,2.0
5,96.5,96.5,96.5,Battery_1,charge,3.0,16.8,3.35
6,97.67,97.67,97.67,Battery_1,charge,3.0,23.5,4.7
7,115.46,115.46,0.0,Battery_1,hold,0.0,23.5,4.7
8,111.91,111.91,0.0,Battery_1,hold,0.0,23.5,4.7
9,134.51,134.51,0.0,Battery_1,hold,0.0,23.5,4.7
10,115.44,115.44,0.0,Battery_1,hold,0.0,23.5,4.7
11,124.03,124.03,0.0,Battery_1,hold,0.0,23.5,4.7
12,108.51,108.51,108.51,Battery_1,charge,3.0,30.2,6.05
13,105.62,105.62,105.62,Battery_1,charge,3.0,37.0,7.4
14,135.0,135.0,0.0,Battery_1,hold,0.0,37.0,7.4
15,90.01,90.01,90.01,Battery_1,charge,3.0,43.8,8.75
16,89.12,89.12,89.12,Battery_1,charge,3.0,50.5,10.1
17,103.95,103.95,103.95,Battery_1,charge,3.0,57.2,11.45
18,129.9,129.9,0.0,Battery_1,hold,0.0,57.2,11.45
19,136.39,136.39,136.39,Battery_1,discharge,2.16,51.2,10.25
20,137.0,137.0,137.0,Battery_1,discharge,3.0,42.9,8.58
21,136.0,136.0,0.0,Battery_1,hold,0.0,42.9,8.58
22,136.0,136.0,0.0,Battery_1,hold,0.0,42.9,8.58
23,122.0,122.0,0.0,Battery_1,hold,0.0,42.9,8.58
24,89.3,89.3,89.3,Battery_1,charge,3.0,49.7,9.93
25,122.0,122.0,0.0,Battery_1,hold,0.0,49.7,9.93
26,122.0,122.0,0.0,Battery_1,hold,0.0,49.7,9.93
27,95.13,95.13,95.13,Battery_1,charge,3.0,56.4,11.28
28,122.0,122.0,0.0,Battery_1,hold,0.0,56.4,11.28
29,122.0,122.0,0.0,Battery_1,hold,0.0,56.4,11.28
30,122.0,122.0,0.0,Battery_1,hold,0.0,56.4,11.28
31,129.0,129.0,0.0,Battery_1,hold,0.0,56.4,11.28
32,99.92,99.92,99.92,Battery_1,charge,3.0,63.2,12.63
33,89.2,89.2,89.2,Battery_1,charge,3.0,69.9,13.98
34,122.0,122.0,0.0,Battery_1,hold,0.0,69.9,13.98
35,140.0,140.0,140.0,Battery_1,discharge,3.0,61.6,12.32
36,140.0,140.0,140.0,Battery_1,discharge,3.0,53.2,10.65
37,99.29,99.29,99.29,Battery_1,charge,3.0,60.0,12.0
38,180.0,180.0,180.0,Battery_1,discharge,3.0,51.7,10.33
39,180.0,180.0,180.0,Battery_1,discharge,3.0,43.3,8.67
40,180.0,180.0,180.0,Battery_1,discharge,3.0,35.0,7.0
41,210.0,210.0,210.0,Battery_1,discharge,3.0,26.7,5.33
42,180.0,180.0,180.0,Battery_1,discharge,3.0,18.3,3.67
43,180.0,180.0,180.0,Battery_1,discharge,3.0,10.0,2.0
44,105.47,105.47,0.0,Battery_1,hold,0.0,10.0,2.0
45,106.7,106.7,0.0,Battery_1,hold,0.0,10.0,2.0
46,106.0,106.0,0.0,Battery_1,hold,0.0,10.0,2.0
47,99.82,99.82,0.0,Battery_1,hold,0.0,10.0,2.0
48,107.15,107.15,0.0,Battery_1,hold,0.0,10.0,2.0
1,170.0,170.0,0.0,Battery_2,hold,0.0,10.0,10.0
2,121.33,121.33,0.0,Battery_2,hold,0.0,10.0,10.0
3,123.58,123.58,0.0,Battery_2,hold,0.0,10.0,10.0
4,117.95,117.95,0.0,Battery_2,hold,0.0,10.0,10.0
5,96.5,96.5,96.5,Battery_2,charge,7.5,13.4,13.38
6,97.67,97.67,97.67,Battery_2,charge,7.5,16.8,16.75
7,115.46,115.46,0.0,Battery_2,hold,0.0,16.8,16.75
8,111.91,111.91,0.0,Battery_2,hold,0.0,16.8,16.75
9,134.51,134.51,0.0,Battery_2,hold,0.0,16.8,16.75
10,115.44,115.44,0.0,Battery_2,hold,0.0,16.8,16.75
11,124.03,124.03,0.0,Battery_2,hold,0.0,16.8,16.75
12,108.51,108.51,108.51,Battery_2,charge,7.5,20.1,20.12
13,105.62,105.62,105.62,Battery_2,charge,7.5,23.5,23.5
14,135.0,135.0,0.0,Battery_2,hold,0.0,23.5,23.5
15,90.01,90.01,90.01,Battery_2,charge,7.5,26.9,26.88
16,89.12,89.12,89.12,Battery_2,charge,7.5,30.2,30.25
17,103.95,103.95,103.95,Battery_2,charge,7.5,33.6,33.62
18,129.9,129.9,0.0,Battery_2,hold,0.0,33.6,33.62
19,136.39,136.39,136.39,Battery_2,discharge,5.4,30.6,30.62
20,137.0,137.0,137.0,Battery_2,discharge,7.5,26.5,26.46
21,136.0,136.0,0.0,Battery_2,hold,0.0,26.5,26.46
22,136.0,136.0,0.0,Battery_2,hold,0.0,26.5,26.46
23,122.0,122.0,0.0,Battery_2,hold,0.0,26.5,26.46
24,89.3,89.3,89.3,Battery_2,charge,7.5,29.8,29.83
25,122.0,122.0,0.0,Battery_2,hold,0.0,29.8,29.83
26,122.0,122.0,0.0,Battery_2,hold,0.0,29.8,29.83
27,95.13,95.13,95.13,Battery_2,charge,7.5,33.2,33.21
28,122.0,122.0,0.0,Battery_2,hold,0.0,33.2,33.21
29,122.0,122.0,0.0,Battery_2,hold,0.0,33.2,33.21
30,122.0,122.0,0.0,Battery_2,hold,0.0,33.2,33.21
31,129.0,129.0,0.0,Battery_2,hold,0.0,33.2,33.21
32,99.92,99.92,99.92,Battery_2,charge,7.5,36.6,36.58
33,89.2,89.2,89.2,Battery_2,charge,7.5,40.0,39.96
34,122.0,122.0,0.0,Battery_2,hold,0.0,40.0,39.96
35,140.0,140.0,140.0,Battery_2,discharge,7.5,35.8,35.79
36,140.0,140.0,140.0,Battery_2,discharge,7.5,31.6,31.62
37,99.29,99.29,99.29,Battery_2,charge,7.5,35.0,35.0
38,180.0,180.0,180.0,Battery_2,discharge,7.5,30.8,30.83
39,180.0,180.0,180.0,Battery_2,discharge,7.5,26.7,26.67
40,180.0,180.0,180.0,Battery_2,discharge,7.5,22.5,22.5
41,210.0,210.0,210.0,Battery_2,discharge,7.5,18.3,18.33
42,180.0,180.0,180.0,Battery_2,discharge,7.5,14.2,14.17
43,180.0,180.0,180.0,Battery_2,discharge,7.5,10.0,10.0
44,105.47,105.47,0.0,Battery_2,hold,0.0,10.0,10.0
45,106.7,106.7,0.0,Battery_2,hold,0.0,10.0,10.0
46,106.0,106.0,0.0,Battery_2,hold,0.0,10.0,10.0
47,99.82,99.82,0.0,Battery_2,hold,0.0,10.0,10.0
48,107.15,107.15,0.0,Battery_2,hold,0.0,10.0,10.0
1,170.0,170.0,0.0,Battery_3,hold,0.0,10.0,20.0
2,121.33,121.33,0.0,Battery_3,hold,0.0,10.0,20.0
3,123.58,123.58,0.0,Battery_3,hold,0.0,10.0,20.0
4,117.95,117.95,0.0,Battery_3,hold,0.0,10.0,20.0
5,96.5,96.5,96.5,Battery_3,charge,15.0,13.4,26.75
6,97.67,97.67,97.67,Battery_3,charge,15.0,16.8,33.5
7,115.46,115.46,0.0,Battery_3,hold,0.0,16.8,33.5
8,111.91,111.91,0.0,Battery_3,hold,0.0,16.8,33.5
9,134.51,134.51,0.0,Battery_3,hold,0.0,16.8,33.5
10,115.44,115.44,0.0,Battery_3,hold,0.0,16.8,33.5
11,124.03,124.03,0.0,Battery_3,hold,0.0,16.8,33.5
12,108.51,108.51,108.51,Battery_3,charge,15.0,20.1,40.25
13,105.62,105.62,105.62,Battery_3,charge,15.0,23.5,47.0
14,135.0,135.0,0.0,Battery_3,hold,0.0,23.5,47.0
15,90.01,90.01,90.01,Battery_3,charge,15.0,26.9,53.75
16,89.12,89.12,89.12,Battery_3,charge,15.0,30.2,60.5
17,103.95,103.95,103.95,Battery_3,charge,15.0,33.6,67.25
18,129.9,129.9,0.0,Battery_3,hold,0.0,33.6,67.25
19,136.39,136.39,136.39,Battery_3,discharge,10.8,30.6,61.25
20,137.0,137.0,137.0,Battery_3,discharge,15.0,26.5,52.92
21,136.0,136.0,0.0,Battery_3,hold,0.0,26.5,52.92
22,136.0,136.0,0.0,Battery_3,hold,0.0,26.5,52.92
23,122.0,122.0,0.0,Battery_3,hold,0.0,26.5,52.92
24,89.3,89.3,89.3,Battery_3,charge,15.0,29.8,59.67
25,122.0,122.0,0.0,Battery_3,hold,0.0,29.8,59.67
26,122.0,122.0,0.0,Battery_3,hold,0.0,29.8,59.67
27,95.13,95.13,95.13,Battery_3,charge,15.0,33.2,66.42
28,122.0,122.0,0.0,Battery_3,hold,0.0,33.2,66.42
29,122.0,122.0,0.0,Battery_3,hold,0.0,33.2,66.42
30,122.0,122.0,0.0,Battery_3,hold,0.0,33.2,66.42
31,129.0,129.0,0.0,Battery_3,hold,0.0,33.2,66.42
32,99.92,99.92,99.92,Battery_3,charge,15.0,36.6,73.17
33,89.2,89.2,89.2,Battery_3,charge,15.0,40.0,79.92
34,122.0,122.0,0.0,Battery_3,hold,0.0,40.0,79.92
35,140.0,140.0,140.0,Battery_3,discharge,15.0,35.8,71.58
36,140.0,140.0,140.0,Battery_3,discharge,15.0,31.6,63.25
37,99.29,99.29,99.29,Battery_3,charge,15.0,35.0,70.0
38,180.0,180.0,180.0,Battery_3,discharge,15.0,30.8,61.67
39,180.0,180.0,180.0,Battery_3,discharge,15.0,26.7,53.33
40,180.0,180.0,180.0,Battery_3,discharge,15.0,22.5,45.0
41,210.0,210.0,210.0,Battery_3,discharge,15.0,18.3,36.67
42,180.0,180.0,180.0,Battery_3,discharge,15.0,14.2,28.33
43,180.0,180.0,180.0,Battery_3,discharge,15.0,10.0,20.0
44,105.47,105.47,0.0,Battery_3,hold,0.0,10.0,20.0
45,106.7,106.7,0.0,Battery_3,hold,0.0,10.0,20.0
46,106.0,106.0,0.0,Battery_3,hold,0.0,10.0,20.0
47,99.82,99.82,0.0,Battery_3,hold,0.0,10.0,20.0
48,107.15,107.15,0.0,Battery_3,hold,0.0,10.0,20.0
1,170.0,170.0,0.0,Battery_4,hold,0.0,10.0,8.0
2,121.33,121.33,0.0,Battery_4,hold,0.0,10.0,8.0
3,123.58,123.58,0.0,Battery_4,hold,0.0,10.0,8.0
4,117.95,117.95,0.0,Battery_4,hold,0.0,10.0,8.0
5,96.5,96.5,96.5,Battery_4,charge,6.0,13.4,10.7
6,97.67,97.67,97.67,Battery_4,charge,6.0,16.8,13.4
7,115.46,115.46,0.0,Battery_4,hold,0.0,16.8,13.4
8,111.91,111.91,0.0,Battery_4,hold,0.0,16.8,13.4
9,134.51,134.51,0.0,Battery_4,hold,0.0,16.8,13.4
10,115.44,115.44,0.0,Battery_4,hold,0.0,16.8,13.4
11,124.03,124.03,0.0,Battery_4,hold,0.0,16.8,13.4
12,108.51,108.51,108.51,Battery_4,charge,6.0,20.1,16.1
13,105.62,105.62,105.62,Battery_4,charge,6.0,23.5,18.8
14,135.0,135.0,0.0,Battery_4,hold,0.0,23.5,18.8
15,90.01,90.01,90.01,Battery_4,charge,6.0,26.9,21.5
16,89.12,89.12,89.12,Battery_4,charge,6.0,30.2,24.2
17,103.95,103.95,103.95,Battery_4,charge,6.0,33.6,26.9
18,129.9,129.9,0.0,Battery_4,hold,0.0,33.6,26.9
19,136.39,136.39,136.39,Battery_4,discharge,4.32,30.6,24.5
20,137.0,137.0,137.0,Battery_4,discharge,6.0,26.5,21.17
21,136.0,136.0,0.0,Battery_4,hold,0.0,26.5,21.17
22,136.0,136.0,0.0,Battery_4,hold,0.0,26.5,21.17
23,122.0,122.0,0.0,Battery_4,hold,0.0,26.5,21.17
24,89.3,89.3,89.3,Battery_4,charge,6.0,29.8,23.87
25,122.0,122.0,0.0,Battery_4,hold,0.0,29.8,23.87
