settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,127.25,Battery_1,charge,4.0,59.0,11.8
2,127.71,Battery_1,charge,4.0,68.0,13.6
3,131.38,Battery_1,hold,0.0,68.0,13.6
4,134.07,Battery_1,hold,0.0,68.0,13.6
5,135.33,Battery_1,hold,0.0,68.0,13.6
6,139.57,Battery_1,hold,0.0,68.0,13.6
7,140.45,Battery_1,hold,0.0,68.0,13.6
8,138.22,Battery_1,hold,0.0,68.0,13.6
9,144.08,Battery_1,hold,0.0,68.0,13.6
10,140.28,Battery_1,hold,0.0,68.0,13.6
11,159.1,Battery_1,hold,0.0,68.0,13.6
12,160.41,Battery_1,discharge,4.0,56.9,11.38
13,174.56,Battery_1,discharge,4.0,45.8,9.16
14,180.74,Battery_1,discharge,4.0,34.7,6.93
15,170.34,Battery_1,discharge,4.0,23.6,4.71
16,182.82,Battery_1,discharge,4.0,12.4,2.49
17,153.78,Battery_1,hold,0.0,12.4,2.49
18,154.28,Battery_1,hold,0.0,12.4,2.49
19,151.28,Battery_1,hold,0.0,12.4,2.49
20,151.07,Battery_1,hold,0.0,12.4,2.49
21,145.92,Battery_1,hold,0.0,12.4,2.49
22,140.76,Battery_1,hold,0.0,12.4,2.49
23,124.67,Battery_1,charge,4.0,21.4,4.29
24,127.18,Battery_1,charge,4.0,30.4,6.09
25,125.42,Battery_1,charge,4.0,39.4,7.89
26,126.37,Battery_1,charge,4.0,48.4,9.69
27,128.74,Battery_1,charge,4.0,57.4,11.49
28,124.89,Battery_1,charge,4.0,66.4,13.29
29,121.59,Battery_1,charge,4.0,75.4,15.09
30,119.78,Battery_1,charge,4.0,84.4,16.89
31,132.17,Battery_1,hold,0.0,84.4,16.89
32,133.63,Battery_1,hold,0.0,84.4,16.89
33,135.36,Battery_1,hold,0.0,84.4,16.89
34,138.84,Battery_1,hold,0.0,84.4,16.89
35,174.35,Battery_1,discharge,4.0,73.3,14.67
36,178.32,Battery_1,discharge,4.0,62.2,12.44
37,193.49,Battery_1,discharge,4.0,51.1,10.22
38,194.83,Battery_1,discharge,4.0,40.0,8.0
39,183.45,Battery_1,discharge,4.0,28.9,5.78
40,174.29,Battery_1,discharge,4.0,17.8,3.56
41,159.48,Battery_1,discharge,2.8,10.0,2.0
42,157.11,Battery_1,hold,0.0,10.0,2.0
43,151.37,Battery_1,hold,0.0,10.0,2.0
44,150.94,Battery_1,hold,0.0,10.0,2.0
45,146.34,Battery_1,hold,0.0,10.0,2.0
46,138.62,Battery_1,hold,0.0,10.0,2.0
47,125.84,Battery_1,hold,0.0,10.0,2.0
48,124.63,Battery_1,hold,0.0,10.0,2.0
1,127.25,Battery_2,charge,12.5,55.6,55.62
2,127.71,Battery_2,charge,11.73,60.9,60.9
3,131.38,Battery_2,hold,0.0,60.9,60.9
4,134.07,Battery_2,hold,0.0,60.9,60.9
5,135.33,Battery_2,hold,0.0,60.9,60.9
6,139.57,Battery_2,hold,0.0,60.9,60.9
7,140.45,Battery_2,hold,0.0,60.9,60.9
8,138.22,Battery_2,hold,0.0,60.9,60.9
9,144.08,Battery_2,hold,0.0,60.9,60.9
10,140.28,Battery_2,hold,0.0,60.9,60.9
11,159.1,Battery_2,discharge,12.5,54.0,53.96
12,160.41,Battery_2,discharge,12.5,47.0,47.01
13,174.56,Battery_2,discharge,12.5,40.1,40.07
14,180.74,Battery_2,discharge,12.5,33.1,33.12
15,170.34,Battery_2,discharge,12.5,26.2,26.18
16,182.82,Battery_2,discharge,12.5,19.2,19.24
