settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,140.91,Battery_1,hold,0.0,50.0,10.0
2,141.01,Battery_1,hold,0.0,50.0,10.0
3,114.83,Battery_1,charge,4.0,59.0,11.8
4,116.34,Battery_1,charge,4.0,68.0,13.6
5,115.93,Battery_1,charge,4.0,77.0,15.4
6,115.67,Battery_1,charge,4.0,86.0,17.2
7,116.89,Battery_1,hold,0.0,86.0,17.2
8,117.16,Battery_1,hold,0.0,86.0,17.2
9,124.92,Battery_1,hold,0.0,86.0,17.2
10,127.63,Battery_1,hold,0.0,86.0,17.2
11,134.69,Battery_1,hold,0.0,86.0,17.2
12,136.46,Battery_1,hold,0.0,86.0,17.2
13,144.82,Battery_1,discharge,4.0,74.9,14.98
14,146.34,Battery_1,discharge,4.0,63.8,12.76
15,129.23,Battery_1,hold,0.0,63.8,12.76
16,132.35,Battery_1,hold,0.0,63.8,12.76
17,129.17,Battery_1,hold,0.0,63.8,12.76
18,126.33,Battery_1,hold,0.0,63.8,12.76
19,128.01,Battery_1,hold,0.0,63.8,12.76
20,126.81,Battery_1,hold,0.0,63.8,12.76
21,122.56,Battery_1,hold,0.0,63.8,12.76
22,117.34,Battery_1,hold,0.0,63.8,12.76
23,116.69,Battery_1,charge,3.65,72.0,14.4
24,116.56,Battery_1,charge,4.0,81.0,16.2
25,114.89,Battery_1,charge,4.0,90.0,18.0
26,117.78,Battery_1,hold,0.0,90.0,18.0
27,122.49,Battery_1,hold,0.0,90.0,18.0
28,135.23,Battery_1,hold,0.0,90.0,18.0
29,125.16,Battery_1,hold,0.0,90.0,18.0
30,128.73,Battery_1,hold,0.0,90.0,18.0
31,142.61,Battery_1,hold,0.0,90.0,18.0
32,140.52,Battery_1,hold,0.0,90.0,18.0
33,138.87,Battery_1,hold,0.0,90.0,18.0
34,137.58,Battery_1,hold,0.0,90.0,18.0
35,162.14,Battery_1,hold,0.0,90.0,18.0
36,180.55,Battery_1,discharge,4.0,78.9,15.78
37,209.8,Battery_1,discharge,4.0,67.8,13.56
38,216.15,Battery_1,discharge,4.0,56.7,11.33
39,214.28,Battery_1,discharge,4.0,45.6,9.11
40,217.84,Battery_1,discharge,4.0,34.4,6.89
41,198.45,Battery_1,discharge,4.0,23.3,4.67
42,193.6,Battery_1,discharge,4.0,12.2,2.44
43,167.64,Battery_1,discharge,0.8,10.0,2.0
44,164.14,Battery_1,hold,0.0,10.0,2.0
45,159.12,Battery_1,hold,0.0,10.0,2.0
46,148.19,Battery_1,hold,0.0,10.0,2.0
47,156.16,Battery_1,hold,0.0,10.0,2.0
48,145.63,Battery_1,hold,0.0,10.0,2.0
1,140.91,Battery_2,hold,0.0,50.0,50.0
2,141.01,Battery_2,hold,0.0,50.0,50.0
3,114.83,Battery_2,charge,12.5,55.6,55.62
4,116.34,Battery_2,charge,12.5,61.3,61.25
5,115.93,Battery_2,charge,12.5,66.9,66.88
6,115.67,Battery_2,charge,12.5,72.5,72.5
7,116.89,Battery_2,charge,12.5,78.1,78.12
8,117.16,Battery_2,charge,12.5,83.8,83.75
9,124.92,Battery_2,hold,0.0,83.8,83.75
10,127.63,Battery_2,hold,0.0,83.8,83.75
11,134.69,Battery_2,hold,0.0,83.8,83.75
12,136.46,Battery_2,hold,0.0,83.8,83.75
13,144.82,Battery_2,discharge,6.62,80.1,80.07
14,146.34,Battery_2,discharge,12.5,73.1,73.12
15,129.23,Battery_2,hold,0.0,73.1,73.12
16,132.35,Battery_2,hold,0.0,73.1,73.12
17,129.17,Battery_2,hold,0.0,73.1,73.12
18,126.33,Battery_2,hold,0.0,73.1,73.12
19,128.01,Battery_2,hold,0.0,73.1,73.12
20,126.81,Battery_2,hold,0.0,73.1,73.12
21,122.56,Battery_2,hold,0.0,73.1,73.12
