settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,90.3,90.3,90.3,Battery_1,charge,2.11,14.8,2.95
2,90.3,90.3,90.3,Battery_1,charge,3.0,21.5,4.3
3,90.05,90.05,90.05,Battery_1,charge,3.0,28.3,5.65
4,90.35,90.35,0.0,Battery_1,hold,0.0,28.3,5.65
5,100.5,100.5,0.0,Battery_1,hold,0.0,28.3,5.65
6,116.91,116.91,116.91,Battery_1,discharge,3.0,19.9,3.98
7,85.2,85.2,85.2,Battery_1,charge,3.0,26.7,5.33
8,121.86,121.86,121.86,Battery_1,discharge,3.0,18.3,3.67
9,126.5,126.5,126.5,Battery_1,discharge,3.0,10.0,2.0
10,99.29,99.29,0.0,Battery_1,hold,0.0,10.0,2.0
11,84.65,84.65,84.65,Battery_1,charge,3.0,16.8,3.35
12,84.65,84.65,84.65,Battery_1,charge,1.56,20.2,4.05
13,81.02,81.02,81.02,Battery_1,charge,3.0,27.0,5.4
14,83.33,83.33,83.33,Battery_1,charge,3.0,33.8,6.75
15,87.98,87.98,0.0,Battery_1,hold,0.0,33.8,6.75
16,84.65,84.65,0.0,Battery_1,hold,0.0,33.8,6.75
17,143.0,143.0,143.0,Battery_1,discharge,3.0,25.4,5.08
18,73.59,73.59,73.59,Battery_1,charge,3.0,32.2,6.43
19,70.38,70.38,70.38,Battery_1,charge,3.0,38.9,7.78
20,65.55,65.55,65.55,Battery_1,charge,3.0,45.7,9.13
21,69.55,69.55,69.55,Battery_1,charge,3.0,52.4,10.48
22,60.68,60.68,60.68,Battery_1,charge,3.0,59.2,11.83
23,67.09,67.09,67.09,Battery_1,charge,3.0,65.9,13.18
24,41.04,41.04,41.04,Battery_1,charge,3.0,72.7,14.53
25,130.0,130.0,130.0,Battery_1,discharge,3.0,64.3,12.87
26,26.64,26.64,26.64,Battery_1,charge,3.0,71.1,14.22
27,10.01,10.01,10.01,Battery_1,charge,3.0,77.8,15.57
28,38.79,38.79,38.79,Battery_1,charge,3.0,84.6,16.92
29,130.0,130.0,130.0,Battery_1,discharge,3.0,76.2,15.25
30,112.47,112.47,112.47,Battery_1,discharge,3.0,67.9,13.58
31,123.79,123.79,123.79,Battery_1,discharge,3.0,59.6,11.92
32,144.0,144.0,144.0,Battery_1,discharge,3.0,51.2,10.25
33,139.25,139.25,139.25,Battery_1,discharge,3.0,42.9,8.58
34,82.14,82.14,82.14,Battery_1,charge,3.0,49.7,9.93
35,78.11,78.11,78.11,Battery_1,charge,3.0,56.4,11.28
36,36.99,36.99,36.99,Battery_1,charge,3.0,63.2,12.63
37,82.16,82.16,82.16,Battery_1,charge,3.0,69.9,13.98
38,84.39,84.39,84.39,Battery_1,charge,3.0,76.7,15.33
39,144.48,144.48,144.48,Battery_1,discharge,3.0,68.3,13.67
40,147.0,147.0,147.0,Battery_1,discharge,3.0,60.0,12.0
41,156.0,156.0,156.0,Battery_1,discharge,3.0,51.7,10.33
42,149.5,149.5,149.5,Battery_1,discharge,3.0,43.3,8.67
43,144.48,144.48,144.48,Battery_1,discharge,3.0,35.0,7.0
44,156.0,156.0,156.0,Battery_1,discharge,3.0,26.7,5.33
45,156.0,156.0,156.0,Battery_1,discharge,3.0,18.3,3.67
46,156.0,156.0,156.0,Battery_1,discharge,3.0,10.0,2.0
47,90.0,90.0,0.0,Battery_1,hold,0.0,10.0,2.0
48,85.11,85.11,0.0,Battery_1,hold,0.0,10.0,2.0
1,90.3,90.3,90.3,Battery_2,charge,5.28,12.4,12.38
2,90.3,90.3,90.3,Battery_2,charge,7.5,15.8,15.75
3,90.05,90.05,90.05,Battery_2,charge,7.5,19.1,19.12
4,90.35,90.35,0.0,Battery_2,hold,0.0,19.1,19.12
5,100.5,100.5,0.0,Battery_2,hold,0.0,19.1,19.12
6,116.91,116.91,116.91,Battery_2,discharge,7.5,15.0,14.96
7,85.2,85.2,85.2,Battery_2,charge,7.5,18.3,18.33
8,121.86,121.86,121.86,Battery_2,discharge,7.5,14.2,14.17
9,126.5,126.5,126.5,Battery_2,discharge,7.5,10.0,10.0
10,99.29,99.29,0.0,Battery_2,hold,0.0,10.0,10.0
11,84.65,84.65,84.65,Battery_2,charge,7.5,13.4,13.38
12,84.65,84.65,84.65,Battery_2,charge,3.89,15.1,15.12
13,81.02,81.02,81.02,Battery_2,charge,7.5,18.5,18.5
14,83.33,83.33,83.33,Battery_2,charge,7.5,21.9,21.88
15,87.98,87.98,0.0,Battery_2,hold,0.0,21.9,21.88
16,84.65,84.65,0.0,Battery_2,hold,0.0,21.9,21.88
17,143.0,143.0,143.0,Battery_2,discharge,7.5,17.7,17.71
18,73.59,73.59,73.59,Battery_2,charge,7.5,21.1,21.08
19,70.38,70.38,70.38,Battery_2,charge,7.5,24.5,24.46
20,65.55,65.55,65.55,Battery_2,charge,7.5,27.8,27.83
21,69.55,69.55,69.55,Battery_2,charge,7.5,31.2,31.21
22,60.68,60.68,60.68,Battery_2,charge,7.5,34.6,34.58
23,67.09,67.09,67.09,Battery_2,charge,7.5,38.0,37.96
24,41.04,41.04,41.04,Battery_2,charge,7.5,41.3,41.33
25,130.0,130.0,130.0,Battery_2,discharge,7.5,37.2,37.17
26,26.64,26.64,26.64,Battery_2,charge,7.5,40.5,40.54
27,10.01,10.01,10.01,Battery_2,charge,7.5,43.9,43.92
28,38.79,38.79,38.79,Battery_2,charge,7.5,47.3,47.29
29,130.0,130.0,130.0,Battery_2,discharge,7.5,43.1,43.12
30,112.47,112.47,112.47,Battery_2,discharge,7.5,39.0,38.96
31,123.79,123.79,123.79,Battery_2,discharge,7.5,34.8,34.79
32,144.0,144.0,144.0,Battery_2,discharge,7.5,30.6,30.62
33,139.25,139.25,139.25,Battery_2,discharge,7.5,26.5,26.46
34,82.14,82.14,82.14,Battery_2,charge,7.5,29.8,29.83
