settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2025-02-19,1,2025-02-19T00:00:00Z,2025-02-20T00:44:36Z,-0.87,-0.87,False,N,0.0,-104.60402513888889,0.0,0.0,,,1480.6208234722221,-1585.0750029166666,0.0,0.0,1480.6208234722221,-1584.0750029166666,,
2025-02-19,2,2025-02-19T00:30:00Z,2025-02-20T01:14:37Z,99.83,99.83,False,P,0.0,20.068412698412697,0.0,0.0,,,1652.1149493650794,-1632.0721,0.0,0.0,1651.1149493650794,-1632.0721,,
2025-02-19,3,2025-02-19T01:00:00Z,2025-02-20T01:44:37Z,121.45,121.45,False,P,0.0,145.67878725491772,0.0,0.0,,,1902.695464150519,-1757.2269427639899,0.0,0.0,1901.695464150519,-1757.2269427639899,,
2025-02-19,4,2025-02-19T01:30:00Z,2025-02-20T02:15:27Z,41.0,41.0,False,N,0.0,-159.5094022496738,0.0,0.0,41.0,1.0,1403.525318792186,-1687.5960537808915,0.0,124.525,1403.525318792186,-1686.5960537808915,,124.525
2025-02-19,5,2025-02-19T02:00:00Z,2025-02-20T02:44:36Z,66.12501564737903,66.12501564737903,False,N,0.0,-109.77023187937596,0.0,0.0,67.23333333333333,1.0,1250.036110698321,-1601.9083334071538,0.0,242.23,1250.036110698321,-1600.9083334071538,,242.23
2025-02-19,6,2025-02-19T02:30:00Z,2025-02-20T03:14:36Z,0.0,0.0,False,N,0.0,-66.80823844210381,0.0,0.0,,,1574.8654288521059,-1657.5719928797469,0.0,15.868,1574.8654288521059,-1656.5719928797469,,15.868
2025-02-19,7,2025-02-19T03:00:00Z,2025-02-20T03:44:41Z,94.80993863636364,94.80993863636364,False,P,0.0,24.333257575757575,0.0,0.0,,,1608.659090909091,-1618.025,0.0,33.745,1607.659090909091,-1618.025,,33.745
2025-02-19,8,2025-02-19T03:30:00Z,2025-02-20T04:14:35Z,64.0,64.0,False,N,0.0,-207.24221542948717,0.0,0.0,64.0,1.0,1457.0117418205127,-1696.476952083028,0.0,32.066,1457.0117418205127,-1695.476952083028,,32.066
2025-02-19,9,2025-02-19T04:00:00Z,2025-02-20T04:44:34Z,64.0,64.0,False,N,0.0,-191.89849976890756,0.0,0.0,64.0,1.0,1455.414166666974,-1647.8849997689076,0.0,0.689,1455.414166666974,-1646.8849997689076,,0.689
2025-02-19,10,2025-02-19T04:30:00Z,2025-02-20T05:14:37Z,71.05,71.05,False,N,0.0,-196.4926209527088,0.0,0.0,71.05,0.0,1460.8826443500552,-1657.4170960875276,0.0,0.0,1460.8826443500552,-1656.4170960875276,,
2025-02-19,11,2025-02-19T05:00:00Z,2025-02-20T05:44:29Z,80.40647138255471,80.40647138255471,False,N,0.0,-273.48607370126706,0.0,0.0,80.47533333333334,1.0,1391.831115048733,-1665.384697037037,0.0,0.0,1391.831115048733,-1664.384697037037,,
2025-02-19,12,2025-02-19T05:30:00Z,2025-02-20T06:14:43Z,86.92,86.92,False,N,0.0,-203.58889421708537,0.0,0.0,86.92,0.0,1437.4195495430495,-1665.121661977095,0.0,24.121,1437.4195495430495,-1664.121661977095,,24.121
2025-02-19,13,2025-02-19T06:00:00Z,2025-02-20T06:44:36Z,100.05,100.05,False,N,0.0,-26.874539627039628,0.0,0.0,100.05,0.0,1546.8687937062937,-1796.325,0.0,222.78,1546.8687937062937,-1795.325,,222.78
2025-02-19,14,2025-02-19T06:30:00Z,2025-02-20T07:14:39Z,129.6,129.6,False,P,0.0,306.9653618902418,0.0,0.0,,,2142.0578670291306,-1847.7027329166667,0.0,12.6,2141.0578670291306,-1847.7027329166667,,12.6
2025-02-19,15,2025-02-19T07:00:00Z,2025-02-20T07:44:40Z,79.76,79.76,False,N,0.0,-160.3267330105567,0.0,0.0,79.76,1.0,1628.4697669894433,-1875.9848558479532,0.0,87.116,1628.4697669894433,-1874.9848558479532,,87.116
2025-02-19,16,2025-02-19T07:30:00Z,2025-02-20T08:14:35Z,84.15184470384334,84.15184470384334,False,N,0.0,-51.9684927154314,0.0,0.0,84.452338925,1.0,1759.7537494677786,-1918.2868048866358,0.0,106.585,1759.7537494677786,-1917.2868048866358,,106.585
2025-02-19,17,2025-02-19T08:00:00Z,2025-02-20T08:44:33Z,82.5,82.5,False,N,0.0,-309.8115815550958,0.0,0.0,82.5,1.0,1564.6603936475626,-1874.3274678137457,0.0,0.0,1564.6603936475626,-1873.3274678137457,,
2025-02-19,18,2025-02-19T08:30:00Z,2025-02-20T09:14:38Z,118.5753015184033,118.5753015184033,False,N,0.0,-367.6235576725965,0.0,0.0,120.42711386666667,1.0,1492.1818453432766,-1859.8726748935035,0.0,0.0,1492.1818453432766,-1858.8726748935035,,
2025-02-19,19,2025-02-19T09:00:00Z,2025-02-20T09:44:36Z,107.09,107.09,False,N,0.0,-579.3784329127726,0.0,0.0,107.09,0.0,1254.5968443100535,-1833.9701360847603,0.0,0.0,1254.5968443100535,-1832.9701360847603,,
2025-02-19,20,2025-02-19T09:30:00Z,2025-02-20T10:14:29Z,35.7014708849179,35.7014708849179,False,N,0.0,-217.8849693966706,0.0,0.0,40.08182611944444,1.0,1415.9302096328106,-1633.2760194850543,0.0,0.0,1415.9302096328106,-1632.2760194850543,,
2025-02-19,21,2025-02-19T10:00:00Z,2025-02-20T10:44:29Z,98.38,98.38,False,P,0.0,2.3832322210839654,0.0,0.0,,,1719.6035068522588,-1717.580069255101,0.0,0.0,1718.6035068522588,-1717.580069255101,,
2025-02-19,22,2025-02-19T10:30:00Z,2025-02-20T11:14:41Z,122.29,122.29,False,P,0.0,105.4139977755875,0.0,0.0,,,1715.3027709572013,-1702.4506986325496,0.0,92.916,1714.3027709572013,-1702.4506986325496,,92.916
2025-02-19,23,2025-02-19T11:00:00Z,2025-02-20T11:44:42Z,130.0,130.0,False,P,0.0,585.0565555555555,0.0,0.0,,,2043.05,-1665.3011111111111,0.0,207.341,2042.05,-1665.3011111111111,,207.341
2025-02-19,24,2025-02-19T11:30:00Z,2025-02-20T12:14:33Z,129.45,129.45,False,P,0.0,964.6189917843449,0.0,0.0,,,2438.3209362287894,-1706.1418989689514,0.0,232.605,2437.3209362287894,-1706.1418989689514,,232.605
2025-02-19,25,2025-02-19T12:00:00Z,2025-02-20T12:44:28Z,129.0,129.0,False,P,0.0,1082.9945424208372,0.0,0.0,,,2557.5858757541705,-1776.7505746123184,0.0,301.982,2556.5858757541705,-1776.7505746123184,,301.982
2025-02-19,26,2025-02-19T12:30:00Z,2025-02-20T13:14:29Z,128.0,128.0,False,P,0.0,1130.765998735119,0.0,0.0,,,2789.2270258184526,-1744.4810713541667,0.0,85.99,2788.2270258184526,-1744.4810713541667,,85.99
2025-02-19,27,2025-02-19T13:00:00Z,2025-02-20T13:44:42Z,127.45,127.45,False,P,0.0,612.8452682974951,0.0,0.0,,,2349.2594151030507,-1735.9372246631945,0.0,0.0,2348.2594151030507,-1735.9372246631945,,
2025-02-19,28,2025-02-19T13:30:00Z,2025-02-20T14:14:39Z,127.0,127.0,False,P,0.0,435.85754676900586,0.0,0.0,,,2145.655007324561,-1758.7721927494517,0.0,48.912,2144.655007324561,-1758.7721927494517,,48.912
2025-02-19,29,2025-02-19T14:00:00Z,2025-02-20T14:44:29Z,131.0,131.0,False,P,0.0,476.0321097685185,0.0,0.0,,,2206.9891485185185,-1819.1206327777777,0.0,88.0,2205.9891485185185,-1819.1206327777777,,88.0
