settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-10-09,1,2025-10-08T23:00:00Z,2025-10-08T11:47:00Z,21840,22723
2025-10-09,2,2025-10-08T23:30:00Z,2025-10-08T11:47:00Z,21457,22209
2025-10-09,3,2025-10-09T00:00:00Z,2025-10-08T11:47:00Z,21400,22221
2025-10-09,4,2025-10-09T00:30:00Z,2025-10-08T11:47:00Z,21220,22041
2025-10-09,5,2025-10-09T01:00:00Z,2025-10-08T11:47:00Z,20980,22107
2025-10-09,6,2025-10-09T01:30:00Z,2025-10-08T11:47:00Z,20576,21703
2025-10-09,7,2025-10-09T02:00:00Z,2025-10-08T11:47:00Z,20143,21358
2025-10-09,8,2025-10-09T02:30:00Z,2025-10-08T11:47:00Z,20020,21235
2025-10-09,9,2025-10-09T03:00:00Z,2025-10-08T11:47:00Z,19589,20903
2025-10-09,10,2025-10-09T03:30:00Z,2025-10-08T11:47:00Z,19500,20814
2025-10-09,11,2025-10-09T04:00:00Z,2025-10-08T11:47:00Z,19905,21519
2025-10-09,12,2025-10-09T04:30:00Z,2025-10-08T11:47:00Z,20575,22189
2025-10-09,13,2025-10-09T05:00:00Z,2025-10-08T11:47:00Z,22680,24294
2025-10-09,14,2025-10-09T05:30:00Z,2025-10-08T11:47:00Z,24811,26425
2025-10-09,15,2025-10-09T06:00:00Z,2025-10-08T11:47:00Z,27053,28665
2025-10-09,16,2025-10-09T06:30:00Z,2025-10-08T11:47:00Z,27720,29332
2025-10-09,17,2025-10-09T07:00:00Z,2025-10-08T11:47:00Z,28540,29077
2025-10-09,18,2025-10-09T07:30:00Z,2025-10-08T11:47:00Z,28426,28963
2025-10-09,19,2025-10-09T08:00:00Z,2025-10-08T11:47:00Z,28263,28763
2025-10-09,20,2025-10-09T08:30:00Z,2025-10-08T11:47:00Z,27559,28059
2025-10-09,21,2025-10-09T09:00:00Z,2025-10-08T11:47:00Z,26905,27405
2025-10-09,22,2025-10-09T09:30:00Z,2025-10-08T11:47:00Z,26185,26685
2025-10-09,23,2025-10-09T10:00:00Z,2025-10-08T11:47:00Z,25734,26234
2025-10-09,24,2025-10-09T10:30:00Z,2025-10-08T11:47:00Z,25305,25805
2025-10-09,25,2025-10-09T11:00:00Z,2025-10-08T11:47:00Z,25030,25530
2025-10-09,26,2025-10-09T11:30:00Z,2025-10-08T11:47:00Z,24732,25232
2025-10-09,27,2025-10-09T12:00:00Z,2025-10-08T11:47:00Z,24390,24890
2025-10-09,28,2025-10-09T12:30:00Z,2025-10-08T11:47:00Z,23930,24430
2025-10-09,29,2025-10-09T13:00:00Z,2025-10-08T11:47:00Z,24031,24531
2025-10-09,30,2025-10-09T13:30:00Z,2025-10-08T11:47:00Z,24392,24892
2025-10-09,31,2025-10-09T14:00:00Z,2025-10-08T11:47:00Z,24839,25339
2025-10-09,32,2025-10-09T14:30:00Z,2025-10-08T11:47:00Z,26085,26585
2025-10-09,33,2025-10-09T15:00:00Z,2025-10-08T11:47:00Z,27385,27885
2025-10-09,34,2025-10-09T15:30:00Z,2025-10-08T11:47:00Z,28548,29048
2025-10-09,35,2025-10-09T16:00:00Z,2025-10-08T11:47:00Z,29931,30431
2025-10-09,36,2025-10-09T16:30:00Z,2025-10-08T11:47:00Z,30673,31173
2025-10-09,37,2025-10-09T17:00:00Z,2025-10-08T11:47:00Z,31880,32380
2025-10-09,38,2025-10-09T17:30:00Z,2025-10-08T11:47:00Z,32860,33360
2025-10-09,39,2025-10-09T18:00:00Z,2025-10-08T11:47:00Z,32441,32941
2025-10-09,40,2025-10-09T18:30:00Z,2025-10-08T11:47:00Z,31711,32211
2025-10-09,41,2025-10-09T19:00:00Z,2025-10-08T11:47:00Z,31024,31524
2025-10-09,42,2025-10-09T19:30:00Z,2025-10-08T11:47:00Z,29983,30483
2025-10-09,43,2025-10-09T20:00:00Z,2025-10-08T11:47:00Z,28767,29267
2025-10-09,44,2025-10-09T20:30:00Z,2025-10-08T11:47:00Z,27541,28041
2025-10-09,45,2025-10-09T21:00:00Z,2025-10-08T11:47:00Z,26257,26757
2025-10-09,46,2025-10-09T21:30:00Z,2025-10-08T11:47:00Z,24706,25206
2025-10-09,47,2025-10-09T22:00:00Z,2025-10-08T11:47:00Z,23356,23964
2025-10-09,48,2025-10-09T22:30:00Z,2025-10-08T11:47:00Z,22630,23238
2025-10-10,1,2025-10-09T23:00:00Z,2025-10-08T11:47:00Z,22310,22918
2025-10-10,2,2025-10-09T23:30:00Z,2025-10-08T11:47:00Z,21784,22392
2025-10-10,3,2025-10-10T00:00:00Z,2025-10-08T11:47:00Z,21620,22228
2025-10-10,4,2025-10-10T00:30:00Z,2025-10-08T11:47:00Z,21600,22208
2025-10-10,5,2025-10-10T01:00:00Z,2025-10-08T11:47:00Z,21417,22025
2025-10-10,6,2025-10-10T01:30:00Z,2025-10-08T11:47:00Z,20732,21340
2025-10-10,7,2025-10-10T02:00:00Z,2025-10-08T11:47:00Z,20272,20880
2025-10-10,8,2025-10-10T02:30:00Z,2025-10-08T11:47:00Z,20008,20616
2025-10-10,9,2025-10-10T03:00:00Z,2025-10-08T11:47:00Z,19590,20198
2025-10-10,10,2025-10-10T03:30:00Z,2025-10-08T11:47:00Z,19640,20248
