settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-09-14,1,0.0,7096.12,2673.486,9769.606,9769.606
2025-09-14,2,0.0,7096.12,2673.486,9769.606,9769.606
2025-09-14,3,0.0,6351.42,2639.015,8990.435,8990.435
2025-09-14,4,0.0,6351.42,2639.015,8990.435,8990.435
2025-09-14,5,0.0,6134.017,2524.937,8658.954,8658.954
2025-09-14,6,0.0,6134.017,2524.937,8658.954,8658.954
2025-09-14,7,0.0,5544.023,2392.271,7936.294,7936.294
2025-09-14,8,0.0,5544.023,2392.271,7936.294,7936.294
2025-09-14,9,0.0,4775.162,2181.144,6956.3060000000005,6956.3060000000005
2025-09-14,10,0.0,4775.162,2181.144,6956.3060000000005,6956.3060000000005
2025-09-14,11,0.0,4122.875,1945.465,6068.34,6068.34
2025-09-14,12,0.0,4122.875,1945.465,6068.34,6068.34
2025-09-14,13,0.0,3448.218,1782.946,5231.164,5231.164
2025-09-14,14,210.0,3448.218,1782.946,5231.164,5441.164
2025-09-14,15,741.0,2697.004,1734.979,4431.983,5172.983
2025-09-14,16,1511.0,2697.004,1734.979,4431.983,5942.983
2025-09-14,17,2377.0,2290.7,1798.99,4089.69,6466.69
2025-09-14,18,3246.0,2290.7,1798.99,4089.69,7335.69
2025-09-14,19,4035.0,2273.406,1721.335,3994.741,8029.741
2025-09-14,20,4645.0,2273.406,1721.335,3994.741,8639.741
2025-09-14,21,4986.0,2659.045,2155.753,4814.798000000001,9800.798
2025-09-14,22,5013.0,2659.045,2155.753,4814.798000000001,9827.798
2025-09-14,23,4721.0,3480.755,3123.901,6604.656,11325.656
2025-09-14,24,4205.0,3480.755,3123.901,6604.656,10809.656
2025-09-14,25,3579.0,4442.435,4231.736,8674.171,12253.171
2025-09-14,26,2924.0,4442.435,4231.736,8674.171,11598.171
2025-09-14,27,2311.0,5782.26,5469.68,11251.94,13562.94
2025-09-14,28,1799.0,5782.26,5469.68,11251.94,13050.94
2025-09-14,29,1428.0,7624.663,6449.03,14073.693,15501.693
2025-09-14,30,1181.0,7624.663,6449.03,14073.693,15254.693
2025-09-14,31,1020.0,9462.641,7161.603,16624.244,17644.244
2025-09-14,32,891.0,9462.641,7161.603,16624.244,17515.244
2025-09-14,33,750.0,11559.344,8080.182,19639.526,20389.526
2025-09-14,34,600.0,11559.344,8080.182,19639.526,20239.526
2025-09-14,35,452.0,13063.483,8818.618,21882.101,22334.101
2025-09-14,36,296.0,13063.483,8818.618,21882.101,22178.101
2025-09-14,37,130.0,13766.296,9411.713,23178.009,23308.009
2025-09-14,38,0.0,13766.296,9411.713,23178.009,23178.009
2025-09-14,39,0.0,14217.564,9502.141,23719.705,23719.705
2025-09-14,40,0.0,14217.564,9502.141,23719.705,23719.705
2025-09-14,41,0.0,14460.535,9129.714,23590.249,23590.249
2025-09-14,42,0.0,14460.535,9129.714,23590.249,23590.249
2025-09-14,43,0.0,14381.789,8556.614,22938.403,22938.403
2025-09-14,44,0.0,14381.789,8556.614,22938.403,22938.403
2025-09-14,45,0.0,14371.963,8145.14,22517.103,22517.103
2025-09-14,46,0.0,14371.963,8145.14,22517.103,22517.103
2025-09-14,47,0.0,14298.205,7863.614,22161.819,22161.819
2025-09-14,48,0.0,14298.205,7863.614,22161.819,22161.819
