settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-12-01,1,0.0,12724.974,9322.615,22047.589,22047.589
2025-12-01,2,0.0,12724.974,9322.615,22047.589,22047.589
2025-12-01,3,0.0,13522.563,9810.189,23332.752,23332.752
2025-12-01,4,0.0,13522.563,9810.189,23332.752,23332.752
2025-12-01,5,0.0,14085.856,10078.115,24163.970999999998,24163.970999999998
2025-12-01,6,0.0,14085.856,10078.115,24163.970999999998,24163.970999999998
2025-12-01,7,0.0,14481.447,10079.407,24560.854,24560.854
2025-12-01,8,0.0,14481.447,10079.407,24560.854,24560.854
2025-12-01,9,0.0,14687.388,9775.617,24463.005,24463.005
2025-12-01,10,0.0,14687.388,9775.617,24463.005,24463.005
2025-12-01,11,0.0,14713.641,9112.998,23826.639,23826.639
2025-12-01,12,0.0,14713.641,9112.998,23826.639,23826.639
2025-12-01,13,0.0,14513.981,8197.141,22711.122,22711.122
2025-12-01,14,0.0,14513.981,8197.141,22711.122,22711.122
2025-12-01,15,0.0,14033.015,7351.2,21384.215,21384.215
2025-12-01,16,0.0,14033.015,7351.2,21384.215,21384.215
2025-12-01,17,0.0,13591.526,6829.111,20420.637,20420.637
2025-12-01,18,0.0,13591.526,6829.111,20420.637,20420.637
2025-12-01,19,33.0,12908.23,6207.729,19115.959,19148.959
2025-12-01,20,86.0,12908.23,6207.729,19115.959,19201.959
2025-12-01,21,163.0,12228.081,5831.295,18059.376,18222.376
2025-12-01,22,250.0,12228.081,5831.295,18059.376,18309.376
2025-12-01,23,325.0,11856.016,5537.087,17393.103,17718.103
2025-12-01,24,372.0,11856.016,5537.087,17393.103,17765.103
2025-12-01,25,382.0,11726.513,5246.21,16972.723,17354.723
2025-12-01,26,353.0,11726.513,5246.21,16972.723,17325.723
2025-12-01,27,290.0,11582.089,5016.232,16598.321,16888.321
2025-12-01,28,201.0,11582.089,5016.232,16598.321,16799.321
2025-12-01,29,100.0,11456.162,4929.641,16385.803,16485.803
2025-12-01,30,23.0,11456.162,4929.641,16385.803,16408.803
2025-12-01,31,0.0,11371.167,4970.025,16341.192,16341.192
2025-12-01,32,0.0,11371.167,4970.025,16341.192,16341.192
2025-12-01,33,0.0,11412.548,5035.355,16447.903,16447.903
2025-12-01,34,0.0,11412.548,5035.355,16447.903,16447.903
2025-12-01,35,0.0,11506.419,5052.112,16558.531,16558.531
2025-12-01,36,0.0,11506.419,5052.112,16558.531,16558.531
2025-12-01,37,0.0,11545.511,5012.289,16557.8,16557.8
2025-12-01,38,0.0,11545.511,5012.289,16557.8,16557.8
2025-12-01,39,0.0,11492.511,4998.558,16491.069,16491.069
2025-12-01,40,0.0,11492.511,4998.558,16491.069,16491.069
2025-12-01,41,0.0,11495.507,5081.334,16576.841,16576.841
2025-12-01,42,0.0,11495.507,5081.334,16576.841,16576.841
2025-12-01,43,0.0,11574.894,5143.412,16718.306,16718.306
2025-12-01,44,0.0,11574.894,5143.412,16718.306,16718.306
2025-12-01,45,0.0,11641.808,5200.804,16842.612,16842.612
2025-12-01,46,0.0,11641.808,5200.804,16842.612,16842.612
2025-12-01,47,0.0,11694.388,5287.187,16981.575,16981.575
2025-12-01,48,0.0,11694.388,5287.187,16981.575,16981.575
