settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,63.57,63.57,63.57,Battery_1,charge,3.0,16.8,3.35
2,102.79,102.79,0.0,Battery_1,hold,0.0,16.8,3.35
3,98.26,98.26,98.26,Battery_1,charge,3.0,23.5,4.7
4,93.8,93.8,93.8,Battery_1,charge,3.0,30.2,6.05
5,88.99,88.99,88.99,Battery_1,charge,3.0,37.0,7.4
6,111.35,111.35,0.0,Battery_1,hold,0.0,37.0,7.4
7,70.07,70.07,70.07,Battery_1,charge,3.0,43.8,8.75
8,81.78,81.78,81.78,Battery_1,charge,3.0,50.5,10.1
9,75.32,75.32,75.32,Battery_1,charge,3.0,57.2,11.45
10,70.86,70.86,70.86,Battery_1,charge,3.0,64.0,12.8
11,115.0,115.0,0.0,Battery_1,hold,0.0,64.0,12.8
12,74.51,74.51,74.51,Battery_1,charge,3.0,70.8,14.15
13,116.74,116.74,0.0,Battery_1,hold,0.0,70.8,14.15
14,120.9,120.9,0.0,Battery_1,hold,0.0,70.8,14.15
15,123.0,123.0,0.0,Battery_1,hold,0.0,70.8,14.15
16,144.0,144.0,144.0,Battery_1,discharge,3.0,62.4,12.48
17,124.95,124.95,124.95,Battery_1,discharge,2.94,54.2,10.85
18,124.95,124.95,124.95,Battery_1,discharge,3.0,45.9,9.18
19,132.0,132.0,132.0,Battery_1,discharge,3.0,37.6,7.52
20,124.95,124.95,124.95,Battery_1,discharge,3.0,29.2,5.85
21,67.0,67.0,67.0,Battery_1,charge,3.0,36.0,7.2
22,55.81,55.81,55.81,Battery_1,charge,3.0,42.8,8.55
23,56.0,56.0,56.0,Battery_1,charge,3.0,49.5,9.9
24,-6.16,-6.16,-6.16,Battery_1,charge,3.0,56.2,11.25
25,22.26,22.26,22.26,Battery_1,charge,3.0,63.0,12.6
26,56.0,56.0,56.0,Battery_1,charge,3.0,69.8,13.95
27,56.0,56.0,56.0,Battery_1,charge,3.0,76.5,15.3
28,56.0,56.0,56.0,Battery_1,charge,3.0,83.2,16.65
29,56.0,56.0,56.0,Battery_1,charge,3.0,90.0,18.0
30,124.95,124.95,124.95,Battery_1,discharge,2.43,83.2,16.65
31,64.32,64.32,64.32,Battery_1,charge,3.0,90.0,18.0
32,149.0,149.0,149.0,Battery_1,discharge,3.0,81.7,16.33
33,127.8,127.8,127.8,Battery_1,discharge,2.52,74.7,14.93
34,135.0,135.0,135.0,Battery_1,discharge,3.0,66.3,13.27
35,135.0,135.0,135.0,Battery_1,discharge,3.0,58.0,11.6
36,150.0,150.0,150.0,Battery_1,discharge,3.0,49.7,9.93
37,150.0,150.0,150.0,Battery_1,discharge,3.0,41.3,8.27
38,139.58,139.58,139.58,Battery_1,discharge,3.0,33.0,6.6
39,88.51,88.51,88.51,Battery_1,charge,3.0,39.8,7.95
40,159.0,159.0,159.0,Battery_1,discharge,3.0,31.4,6.28
41,160.07,160.07,160.07,Battery_1,discharge,3.0,23.1,4.62
