settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,135.01,135.01,0.0,Battery_1,hold,0.0,10.0,2.0
2,144.0,144.0,0.0,Battery_1,hold,0.0,10.0,2.0
3,144.0,144.0,0.0,Battery_1,hold,0.0,10.0,2.0
4,118.95,118.95,0.0,Battery_1,hold,0.0,10.0,2.0
5,75.57,75.57,75.57,Battery_1,charge,3.0,16.8,3.35
6,99.31,99.31,99.31,Battery_1,discharge,2.43,10.0,2.0
7,92.38,92.38,0.0,Battery_1,hold,0.0,10.0,2.0
8,82.14,82.14,0.0,Battery_1,hold,0.0,10.0,2.0
9,77.7,77.7,0.0,Battery_1,hold,0.0,10.0,2.0
10,67.61,67.61,0.0,Battery_1,hold,0.0,10.0,2.0
11,34.95,34.95,0.0,Battery_1,hold,0.0,10.0,2.0
12,29.66,29.66,29.66,Battery_1,charge,1.67,13.8,2.75
13,-6.7,-6.7,-6.7,Battery_1,charge,3.0,20.5,4.1
14,80.46,80.46,80.46,Battery_1,discharge,3.0,12.2,2.43
15,18.17,18.17,18.17,Battery_1,charge,3.0,18.9,3.78
16,15.6,15.6,15.6,Battery_1,charge,3.0,25.7,5.13
17,-6.53,-6.53,-6.53,Battery_1,charge,3.0,32.4,6.48
18,-6.53,-6.53,-6.53,Battery_1,charge,3.0,39.2,7.83
19,-10.31,-10.31,-10.31,Battery_1,charge,3.0,45.9,9.18
20,-12.39,-12.39,-12.39,Battery_1,charge,3.0,52.7,10.53
21,-11.47,-11.47,-11.47,Battery_1,charge,3.0,59.4,11.88
22,-3.96,-3.96,-3.96,Battery_1,charge,3.0,66.2,13.23
23,121.0,121.0,121.0,Battery_1,discharge,3.0,57.8,11.57
24,121.0,121.0,121.0,Battery_1,discharge,3.0,49.5,9.9
25,8.96,8.96,8.96,Battery_1,charge,3.0,56.2,11.25
26,-20.86,-20.86,-20.86,Battery_1,charge,3.0,63.0,12.6
27,-18.36,-18.36,-18.36,Battery_1,charge,3.0,69.8,13.95
28,-16.91,-16.91,-16.91,Battery_1,charge,3.0,76.5,15.3
29,-14.2,-14.2,-14.2,Battery_1,charge,3.0,83.2,16.65
30,-14.2,-14.2,-14.2,Battery_1,charge,3.0,90.0,18.0
31,54.99,54.99,0.0,Battery_1,hold,0.0,90.0,18.0
32,87.7,87.7,87.7,Battery_1,discharge,3.0,81.7,16.33
33,0.0,0.0,0.0,Battery_1,charge,3.0,88.4,17.68
34,99.1,99.1,99.1,Battery_1,discharge,3.0,80.1,16.02
35,26.74,26.74,26.74,Battery_1,charge,3.0,86.8,17.37
36,65.48,65.48,65.48,Battery_1,charge,1.41,90.0,18.0
37,119.9,119.9,119.9,Battery_1,discharge,3.0,81.7,16.33
38,124.99,124.99,124.99,Battery_1,discharge,3.0,73.3,14.67
39,100.26,100.26,100.26,Battery_1,discharge,3.0,65.0,13.0
40,121.23,121.23,121.23,Battery_1,discharge,3.0,56.7,11.33
41,66.85,66.85,66.85,Battery_1,charge,1.48,60.0,12.0
42,79.8,79.8,0.0,Battery_1,hold,0.0,60.0,12.0
43,139.0,139.0,139.0,Battery_1,discharge,3.0,51.7,10.33
44,138.4,138.4,138.4,Battery_1,discharge,3.0,43.3,8.67
45,139.0,139.0,139.0,Battery_1,discharge,3.0,35.0,7.0
46,139.0,139.0,139.0,Battery_1,discharge,3.0,26.7,5.33
47,99.87,99.87,99.87,Battery_1,discharge,3.0,18.3,3.67
48,96.86,96.86,96.86,Battery_1,discharge,3.0,10.0,2.0
1,135.01,135.01,0.0,Battery_2,hold,0.0,10.0,10.0
2,144.0,144.0,0.0,Battery_2,hold,0.0,10.0,10.0
3,144.0,144.0,0.0,Battery_2,hold,0.0,10.0,10.0
4,118.95,118.95,0.0,Battery_2,hold,0.0,10.0,10.0
5,75.57,75.57,75.57,Battery_2,charge,7.5,13.4,13.38
6,99.31,99.31,99.31,Battery_2,discharge,6.08,10.0,10.0
7,92.38,92.38,0.0,Battery_2,hold,0.0,10.0,10.0
8,82.14,82.14,0.0,Battery_2,hold,0.0,10.0,10.0
9,77.7,77.7,0.0,Battery_2,hold,0.0,10.0,10.0
10,67.61,67.61,0.0,Battery_2,hold,0.0,10.0,10.0
11,34.95,34.95,34.95,Battery_2,charge,7.5,13.4,13.38
12,29.66,29.66,29.66,Battery_2,charge,7.5,16.8,16.75
13,-6.7,-6.7,-6.7,Battery_2,charge,7.5,20.1,20.12
14,80.46,80.46,80.46,Battery_2,discharge,7.5,16.0,15.96
15,18.17,18.17,18.17,Battery_2,charge,7.5,19.3,19.33
16,15.6,15.6,15.6,Battery_2,charge,7.5,22.7,22.71
17,-6.53,-6.53,-6.53,Battery_2,charge,7.5,26.1,26.08
18,-6.53,-6.53,-6.53,Battery_2,charge,7.5,29.5,29.46
19,-10.31,-10.31,-10.31,Battery_2,charge,7.5,32.8,32.83
20,-12.39,-12.39,-12.39,Battery_2,charge,7.5,36.2,36.21
21,-11.47,-11.47,-11.47,Battery_2,charge,7.5,39.6,39.58
22,-3.96,-3.96,-3.96,Battery_2,charge,7.5,43.0,42.96
23,121.0,121.0,121.0,Battery_2,discharge,7.5,38.8,38.79
24,121.0,121.0,121.0,Battery_2,discharge,7.5,34.6,34.62
25,8.96,8.96,8.96,Battery_2,charge,7.5,38.0,38.0
26,-20.86,-20.86,-20.86,Battery_2,charge,7.5,41.4,41.38
27,-18.36,-18.36,-18.36,Battery_2,charge,7.5,44.8,44.75
28,-16.91,-16.91,-16.91,Battery_2,charge,7.5,48.1,48.12
29,-14.2,-14.2,-14.2,Battery_2,charge,7.5,51.5,51.5
30,-14.2,-14.2,-14.2,Battery_2,charge,7.5,54.9,54.88
31,54.99,54.99,54.99,Battery_2,charge,5.65,57.4,57.42
32,87.7,87.7,87.7,Battery_2,discharge,7.5,53.2,53.25
33,0.0,0.0,0.0,Battery_2,charge,7.5,56.6,56.62
34,99.1,99.1,99.1,Battery_2,discharge,7.5,52.5,52.46
35,26.74,26.74,26.74,Battery_2,charge,7.5,55.8,55.83
36,65.48,65.48,0.0,Battery_2,hold,0.0,55.8,55.83
37,119.9,119.9,119.9,Battery_2,discharge,7.5,51.7,51.67
38,124.99,124.99,124.99,Battery_2,discharge,7.5,47.5,47.5
39,100.26,100.26,100.26,Battery_2,discharge,7.5,43.3,43.33
40,121.23,121.23,121.23,Battery_2,discharge,7.5,39.2,39.17
41,66.85,66.85,0.0,Battery_2,hold,0.0,39.2,39.17
42,79.8,79.8,79.8,Battery_2,discharge,7.5,35.0,35.0
43,139.0,139.0,139.0,Battery_2,discharge,7.5,30.8,30.83
44,138.4,138.4,138.4,Battery_2,discharge,7.5,26.7,26.67
45,139.0,139.0,139.0,Battery_2,discharge,7.5,22.5,22.5
46,139.0,139.0,139.0,Battery_2,discharge,7.5,18.3,18.33
47,99.87,99.87,99.87,Battery_2,discharge,7.5,14.2,14.17
48,96.86,96.86,96.86,Battery_2,discharge,7.5,10.0,10.0
1,135.01,135.01,0.0,Battery_3,hold,0.0,10.0,20.0
2,144.0,144.0,0.0,Battery_3,hold,0.0,10.0,20.0
3,144.0,144.0,0.0,Battery_3,hold,0.0,10.0,20.0
4,118.95,118.95,0.0,Battery_3,hold,0.0,10.0,20.0
5,75.57,75.57,75.57,Battery_3,charge,15.0,13.4,26.75
6,99.31,99.31,99.31,Battery_3,discharge,12.15,10.0,20.0
7,92.38,92.38,0.0,Battery_3,hold,0.0,10.0,20.0
8,82.14,82.14,0.0,Battery_3,hold,0.0,10.0,20.0
9,77.7,77.7,0.0,Battery_3,hold,0.0,10.0,20.0
10,67.61,67.61,0.0,Battery_3,hold,0.0,10.0,20.0
11,34.95,34.95,34.95,Battery_3,charge,15.0,13.4,26.75
