settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh,ssp_settle,sbp_settle
25,-1.48,-1.48,-1.48,Battery_4,charge,6.0,37.0,29.6,-6.380000000000001,-0.58
26,-2.25,-2.25,-2.25,Battery_4,charge,6.0,40.4,32.3,-7.15,-1.35
27,58.0,58.0,58.0,Battery_4,charge,6.0,43.8,35.0,53.1,58.9
28,6.5,6.5,6.5,Battery_4,charge,6.0,47.1,37.7,1.5999999999999996,7.4
29,8.16,8.16,8.16,Battery_4,charge,6.0,50.5,40.4,3.26,9.06
30,14.88,14.88,14.88,Battery_4,charge,6.0,53.9,43.1,9.98,15.780000000000001
31,46.7,46.7,46.7,Battery_4,charge,6.0,57.2,45.8,41.800000000000004,47.6
32,57.93,57.93,57.93,Battery_4,charge,6.0,60.6,48.5,53.03,58.83
33,129.0,129.0,129.0,Battery_4,discharge,6.0,56.5,45.17,124.1,129.9
34,107.2,107.2,107.2,Battery_4,discharge,6.0,52.3,41.83,102.3,108.10000000000001
35,150.0,150.0,150.0,Battery_4,discharge,6.0,48.1,38.5,145.1,150.9
36,52.5,52.5,52.5,Battery_4,charge,6.0,51.5,41.2,47.6,53.4
37,189.0,189.0,189.0,Battery_4,discharge,6.0,47.3,37.87,184.1,189.9
38,165.0,165.0,165.0,Battery_4,discharge,6.0,43.2,34.53,160.1,165.9
39,194.0,194.0,194.0,Battery_4,discharge,6.0,39.0,31.2,189.1,194.9
40,192.57,192.57,192.57,Battery_4,discharge,6.0,34.8,27.87,187.67,193.47
41,115.83,115.83,115.83,Battery_4,discharge,6.0,30.7,24.53,110.92999999999999,116.73
42,109.0,109.0,109.0,Battery_4,discharge,6.0,26.5,21.2,104.1,109.9
43,96.95,96.95,96.95,Battery_4,discharge,5.76,22.5,18.0,92.05,97.85000000000001
44,94.67,94.67,0.0,Battery_4,hold,0.0,22.5,18.0,89.77,95.57000000000001
45,133.11,133.11,133.11,Battery_4,discharge,6.0,18.3,14.67,128.21,134.01000000000002
46,144.01,144.01,144.01,Battery_4,discharge,6.0,14.2,11.33,139.10999999999999,144.91
47,89.7,89.7,0.0,Battery_4,hold,0.0,14.2,11.33,84.8,90.60000000000001
48,130.28,130.28,130.28,Battery_4,discharge,6.0,10.0,8.0,125.38,131.18
1,195.0,195.0,0.0,Battery_5,hold,0.0,10.0,16.0,190.1,195.9
2,24.44,24.44,24.44,Battery_5,charge,12.0,13.4,21.4,19.54,25.34
3,122.65,122.65,0.0,Battery_5,hold,0.0,13.4,21.4,117.75,123.55000000000001
4,112.57,112.57,112.57,Battery_5,charge,12.0,16.8,26.8,107.66999999999999,113.47
5,143.1,143.1,0.0,Battery_5,hold,0.0,16.8,26.8,138.2,144.0
6,93.04,93.04,93.04,Battery_5,charge,12.0,20.1,32.2,88.14,93.94000000000001
7,92.03,92.03,92.03,Battery_5,charge,12.0,23.5,37.6,87.13,92.93
8,141.97,141.97,0.0,Battery_5,hold,0.0,23.5,37.6,137.07,142.87
9,117.82,117.82,117.82,Battery_5,charge,2.07,24.1,38.53,112.91999999999999,118.72
10,158.63,158.63,158.63,Battery_5,discharge,12.0,19.9,31.87,153.73,159.53
11,122.09,122.09,0.0,Battery_5,hold,0.0,19.9,31.87,117.19,122.99000000000001
12,85.82,85.82,85.82,Battery_5,charge,12.0,23.3,37.27,80.91999999999999,86.72
13,96.0,96.0,96.0,Battery_5,charge,12.0,26.7,42.67,91.1,96.9
14,170.01,170.01,170.01,Battery_5,discharge,12.0,22.5,36.0,165.10999999999999,170.91
15,204.4,204.4,204.4,Battery_5,discharge,12.0,18.3,29.33,199.5,205.3
16,204.4,204.4,204.4,Battery_5,discharge,12.0,14.2,22.67,199.5,205.3
17,203.75,203.75,203.75,Battery_5,discharge,12.0,10.0,16.0,198.85,204.65
18,24.98,24.98,24.98,Battery_5,charge,12.0,13.4,21.4,20.08,25.88
19,-8.36,-8.36,-8.36,Battery_5,charge,12.0,16.8,26.8,-13.26,-7.459999999999999
20,-10.98,-10.98,-10.98,Battery_5,charge,12.0,20.1,32.2,-15.88,-10.08
21,-10.98,-10.98,-10.98,Battery_5,charge,12.0,23.5,37.6,-15.88,-10.08
22,-10.98,-10.98,-10.98,Battery_5,charge,12.0,26.9,43.0,-15.88,-10.08
23,13.6,13.6,13.6,Battery_5,charge,12.0,30.2,48.4,8.7,14.5
24,-0.66,-0.66,-0.66,Battery_5,charge,12.0,33.6,53.8,-5.5600000000000005,0.24
25,-1.48,-1.48,-1.48,Battery_5,charge,12.0,37.0,59.2,-6.380000000000001,-0.58
26,-2.25,-2.25,-2.25,Battery_5,charge,12.0,40.4,64.6,-7.15,-1.35
27,58.0,58.0,58.0,Battery_5,charge,12.0,43.8,70.0,53.1,58.9
28,6.5,6.5,6.5,Battery_5,charge,12.0,47.1,75.4,1.5999999999999996,7.4
29,8.16,8.16,8.16,Battery_5,charge,12.0,50.5,80.8,3.26,9.06
30,14.88,14.88,14.88,Battery_5,charge,12.0,53.9,86.2,9.98,15.780000000000001
31,46.7,46.7,46.7,Battery_5,charge,12.0,57.2,91.6,41.800000000000004,47.6
32,57.93,57.93,57.93,Battery_5,charge,12.0,60.6,97.0,53.03,58.83
33,129.0,129.0,129.0,Battery_5,discharge,12.0,56.5,90.33,124.1,129.9
34,107.2,107.2,107.2,Battery_5,discharge,12.0,52.3,83.67,102.3,108.10000000000001
35,150.0,150.0,150.0,Battery_5,discharge,12.0,48.1,77.0,145.1,150.9
36,52.5,52.5,52.5,Battery_5,charge,12.0,51.5,82.4,47.6,53.4
37,189.0,189.0,189.0,Battery_5,discharge,12.0,47.3,75.73,184.1,189.9
38,165.0,165.0,165.0,Battery_5,discharge,12.0,43.2,69.07,160.1,165.9
39,194.0,194.0,194.0,Battery_5,discharge,12.0,39.0,62.4,189.1,194.9
40,192.57,192.57,192.57,Battery_5,discharge,12.0,34.8,55.73,187.67,193.47
41,115.83,115.83,115.83,Battery_5,discharge,12.0,30.7,49.07,110.92999999999999,116.73
42,109.0,109.0,109.0,Battery_5,discharge,12.0,26.5,42.4,104.1,109.9
43,96.95,96.95,96.95,Battery_5,discharge,11.52,22.5,36.0,92.05,97.85000000000001
44,94.67,94.67,0.0,Battery_5,hold,0.0,22.5,36.0,89.77,95.57000000000001
45,133.11,133.11,133.11,Battery_5,discharge,12.0,18.3,29.33,128.21,134.01000000000002
46,144.01,144.01,144.01,Battery_5,discharge,12.0,14.2,22.67,139.10999999999999,144.91
47,89.7,89.7,0.0,Battery_5,hold,0.0,14.2,22.67,84.8,90.60000000000001
48,130.28,130.28,130.28,Battery_5,discharge,12.0,10.0,16.0,125.38,131.18
