settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,193.95,193.95,0.0,Battery_1,hold,0.0,10.0,2.0
2,192.25,192.25,0.0,Battery_1,hold,0.0,10.0,2.0
3,194.0,194.0,0.0,Battery_1,hold,0.0,10.0,2.0
4,184.85,184.85,0.0,Battery_1,hold,0.0,10.0,2.0
5,138.13,138.13,138.13,Battery_1,charge,3.0,16.8,3.35
6,141.17,141.17,141.17,Battery_1,charge,3.0,23.5,4.7
7,193.95,193.95,0.0,Battery_1,hold,0.0,23.5,4.7
8,136.15,136.15,136.15,Battery_1,charge,3.0,30.2,6.05
9,143.41,143.41,143.41,Battery_1,charge,3.0,37.0,7.4
10,193.95,193.95,0.0,Battery_1,hold,0.0,37.0,7.4
11,108.5,108.5,108.5,Battery_1,charge,3.0,43.8,8.75
12,199.0,199.0,199.0,Battery_1,discharge,1.02,40.9,8.18
13,192.0,192.0,0.0,Battery_1,hold,0.0,40.9,8.18
14,205.88,205.88,205.88,Battery_1,discharge,3.0,32.6,6.52
15,198.4,198.4,0.0,Battery_1,hold,0.0,32.6,6.52
16,200.47,200.47,200.47,Battery_1,discharge,3.0,24.2,4.85
17,200.0,200.0,200.0,Battery_1,discharge,3.0,15.9,3.18
18,138.47,138.47,138.47,Battery_1,charge,3.0,22.7,4.53
19,195.95,195.95,0.0,Battery_1,hold,0.0,22.7,4.53
20,200.07,200.07,200.07,Battery_1,discharge,3.0,14.3,2.87
21,193.95,193.95,0.0,Battery_1,hold,0.0,14.3,2.87
22,192.0,192.0,0.0,Battery_1,hold,0.0,14.3,2.87
23,195.0,195.0,0.0,Battery_1,hold,0.0,14.3,2.87
24,193.95,193.95,0.0,Battery_1,hold,0.0,14.3,2.87
25,128.28,128.28,128.28,Battery_1,charge,3.0,21.1,4.22
26,110.8,110.8,110.8,Battery_1,charge,3.0,27.8,5.57
27,110.71,110.71,110.71,Battery_1,charge,3.0,34.6,6.92
28,128.56,128.56,128.56,Battery_1,charge,3.0,41.3,8.27
29,109.42,109.42,109.42,Battery_1,charge,3.0,48.1,9.62
30,109.42,109.42,109.42,Battery_1,charge,3.0,54.8,10.97
31,192.0,192.0,0.0,Battery_1,hold,0.0,54.8,10.97
32,191.9,191.9,0.0,Battery_1,hold,0.0,54.8,10.97
33,111.01,111.01,111.01,Battery_1,charge,3.0,61.6,12.32
34,111.4,111.4,111.4,Battery_1,charge,3.0,68.3,13.67
35,240.0,240.0,240.0,Battery_1,discharge,3.0,60.0,12.0
36,238.7,238.7,238.7,Battery_1,discharge,3.0,51.7,10.33
37,183.73,183.73,0.0,Battery_1,hold,0.0,51.7,10.33
38,238.7,238.7,238.7,Battery_1,discharge,3.0,43.3,8.67
39,236.0,236.0,236.0,Battery_1,discharge,3.0,35.0,7.0
40,209.99,209.99,209.99,Battery_1,discharge,3.0,26.7,5.33
41,201.21,201.21,201.21,Battery_1,discharge,3.0,18.3,3.67
42,199.74,199.74,199.74,Battery_1,discharge,3.0,10.0,2.0
43,170.01,170.01,0.0,Battery_1,hold,0.0,10.0,2.0
44,173.55,173.55,0.0,Battery_1,hold,0.0,10.0,2.0
45,122.41,122.41,0.0,Battery_1,hold,0.0,10.0,2.0
46,121.8,121.8,0.0,Battery_1,hold,0.0,10.0,2.0
47,121.13,121.13,0.0,Battery_1,hold,0.0,10.0,2.0
48,116.74,116.74,0.0,Battery_1,hold,0.0,10.0,2.0
1,193.95,193.95,0.0,Battery_2,hold,0.0,10.0,10.0
2,192.25,192.25,0.0,Battery_2,hold,0.0,10.0,10.0
3,194.0,194.0,0.0,Battery_2,hold,0.0,10.0,10.0
4,184.85,184.85,0.0,Battery_2,hold,0.0,10.0,10.0
5,138.13,138.13,138.13,Battery_2,charge,7.5,13.4,13.38
6,141.17,141.17,141.17,Battery_2,charge,7.5,16.8,16.75
7,193.95,193.95,0.0,Battery_2,hold,0.0,16.8,16.75
8,136.15,136.15,136.15,Battery_2,charge,7.5,20.1,20.12
9,143.41,143.41,143.41,Battery_2,charge,7.5,23.5,23.5
10,193.95,193.95,0.0,Battery_2,hold,0.0,23.5,23.5
11,108.5,108.5,108.5,Battery_2,charge,7.5,26.9,26.88
12,199.0,199.0,199.0,Battery_2,discharge,2.55,25.5,25.46
13,192.0,192.0,0.0,Battery_2,hold,0.0,25.5,25.46
14,205.88,205.88,205.88,Battery_2,discharge,7.5,21.3,21.29
15,198.4,198.4,0.0,Battery_2,hold,0.0,21.3,21.29
16,200.47,200.47,200.47,Battery_2,discharge,7.5,17.1,17.12
17,200.0,200.0,200.0,Battery_2,discharge,7.5,13.0,12.96
18,138.47,138.47,138.47,Battery_2,charge,7.5,16.3,16.33
19,195.95,195.95,0.0,Battery_2,hold,0.0,16.3,16.33
20,200.07,200.07,200.07,Battery_2,discharge,7.5,12.2,12.17
21,193.95,193.95,0.0,Battery_2,hold,0.0,12.2,12.17
22,192.0,192.0,0.0,Battery_2,hold,0.0,12.2,12.17
23,195.0,195.0,0.0,Battery_2,hold,0.0,12.2,12.17
24,193.95,193.95,0.0,Battery_2,hold,0.0,12.2,12.17
25,128.28,128.28,128.28,Battery_2,charge,7.5,15.5,15.54
26,110.8,110.8,110.8,Battery_2,charge,7.5,18.9,18.92
27,110.71,110.71,110.71,Battery_2,charge,7.5,22.3,22.29
28,128.56,128.56,128.56,Battery_2,charge,7.5,25.7,25.67
29,109.42,109.42,109.42,Battery_2,charge,7.5,29.0,29.04
30,109.42,109.42,109.42,Battery_2,charge,7.5,32.4,32.42
31,192.0,192.0,0.0,Battery_2,hold,0.0,32.4,32.42
32,191.9,191.9,0.0,Battery_2,hold,0.0,32.4,32.42
33,111.01,111.01,111.01,Battery_2,charge,7.5,35.8,35.79
34,111.4,111.4,111.4,Battery_2,charge,7.5,39.2,39.17
35,240.0,240.0,240.0,Battery_2,discharge,7.5,35.0,35.0
36,238.7,238.7,238.7,Battery_2,discharge,7.5,30.8,30.83
37,183.73,183.73,0.0,Battery_2,hold,0.0,30.8,30.83
38,238.7,238.7,238.7,Battery_2,discharge,7.5,26.7,26.67
39,236.0,236.0,236.0,Battery_2,discharge,7.5,22.5,22.5
40,209.99,209.99,209.99,Battery_2,discharge,7.5,18.3,18.33
41,201.21,201.21,201.21,Battery_2,discharge,7.5,14.2,14.17
42,199.74,199.74,199.74,Battery_2,discharge,7.5,10.0,10.0
43,170.01,170.01,0.0,Battery_2,hold,0.0,10.0,10.0
44,173.55,173.55,0.0,Battery_2,hold,0.0,10.0,10.0
45,122.41,122.41,0.0,Battery_2,hold,0.0,10.0,10.0
46,121.8,121.8,0.0,Battery_2,hold,0.0,10.0,10.0
47,121.13,121.13,0.0,Battery_2,hold,0.0,10.0,10.0
48,116.74,116.74,0.0,Battery_2,hold,0.0,10.0,10.0
1,193.95,193.95,0.0,Battery_3,hold,0.0,10.0,20.0
2,192.25,192.25,0.0,Battery_3,hold,0.0,10.0,20.0
3,194.0,194.0,0.0,Battery_3,hold,0.0,10.0,20.0
4,184.85,184.85,0.0,Battery_3,hold,0.0,10.0,20.0
5,138.13,138.13,138.13,Battery_3,charge,15.0,13.4,26.75
6,141.17,141.17,141.17,Battery_3,charge,15.0,16.8,33.5
7,193.95,193.95,0.0,Battery_3,hold,0.0,16.8,33.5
8,136.15,136.15,136.15,Battery_3,charge,15.0,20.1,40.25
9,143.41,143.41,143.41,Battery_3,charge,15.0,23.5,47.0
10,193.95,193.95,0.0,Battery_3,hold,0.0,23.5,47.0
11,108.5,108.5,108.5,Battery_3,charge,15.0,26.9,53.75
12,199.0,199.0,199.0,Battery_3,discharge,5.1,25.5,50.92
13,192.0,192.0,0.0,Battery_3,hold,0.0,25.5,50.92
14,205.88,205.88,205.88,Battery_3,discharge,15.0,21.3,42.58
15,198.4,198.4,0.0,Battery_3,hold,0.0,21.3,42.58
16,200.47,200.47,200.47,Battery_3,discharge,15.0,17.1,34.25
17,200.0,200.0,200.0,Battery_3,discharge,15.0,13.0,25.92
18,138.47,138.47,138.47,Battery_3,charge,15.0,16.3,32.67
19,195.95,195.95,0.0,Battery_3,hold,0.0,16.3,32.67
20,200.07,200.07,200.07,Battery_3,discharge,15.0,12.2,24.33
21,193.95,193.95,0.0,Battery_3,hold,0.0,12.2,24.33
22,192.0,192.0,0.0,Battery_3,hold,0.0,12.2,24.33
23,195.0,195.0,0.0,Battery_3,hold,0.0,12.2,24.33
24,193.95,193.95,0.0,Battery_3,hold,0.0,12.2,24.33
25,128.28,128.28,128.28,Battery_3,charge,15.0,15.5,31.08
26,110.8,110.8,110.8,Battery_3,charge,15.0,18.9,37.83
27,110.71,110.71,110.71,Battery_3,charge,15.0,22.3,44.58
28,128.56,128.56,128.56,Battery_3,charge,15.0,25.7,51.33
29,109.42,109.42,109.42,Battery_3,charge,15.0,29.0,58.08
30,109.42,109.42,109.42,Battery_3,charge,15.0,32.4,64.83
31,192.0,192.0,0.0,Battery_3,hold,0.0,32.4,64.83
32,191.9,191.9,0.0,Battery_3,hold,0.0,32.4,64.83
33,111.01,111.01,111.01,Battery_3,charge,15.0,35.8,71.58
34,111.4,111.4,111.4,Battery_3,charge,15.0,39.2,78.33
35,240.0,240.0,240.0,Battery_3,discharge,15.0,35.0,70.0
36,238.7,238.7,238.7,Battery_3,discharge,15.0,30.8,61.67
37,183.73,183.73,0.0,Battery_3,hold,0.0,30.8,61.67
38,238.7,238.7,238.7,Battery_3,discharge,15.0,26.7,53.33
39,236.0,236.0,236.0,Battery_3,discharge,15.0,22.5,45.0
40,209.99,209.99,209.99,Battery_3,discharge,15.0,18.3,36.67
41,201.21,201.21,201.21,Battery_3,discharge,15.0,14.2,28.33
42,199.74,199.74,199.74,Battery_3,discharge,15.0,10.0,20.0
43,170.01,170.01,0.0,Battery_3,hold,0.0,10.0,20.0
44,173.55,173.55,0.0,Battery_3,hold,0.0,10.0,20.0
45,122.41,122.41,0.0,Battery_3,hold,0.0,10.0,20.0
46,121.8,121.8,0.0,Battery_3,hold,0.0,10.0,20.0
47,121.13,121.13,0.0,Battery_3,hold,0.0,10.0,20.0
48,116.74,116.74,0.0,Battery_3,hold,0.0,10.0,20.0
1,193.95,193.95,0.0,Battery_4,hold,0.0,10.0,8.0
2,192.25,192.25,0.0,Battery_4,hold,0.0,10.0,8.0
3,194.0,194.0,0.0,Battery_4,hold,0.0,10.0,8.0
4,184.85,184.85,0.0,Battery_4,hold,0.0,10.0,8.0
5,138.13,138.13,138.13,Battery_4,charge,6.0,13.4,10.7
6,141.17,141.17,141.17,Battery_4,charge,6.0,16.8,13.4
7,193.95,193.95,0.0,Battery_4,hold,0.0,16.8,13.4
8,136.15,136.15,136.15,Battery_4,charge,6.0,20.1,16.1
9,143.41,143.41,143.41,Battery_4,charge,6.0,23.5,18.8
10,193.95,193.95,0.0,Battery_4,hold,0.0,23.5,18.8
11,108.5,108.5,108.5,Battery_4,charge,6.0,26.9,21.5
12,199.0,199.0,199.0,Battery_4,discharge,2.04,25.5,20.37
