settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,109.94,109.94,0.0,Battery_1,hold,0.0,10.0,2.0
2,107.54,107.54,107.54,Battery_1,charge,3.0,16.8,3.35
3,-3.62,-3.62,-3.62,Battery_1,charge,3.0,23.5,4.7
4,107.47,107.47,107.47,Battery_1,charge,3.0,30.2,6.05
5,96.4,96.4,96.4,Battery_1,charge,3.0,37.0,7.4
6,118.62,118.62,0.0,Battery_1,hold,0.0,37.0,7.4
7,108.12,108.12,0.0,Battery_1,hold,0.0,37.0,7.4
8,133.0,133.0,0.0,Battery_1,hold,0.0,37.0,7.4
9,99.0,99.0,99.0,Battery_1,charge,3.0,43.8,8.75
10,133.0,133.0,0.0,Battery_1,hold,0.0,43.8,8.75
11,133.0,133.0,133.0,Battery_1,discharge,2.58,36.6,7.32
12,90.5,90.5,90.5,Battery_1,charge,3.0,43.3,8.67
13,133.0,133.0,133.0,Battery_1,discharge,3.0,35.0,7.0
14,133.0,133.0,133.0,Battery_1,discharge,3.0,26.7,5.33
15,133.0,133.0,133.0,Battery_1,discharge,3.0,18.3,3.67
16,133.0,133.0,133.0,Battery_1,discharge,3.0,10.0,2.0
17,82.99,82.99,82.99,Battery_1,charge,3.0,16.8,3.35
18,83.1,83.1,83.1,Battery_1,charge,3.0,23.5,4.7
19,87.0,87.0,87.0,Battery_1,charge,3.0,30.2,6.05
20,99.34,99.34,99.34,Battery_1,charge,3.0,37.0,7.4
21,112.61,112.61,0.0,Battery_1,hold,0.0,37.0,7.4
22,108.87,108.87,0.0,Battery_1,hold,0.0,37.0,7.4
23,94.16,94.16,94.16,Battery_1,charge,3.0,43.8,8.75
24,120.0,120.0,0.0,Battery_1,hold,0.0,43.8,8.75
25,120.0,120.0,0.0,Battery_1,hold,0.0,43.8,8.75
26,106.56,106.56,0.0,Battery_1,hold,0.0,43.8,8.75
27,96.74,96.74,96.74,Battery_1,charge,3.0,50.5,10.1
28,87.0,87.0,87.0,Battery_1,charge,3.0,57.2,11.45
