settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,0.0,Battery_1,charge,4.0,59.0,11.8
2,0.0,Battery_1,charge,4.0,68.0,13.6
3,187.69,Battery_1,discharge,4.0,56.9,11.38
4,168.01,Battery_1,discharge,4.0,45.8,9.16
5,162.36,Battery_1,discharge,4.0,34.7,6.93
6,143.69,Battery_1,hold,0.0,34.7,6.93
7,158.8,Battery_1,discharge,4.0,23.6,4.71
8,151.07,Battery_1,hold,0.0,23.6,4.71
9,158.55,Battery_1,discharge,4.0,12.4,2.49
10,149.99,Battery_1,hold,0.0,12.4,2.49
11,152.18,Battery_1,hold,0.0,12.4,2.49
12,152.72,Battery_1,hold,0.0,12.4,2.49
13,156.93,Battery_1,discharge,0.88,10.0,2.0
14,132.11,Battery_1,hold,0.0,10.0,2.0
15,109.48,Battery_1,hold,0.0,10.0,2.0
16,104.1,Battery_1,hold,0.0,10.0,2.0
17,68.4,Battery_1,hold,0.0,10.0,2.0
18,54.6,Battery_1,hold,0.0,10.0,2.0
19,14.43,Battery_1,hold,0.0,10.0,2.0
20,8.19,Battery_1,hold,0.0,10.0,2.0
21,5.34,Battery_1,hold,0.0,10.0,2.0
22,4.52,Battery_1,hold,0.0,10.0,2.0
23,-0.8,Battery_1,charge,4.0,19.0,3.8
24,-2.31,Battery_1,charge,4.0,28.0,5.6
25,-0.62,Battery_1,charge,4.0,37.0,7.4
26,-1.1,Battery_1,charge,4.0,46.0,9.2
27,0.9,Battery_1,charge,3.56,54.0,10.8
28,-0.56,Battery_1,charge,4.0,63.0,12.6
29,-6.92,Battery_1,charge,4.0,72.0,14.4
30,-16.65,Battery_1,charge,4.0,81.0,16.2
31,-12.96,Battery_1,charge,4.0,90.0,18.0
32,3.33,Battery_1,hold,0.0,90.0,18.0
33,40.32,Battery_1,hold,0.0,90.0,18.0
34,83.83,Battery_1,hold,0.0,90.0,18.0
35,138.16,Battery_1,hold,0.0,90.0,18.0
36,162.04,Battery_1,hold,0.0,90.0,18.0
37,173.86,Battery_1,hold,0.0,90.0,18.0
38,176.3,Battery_1,hold,0.0,90.0,18.0
39,181.22,Battery_1,discharge,4.0,78.9,15.78
40,180.02,Battery_1,discharge,4.0,67.8,13.56
41,177.15,Battery_1,discharge,0.8,65.6,13.11
42,182.17,Battery_1,discharge,4.0,54.4,10.89
43,182.33,Battery_1,discharge,4.0,43.3,8.67
44,178.49,Battery_1,discharge,4.0,32.2,6.44
45,182.65,Battery_1,discharge,4.0,21.1,4.22
46,180.14,Battery_1,discharge,4.0,10.0,2.0
47,171.71,Battery_1,hold,0.0,10.0,2.0
48,172.64,Battery_1,hold,0.0,10.0,2.0
1,0.0,Battery_2,charge,12.5,55.6,55.62
2,0.0,Battery_2,charge,12.5,61.3,61.25
3,187.69,Battery_2,discharge,12.5,54.3,54.31
4,168.01,Battery_2,discharge,12.5,47.4,47.36
5,162.36,Battery_2,discharge,12.5,40.4,40.42
6,143.69,Battery_2,hold,0.0,40.4,40.42
7,158.8,Battery_2,discharge,12.5,33.5,33.47
8,151.07,Battery_2,hold,0.0,33.5,33.47
9,158.55,Battery_2,discharge,12.5,26.5,26.53
10,149.99,Battery_2,hold,0.0,26.5,26.53
11,152.18,Battery_2,discharge,4.75,23.9,23.89
12,152.72,Battery_2,discharge,12.5,16.9,16.94
13,156.93,Battery_2,discharge,12.5,10.0,10.0
14,132.11,Battery_2,hold,0.0,10.0,10.0
15,109.48,Battery_2,hold,0.0,10.0,10.0
16,104.1,Battery_2,hold,0.0,10.0,10.0
17,68.4,Battery_2,hold,0.0,10.0,10.0
18,54.6,Battery_2,hold,0.0,10.0,10.0
19,14.43,Battery_2,charge,12.5,15.6,15.62
20,8.19,Battery_2,charge,12.5,21.2,21.25
21,5.34,Battery_2,charge,12.5,26.9,26.88
22,4.52,Battery_2,charge,12.5,32.5,32.5
23,-0.8,Battery_2,charge,12.5,38.1,38.12
24,-2.31,Battery_2,charge,12.5,43.8,43.75
25,-0.62,Battery_2,charge,12.5,49.4,49.38
26,-1.1,Battery_2,charge,12.5,55.0,55.0
27,0.9,Battery_2,charge,12.5,60.6,60.62
28,-0.56,Battery_2,charge,12.5,66.2,66.25
29,-6.92,Battery_2,charge,12.5,71.9,71.88
30,-16.65,Battery_2,charge,12.5,77.5,77.5
31,-12.96,Battery_2,charge,12.5,83.1,83.12
32,3.33,Battery_2,charge,12.5,88.8,88.75
33,40.32,Battery_2,charge,2.78,90.0,90.0
34,83.83,Battery_2,hold,0.0,90.0,90.0
35,138.16,Battery_2,hold,0.0,90.0,90.0
36,162.04,Battery_2,hold,0.0,90.0,90.0
37,173.86,Battery_2,discharge,12.5,83.1,83.06
38,176.3,Battery_2,discharge,12.5,76.1,76.11
39,181.22,Battery_2,discharge,12.5,69.2,69.17
40,180.02,Battery_2,discharge,12.5,62.2,62.22
41,177.15,Battery_2,discharge,12.5,55.3,55.28
42,182.17,Battery_2,discharge,12.5,48.3,48.33
43,182.33,Battery_2,discharge,12.5,41.4,41.39
44,178.49,Battery_2,discharge,12.5,34.4,34.44
45,182.65,Battery_2,discharge,12.5,27.5,27.5
46,180.14,Battery_2,discharge,12.5,20.6,20.56
47,171.71,Battery_2,discharge,6.5,16.9,16.94
48,172.64,Battery_2,discharge,12.5,10.0,10.0
1,0.0,Battery_3,charge,25.0,55.6,111.25
2,0.0,Battery_3,charge,25.0,61.3,122.5
3,187.69,Battery_3,discharge,25.0,54.3,108.61
4,168.01,Battery_3,discharge,25.0,47.4,94.72
5,162.36,Battery_3,discharge,25.0,40.4,80.83
6,143.69,Battery_3,hold,0.0,40.4,80.83
7,158.8,Battery_3,discharge,25.0,33.5,66.94
8,151.07,Battery_3,hold,0.0,33.5,66.94
9,158.55,Battery_3,discharge,25.0,26.5,53.06
10,149.99,Battery_3,hold,0.0,26.5,53.06
11,152.18,Battery_3,discharge,9.5,23.9,47.78
12,152.72,Battery_3,discharge,25.0,16.9,33.89
13,156.93,Battery_3,discharge,25.0,10.0,20.0
14,132.11,Battery_3,hold,0.0,10.0,20.0
15,109.48,Battery_3,hold,0.0,10.0,20.0
16,104.1,Battery_3,hold,0.0,10.0,20.0
17,68.4,Battery_3,hold,0.0,10.0,20.0
18,54.6,Battery_3,hold,0.0,10.0,20.0
19,14.43,Battery_3,charge,25.0,15.6,31.25
20,8.19,Battery_3,charge,25.0,21.2,42.5
21,5.34,Battery_3,charge,25.0,26.9,53.75
22,4.52,Battery_3,charge,25.0,32.5,65.0
23,-0.8,Battery_3,charge,25.0,38.1,76.25
24,-2.31,Battery_3,charge,25.0,43.8,87.5
25,-0.62,Battery_3,charge,25.0,49.4,98.75
26,-1.1,Battery_3,charge,25.0,55.0,110.0
27,0.9,Battery_3,charge,25.0,60.6,121.25
28,-0.56,Battery_3,charge,25.0,66.2,132.5
29,-6.92,Battery_3,charge,25.0,71.9,143.75
30,-16.65,Battery_3,charge,25.0,77.5,155.0
31,-12.96,Battery_3,charge,25.0,83.1,166.25
32,3.33,Battery_3,charge,25.0,88.8,177.5
33,40.32,Battery_3,charge,5.56,90.0,180.0
34,83.83,Battery_3,hold,0.0,90.0,180.0
35,138.16,Battery_3,hold,0.0,90.0,180.0
36,162.04,Battery_3,hold,0.0,90.0,180.0
37,173.86,Battery_3,discharge,25.0,83.1,166.11
38,176.3,Battery_3,discharge,25.0,76.1,152.22
39,181.22,Battery_3,discharge,25.0,69.2,138.33
40,180.02,Battery_3,discharge,25.0,62.2,124.44
41,177.15,Battery_3,discharge,25.0,55.3,110.56
42,182.17,Battery_3,discharge,25.0,48.3,96.67
43,182.33,Battery_3,discharge,25.0,41.4,82.78
44,178.49,Battery_3,discharge,25.0,34.4,68.89
45,182.65,Battery_3,discharge,25.0,27.5,55.0
46,180.14,Battery_3,discharge,25.0,20.6,41.11
47,171.71,Battery_3,discharge,13.0,16.9,33.89
48,172.64,Battery_3,discharge,25.0,10.0,20.0
1,0.0,Battery_4,charge,10.0,55.6,44.5
2,0.0,Battery_4,charge,10.0,61.3,49.0
3,187.69,Battery_4,discharge,10.0,54.3,43.44
4,168.01,Battery_4,discharge,10.0,47.4,37.89
5,162.36,Battery_4,discharge,10.0,40.4,32.33
6,143.69,Battery_4,hold,0.0,40.4,32.33
7,158.8,Battery_4,discharge,10.0,33.5,26.78
8,151.07,Battery_4,hold,0.0,33.5,26.78
9,158.55,Battery_4,discharge,10.0,26.5,21.22
10,149.99,Battery_4,hold,0.0,26.5,21.22
11,152.18,Battery_4,discharge,3.8,23.9,19.11
12,152.72,Battery_4,discharge,10.0,16.9,13.56
13,156.93,Battery_4,discharge,10.0,10.0,8.0
14,132.11,Battery_4,hold,0.0,10.0,8.0
15,109.48,Battery_4,hold,0.0,10.0,8.0
16,104.1,Battery_4,hold,0.0,10.0,8.0
17,68.4,Battery_4,hold,0.0,10.0,8.0
18,54.6,Battery_4,hold,0.0,10.0,8.0
19,14.43,Battery_4,charge,10.0,15.6,12.5
20,8.19,Battery_4,charge,10.0,21.2,17.0
21,5.34,Battery_4,charge,10.0,26.9,21.5
22,4.52,Battery_4,charge,10.0,32.5,26.0
23,-0.8,Battery_4,charge,10.0,38.1,30.5
24,-2.31,Battery_4,charge,10.0,43.8,35.0
25,-0.62,Battery_4,charge,10.0,49.4,39.5
26,-1.1,Battery_4,charge,10.0,55.0,44.0
27,0.9,Battery_4,charge,10.0,60.6,48.5
28,-0.56,Battery_4,charge,10.0,66.2,53.0
29,-6.92,Battery_4,charge,10.0,71.9,57.5
30,-16.65,Battery_4,charge,10.0,77.5,62.0
31,-12.96,Battery_4,charge,10.0,83.1,66.5
32,3.33,Battery_4,charge,10.0,88.8,71.0
33,40.32,Battery_4,charge,2.22,90.0,72.0
34,83.83,Battery_4,hold,0.0,90.0,72.0
35,138.16,Battery_4,hold,0.0,90.0,72.0
36,162.04,Battery_4,hold,0.0,90.0,72.0
