startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-12-08T00:00:00Z,APXMIDP,2024-12-08,1,32.45,1687.25
2024-12-08T00:30:00Z,APXMIDP,2024-12-08,2,39.85,1594.35
2024-12-08T01:00:00Z,APXMIDP,2024-12-08,3,31.31,1498.05
2024-12-08T01:30:00Z,APXMIDP,2024-12-08,4,24.11,1352.7
2024-12-08T02:00:00Z,APXMIDP,2024-12-08,5,21.95,1234.4
2024-12-08T02:30:00Z,APXMIDP,2024-12-08,6,17.97,1238.95
2024-12-08T03:00:00Z,APXMIDP,2024-12-08,7,9.07,1393.1
2024-12-08T03:30:00Z,APXMIDP,2024-12-08,8,6.68,1179.15
2024-12-08T04:00:00Z,APXMIDP,2024-12-08,9,20.24,1231.75
2024-12-08T04:30:00Z,APXMIDP,2024-12-08,10,17.32,1304.45
2024-12-08T05:00:00Z,APXMIDP,2024-12-08,11,11.17,1434.25
2024-12-08T05:30:00Z,APXMIDP,2024-12-08,12,9.73,1497.3
2024-12-08T06:00:00Z,APXMIDP,2024-12-08,13,9.55,1601.35
2024-12-08T06:30:00Z,APXMIDP,2024-12-08,14,31.86,1624.2
2024-12-08T07:00:00Z,APXMIDP,2024-12-08,15,26.4,2585.85
2024-12-08T07:30:00Z,APXMIDP,2024-12-08,16,24.83,2446.5
2024-12-08T08:00:00Z,APXMIDP,2024-12-08,17,21.2,2104.95
2024-12-08T08:30:00Z,APXMIDP,2024-12-08,18,35.75,2119.35
2024-12-08T09:00:00Z,APXMIDP,2024-12-08,19,33.0,2832.95
2024-12-08T09:30:00Z,APXMIDP,2024-12-08,20,60.89,2350.65
2024-12-08T10:00:00Z,APXMIDP,2024-12-08,21,66.52,2243.9
2024-12-08T10:30:00Z,APXMIDP,2024-12-08,22,66.6,2209.4
2024-12-08T11:00:00Z,APXMIDP,2024-12-08,23,70.27,2105.65
2024-12-08T11:30:00Z,APXMIDP,2024-12-08,24,72.38,2204.9
2024-12-08T12:00:00Z,APXMIDP,2024-12-08,25,80.73,2214.0
2024-12-08T12:30:00Z,APXMIDP,2024-12-08,26,78.42,2456.6
2024-12-08T13:00:00Z,APXMIDP,2024-12-08,27,90.97,2874.45
2024-12-08T13:30:00Z,APXMIDP,2024-12-08,28,92.57,2730.9
2024-12-08T14:00:00Z,APXMIDP,2024-12-08,29,91.84,2927.4
2024-12-08T14:30:00Z,APXMIDP,2024-12-08,30,96.52,3180.1
2024-12-08T15:00:00Z,APXMIDP,2024-12-08,31,102.9,3132.75
2024-12-08T15:30:00Z,APXMIDP,2024-12-08,32,106.97,2886.3
2024-12-08T16:00:00Z,APXMIDP,2024-12-08,33,109.54,2686.9
2024-12-08T16:30:00Z,APXMIDP,2024-12-08,34,112.46,2904.8
2024-12-08T17:00:00Z,APXMIDP,2024-12-08,35,113.76,2952.4
2024-12-08T17:30:00Z,APXMIDP,2024-12-08,36,116.42,2792.1
2024-12-08T18:00:00Z,APXMIDP,2024-12-08,37,116.65,2583.65
2024-12-08T18:30:00Z,APXMIDP,2024-12-08,38,114.37,2579.5
2024-12-08T19:00:00Z,APXMIDP,2024-12-08,39,100.0,2441.9
2024-12-08T19:30:00Z,APXMIDP,2024-12-08,40,94.75,2293.15
2024-12-08T20:00:00Z,APXMIDP,2024-12-08,41,94.55,2348.9
2024-12-08T20:30:00Z,APXMIDP,2024-12-08,42,95.29,2618.15
2024-12-08T21:00:00Z,APXMIDP,2024-12-08,43,98.05,1631.85
2024-12-08T21:30:00Z,APXMIDP,2024-12-08,44,97.93,1481.9
2024-12-08T22:00:00Z,APXMIDP,2024-12-08,45,82.12,1679.35
2024-12-08T22:30:00Z,APXMIDP,2024-12-08,46,62.11,1441.9
2024-12-08T23:00:00Z,APXMIDP,2024-12-08,47,39.05,1184.55
2024-12-08T23:30:00Z,APXMIDP,2024-12-08,48,36.98,1199.05
