settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,120.65,120.65,120.65,Battery_1,charge,3.0,16.8,3.35
2,164.0,164.0,164.0,Battery_1,discharge,2.43,10.0,2.0
3,164.0,164.0,0.0,Battery_1,hold,0.0,10.0,2.0
4,119.66,119.66,119.66,Battery_1,charge,3.0,16.8,3.35
5,164.0,164.0,164.0,Battery_1,discharge,2.43,10.0,2.0
6,113.08,113.08,113.08,Battery_1,charge,3.0,16.8,3.35
7,164.0,164.0,164.0,Battery_1,discharge,2.43,10.0,2.0
8,164.0,164.0,0.0,Battery_1,hold,0.0,10.0,2.0
9,164.0,164.0,0.0,Battery_1,hold,0.0,10.0,2.0
10,117.53,117.53,117.53,Battery_1,charge,3.0,16.8,3.35
11,164.0,164.0,164.0,Battery_1,discharge,2.43,10.0,2.0
12,161.72,161.72,0.0,Battery_1,hold,0.0,10.0,2.0
13,121.48,121.48,121.48,Battery_1,charge,3.0,16.8,3.35
14,131.92,131.92,131.92,Battery_1,charge,0.7,18.3,3.67
15,165.0,165.0,165.0,Battery_1,discharge,3.0,10.0,2.0
16,118.92,118.92,0.0,Battery_1,hold,0.0,10.0,2.0
17,106.65,106.65,0.0,Battery_1,hold,0.0,10.0,2.0
18,101.22,101.22,0.0,Battery_1,hold,0.0,10.0,2.0
19,100.0,100.0,0.0,Battery_1,hold,0.0,10.0,2.0
20,98.06,98.06,98.06,Battery_1,charge,3.0,16.8,3.35
21,90.0,90.0,90.0,Battery_1,charge,3.0,23.5,4.7
22,83.79,83.79,83.79,Battery_1,charge,3.0,30.2,6.05
23,76.0,76.0,76.0,Battery_1,charge,3.0,37.0,7.4
24,76.0,76.0,76.0,Battery_1,charge,3.0,43.8,8.75
25,76.0,76.0,76.0,Battery_1,charge,3.0,50.5,10.1
26,76.0,76.0,76.0,Battery_1,charge,3.0,57.2,11.45
27,70.0,70.0,70.0,Battery_1,charge,3.0,64.0,12.8
28,70.0,70.0,70.0,Battery_1,charge,3.0,70.8,14.15
29,157.0,157.0,157.0,Battery_1,discharge,3.0,62.4,12.48
30,119.59,119.59,0.0,Battery_1,hold,0.0,62.4,12.48
31,66.0,66.0,66.0,Battery_1,charge,3.0,69.2,13.83
32,66.0,66.0,66.0,Battery_1,charge,3.0,75.9,15.18
33,66.0,66.0,66.0,Battery_1,charge,3.0,82.7,16.53
34,66.0,66.0,66.0,Battery_1,charge,3.0,89.4,17.88
35,143.93,143.93,143.93,Battery_1,discharge,3.0,81.1,16.22
36,98.1,98.1,98.1,Battery_1,charge,1.74,85.0,17.0
37,177.71,177.71,177.71,Battery_1,discharge,3.0,76.7,15.33
38,180.0,180.0,180.0,Battery_1,discharge,3.0,68.3,13.67
39,197.0,197.0,197.0,Battery_1,discharge,3.0,60.0,12.0
40,202.61,202.61,202.61,Battery_1,discharge,3.0,51.7,10.33
41,192.0,192.0,192.0,Battery_1,discharge,3.0,43.3,8.67
42,192.0,192.0,192.0,Battery_1,discharge,3.0,35.0,7.0
43,171.0,171.0,171.0,Battery_1,discharge,3.0,26.7,5.33
44,122.46,122.46,122.46,Battery_1,discharge,3.0,18.3,3.67
45,109.26,109.26,0.0,Battery_1,hold,0.0,18.3,3.67
46,110.55,110.55,0.0,Battery_1,hold,0.0,18.3,3.67
47,109.79,109.79,0.0,Battery_1,hold,0.0,18.3,3.67
48,164.0,164.0,164.0,Battery_1,discharge,3.0,10.0,2.0
1,120.65,120.65,120.65,Battery_2,charge,7.5,13.4,13.38
2,164.0,164.0,164.0,Battery_2,discharge,6.08,10.0,10.0
3,164.0,164.0,0.0,Battery_2,hold,0.0,10.0,10.0
4,119.66,119.66,119.66,Battery_2,charge,7.5,13.4,13.38
