settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-03-17,1,0.0,12993.164,9922.73,22915.894,22915.894
2026-03-17,2,0.0,12993.164,9922.73,22915.894,22915.894
2026-03-17,3,0.0,12919.87,10047.067,22966.936999999998,22966.936999999998
2026-03-17,4,0.0,12919.87,10047.067,22966.936999999998,22966.936999999998
2026-03-17,5,0.0,12762.262,10192.384,22954.646,22954.646
2026-03-17,6,0.0,12762.262,10192.384,22954.646,22954.646
2026-03-17,7,0.0,12591.306,10309.083,22900.389000000003,22900.389000000003
2026-03-17,8,0.0,12591.306,10309.083,22900.389000000003,22900.389000000003
2026-03-17,9,0.0,12412.76,10421.093,22833.853000000003,22833.853000000003
2026-03-17,10,0.0,12412.76,10421.093,22833.853000000003,22833.853000000003
2026-03-17,11,0.0,12234.19,10531.797,22765.987,22765.987
2026-03-17,12,0.0,12234.19,10531.797,22765.987,22765.987
2026-03-17,13,55.0,12077.986,10594.946,22672.932,22727.932
2026-03-17,14,296.0,12077.986,10594.946,22672.932,22968.932
2026-03-17,15,845.0,12007.9,10583.535,22591.434999999998,23436.434999999998
2026-03-17,16,1651.0,12007.9,10583.535,22591.434999999998,24242.434999999998
2026-03-17,17,2623.0,12069.961,10553.524,22623.485,25246.485
2026-03-17,18,3696.0,12069.961,10553.524,22623.485,26319.485
2026-03-17,19,4823.0,12075.828,10596.94,22672.768,27495.768
2026-03-17,20,6018.0,12075.828,10596.94,22672.768,28690.768
2026-03-17,21,7279.0,12032.143,10777.159,22809.302,30088.302
2026-03-17,22,8483.0,12032.143,10777.159,22809.302,31292.302
2026-03-17,23,9500.0,12101.511,10903.527,23005.038,32505.038
2026-03-17,24,10281.0,12101.511,10903.527,23005.038,33286.038
2026-03-17,25,10791.0,12175.141,10918.853,23093.994,33884.994
2026-03-17,26,10967.0,12175.141,10918.853,23093.994,34060.994
2026-03-17,27,10772.0,12198.171,10908.91,23107.081,33879.081
2026-03-17,28,10302.0,12198.171,10908.91,23107.081,33409.081
2026-03-17,29,9632.0,12138.766,10899.825,23038.591,32670.591
2026-03-17,30,8595.0,12138.766,10899.825,23038.591,31633.591
2026-03-17,31,7078.0,11963.271,10857.121,22820.392,29898.392
2026-03-17,32,5399.0,11963.271,10857.121,22820.392,28219.392
2026-03-17,33,3894.0,11791.852,10680.993,22472.845,26366.845
2026-03-17,34,2522.0,11791.852,10680.993,22472.845,24994.845
2026-03-17,35,1230.0,11590.413,10344.966,21935.379,23165.379
2026-03-17,36,305.0,11590.413,10344.966,21935.379,22240.379
2026-03-17,37,0.0,11418.157,9981.499,21399.656,21399.656
2026-03-17,38,0.0,11418.157,9981.499,21399.656,21399.656
2026-03-17,39,0.0,11170.881,9746.693,20917.574,20917.574
2026-03-17,40,0.0,11170.881,9746.693,20917.574,20917.574
2026-03-17,41,0.0,10952.64,9469.16,20421.8,20421.8
2026-03-17,42,0.0,10952.64,9469.16,20421.8,20421.8
2026-03-17,43,0.0,10993.312,9084.546,20077.858,20077.858
2026-03-17,44,0.0,10993.312,9084.546,20077.858,20077.858
2026-03-17,45,0.0,11029.967,8607.417,19637.384,19637.384
2026-03-17,46,0.0,11029.967,8607.417,19637.384,19637.384
2026-03-17,47,0.0,10661.828,8066.374,18728.201999999997,18728.201999999997
2026-03-17,48,0.0,10661.828,8066.374,18728.201999999997,18728.201999999997
