settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,175.11,175.11,0.0,Battery_1,hold,0.0,10.0,2.0
2,155.0,155.0,0.0,Battery_1,hold,0.0,10.0,2.0
3,160.79,160.79,0.0,Battery_1,hold,0.0,10.0,2.0
4,162.99,162.99,0.0,Battery_1,hold,0.0,10.0,2.0
5,170.0,170.0,0.0,Battery_1,hold,0.0,10.0,2.0
6,170.0,170.0,0.0,Battery_1,hold,0.0,10.0,2.0
7,159.9,159.9,0.0,Battery_1,hold,0.0,10.0,2.0
8,122.0,122.0,122.0,Battery_1,charge,3.0,16.8,3.35
9,121.0,121.0,121.0,Battery_1,charge,3.0,23.5,4.7
10,165.19,165.19,0.0,Battery_1,hold,0.0,23.5,4.7
11,119.37,119.37,119.37,Battery_1,charge,3.0,30.2,6.05
12,153.27,153.27,0.0,Battery_1,hold,0.0,30.2,6.05
13,133.4,133.4,133.4,Battery_1,charge,3.0,37.0,7.4
14,137.1,137.1,137.1,Battery_1,charge,3.0,43.8,8.75
15,150.58,150.58,0.0,Battery_1,hold,0.0,43.8,8.75
16,171.4,171.4,0.0,Battery_1,hold,0.0,43.8,8.75
17,174.88,174.88,0.0,Battery_1,hold,0.0,43.8,8.75
18,173.37,173.37,0.0,Battery_1,hold,0.0,43.8,8.75
19,173.5,173.5,0.0,Battery_1,hold,0.0,43.8,8.75
20,168.28,168.28,0.0,Battery_1,hold,0.0,43.8,8.75
21,168.64,168.64,0.0,Battery_1,hold,0.0,43.8,8.75
22,173.5,173.5,0.0,Battery_1,hold,0.0,43.8,8.75
23,173.0,173.0,0.0,Battery_1,hold,0.0,43.8,8.75
24,173.0,173.0,0.0,Battery_1,hold,0.0,43.8,8.75
25,173.5,173.5,0.0,Battery_1,hold,0.0,43.8,8.75
26,175.0,175.0,0.0,Battery_1,hold,0.0,43.8,8.75
27,184.0,184.0,0.0,Battery_1,hold,0.0,43.8,8.75
28,184.0,184.0,0.0,Battery_1,hold,0.0,43.8,8.75
29,185.0,185.0,185.0,Battery_1,discharge,2.01,38.2,7.63
30,185.0,185.0,185.0,Battery_1,discharge,3.0,29.8,5.97
31,171.0,171.0,0.0,Battery_1,hold,0.0,29.8,5.97
32,183.0,183.0,0.0,Battery_1,hold,0.0,29.8,5.97
33,192.0,192.0,192.0,Battery_1,discharge,3.0,21.5,4.3
34,196.85,196.85,196.85,Battery_1,discharge,3.0,13.2,2.63
35,129.93,129.93,129.93,Battery_1,charge,3.0,19.9,3.98
36,132.16,132.16,132.16,Battery_1,charge,3.0,26.7,5.33
37,192.0,192.0,192.0,Battery_1,discharge,3.0,18.3,3.67
38,196.85,196.85,196.85,Battery_1,discharge,3.0,10.0,2.0
39,135.4,135.4,135.4,Battery_1,charge,0.7,11.6,2.32
40,131.29,131.29,131.29,Battery_1,charge,3.0,18.3,3.67
41,135.56,135.56,0.0,Battery_1,hold,0.0,18.3,3.67
42,180.0,180.0,180.0,Battery_1,discharge,3.0,10.0,2.0
43,132.0,132.0,132.0,Battery_1,charge,0.7,11.6,2.32
44,128.3,128.3,128.3,Battery_1,charge,3.0,18.3,3.67
45,188.0,188.0,188.0,Battery_1,discharge,3.0,10.0,2.0
46,120.36,120.36,0.0,Battery_1,hold,0.0,10.0,2.0
