settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,114.63,Battery_1,hold,0.0,50.0,10.0
2,109.83,Battery_1,hold,0.0,50.0,10.0
3,102.98,Battery_1,hold,0.0,50.0,10.0
4,103.71,Battery_1,hold,0.0,50.0,10.0
5,107.23,Battery_1,hold,0.0,50.0,10.0
6,108.31,Battery_1,hold,0.0,50.0,10.0
7,116.87,Battery_1,hold,0.0,50.0,10.0
8,114.09,Battery_1,hold,0.0,50.0,10.0
9,118.17,Battery_1,hold,0.0,50.0,10.0
10,116.28,Battery_1,hold,0.0,50.0,10.0
11,126.68,Battery_1,discharge,4.0,38.9,7.78
12,125.86,Battery_1,discharge,2.4,32.2,6.44
13,128.75,Battery_1,discharge,4.0,21.1,4.22
14,127.36,Battery_1,discharge,4.0,10.0,2.0
15,118.02,Battery_1,hold,0.0,10.0,2.0
16,116.42,Battery_1,hold,0.0,10.0,2.0
17,108.82,Battery_1,hold,0.0,10.0,2.0
18,103.96,Battery_1,hold,0.0,10.0,2.0
19,102.44,Battery_1,hold,0.0,10.0,2.0
20,101.82,Battery_1,hold,0.0,10.0,2.0
21,96.83,Battery_1,charge,3.56,18.0,3.6
22,96.56,Battery_1,charge,4.0,27.0,5.4
23,94.72,Battery_1,charge,4.0,36.0,7.2
24,92.23,Battery_1,charge,4.0,45.0,9.0
25,87.28,Battery_1,charge,4.0,54.0,10.8
26,86.19,Battery_1,charge,4.0,63.0,12.6
27,88.93,Battery_1,charge,4.0,72.0,14.4
28,85.84,Battery_1,charge,4.0,81.0,16.2
29,91.18,Battery_1,charge,4.0,90.0,18.0
30,104.58,Battery_1,hold,0.0,90.0,18.0
31,103.66,Battery_1,hold,0.0,90.0,18.0
32,111.12,Battery_1,hold,0.0,90.0,18.0
33,105.86,Battery_1,hold,0.0,90.0,18.0
34,107.43,Battery_1,hold,0.0,90.0,18.0
35,119.18,Battery_1,hold,0.0,90.0,18.0
36,120.82,Battery_1,hold,0.0,90.0,18.0
37,146.29,Battery_1,hold,0.0,90.0,18.0
38,148.39,Battery_1,discharge,4.0,78.9,15.78
39,175.0,Battery_1,discharge,4.0,67.8,13.56
40,180.0,Battery_1,discharge,4.0,56.7,11.33
41,177.85,Battery_1,discharge,4.0,45.6,9.11
42,175.76,Battery_1,discharge,4.0,34.4,6.89
43,155.97,Battery_1,discharge,4.0,23.3,4.67
44,153.19,Battery_1,discharge,4.0,12.2,2.44
45,148.05,Battery_1,discharge,0.8,10.0,2.0
46,139.83,Battery_1,hold,0.0,10.0,2.0
47,128.74,Battery_1,hold,0.0,10.0,2.0
48,130.13,Battery_1,hold,0.0,10.0,2.0
1,114.63,Battery_2,hold,0.0,50.0,50.0
2,109.83,Battery_2,hold,0.0,50.0,50.0
3,102.98,Battery_2,hold,0.0,50.0,50.0
4,103.71,Battery_2,hold,0.0,50.0,50.0
