settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-05-31,1,0.0,3928.0,2047.0,5975.0,5975.0
2026-05-31,2,0.0,3793.0,1989.0,5782.0,5782.0
2026-05-31,3,0.0,3127.0,2757.0,5884.0,5884.0
2026-05-31,4,0.0,3106.0,2669.0,5775.0,5775.0
2026-05-31,5,0.0,3051.0,2589.0,5640.0,5640.0
2026-05-31,6,0.0,2933.0,2514.0,5447.0,5447.0
2026-05-31,7,0.0,2867.0,2464.0,5331.0,5331.0
2026-05-31,8,0.0,2825.0,2430.0,5255.0,5255.0
2026-05-31,9,3.0,2826.0,2432.0,5258.0,5261.0
2026-05-31,10,47.0,2862.0,2454.0,5316.0,5363.0
2026-05-31,11,144.0,2965.0,2479.0,5444.0,5588.0
2026-05-31,12,508.0,3134.0,2496.0,5630.0,6138.0
2026-05-31,13,1166.0,3309.0,2487.0,5796.0,6962.0
2026-05-31,14,2079.0,3486.0,2447.0,5933.0,8012.0
2026-05-31,15,2909.0,3605.0,2440.0,6045.0,8954.0
2026-05-31,16,3773.0,3634.0,2454.0,6088.0,9861.0
2026-05-31,17,4742.0,3628.0,2516.0,6144.0,10886.0
2026-05-31,18,5698.0,3571.0,2617.0,6188.0,11886.0
2026-05-31,19,6654.0,3494.0,2723.0,6217.0,12871.0
2026-05-31,20,7275.0,3372.0,2823.0,6195.0,13470.0
2026-05-31,21,7835.0,3250.0,2935.0,6185.0,14020.0
2026-05-31,22,8272.0,3137.0,3057.0,6194.0,14466.0
2026-05-31,23,8666.0,3041.0,3195.0,6236.0,14902.0
2026-05-31,24,8979.0,2959.0,3351.0,6310.0,15289.0
2026-05-31,25,9244.0,2904.0,3506.0,6410.0,15654.0
2026-05-31,26,9359.0,2885.0,3668.0,6553.0,15912.0
2026-05-31,27,9433.0,2888.0,3819.0,6707.0,16140.0
2026-05-31,28,9384.0,2915.0,3960.0,6875.0,16259.0
2026-05-31,29,9282.0,2976.0,4062.0,7038.0,16320.0
2026-05-31,30,9023.0,3067.0,4128.0,7195.0,16218.0
2026-05-31,31,8712.0,3140.0,4164.0,7304.0,16016.0
2026-05-31,32,8230.0,3215.0,4170.0,7385.0,15615.0
2026-05-31,33,7641.0,3274.0,4154.0,7428.0,15069.0
2026-05-31,34,6920.0,3313.0,4113.0,7426.0,14346.0
2026-05-31,35,6070.0,3334.0,4034.0,7368.0,13438.0
2026-05-31,36,5086.0,3370.0,3916.0,7286.0,12372.0
2026-05-31,37,4145.0,3450.0,3747.0,7197.0,11342.0
2026-05-31,38,3330.0,3551.0,3528.0,7079.0,10409.0
2026-05-31,39,2641.0,3613.0,3256.0,6869.0,9510.0
2026-05-31,40,1792.0,3616.0,2939.0,6555.0,8347.0
2026-05-31,41,1000.0,3622.0,2682.0,6304.0,7304.0
2026-05-31,42,390.0,3625.0,2483.0,6108.0,6498.0
2026-05-31,43,103.0,3639.0,2368.0,6007.0,6110.0
2026-05-31,44,25.0,3686.0,2325.0,6011.0,6036.0
2026-05-31,45,0.0,3752.0,2283.0,6035.0,6035.0
2026-05-31,46,0.0,3829.0,2235.0,6064.0,6064.0
2026-05-31,47,0.0,3906.0,2177.0,6083.0,6083.0
2026-05-31,48,0.0,3954.0,2109.0,6063.0,6063.0
