settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-12-05,1,0.0,8324.927,3020.167,11345.094,11345.094
2025-12-05,2,0.0,8324.927,3020.167,11345.094,11345.094
2025-12-05,3,0.0,7709.018,3137.629,10846.647,10846.647
2025-12-05,4,0.0,7709.018,3137.629,10846.647,10846.647
2025-12-05,5,0.0,7415.127,3172.021,10587.148,10587.148
2025-12-05,6,0.0,7415.127,3172.021,10587.148,10587.148
2025-12-05,7,0.0,7187.023,3178.108,10365.131,10365.131
2025-12-05,8,0.0,7187.023,3178.108,10365.131,10365.131
2025-12-05,9,0.0,6912.285,3144.868,10057.153,10057.153
2025-12-05,10,0.0,6912.285,3144.868,10057.153,10057.153
2025-12-05,11,0.0,6564.067,3156.422,9720.489,9720.489
2025-12-05,12,0.0,6564.067,3156.422,9720.489,9720.489
2025-12-05,13,0.0,6383.774,3197.9,9581.674,9581.674
2025-12-05,14,0.0,6383.774,3197.9,9581.674,9581.674
2025-12-05,15,0.0,5942.389,3381.688,9324.077,9324.077
2025-12-05,16,0.0,5942.389,3381.688,9324.077,9324.077
2025-12-05,17,258.0,5927.433,3672.177,9599.61,9857.61
2025-12-05,18,677.0,5927.433,3672.177,9599.61,10276.61
2025-12-05,19,1214.0,6189.444,4079.243,10268.687,11482.687
2025-12-05,20,1819.0,6189.444,4079.243,10268.687,12087.687
2025-12-05,21,2429.0,6623.819,4556.68,11180.499,13609.499
2025-12-05,22,2931.0,6623.819,4556.68,11180.499,14111.499
2025-12-05,23,3210.0,7191.217,5158.294,12349.511,15559.511
2025-12-05,24,3174.0,7191.217,5158.294,12349.511,15523.511
2025-12-05,25,2791.0,7933.436,5971.307,13904.743,16695.743
2025-12-05,26,2258.0,7933.436,5971.307,13904.743,16162.743
2025-12-05,27,1769.0,8821.708,6910.815,15732.523,17501.523
2025-12-05,28,1287.0,8821.708,6910.815,15732.523,17019.523
2025-12-05,29,759.0,9930.255,7800.57,17730.824999999997,18489.824999999997
2025-12-05,30,317.0,9930.255,7800.57,17730.824999999997,18047.824999999997
2025-12-05,31,90.0,11454.769,8688.881,20143.65,20233.65
2025-12-05,32,0.0,11454.769,8688.881,20143.65,20143.65
2025-12-05,33,0.0,12886.65,9603.55,22490.199999999997,22490.199999999997
2025-12-05,34,0.0,12886.65,9603.55,22490.199999999997,22490.199999999997
2025-12-05,35,0.0,13848.891,10381.427,24230.318,24230.318
2025-12-05,36,0.0,13848.891,10381.427,24230.318,24230.318
2025-12-05,37,0.0,14344.154,10989.983,25334.137,25334.137
2025-12-05,38,0.0,14344.154,10989.983,25334.137,25334.137
2025-12-05,39,0.0,14613.25,11368.749,25981.999,25981.999
2025-12-05,40,0.0,14613.25,11368.749,25981.999,25981.999
2025-12-05,41,0.0,14765.556,11595.043,26360.599,26360.599
2025-12-05,42,0.0,14765.556,11595.043,26360.599,26360.599
2025-12-05,43,0.0,14806.725,11680.278,26487.003,26487.003
2025-12-05,44,0.0,14806.725,11680.278,26487.003,26487.003
2025-12-05,45,0.0,14617.501,11591.641,26209.142,26209.142
2025-12-05,46,0.0,14617.501,11591.641,26209.142,26209.142
2025-12-05,47,0.0,14369.535,11223.49,25593.025,25593.025
2025-12-05,48,0.0,14369.535,11223.49,25593.025,25593.025
