settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-02-02,1,0.0,4762.562,1371.655,6134.217,6134.217
2026-02-02,2,0.0,4762.562,1371.655,6134.217,6134.217
2026-02-02,3,0.0,4907.742,1452.62,6360.362,6360.362
2026-02-02,4,0.0,4907.742,1452.62,6360.362,6360.362
2026-02-02,5,0.0,5275.44,1596.331,6871.771,6871.771
2026-02-02,6,0.0,5275.44,1596.331,6871.771,6871.771
2026-02-02,7,0.0,5815.082,1779.906,7594.988,7594.988
2026-02-02,8,0.0,5815.082,1779.906,7594.988,7594.988
2026-02-02,9,0.0,6328.803,1996.462,8325.265,8325.265
2026-02-02,10,0.0,6328.803,1996.462,8325.265,8325.265
2026-02-02,11,0.0,6873.88,2238.397,9112.277,9112.277
2026-02-02,12,0.0,6873.88,2238.397,9112.277,9112.277
2026-02-02,13,0.0,7515.132,2500.533,10015.664999999999,10015.664999999999
2026-02-02,14,0.0,7515.132,2500.533,10015.664999999999,10015.664999999999
2026-02-02,15,0.0,8153.443,2799.295,10952.738000000001,10952.738000000001
2026-02-02,16,19.0,8153.443,2799.295,10952.738000000001,10971.738000000001
2026-02-02,17,118.0,8780.392,3133.233,11913.625,12031.625
2026-02-02,18,355.0,8780.392,3133.233,11913.625,12268.625
2026-02-02,19,768.0,9335.668,3470.55,12806.218,13574.218
2026-02-02,20,1262.0,9335.668,3470.55,12806.218,14068.218
2026-02-02,21,1730.0,9897.522,3767.078,13664.6,15394.6
2026-02-02,22,2134.0,9897.522,3767.078,13664.6,15798.6
2026-02-02,23,2455.0,10341.719,4051.847,14393.565999999999,16848.566
2026-02-02,24,2693.0,10341.719,4051.847,14393.565999999999,17086.566
2026-02-02,25,2838.0,10685.543,4409.214,15094.757,17932.756999999998
2026-02-02,26,2829.0,10685.543,4409.214,15094.757,17923.756999999998
2026-02-02,27,2616.0,11006.543,4880.07,15886.613,18502.612999999998
2026-02-02,28,2278.0,11006.543,4880.07,15886.613,18164.612999999998
2026-02-02,29,1900.0,11432.033,5445.438,16877.470999999998,18777.470999999998
2026-02-02,30,1478.0,11432.033,5445.438,16877.470999999998,18355.470999999998
2026-02-02,31,1006.0,11998.945,6060.09,18059.035,19065.035
2026-02-02,32,559.0,11998.945,6060.09,18059.035,18618.035
2026-02-02,33,217.0,12581.053,6695.974,19277.027000000002,19494.027000000002
2026-02-02,34,18.0,12581.053,6695.974,19277.027000000002,19295.027000000002
2026-02-02,35,0.0,13105.091,7324.777,20429.868000000002,20429.868000000002
2026-02-02,36,0.0,13105.091,7324.777,20429.868000000002,20429.868000000002
2026-02-02,37,0.0,13484.078,7845.318,21329.396,21329.396
2026-02-02,38,0.0,13484.078,7845.318,21329.396,21329.396
2026-02-02,39,0.0,13769.934,8162.335,21932.269,21932.269
2026-02-02,40,0.0,13769.934,8162.335,21932.269,21932.269
2026-02-02,41,0.0,13982.117,8323.72,22305.837,22305.837
2026-02-02,42,0.0,13982.117,8323.72,22305.837,22305.837
2026-02-02,43,0.0,14098.965,8380.448,22479.413,22479.413
2026-02-02,44,0.0,14098.965,8380.448,22479.413,22479.413
2026-02-02,45,0.0,14130.832,8361.529,22492.361,22492.361
2026-02-02,46,0.0,14130.832,8361.529,22492.361,22492.361
2026-02-02,47,0.0,14119.63,8362.052,22481.682,22481.682
2026-02-02,48,0.0,14119.63,8362.052,22481.682,22481.682
