settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,112.58,Battery_1,discharge,4.0,38.9,7.78
2,108.28,Battery_1,discharge,4.0,27.8,5.56
3,101.4,Battery_1,hold,0.0,27.8,5.56
4,99.83,Battery_1,hold,0.0,27.8,5.56
5,102.74,Battery_1,hold,0.0,27.8,5.56
6,100.37,Battery_1,hold,0.0,27.8,5.56
7,97.58,Battery_1,hold,0.0,27.8,5.56
8,96.01,Battery_1,hold,0.0,27.8,5.56
9,103.36,Battery_1,hold,0.0,27.8,5.56
10,101.14,Battery_1,hold,0.0,27.8,5.56
11,96.35,Battery_1,hold,0.0,27.8,5.56
12,95.6,Battery_1,hold,0.0,27.8,5.56
13,91.93,Battery_1,hold,0.0,27.8,5.56
14,93.4,Battery_1,hold,0.0,27.8,5.56
15,92.11,Battery_1,hold,0.0,27.8,5.56
16,94.47,Battery_1,hold,0.0,27.8,5.56
17,92.67,Battery_1,hold,0.0,27.8,5.56
18,94.35,Battery_1,hold,0.0,27.8,5.56
19,93.67,Battery_1,hold,0.0,27.8,5.56
20,88.63,Battery_1,hold,0.0,27.8,5.56
21,86.91,Battery_1,charge,3.65,36.0,7.2
22,84.72,Battery_1,charge,4.0,45.0,9.0
23,83.16,Battery_1,charge,4.0,54.0,10.8
24,79.11,Battery_1,charge,4.0,63.0,12.6
25,87.33,Battery_1,hold,0.0,63.0,12.6
26,85.28,Battery_1,charge,4.0,72.0,14.4
27,86.23,Battery_1,charge,4.0,81.0,16.2
28,84.41,Battery_1,charge,4.0,90.0,18.0
29,88.83,Battery_1,hold,0.0,90.0,18.0
30,90.22,Battery_1,hold,0.0,90.0,18.0
31,102.36,Battery_1,hold,0.0,90.0,18.0
32,108.27,Battery_1,hold,0.0,90.0,18.0
33,113.36,Battery_1,hold,0.0,90.0,18.0
34,114.96,Battery_1,hold,0.0,90.0,18.0
35,117.78,Battery_1,hold,0.0,90.0,18.0
36,112.32,Battery_1,hold,0.0,90.0,18.0
37,121.74,Battery_1,hold,0.0,90.0,18.0
38,130.68,Battery_1,discharge,0.8,87.8,17.56
39,145.45,Battery_1,discharge,4.0,76.7,15.33
40,149.33,Battery_1,discharge,4.0,65.6,13.11
41,154.26,Battery_1,discharge,4.0,54.4,10.89
42,160.94,Battery_1,discharge,4.0,43.3,8.67
43,158.07,Battery_1,discharge,4.0,32.2,6.44
44,146.62,Battery_1,discharge,4.0,21.1,4.22
45,140.5,Battery_1,discharge,4.0,10.0,2.0
46,122.58,Battery_1,hold,0.0,10.0,2.0
47,114.71,Battery_1,hold,0.0,10.0,2.0
48,108.6,Battery_1,hold,0.0,10.0,2.0
1,112.58,Battery_2,discharge,12.5,43.1,43.06
2,108.28,Battery_2,hold,0.0,43.1,43.06
3,101.4,Battery_2,hold,0.0,43.1,43.06
4,99.83,Battery_2,hold,0.0,43.1,43.06
5,102.74,Battery_2,hold,0.0,43.1,43.06
6,100.37,Battery_2,hold,0.0,43.1,43.06
7,97.58,Battery_2,hold,0.0,43.1,43.06
8,96.01,Battery_2,hold,0.0,43.1,43.06
9,103.36,Battery_2,hold,0.0,43.1,43.06
10,101.14,Battery_2,hold,0.0,43.1,43.06
11,96.35,Battery_2,hold,0.0,43.1,43.06
12,95.6,Battery_2,hold,0.0,43.1,43.06
13,91.93,Battery_2,hold,0.0,43.1,43.06
14,93.4,Battery_2,hold,0.0,43.1,43.06
15,92.11,Battery_2,hold,0.0,43.1,43.06
16,94.47,Battery_2,hold,0.0,43.1,43.06
17,92.67,Battery_2,hold,0.0,43.1,43.06
18,94.35,Battery_2,hold,0.0,43.1,43.06
19,93.67,Battery_2,hold,0.0,43.1,43.06
20,88.63,Battery_2,charge,4.32,45.0,45.0
21,86.91,Battery_2,charge,12.5,50.6,50.62
22,84.72,Battery_2,charge,12.5,56.2,56.25
23,83.16,Battery_2,charge,12.5,61.9,61.88
24,79.11,Battery_2,charge,12.5,67.5,67.5
25,87.33,Battery_2,charge,12.5,73.1,73.12
26,85.28,Battery_2,charge,12.5,78.8,78.75
27,86.23,Battery_2,charge,12.5,84.4,84.38
28,84.41,Battery_2,charge,12.5,90.0,90.0
29,88.83,Battery_2,hold,0.0,90.0,90.0
30,90.22,Battery_2,hold,0.0,90.0,90.0
31,102.36,Battery_2,hold,0.0,90.0,90.0
32,108.27,Battery_2,hold,0.0,90.0,90.0
33,113.36,Battery_2,hold,0.0,90.0,90.0
34,114.96,Battery_2,discharge,6.5,86.4,86.39
35,117.78,Battery_2,discharge,12.5,79.4,79.44
36,112.32,Battery_2,hold,0.0,79.4,79.44
37,121.74,Battery_2,discharge,12.5,72.5,72.5
38,130.68,Battery_2,discharge,12.5,65.6,65.56
39,145.45,Battery_2,discharge,12.5,58.6,58.61
40,149.33,Battery_2,discharge,12.5,51.7,51.67
41,154.26,Battery_2,discharge,12.5,44.7,44.72
42,160.94,Battery_2,discharge,12.5,37.8,37.78
43,158.07,Battery_2,discharge,12.5,30.8,30.83
44,146.62,Battery_2,discharge,12.5,23.9,23.89
45,140.5,Battery_2,discharge,12.5,16.9,16.94
46,122.58,Battery_2,discharge,12.5,10.0,10.0
47,114.71,Battery_2,hold,0.0,10.0,10.0
48,108.6,Battery_2,hold,0.0,10.0,10.0
1,112.58,Battery_3,discharge,25.0,43.1,86.11
2,108.28,Battery_3,hold,0.0,43.1,86.11
3,101.4,Battery_3,hold,0.0,43.1,86.11
4,99.83,Battery_3,hold,0.0,43.1,86.11
5,102.74,Battery_3,hold,0.0,43.1,86.11
6,100.37,Battery_3,hold,0.0,43.1,86.11
7,97.58,Battery_3,hold,0.0,43.1,86.11
8,96.01,Battery_3,hold,0.0,43.1,86.11
9,103.36,Battery_3,hold,0.0,43.1,86.11
10,101.14,Battery_3,hold,0.0,43.1,86.11
11,96.35,Battery_3,hold,0.0,43.1,86.11
12,95.6,Battery_3,hold,0.0,43.1,86.11
13,91.93,Battery_3,hold,0.0,43.1,86.11
14,93.4,Battery_3,hold,0.0,43.1,86.11
15,92.11,Battery_3,hold,0.0,43.1,86.11
16,94.47,Battery_3,hold,0.0,43.1,86.11
17,92.67,Battery_3,hold,0.0,43.1,86.11
18,94.35,Battery_3,hold,0.0,43.1,86.11
19,93.67,Battery_3,hold,0.0,43.1,86.11
20,88.63,Battery_3,charge,8.64,45.0,90.0
21,86.91,Battery_3,charge,25.0,50.6,101.25
22,84.72,Battery_3,charge,25.0,56.2,112.5
23,83.16,Battery_3,charge,25.0,61.9,123.75
24,79.11,Battery_3,charge,25.0,67.5,135.0
25,87.33,Battery_3,charge,25.0,73.1,146.25
26,85.28,Battery_3,charge,25.0,78.8,157.5
27,86.23,Battery_3,charge,25.0,84.4,168.75
28,84.41,Battery_3,charge,25.0,90.0,180.0
29,88.83,Battery_3,hold,0.0,90.0,180.0
30,90.22,Battery_3,hold,0.0,90.0,180.0
31,102.36,Battery_3,hold,0.0,90.0,180.0
32,108.27,Battery_3,hold,0.0,90.0,180.0
33,113.36,Battery_3,hold,0.0,90.0,180.0
34,114.96,Battery_3,discharge,13.0,86.4,172.78
35,117.78,Battery_3,discharge,25.0,79.4,158.89
36,112.32,Battery_3,hold,0.0,79.4,158.89
37,121.74,Battery_3,discharge,25.0,72.5,145.0
