settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,80.19,80.19,80.19,Battery_1,charge,3.0,16.8,3.35
2,75.8,75.8,75.8,Battery_1,charge,3.0,23.5,4.7
3,80.59,80.59,80.59,Battery_1,charge,3.0,30.2,6.05
4,60.5,60.5,60.5,Battery_1,charge,3.0,37.0,7.4
5,60.72,60.72,60.72,Battery_1,charge,3.0,43.8,8.75
6,47.6,47.6,47.6,Battery_1,charge,3.0,50.5,10.1
7,47.6,47.6,47.6,Battery_1,charge,3.0,57.2,11.45
8,104.44,104.44,104.44,Battery_1,discharge,3.0,48.9,9.78
9,72.99,72.99,72.99,Battery_1,charge,3.0,55.7,11.13
10,61.98,61.98,61.98,Battery_1,charge,3.0,62.4,12.48
11,95.24,95.24,0.0,Battery_1,hold,0.0,62.4,12.48
12,114.39,114.39,114.39,Battery_1,discharge,3.0,54.1,10.82
13,102.09,102.09,0.0,Battery_1,hold,0.0,54.1,10.82
14,100.61,100.61,0.0,Battery_1,hold,0.0,54.1,10.82
15,87.68,87.68,0.0,Battery_1,hold,0.0,54.1,10.82
16,58.4,58.4,58.4,Battery_1,charge,3.0,60.8,12.17
17,89.25,89.25,0.0,Battery_1,hold,0.0,60.8,12.17
18,47.6,47.6,47.6,Battery_1,charge,3.0,67.6,13.52
19,105.0,105.0,105.0,Battery_1,discharge,3.0,59.2,11.85
20,103.41,103.41,103.41,Battery_1,discharge,2.16,53.2,10.65
21,102.46,102.46,0.0,Battery_1,hold,0.0,53.2,10.65
22,105.0,105.0,105.0,Battery_1,discharge,3.0,44.9,8.98
23,90.0,90.0,0.0,Battery_1,hold,0.0,44.9,8.98
24,74.57,74.57,74.57,Battery_1,charge,3.0,51.7,10.33
25,90.0,90.0,0.0,Battery_1,hold,0.0,51.7,10.33
26,105.0,105.0,105.0,Battery_1,discharge,3.0,43.3,8.67
27,109.95,109.95,109.95,Battery_1,discharge,3.0,35.0,7.0
28,117.75,117.75,117.75,Battery_1,discharge,3.0,26.7,5.33
29,119.9,119.9,119.9,Battery_1,discharge,3.0,18.3,3.67
30,117.75,117.75,117.75,Battery_1,discharge,3.0,10.0,2.0
31,68.0,68.0,68.0,Battery_1,charge,3.0,16.8,3.35
32,73.64,73.64,73.64,Battery_1,charge,3.0,23.5,4.7
33,76.0,76.0,76.0,Battery_1,charge,3.0,30.2,6.05
34,65.0,65.0,65.0,Battery_1,charge,3.0,37.0,7.4
35,11.0,11.0,11.0,Battery_1,charge,3.0,43.8,8.75
36,21.0,21.0,21.0,Battery_1,charge,3.0,50.5,10.1
37,70.73,70.73,70.73,Battery_1,charge,3.0,57.2,11.45
38,77.09,77.09,77.09,Battery_1,charge,3.0,64.0,12.8
39,140.0,140.0,140.0,Battery_1,discharge,3.0,55.7,11.13
40,112.47,112.47,112.47,Battery_1,discharge,3.0,47.3,9.47
41,137.98,137.98,137.98,Battery_1,discharge,3.0,39.0,7.8
42,94.35,94.35,0.0,Battery_1,hold,0.0,39.0,7.8
