settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-08-11,1,2026-08-10T23:00:00Z,2026-08-10T11:47:00Z,22590,23303
2026-08-11,2,2026-08-10T23:30:00Z,2026-08-10T11:47:00Z,22268,22781
2026-08-11,3,2026-08-11T00:00:00Z,2026-08-10T11:47:00Z,21691,22191
2026-08-11,4,2026-08-11T00:30:00Z,2026-08-10T11:47:00Z,21680,22180
2026-08-11,5,2026-08-11T01:00:00Z,2026-08-10T11:47:00Z,21435,21935
2026-08-11,6,2026-08-11T01:30:00Z,2026-08-10T11:47:00Z,20927,21427
2026-08-11,7,2026-08-11T02:00:00Z,2026-08-10T11:47:00Z,20480,20980
2026-08-11,8,2026-08-11T02:30:00Z,2026-08-10T11:47:00Z,19950,20450
2026-08-11,9,2026-08-11T03:00:00Z,2026-08-10T11:47:00Z,19601,20101
2026-08-11,10,2026-08-11T03:30:00Z,2026-08-10T11:47:00Z,19494,19994
2026-08-11,11,2026-08-11T04:00:00Z,2026-08-10T11:47:00Z,19446,19946
2026-08-11,12,2026-08-11T04:30:00Z,2026-08-10T11:47:00Z,19440,19940
2026-08-11,13,2026-08-11T05:00:00Z,2026-08-10T11:47:00Z,20671,21171
2026-08-11,14,2026-08-11T05:30:00Z,2026-08-10T11:47:00Z,21450,21950
2026-08-11,15,2026-08-11T06:00:00Z,2026-08-10T11:47:00Z,22803,23303
2026-08-11,16,2026-08-11T06:30:00Z,2026-08-10T11:47:00Z,23370,23870
2026-08-11,17,2026-08-11T07:00:00Z,2026-08-10T11:47:00Z,23865,24365
2026-08-11,18,2026-08-11T07:30:00Z,2026-08-10T11:47:00Z,23890,24390
2026-08-11,19,2026-08-11T08:00:00Z,2026-08-10T11:47:00Z,23386,23886
2026-08-11,20,2026-08-11T08:30:00Z,2026-08-10T11:47:00Z,22670,23170
2026-08-11,21,2026-08-11T09:00:00Z,2026-08-10T11:47:00Z,21237,21737
2026-08-11,22,2026-08-11T09:30:00Z,2026-08-10T11:47:00Z,20655,21177
2026-08-11,23,2026-08-11T10:00:00Z,2026-08-10T11:47:00Z,20088,20853
2026-08-11,24,2026-08-11T10:30:00Z,2026-08-10T11:47:00Z,19022,19787
2026-08-11,25,2026-08-11T11:00:00Z,2026-08-10T11:47:00Z,18560,19584
2026-08-11,26,2026-08-11T11:30:00Z,2026-08-10T11:47:00Z,18331,19380
2026-08-11,27,2026-08-11T12:00:00Z,2026-08-10T11:47:00Z,18533,19878
2026-08-11,28,2026-08-11T12:30:00Z,2026-08-10T11:47:00Z,18547,19894
2026-08-11,29,2026-08-11T13:00:00Z,2026-08-10T11:47:00Z,18440,19492
2026-08-11,30,2026-08-11T13:30:00Z,2026-08-10T11:47:00Z,18780,19832
2026-08-11,31,2026-08-11T14:00:00Z,2026-08-10T11:47:00Z,19138,20453
2026-08-11,32,2026-08-11T14:30:00Z,2026-08-10T11:47:00Z,20080,21361
2026-08-11,33,2026-08-11T15:00:00Z,2026-08-10T11:47:00Z,21093,21745
2026-08-11,34,2026-08-11T15:30:00Z,2026-08-10T11:47:00Z,22431,22931
2026-08-11,35,2026-08-11T16:00:00Z,2026-08-10T11:47:00Z,23601,24230
2026-08-11,36,2026-08-11T16:30:00Z,2026-08-10T11:47:00Z,25002,25631
2026-08-11,37,2026-08-11T17:00:00Z,2026-08-10T11:47:00Z,26014,26977
2026-08-11,38,2026-08-11T17:30:00Z,2026-08-10T11:47:00Z,26891,27854
2026-08-11,39,2026-08-11T18:00:00Z,2026-08-10T11:47:00Z,27270,28443
2026-08-11,40,2026-08-11T18:30:00Z,2026-08-10T11:47:00Z,27998,29171
2026-08-11,41,2026-08-11T19:00:00Z,2026-08-10T11:47:00Z,28010,29304
2026-08-11,42,2026-08-11T19:30:00Z,2026-08-10T11:47:00Z,27922,29216
2026-08-11,43,2026-08-11T20:00:00Z,2026-08-10T11:47:00Z,27929,28909
2026-08-11,44,2026-08-11T20:30:00Z,2026-08-10T11:47:00Z,27320,28300
2026-08-11,45,2026-08-11T21:00:00Z,2026-08-10T11:47:00Z,26005,27080
2026-08-11,46,2026-08-11T21:30:00Z,2026-08-10T11:47:00Z,24853,25928
2026-08-11,47,2026-08-11T22:00:00Z,2026-08-10T11:47:00Z,23642,24142
2026-08-11,48,2026-08-11T22:30:00Z,2026-08-10T11:47:00Z,22670,23170
2026-08-12,1,2026-08-11T23:00:00Z,2026-08-10T11:47:00Z,22440,22940
2026-08-12,2,2026-08-11T23:30:00Z,2026-08-10T11:47:00Z,22339,22839
2026-08-12,3,2026-08-12T00:00:00Z,2026-08-10T11:47:00Z,21632,22132
2026-08-12,4,2026-08-12T00:30:00Z,2026-08-10T11:47:00Z,21420,21920
2026-08-12,5,2026-08-12T01:00:00Z,2026-08-10T11:47:00Z,20492,20992
2026-08-12,6,2026-08-12T01:30:00Z,2026-08-10T11:47:00Z,19825,20325
2026-08-12,7,2026-08-12T02:00:00Z,2026-08-10T11:47:00Z,19333,19833
2026-08-12,8,2026-08-12T02:30:00Z,2026-08-10T11:47:00Z,19004,19504
2026-08-12,9,2026-08-12T03:00:00Z,2026-08-10T11:47:00Z,18986,19486
2026-08-12,10,2026-08-12T03:30:00Z,2026-08-10T11:47:00Z,18920,19420
