settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,102.92,Battery_1,hold,0.0,50.0,10.0
2,104.65,Battery_1,hold,0.0,50.0,10.0
3,98.32,Battery_1,hold,0.0,50.0,10.0
4,103.38,Battery_1,hold,0.0,50.0,10.0
5,102.15,Battery_1,hold,0.0,50.0,10.0
6,101.87,Battery_1,hold,0.0,50.0,10.0
7,96.56,Battery_1,charge,4.0,59.0,11.8
8,94.99,Battery_1,charge,4.0,68.0,13.6
9,107.41,Battery_1,hold,0.0,68.0,13.6
10,107.79,Battery_1,hold,0.0,68.0,13.6
11,122.06,Battery_1,discharge,4.0,56.9,11.38
12,113.67,Battery_1,hold,0.0,56.9,11.38
13,121.53,Battery_1,discharge,4.0,45.8,9.16
14,130.31,Battery_1,discharge,4.0,34.7,6.93
15,118.67,Battery_1,hold,0.0,34.7,6.93
16,121.7,Battery_1,discharge,4.0,23.6,4.71
17,120.74,Battery_1,discharge,0.88,21.1,4.22
18,123.01,Battery_1,discharge,4.0,10.0,2.0
19,113.86,Battery_1,hold,0.0,10.0,2.0
20,108.56,Battery_1,hold,0.0,10.0,2.0
21,106.56,Battery_1,hold,0.0,10.0,2.0
22,95.19,Battery_1,hold,0.0,10.0,2.0
23,87.68,Battery_1,hold,0.0,10.0,2.0
24,80.6,Battery_1,charge,4.0,19.0,3.8
25,82.53,Battery_1,charge,4.0,28.0,5.6
26,86.96,Battery_1,charge,4.0,37.0,7.4
27,83.37,Battery_1,charge,4.0,46.0,9.2
28,92.09,Battery_1,hold,0.0,46.0,9.2
29,81.68,Battery_1,charge,4.0,55.0,11.0
30,87.37,Battery_1,charge,4.0,64.0,12.8
31,80.92,Battery_1,charge,4.0,73.0,14.6
32,80.9,Battery_1,charge,4.0,82.0,16.4
33,87.5,Battery_1,charge,3.56,90.0,18.0
34,89.45,Battery_1,hold,0.0,90.0,18.0
35,105.03,Battery_1,hold,0.0,90.0,18.0
36,107.41,Battery_1,hold,0.0,90.0,18.0
37,129.75,Battery_1,discharge,4.0,78.9,15.78
38,136.26,Battery_1,discharge,4.0,67.8,13.56
39,149.21,Battery_1,discharge,4.0,56.7,11.33
40,150.09,Battery_1,discharge,4.0,45.6,9.11
41,146.28,Battery_1,discharge,4.0,34.4,6.89
42,137.31,Battery_1,discharge,4.0,23.3,4.67
43,132.23,Battery_1,discharge,4.0,12.2,2.44
44,124.29,Battery_1,discharge,0.8,10.0,2.0
45,117.31,Battery_1,hold,0.0,10.0,2.0
46,115.77,Battery_1,hold,0.0,10.0,2.0
