settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,132.76,Battery_1,hold,0.0,50.0,10.0
2,143.45,Battery_1,hold,0.0,50.0,10.0
3,128.46,Battery_1,hold,0.0,50.0,10.0
4,128.67,Battery_1,hold,0.0,50.0,10.0
5,128.61,Battery_1,hold,0.0,50.0,10.0
6,126.4,Battery_1,charge,1.98,54.4,10.89
7,127.34,Battery_1,hold,0.0,54.4,10.89
8,128.67,Battery_1,hold,0.0,54.4,10.89
9,133.05,Battery_1,hold,0.0,54.4,10.89
10,136.21,Battery_1,hold,0.0,54.4,10.89
11,162.38,Battery_1,discharge,4.0,43.3,8.67
12,156.94,Battery_1,discharge,4.0,32.2,6.44
13,163.48,Battery_1,discharge,4.0,21.1,4.22
14,164.96,Battery_1,discharge,4.0,10.0,2.0
15,150.46,Battery_1,hold,0.0,10.0,2.0
16,152.44,Battery_1,hold,0.0,10.0,2.0
17,130.77,Battery_1,hold,0.0,10.0,2.0
18,131.32,Battery_1,hold,0.0,10.0,2.0
19,124.85,Battery_1,hold,0.0,10.0,2.0
20,127.48,Battery_1,hold,0.0,10.0,2.0
21,123.91,Battery_1,charge,4.0,19.0,3.8
22,124.25,Battery_1,charge,1.88,23.2,4.64
23,128.04,Battery_1,hold,0.0,23.2,4.64
24,129.48,Battery_1,hold,0.0,23.2,4.64
25,130.14,Battery_1,hold,0.0,23.2,4.64
26,130.53,Battery_1,hold,0.0,23.2,4.64
27,131.94,Battery_1,hold,0.0,23.2,4.64
28,130.36,Battery_1,hold,0.0,23.2,4.64
29,135.91,Battery_1,hold,0.0,23.2,4.64
30,133.46,Battery_1,hold,0.0,23.2,4.64
31,136.89,Battery_1,hold,0.0,23.2,4.64
32,129.02,Battery_1,hold,0.0,23.2,4.64
33,134.3,Battery_1,hold,0.0,23.2,4.64
34,124.37,Battery_1,hold,0.0,23.2,4.64
35,121.78,Battery_1,charge,4.0,32.2,6.44
36,129.42,Battery_1,hold,0.0,32.2,6.44
37,138.23,Battery_1,hold,0.0,32.2,6.44
38,151.01,Battery_1,hold,0.0,32.2,6.44
39,155.24,Battery_1,discharge,4.0,21.1,4.22
40,157.66,Battery_1,discharge,4.0,10.0,2.0
41,152.1,Battery_1,hold,0.0,10.0,2.0
42,151.78,Battery_1,hold,0.0,10.0,2.0
43,140.08,Battery_1,hold,0.0,10.0,2.0
44,141.95,Battery_1,hold,0.0,10.0,2.0
45,140.25,Battery_1,hold,0.0,10.0,2.0
46,135.37,Battery_1,hold,0.0,10.0,2.0
47,131.74,Battery_1,hold,0.0,10.0,2.0
48,127.91,Battery_1,hold,0.0,10.0,2.0
1,132.76,Battery_2,hold,0.0,50.0,50.0
2,143.45,Battery_2,hold,0.0,50.0,50.0
3,128.46,Battery_2,hold,0.0,50.0,50.0
4,128.67,Battery_2,hold,0.0,50.0,50.0
5,128.61,Battery_2,hold,0.0,50.0,50.0
6,126.4,Battery_2,hold,0.0,50.0,50.0
7,127.34,Battery_2,hold,0.0,50.0,50.0
8,128.67,Battery_2,hold,0.0,50.0,50.0
9,133.05,Battery_2,hold,0.0,50.0,50.0
10,136.21,Battery_2,hold,0.0,50.0,50.0
11,162.38,Battery_2,discharge,12.5,43.1,43.06
12,156.94,Battery_2,discharge,12.5,36.1,36.11
13,163.48,Battery_2,discharge,12.5,29.2,29.17
14,164.96,Battery_2,discharge,12.5,22.2,22.22
15,150.46,Battery_2,hold,0.0,22.2,22.22
16,152.44,Battery_2,discharge,7.12,18.3,18.26
17,130.77,Battery_2,hold,0.0,18.3,18.26
18,131.32,Battery_2,hold,0.0,18.3,18.26
19,124.85,Battery_2,hold,0.0,18.3,18.26
20,127.48,Battery_2,hold,0.0,18.3,18.26
21,123.91,Battery_2,hold,0.0,18.3,18.26
22,124.25,Battery_2,hold,0.0,18.3,18.26
23,128.04,Battery_2,hold,0.0,18.3,18.26
24,129.48,Battery_2,hold,0.0,18.3,18.26
25,130.14,Battery_2,hold,0.0,18.3,18.26
26,130.53,Battery_2,hold,0.0,18.3,18.26
27,131.94,Battery_2,hold,0.0,18.3,18.26
28,130.36,Battery_2,hold,0.0,18.3,18.26
29,135.91,Battery_2,hold,0.0,18.3,18.26
30,133.46,Battery_2,hold,0.0,18.3,18.26
31,136.89,Battery_2,hold,0.0,18.3,18.26
32,129.02,Battery_2,hold,0.0,18.3,18.26
33,134.3,Battery_2,hold,0.0,18.3,18.26
34,124.37,Battery_2,hold,0.0,18.3,18.26
35,121.78,Battery_2,charge,12.5,23.9,23.89
36,129.42,Battery_2,hold,0.0,23.9,23.89
37,138.23,Battery_2,hold,0.0,23.9,23.89
38,151.01,Battery_2,hold,0.0,23.9,23.89
39,155.24,Battery_2,discharge,12.5,16.9,16.94
40,157.66,Battery_2,discharge,12.5,10.0,10.0
41,152.1,Battery_2,hold,0.0,10.0,10.0
42,151.78,Battery_2,hold,0.0,10.0,10.0
43,140.08,Battery_2,hold,0.0,10.0,10.0
44,141.95,Battery_2,hold,0.0,10.0,10.0
45,140.25,Battery_2,hold,0.0,10.0,10.0
46,135.37,Battery_2,hold,0.0,10.0,10.0
47,131.74,Battery_2,hold,0.0,10.0,10.0
48,127.91,Battery_2,hold,0.0,10.0,10.0
1,132.76,Battery_3,hold,0.0,50.0,100.0
2,143.45,Battery_3,hold,0.0,50.0,100.0
3,128.46,Battery_3,hold,0.0,50.0,100.0
4,128.67,Battery_3,hold,0.0,50.0,100.0
5,128.61,Battery_3,hold,0.0,50.0,100.0
6,126.4,Battery_3,hold,0.0,50.0,100.0
7,127.34,Battery_3,hold,0.0,50.0,100.0
8,128.67,Battery_3,hold,0.0,50.0,100.0
9,133.05,Battery_3,hold,0.0,50.0,100.0
10,136.21,Battery_3,hold,0.0,50.0,100.0
11,162.38,Battery_3,discharge,25.0,43.1,86.11
12,156.94,Battery_3,discharge,25.0,36.1,72.22
13,163.48,Battery_3,discharge,25.0,29.2,58.33
14,164.96,Battery_3,discharge,25.0,22.2,44.44
15,150.46,Battery_3,hold,0.0,22.2,44.44
16,152.44,Battery_3,discharge,14.25,18.3,36.53
17,130.77,Battery_3,hold,0.0,18.3,36.53
18,131.32,Battery_3,hold,0.0,18.3,36.53
19,124.85,Battery_3,hold,0.0,18.3,36.53
20,127.48,Battery_3,hold,0.0,18.3,36.53
21,123.91,Battery_3,hold,0.0,18.3,36.53
22,124.25,Battery_3,hold,0.0,18.3,36.53
23,128.04,Battery_3,hold,0.0,18.3,36.53
24,129.48,Battery_3,hold,0.0,18.3,36.53
25,130.14,Battery_3,hold,0.0,18.3,36.53
26,130.53,Battery_3,hold,0.0,18.3,36.53
27,131.94,Battery_3,hold,0.0,18.3,36.53
28,130.36,Battery_3,hold,0.0,18.3,36.53
29,135.91,Battery_3,hold,0.0,18.3,36.53
30,133.46,Battery_3,hold,0.0,18.3,36.53
31,136.89,Battery_3,hold,0.0,18.3,36.53
32,129.02,Battery_3,hold,0.0,18.3,36.53
33,134.3,Battery_3,hold,0.0,18.3,36.53
34,124.37,Battery_3,hold,0.0,18.3,36.53
35,121.78,Battery_3,charge,25.0,23.9,47.78
36,129.42,Battery_3,hold,0.0,23.9,47.78
37,138.23,Battery_3,hold,0.0,23.9,47.78
38,151.01,Battery_3,hold,0.0,23.9,47.78
39,155.24,Battery_3,discharge,25.0,16.9,33.89
40,157.66,Battery_3,discharge,25.0,10.0,20.0
41,152.1,Battery_3,hold,0.0,10.0,20.0
42,151.78,Battery_3,hold,0.0,10.0,20.0
43,140.08,Battery_3,hold,0.0,10.0,20.0
44,141.95,Battery_3,hold,0.0,10.0,20.0
45,140.25,Battery_3,hold,0.0,10.0,20.0
46,135.37,Battery_3,hold,0.0,10.0,20.0
47,131.74,Battery_3,hold,0.0,10.0,20.0
48,127.91,Battery_3,hold,0.0,10.0,20.0
1,132.76,Battery_4,hold,0.0,50.0,40.0
2,143.45,Battery_4,hold,0.0,50.0,40.0
3,128.46,Battery_4,hold,0.0,50.0,40.0
4,128.67,Battery_4,hold,0.0,50.0,40.0
5,128.61,Battery_4,hold,0.0,50.0,40.0
6,126.4,Battery_4,hold,0.0,50.0,40.0
7,127.34,Battery_4,hold,0.0,50.0,40.0
8,128.67,Battery_4,hold,0.0,50.0,40.0
9,133.05,Battery_4,hold,0.0,50.0,40.0
10,136.21,Battery_4,hold,0.0,50.0,40.0
11,162.38,Battery_4,discharge,10.0,43.1,34.44
12,156.94,Battery_4,discharge,10.0,36.1,28.89
13,163.48,Battery_4,discharge,10.0,29.2,23.33
14,164.96,Battery_4,discharge,10.0,22.2,17.78
15,150.46,Battery_4,hold,0.0,22.2,17.78
16,152.44,Battery_4,discharge,5.7,18.3,14.61
17,130.77,Battery_4,hold,0.0,18.3,14.61
18,131.32,Battery_4,hold,0.0,18.3,14.61
19,124.85,Battery_4,hold,0.0,18.3,14.61
20,127.48,Battery_4,hold,0.0,18.3,14.61
21,123.91,Battery_4,hold,0.0,18.3,14.61
22,124.25,Battery_4,hold,0.0,18.3,14.61
23,128.04,Battery_4,hold,0.0,18.3,14.61
