settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,75.33,75.33,75.33,Battery_1,charge,3.0,16.8,3.35
2,78.08,78.08,78.08,Battery_1,charge,3.0,23.5,4.7
3,81.06,81.06,0.0,Battery_1,hold,0.0,23.5,4.7
4,75.33,75.33,75.33,Battery_1,charge,3.0,30.2,6.05
5,75.33,75.33,75.33,Battery_1,charge,3.0,37.0,7.4
6,75.32,75.32,75.32,Battery_1,charge,3.0,43.8,8.75
7,77.15,77.15,77.15,Battery_1,charge,3.0,50.5,10.1
8,79.72,79.72,79.72,Battery_1,charge,3.0,57.2,11.45
9,80.24,80.24,80.24,Battery_1,charge,2.56,63.0,12.6
10,82.29,82.29,0.0,Battery_1,hold,0.0,63.0,12.6
11,78.54,78.54,78.54,Battery_1,charge,3.0,69.8,13.95
12,80.24,80.24,80.24,Battery_1,charge,3.0,76.5,15.3
13,79.4,79.4,79.4,Battery_1,charge,3.0,83.2,16.65
14,75.48,75.48,75.48,Battery_1,charge,3.0,90.0,18.0
15,180.55,180.55,180.55,Battery_1,discharge,3.0,81.7,16.33
16,86.3,86.3,86.3,Battery_1,charge,0.7,83.2,16.65
17,90.56,90.56,0.0,Battery_1,hold,0.0,83.2,16.65
18,106.03,106.03,0.0,Battery_1,hold,0.0,83.2,16.65
19,80.0,80.0,80.0,Battery_1,charge,3.0,90.0,18.0
20,175.8,175.8,175.8,Battery_1,discharge,3.0,81.7,16.33
21,175.8,175.8,175.8,Battery_1,discharge,3.0,73.3,14.67
22,175.8,175.8,175.8,Battery_1,discharge,3.0,65.0,13.0
23,175.8,175.8,175.8,Battery_1,discharge,3.0,56.7,11.33
24,134.17,134.17,134.17,Battery_1,charge,3.0,63.4,12.68
25,175.8,175.8,175.8,Battery_1,discharge,3.0,55.1,11.02
26,175.8,175.8,175.8,Battery_1,discharge,0.09,54.8,10.97
27,119.84,119.84,119.84,Battery_1,charge,3.0,61.6,12.32
28,172.52,172.52,0.0,Battery_1,hold,0.0,61.6,12.32
29,174.0,174.0,0.0,Battery_1,hold,0.0,61.6,12.32
30,172.16,172.16,0.0,Battery_1,hold,0.0,61.6,12.32
31,175.8,175.8,0.0,Battery_1,hold,0.0,61.6,12.32
32,175.8,175.8,0.0,Battery_1,hold,0.0,61.6,12.32
33,192.0,192.0,192.0,Battery_1,discharge,3.0,53.2,10.65
34,192.0,192.0,192.0,Battery_1,discharge,3.0,44.9,8.98
35,192.0,192.0,192.0,Battery_1,discharge,3.0,36.6,7.32
36,129.62,129.62,129.62,Battery_1,charge,3.0,43.3,8.67
37,194.85,194.85,194.85,Battery_1,discharge,3.0,35.0,7.0
38,192.0,192.0,192.0,Battery_1,discharge,3.0,26.7,5.33
39,194.85,194.85,194.85,Battery_1,discharge,3.0,18.3,3.67
40,192.0,192.0,192.0,Battery_1,discharge,3.0,10.0,2.0
41,115.13,115.13,115.13,Battery_1,charge,3.0,16.8,3.35
42,112.99,112.99,112.99,Battery_1,charge,3.0,23.5,4.7
43,110.0,110.0,110.0,Battery_1,charge,3.0,30.2,6.05
44,120.73,120.73,120.73,Battery_1,charge,3.0,37.0,7.4
45,157.0,157.0,157.0,Battery_1,discharge,3.0,28.7,5.73
46,157.0,157.0,157.0,Battery_1,discharge,3.0,20.3,4.07
47,157.0,157.0,157.0,Battery_1,discharge,0.72,18.3,3.67
48,175.46,175.46,175.46,Battery_1,discharge,3.0,10.0,2.0
1,75.33,75.33,75.33,Battery_2,charge,7.5,13.4,13.38
2,78.08,78.08,78.08,Battery_2,charge,7.5,16.8,16.75
3,81.06,81.06,81.06,Battery_2,charge,7.5,20.1,20.12
4,75.33,75.33,75.33,Battery_2,charge,7.5,23.5,23.5
5,75.33,75.33,75.33,Battery_2,charge,7.5,26.9,26.88
6,75.32,75.32,75.32,Battery_2,charge,7.5,30.2,30.25
7,77.15,77.15,77.15,Battery_2,charge,7.5,33.6,33.62
8,79.72,79.72,79.72,Battery_2,charge,7.5,37.0,37.0
9,80.24,80.24,80.24,Battery_2,charge,7.5,40.4,40.38
10,82.29,82.29,82.29,Battery_2,charge,7.5,43.8,43.75
11,78.54,78.54,78.54,Battery_2,charge,7.5,47.1,47.12
12,80.24,80.24,80.24,Battery_2,charge,7.5,50.5,50.5
13,79.4,79.4,79.4,Battery_2,charge,7.5,53.9,53.88
14,75.48,75.48,75.48,Battery_2,charge,7.5,57.2,57.25
15,180.55,180.55,180.55,Battery_2,discharge,7.5,53.1,53.08
16,86.3,86.3,86.3,Battery_2,charge,7.5,56.5,56.46
17,90.56,90.56,90.56,Battery_2,charge,7.5,59.8,59.83
18,106.03,106.03,106.03,Battery_2,charge,7.5,63.2,63.21
19,80.0,80.0,80.0,Battery_2,charge,7.5,66.6,66.58
20,175.8,175.8,175.8,Battery_2,discharge,7.5,62.4,62.42
21,175.8,175.8,175.8,Battery_2,discharge,7.5,58.2,58.25
22,175.8,175.8,175.8,Battery_2,discharge,7.5,54.1,54.08
23,175.8,175.8,175.8,Battery_2,discharge,7.5,49.9,49.92
24,134.17,134.17,134.17,Battery_2,charge,7.5,53.3,53.29
25,175.8,175.8,175.8,Battery_2,discharge,7.5,49.1,49.12
26,175.8,175.8,175.8,Battery_2,discharge,7.5,45.0,44.96
27,119.84,119.84,119.84,Battery_2,charge,7.5,48.3,48.33
28,172.52,172.52,172.52,Battery_2,discharge,0.07,48.3,48.29
29,174.0,174.0,174.0,Battery_2,discharge,7.5,44.1,44.12
30,172.16,172.16,0.0,Battery_2,hold,0.0,44.1,44.12
31,175.8,175.8,175.8,Battery_2,discharge,7.5,40.0,39.96
32,175.8,175.8,175.8,Battery_2,discharge,7.5,35.8,35.79
33,192.0,192.0,192.0,Battery_2,discharge,7.5,31.6,31.62
34,192.0,192.0,192.0,Battery_2,discharge,7.5,27.5,27.46
35,192.0,192.0,192.0,Battery_2,discharge,7.5,23.3,23.29
36,129.62,129.62,129.62,Battery_2,charge,7.5,26.7,26.67
37,194.85,194.85,194.85,Battery_2,discharge,7.5,22.5,22.5
38,192.0,192.0,192.0,Battery_2,discharge,7.5,18.3,18.33
39,194.85,194.85,194.85,Battery_2,discharge,7.5,14.2,14.17
40,192.0,192.0,192.0,Battery_2,discharge,7.5,10.0,10.0
41,115.13,115.13,115.13,Battery_2,charge,7.5,13.4,13.38
42,112.99,112.99,112.99,Battery_2,charge,7.5,16.8,16.75
43,110.0,110.0,110.0,Battery_2,charge,7.5,20.1,20.12
44,120.73,120.73,120.73,Battery_2,charge,7.5,23.5,23.5
45,157.0,157.0,157.0,Battery_2,discharge,7.5,19.3,19.33
46,157.0,157.0,157.0,Battery_2,discharge,7.5,15.2,15.17
47,157.0,157.0,157.0,Battery_2,discharge,1.8,14.2,14.17
48,175.46,175.46,175.46,Battery_2,discharge,7.5,10.0,10.0
1,75.33,75.33,75.33,Battery_3,charge,15.0,13.4,26.75
2,78.08,78.08,78.08,Battery_3,charge,15.0,16.8,33.5
3,81.06,81.06,81.06,Battery_3,charge,15.0,20.1,40.25
4,75.33,75.33,75.33,Battery_3,charge,15.0,23.5,47.0
5,75.33,75.33,75.33,Battery_3,charge,15.0,26.9,53.75
6,75.32,75.32,75.32,Battery_3,charge,15.0,30.2,60.5
7,77.15,77.15,77.15,Battery_3,charge,15.0,33.6,67.25
8,79.72,79.72,79.72,Battery_3,charge,15.0,37.0,74.0
9,80.24,80.24,80.24,Battery_3,charge,15.0,40.4,80.75
10,82.29,82.29,82.29,Battery_3,charge,15.0,43.8,87.5
11,78.54,78.54,78.54,Battery_3,charge,15.0,47.1,94.25
12,80.24,80.24,80.24,Battery_3,charge,15.0,50.5,101.0
13,79.4,79.4,79.4,Battery_3,charge,15.0,53.9,107.75
14,75.48,75.48,75.48,Battery_3,charge,15.0,57.2,114.5
15,180.55,180.55,180.55,Battery_3,discharge,15.0,53.1,106.17
16,86.3,86.3,86.3,Battery_3,charge,15.0,56.5,112.92
17,90.56,90.56,90.56,Battery_3,charge,15.0,59.8,119.67
18,106.03,106.03,106.03,Battery_3,charge,15.0,63.2,126.42
19,80.0,80.0,80.0,Battery_3,charge,15.0,66.6,133.17
20,175.8,175.8,175.8,Battery_3,discharge,15.0,62.4,124.83
21,175.8,175.8,175.8,Battery_3,discharge,15.0,58.2,116.5
22,175.8,175.8,175.8,Battery_3,discharge,15.0,54.1,108.17
23,175.8,175.8,175.8,Battery_3,discharge,15.0,49.9,99.83
24,134.17,134.17,134.17,Battery_3,charge,15.0,53.3,106.58
25,175.8,175.8,175.8,Battery_3,discharge,15.0,49.1,98.25
26,175.8,175.8,175.8,Battery_3,discharge,15.0,45.0,89.92
27,119.84,119.84,119.84,Battery_3,charge,15.0,48.3,96.67
28,172.52,172.52,172.52,Battery_3,discharge,0.15,48.3,96.58
