settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh,ssp_settle,sbp_settle
35,196.53,196.53,196.53,Battery_3,discharge,15.0,39.2,78.33,191.63,197.43
36,147.73,147.73,147.73,Battery_3,discharge,15.0,35.0,70.0,142.82999999999998,148.63
37,190.0,190.0,190.0,Battery_3,discharge,15.0,30.8,61.67,185.1,190.9
38,221.91,221.91,221.91,Battery_3,discharge,15.0,26.7,53.33,217.01,222.81
39,149.02,149.02,149.02,Battery_3,discharge,15.0,22.5,45.0,144.12,149.92000000000002
40,120.0,120.0,120.0,Battery_3,discharge,15.0,18.3,36.67,115.1,120.9
41,121.0,121.0,121.0,Battery_3,discharge,15.0,14.2,28.33,116.1,121.9
42,131.93,131.93,131.93,Battery_3,discharge,15.0,10.0,20.0,127.03,132.83
43,131.93,131.93,0.0,Battery_3,hold,0.0,10.0,20.0,127.03,132.83
44,121.0,121.0,0.0,Battery_3,hold,0.0,10.0,20.0,116.1,121.9
45,195.0,195.0,0.0,Battery_3,hold,0.0,10.0,20.0,190.1,195.9
46,120.85,120.85,0.0,Battery_3,hold,0.0,10.0,20.0,115.94999999999999,121.75
47,120.65,120.65,0.0,Battery_3,hold,0.0,10.0,20.0,115.75,121.55000000000001
48,120.65,120.65,0.0,Battery_3,hold,0.0,10.0,20.0,115.75,121.55000000000001
1,179.45,179.45,0.0,Battery_4,hold,0.0,10.0,8.0,174.54999999999998,180.35
2,179.45,179.45,0.0,Battery_4,hold,0.0,10.0,8.0,174.54999999999998,180.35
3,178.45,178.45,0.0,Battery_4,hold,0.0,10.0,8.0,173.54999999999998,179.35
4,126.5,126.5,0.0,Battery_4,hold,0.0,10.0,8.0,121.6,127.4
5,124.01,124.01,0.0,Battery_4,hold,0.0,10.0,8.0,119.11,124.91000000000001
6,122.43,122.43,122.43,Battery_4,charge,6.0,13.4,10.7,117.53,123.33000000000001
7,178.95,178.95,0.0,Battery_4,hold,0.0,13.4,10.7,174.04999999999998,179.85
8,142.11,142.11,0.0,Battery_4,hold,0.0,13.4,10.7,137.21,143.01000000000002
9,126.6,126.6,0.0,Battery_4,hold,0.0,13.4,10.7,121.69999999999999,127.5
10,117.01,117.01,0.0,Battery_4,hold,0.0,13.4,10.7,112.11,117.91000000000001
11,117.02,117.02,0.0,Battery_4,hold,0.0,13.4,10.7,112.11999999999999,117.92
12,117.01,117.01,0.0,Battery_4,hold,0.0,13.4,10.7,112.11,117.91000000000001
13,118.1,118.1,0.0,Battery_4,hold,0.0,13.4,10.7,113.19999999999999,119.0
14,206.0,206.0,0.0,Battery_4,hold,0.0,13.4,10.7,201.1,206.9
15,194.8,194.8,0.0,Battery_4,hold,0.0,13.4,10.7,189.9,195.70000000000002
16,196.44,196.44,196.44,Battery_4,discharge,4.86,10.0,8.0,191.54,197.34
17,117.02,117.02,0.0,Battery_4,hold,0.0,10.0,8.0,112.11999999999999,117.92
18,105.54,105.54,0.0,Battery_4,hold,0.0,10.0,8.0,100.64,106.44000000000001
19,105.53,105.53,105.53,Battery_4,charge,6.0,13.4,10.7,100.63,106.43
20,96.93,96.93,96.93,Battery_4,charge,6.0,16.8,13.4,92.03,97.83000000000001
21,90.16,90.16,90.16,Battery_4,charge,6.0,20.1,16.1,85.25999999999999,91.06
22,90.0,90.0,90.0,Battery_4,charge,6.0,23.5,18.8,85.1,90.9
23,179.9,179.9,179.9,Battery_4,charge,6.0,26.9,21.5,175.0,180.8
24,166.47,166.47,166.47,Battery_4,charge,6.0,30.2,24.2,161.57,167.37
25,166.47,166.47,166.47,Battery_4,charge,6.0,33.6,26.9,161.57,167.37
26,179.9,179.9,179.9,Battery_4,charge,6.0,37.0,29.6,175.0,180.8
27,179.9,179.9,179.9,Battery_4,charge,6.0,40.4,32.3,175.0,180.8
28,179.9,179.9,179.9,Battery_4,charge,5.26,43.3,34.67,175.0,180.8
29,182.5,182.5,0.0,Battery_4,hold,0.0,43.3,34.67,177.6,183.4
30,189.0,189.0,0.0,Battery_4,hold,0.0,43.3,34.67,184.1,189.9
31,98.0,98.0,0.0,Battery_4,hold,0.0,43.3,34.67,93.1,98.9
32,88.0,88.0,0.0,Battery_4,hold,0.0,43.3,34.67,83.1,88.9
33,110.0,110.0,0.0,Battery_4,hold,0.0,43.3,34.67,105.1,110.9
34,118.5,118.5,0.0,Battery_4,hold,0.0,43.3,34.67,113.6,119.4
35,196.53,196.53,196.53,Battery_4,discharge,6.0,39.2,31.33,191.63,197.43
36,147.73,147.73,147.73,Battery_4,discharge,6.0,35.0,28.0,142.82999999999998,148.63
37,190.0,190.0,190.0,Battery_4,discharge,6.0,30.8,24.67,185.1,190.9
38,221.91,221.91,221.91,Battery_4,discharge,6.0,26.7,21.33,217.01,222.81
39,149.02,149.02,149.02,Battery_4,discharge,6.0,22.5,18.0,144.12,149.92000000000002
40,120.0,120.0,120.0,Battery_4,discharge,6.0,18.3,14.67,115.1,120.9
41,121.0,121.0,121.0,Battery_4,discharge,6.0,14.2,11.33,116.1,121.9
42,131.93,131.93,131.93,Battery_4,discharge,6.0,10.0,8.0,127.03,132.83
43,131.93,131.93,0.0,Battery_4,hold,0.0,10.0,8.0,127.03,132.83
44,121.0,121.0,0.0,Battery_4,hold,0.0,10.0,8.0,116.1,121.9
45,195.0,195.0,0.0,Battery_4,hold,0.0,10.0,8.0,190.1,195.9
46,120.85,120.85,0.0,Battery_4,hold,0.0,10.0,8.0,115.94999999999999,121.75
47,120.65,120.65,0.0,Battery_4,hold,0.0,10.0,8.0,115.75,121.55000000000001
48,120.65,120.65,0.0,Battery_4,hold,0.0,10.0,8.0,115.75,121.55000000000001
1,179.45,179.45,0.0,Battery_5,hold,0.0,10.0,16.0,174.54999999999998,180.35
2,179.45,179.45,0.0,Battery_5,hold,0.0,10.0,16.0,174.54999999999998,180.35
3,178.45,178.45,0.0,Battery_5,hold,0.0,10.0,16.0,173.54999999999998,179.35
4,126.5,126.5,0.0,Battery_5,hold,0.0,10.0,16.0,121.6,127.4
5,124.01,124.01,0.0,Battery_5,hold,0.0,10.0,16.0,119.11,124.91000000000001
6,122.43,122.43,122.43,Battery_5,charge,12.0,13.4,21.4,117.53,123.33000000000001
7,178.95,178.95,0.0,Battery_5,hold,0.0,13.4,21.4,174.04999999999998,179.85
8,142.11,142.11,0.0,Battery_5,hold,0.0,13.4,21.4,137.21,143.01000000000002
9,126.6,126.6,0.0,Battery_5,hold,0.0,13.4,21.4,121.69999999999999,127.5
10,117.01,117.01,0.0,Battery_5,hold,0.0,13.4,21.4,112.11,117.91000000000001
11,117.02,117.02,0.0,Battery_5,hold,0.0,13.4,21.4,112.11999999999999,117.92
12,117.01,117.01,0.0,Battery_5,hold,0.0,13.4,21.4,112.11,117.91000000000001
13,118.1,118.1,0.0,Battery_5,hold,0.0,13.4,21.4,113.19999999999999,119.0
14,206.0,206.0,0.0,Battery_5,hold,0.0,13.4,21.4,201.1,206.9
15,194.8,194.8,0.0,Battery_5,hold,0.0,13.4,21.4,189.9,195.70000000000002
16,196.44,196.44,196.44,Battery_5,discharge,9.72,10.0,16.0,191.54,197.34
17,117.02,117.02,0.0,Battery_5,hold,0.0,10.0,16.0,112.11999999999999,117.92
18,105.54,105.54,0.0,Battery_5,hold,0.0,10.0,16.0,100.64,106.44000000000001
19,105.53,105.53,105.53,Battery_5,charge,12.0,13.4,21.4,100.63,106.43
20,96.93,96.93,96.93,Battery_5,charge,12.0,16.8,26.8,92.03,97.83000000000001
21,90.16,90.16,90.16,Battery_5,charge,12.0,20.1,32.2,85.25999999999999,91.06
22,90.0,90.0,90.0,Battery_5,charge,12.0,23.5,37.6,85.1,90.9
23,179.9,179.9,179.9,Battery_5,charge,12.0,26.9,43.0,175.0,180.8
24,166.47,166.47,166.47,Battery_5,charge,12.0,30.2,48.4,161.57,167.37
25,166.47,166.47,166.47,Battery_5,charge,12.0,33.6,53.8,161.57,167.37
26,179.9,179.9,179.9,Battery_5,charge,12.0,37.0,59.2,175.0,180.8
27,179.9,179.9,179.9,Battery_5,charge,12.0,40.4,64.6,175.0,180.8
28,179.9,179.9,179.9,Battery_5,charge,10.52,43.3,69.33,175.0,180.8
29,182.5,182.5,0.0,Battery_5,hold,0.0,43.3,69.33,177.6,183.4
30,189.0,189.0,0.0,Battery_5,hold,0.0,43.3,69.33,184.1,189.9
31,98.0,98.0,0.0,Battery_5,hold,0.0,43.3,69.33,93.1,98.9
32,88.0,88.0,0.0,Battery_5,hold,0.0,43.3,69.33,83.1,88.9
33,110.0,110.0,0.0,Battery_5,hold,0.0,43.3,69.33,105.1,110.9
34,118.5,118.5,0.0,Battery_5,hold,0.0,43.3,69.33,113.6,119.4
35,196.53,196.53,196.53,Battery_5,discharge,12.0,39.2,62.67,191.63,197.43
36,147.73,147.73,147.73,Battery_5,discharge,12.0,35.0,56.0,142.82999999999998,148.63
37,190.0,190.0,190.0,Battery_5,discharge,12.0,30.8,49.33,185.1,190.9
38,221.91,221.91,221.91,Battery_5,discharge,12.0,26.7,42.67,217.01,222.81
39,149.02,149.02,149.02,Battery_5,discharge,12.0,22.5,36.0,144.12,149.92000000000002
40,120.0,120.0,120.0,Battery_5,discharge,12.0,18.3,29.33,115.1,120.9
41,121.0,121.0,121.0,Battery_5,discharge,12.0,14.2,22.67,116.1,121.9
42,131.93,131.93,131.93,Battery_5,discharge,12.0,10.0,16.0,127.03,132.83
43,131.93,131.93,0.0,Battery_5,hold,0.0,10.0,16.0,127.03,132.83
44,121.0,121.0,0.0,Battery_5,hold,0.0,10.0,16.0,116.1,121.9
45,195.0,195.0,0.0,Battery_5,hold,0.0,10.0,16.0,190.1,195.9
46,120.85,120.85,0.0,Battery_5,hold,0.0,10.0,16.0,115.94999999999999,121.75
47,120.65,120.65,0.0,Battery_5,hold,0.0,10.0,16.0,115.75,121.55000000000001
48,120.65,120.65,0.0,Battery_5,hold,0.0,10.0,16.0,115.75,121.55000000000001
