settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-03-07,1,2025-03-07T00:00:00Z,2025-03-06T11:47:00Z,23110,24621
2025-03-07,2,2025-03-07T00:30:00Z,2025-03-06T11:47:00Z,23700,25208
2025-03-07,3,2025-03-07T01:00:00Z,2025-03-06T11:47:00Z,23357,24860
2025-03-07,4,2025-03-07T01:30:00Z,2025-03-06T11:47:00Z,22979,24478
2025-03-07,5,2025-03-07T02:00:00Z,2025-03-06T11:47:00Z,22670,24046
2025-03-07,6,2025-03-07T02:30:00Z,2025-03-06T11:47:00Z,22288,23661
2025-03-07,7,2025-03-07T03:00:00Z,2025-03-06T11:47:00Z,22211,23476
2025-03-07,8,2025-03-07T03:30:00Z,2025-03-06T11:47:00Z,21982,23242
2025-03-07,9,2025-03-07T04:00:00Z,2025-03-06T11:47:00Z,21950,22632
2025-03-07,10,2025-03-07T04:30:00Z,2025-03-06T11:47:00Z,22012,22696
2025-03-07,11,2025-03-07T05:00:00Z,2025-03-06T11:47:00Z,22598,23203
2025-03-07,12,2025-03-07T05:30:00Z,2025-03-06T11:47:00Z,23727,24332
2025-03-07,13,2025-03-07T06:00:00Z,2025-03-06T11:47:00Z,25836,26461
2025-03-07,14,2025-03-07T06:30:00Z,2025-03-06T11:47:00Z,27865,28490
2025-03-07,15,2025-03-07T07:00:00Z,2025-03-06T11:47:00Z,30720,31320
2025-03-07,16,2025-03-07T07:30:00Z,2025-03-06T11:47:00Z,31910,32510
2025-03-07,17,2025-03-07T08:00:00Z,2025-03-06T11:47:00Z,33392,33992
2025-03-07,18,2025-03-07T08:30:00Z,2025-03-06T11:47:00Z,33970,34570
2025-03-07,19,2025-03-07T09:00:00Z,2025-03-06T11:47:00Z,34440,35040
2025-03-07,20,2025-03-07T09:30:00Z,2025-03-06T11:47:00Z,33999,34599
2025-03-07,21,2025-03-07T10:00:00Z,2025-03-06T11:47:00Z,33453,34053
2025-03-07,22,2025-03-07T10:30:00Z,2025-03-06T11:47:00Z,33028,33628
2025-03-07,23,2025-03-07T11:00:00Z,2025-03-06T11:47:00Z,32577,33177
2025-03-07,24,2025-03-07T11:30:00Z,2025-03-06T11:47:00Z,32778,33378
2025-03-07,25,2025-03-07T12:00:00Z,2025-03-06T11:47:00Z,32650,33250
2025-03-07,26,2025-03-07T12:30:00Z,2025-03-06T11:47:00Z,32394,32994
2025-03-07,27,2025-03-07T13:00:00Z,2025-03-06T11:47:00Z,32307,32907
2025-03-07,28,2025-03-07T13:30:00Z,2025-03-06T11:47:00Z,31946,32546
2025-03-07,29,2025-03-07T14:00:00Z,2025-03-06T11:47:00Z,31520,32120
2025-03-07,30,2025-03-07T14:30:00Z,2025-03-06T11:47:00Z,31566,32166
2025-03-07,31,2025-03-07T15:00:00Z,2025-03-06T11:47:00Z,31659,32259
2025-03-07,32,2025-03-07T15:30:00Z,2025-03-06T11:47:00Z,31802,32402
2025-03-07,33,2025-03-07T16:00:00Z,2025-03-06T11:47:00Z,32792,33392
2025-03-07,34,2025-03-07T16:30:00Z,2025-03-06T11:47:00Z,33813,34413
2025-03-07,35,2025-03-07T17:00:00Z,2025-03-06T11:47:00Z,35089,35689
2025-03-07,36,2025-03-07T17:30:00Z,2025-03-06T11:47:00Z,35615,36215
2025-03-07,37,2025-03-07T18:00:00Z,2025-03-06T11:47:00Z,35866,36466
2025-03-07,38,2025-03-07T18:30:00Z,2025-03-06T11:47:00Z,36070,36670
2025-03-07,39,2025-03-07T19:00:00Z,2025-03-06T11:47:00Z,35761,36361
2025-03-07,40,2025-03-07T19:30:00Z,2025-03-06T11:47:00Z,34652,35252
2025-03-07,41,2025-03-07T20:00:00Z,2025-03-06T11:47:00Z,33762,34362
2025-03-07,42,2025-03-07T20:30:00Z,2025-03-06T11:47:00Z,32490,33090
2025-03-07,43,2025-03-07T21:00:00Z,2025-03-06T11:47:00Z,31207,31807
2025-03-07,44,2025-03-07T21:30:00Z,2025-03-06T11:47:00Z,29743,30343
2025-03-07,45,2025-03-07T22:00:00Z,2025-03-06T11:47:00Z,28500,29100
2025-03-07,46,2025-03-07T22:30:00Z,2025-03-06T11:47:00Z,27377,27982
2025-03-07,47,2025-03-07T23:00:00Z,2025-03-06T11:47:00Z,25807,26751
2025-03-07,48,2025-03-07T23:30:00Z,2025-03-06T11:47:00Z,24690,25636
2025-03-08,1,2025-03-08T00:00:00Z,2025-03-06T11:47:00Z,24610,25556
2025-03-08,2,2025-03-08T00:30:00Z,2025-03-06T11:47:00Z,24990,25936
2025-03-08,3,2025-03-08T01:00:00Z,2025-03-06T11:47:00Z,24631,25576
2025-03-08,4,2025-03-08T01:30:00Z,2025-03-06T11:47:00Z,23936,24881
2025-03-08,5,2025-03-08T02:00:00Z,2025-03-06T11:47:00Z,23367,24311
2025-03-08,6,2025-03-08T02:30:00Z,2025-03-06T11:47:00Z,22982,23926
2025-03-08,7,2025-03-08T03:00:00Z,2025-03-06T11:47:00Z,22409,23353
2025-03-08,8,2025-03-08T03:30:00Z,2025-03-06T11:47:00Z,21898,22841
2025-03-08,9,2025-03-08T04:00:00Z,2025-03-06T11:47:00Z,21495,22437
2025-03-08,10,2025-03-08T04:30:00Z,2025-03-06T11:47:00Z,21304,22245
