settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-08-13,1,0.0,4527.0,1597.0,6124.0,6124.0
2026-08-13,2,0.0,4284.0,1619.0,5903.0,5903.0
2026-08-13,3,0.0,5085.0,2208.0,7293.0,7293.0
2026-08-13,4,0.0,4697.0,2170.0,6867.0,6867.0
2026-08-13,5,0.0,4354.0,2129.0,6483.0,6483.0
2026-08-13,6,0.0,4064.0,2080.0,6144.0,6144.0
2026-08-13,7,0.0,3750.0,2042.0,5792.0,5792.0
2026-08-13,8,0.0,3422.0,2014.0,5436.0,5436.0
2026-08-13,9,0.0,3127.0,1979.0,5106.0,5106.0
2026-08-13,10,0.0,2865.0,1937.0,4802.0,4802.0
2026-08-13,11,7.0,2633.0,1895.0,4528.0,4535.0
2026-08-13,12,94.0,2435.0,1852.0,4287.0,4381.0
2026-08-13,13,242.0,2242.0,1796.0,4038.0,4280.0
2026-08-13,14,1052.0,2056.0,1725.0,3781.0,4833.0
2026-08-13,15,2187.0,1904.0,1624.0,3528.0,5715.0
2026-08-13,16,3472.0,1782.0,1497.0,3279.0,6751.0
2026-08-13,17,4657.0,1680.0,1304.0,2984.0,7641.0
2026-08-13,18,6045.0,1574.0,1064.0,2638.0,8683.0
2026-08-13,19,7613.0,1514.0,934.0,2448.0,10061.0
2026-08-13,20,9219.0,1481.0,880.0,2361.0,11580.0
2026-08-13,21,10567.0,1461.0,863.0,2324.0,12891.0
2026-08-13,22,11499.0,1454.0,881.0,2335.0,13834.0
2026-08-13,23,12405.0,1467.0,914.0,2381.0,14786.0
2026-08-13,24,13054.0,1503.0,964.0,2467.0,15521.0
2026-08-13,25,13512.0,1570.0,1020.0,2590.0,16102.0
2026-08-13,26,13751.0,1678.0,1084.0,2762.0,16513.0
2026-08-13,27,13851.0,1815.0,1149.0,2964.0,16815.0
2026-08-13,28,13680.0,1987.0,1216.0,3203.0,16883.0
2026-08-13,29,13402.0,2200.0,1270.0,3470.0,16872.0
2026-08-13,30,12831.0,2455.0,1311.0,3766.0,16597.0
2026-08-13,31,12116.0,2728.0,1352.0,4080.0,16196.0
2026-08-13,32,11033.0,3014.0,1400.0,4414.0,15447.0
2026-08-13,33,9995.0,3268.0,1433.0,4701.0,14696.0
2026-08-13,34,8686.0,3489.0,1460.0,4949.0,13635.0
2026-08-13,35,7115.0,3651.0,1489.0,5140.0,12255.0
2026-08-13,36,5662.0,3758.0,1519.0,5277.0,10939.0
2026-08-13,37,4460.0,3856.0,1527.0,5383.0,9843.0
2026-08-13,38,3354.0,3930.0,1516.0,5446.0,8800.0
2026-08-13,39,2082.0,4025.0,1496.0,5521.0,7603.0
2026-08-13,40,1173.0,4158.0,1481.0,5639.0,6812.0
2026-08-13,41,353.0,4330.0,1488.0,5818.0,6171.0
2026-08-13,42,141.0,4528.0,1511.0,6039.0,6180.0
2026-08-13,43,0.0,4696.0,1525.0,6221.0,6221.0
2026-08-13,44,0.0,4823.0,1523.0,6346.0,6346.0
2026-08-13,45,0.0,4881.0,1530.0,6411.0,6411.0
2026-08-13,46,0.0,4886.0,1535.0,6421.0,6421.0
2026-08-13,47,0.0,4828.0,1551.0,6379.0,6379.0
2026-08-13,48,0.0,4707.0,1573.0,6280.0,6280.0
