settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,108.91,Battery_1,hold,0.0,50.0,10.0
2,106.82,Battery_1,hold,0.0,50.0,10.0
3,116.54,Battery_1,discharge,4.0,38.9,7.78
4,114.66,Battery_1,discharge,4.0,27.8,5.56
5,108.31,Battery_1,hold,0.0,27.8,5.56
6,103.61,Battery_1,hold,0.0,27.8,5.56
7,106.06,Battery_1,hold,0.0,27.8,5.56
8,102.83,Battery_1,hold,0.0,27.8,5.56
9,105.16,Battery_1,hold,0.0,27.8,5.56
10,104.9,Battery_1,hold,0.0,27.8,5.56
11,98.66,Battery_1,hold,0.0,27.8,5.56
12,101.35,Battery_1,hold,0.0,27.8,5.56
13,106.3,Battery_1,hold,0.0,27.8,5.56
14,109.9,Battery_1,hold,0.0,27.8,5.56
15,113.03,Battery_1,hold,0.0,27.8,5.56
16,113.76,Battery_1,discharge,3.52,18.0,3.6
17,97.26,Battery_1,hold,0.0,18.0,3.6
18,101.42,Battery_1,hold,0.0,18.0,3.6
19,93.84,Battery_1,hold,0.0,18.0,3.6
20,97.54,Battery_1,hold,0.0,18.0,3.6
21,86.44,Battery_1,charge,4.0,27.0,5.4
22,84.86,Battery_1,charge,4.0,36.0,7.2
23,87.2,Battery_1,charge,4.0,45.0,9.0
24,85.56,Battery_1,charge,4.0,54.0,10.8
25,85.73,Battery_1,charge,4.0,63.0,12.6
26,84.23,Battery_1,charge,4.0,72.0,14.4
27,86.33,Battery_1,charge,4.0,81.0,16.2
28,85.04,Battery_1,charge,4.0,90.0,18.0
29,93.17,Battery_1,hold,0.0,90.0,18.0
30,92.78,Battery_1,hold,0.0,90.0,18.0
31,92.31,Battery_1,hold,0.0,90.0,18.0
32,93.08,Battery_1,hold,0.0,90.0,18.0
33,93.98,Battery_1,hold,0.0,90.0,18.0
34,115.77,Battery_1,hold,0.0,90.0,18.0
35,117.65,Battery_1,hold,0.0,90.0,18.0
36,121.74,Battery_1,hold,0.0,90.0,18.0
37,129.24,Battery_1,hold,0.0,90.0,18.0
38,141.68,Battery_1,discharge,4.0,78.9,15.78
39,150.45,Battery_1,discharge,4.0,67.8,13.56
40,147.14,Battery_1,discharge,4.0,56.7,11.33
41,146.17,Battery_1,discharge,4.0,45.6,9.11
42,151.2,Battery_1,discharge,4.0,34.4,6.89
43,138.92,Battery_1,discharge,4.0,23.3,4.67
44,143.78,Battery_1,discharge,4.0,12.2,2.44
