settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2026-05-31,1,2026-05-30T23:00:00Z,2026-05-30T11:47:00Z,21220,21858
2026-05-31,2,2026-05-30T23:30:00Z,2026-05-30T11:47:00Z,20984,21497
2026-05-31,3,2026-05-31T00:00:00Z,2026-05-30T11:47:00Z,20530,21030
2026-05-31,4,2026-05-31T00:30:00Z,2026-05-30T11:47:00Z,20370,20870
2026-05-31,5,2026-05-31T01:00:00Z,2026-05-30T11:47:00Z,19459,19959
2026-05-31,6,2026-05-31T01:30:00Z,2026-05-30T11:47:00Z,18766,19266
2026-05-31,7,2026-05-31T02:00:00Z,2026-05-30T11:47:00Z,18155,18655
2026-05-31,8,2026-05-31T02:30:00Z,2026-05-30T11:47:00Z,17522,18022
2026-05-31,9,2026-05-31T03:00:00Z,2026-05-30T11:47:00Z,16805,17305
2026-05-31,10,2026-05-31T03:30:00Z,2026-05-30T11:47:00Z,16650,17150
2026-05-31,11,2026-05-31T04:00:00Z,2026-05-30T11:47:00Z,16656,17156
2026-05-31,12,2026-05-31T04:30:00Z,2026-05-30T11:47:00Z,17060,17560
2026-05-31,13,2026-05-31T05:00:00Z,2026-05-30T11:47:00Z,18241,19008
2026-05-31,14,2026-05-31T05:30:00Z,2026-05-30T11:47:00Z,19049,19820
2026-05-31,15,2026-05-31T06:00:00Z,2026-05-30T11:47:00Z,20311,21082
2026-05-31,16,2026-05-31T06:30:00Z,2026-05-30T11:47:00Z,20160,20931
2026-05-31,17,2026-05-31T07:00:00Z,2026-05-30T11:47:00Z,20340,21110
2026-05-31,18,2026-05-31T07:30:00Z,2026-05-30T11:47:00Z,19969,20739
2026-05-31,19,2026-05-31T08:00:00Z,2026-05-30T11:47:00Z,19732,20501
2026-05-31,20,2026-05-31T08:30:00Z,2026-05-30T11:47:00Z,19376,20141
2026-05-31,21,2026-05-31T09:00:00Z,2026-05-30T11:47:00Z,18906,19406
2026-05-31,22,2026-05-31T09:30:00Z,2026-05-30T11:47:00Z,18487,18987
2026-05-31,23,2026-05-31T10:00:00Z,2026-05-30T11:47:00Z,18266,18766
2026-05-31,24,2026-05-31T10:30:00Z,2026-05-30T11:47:00Z,18181,18681
2026-05-31,25,2026-05-31T11:00:00Z,2026-05-30T11:47:00Z,18174,18674
2026-05-31,26,2026-05-31T11:30:00Z,2026-05-30T11:47:00Z,18310,18823
2026-05-31,27,2026-05-31T12:00:00Z,2026-05-30T11:47:00Z,18081,18849
2026-05-31,28,2026-05-31T12:30:00Z,2026-05-30T11:47:00Z,17632,18400
2026-05-31,29,2026-05-31T13:00:00Z,2026-05-30T11:47:00Z,17227,17995
2026-05-31,30,2026-05-31T13:30:00Z,2026-05-30T11:47:00Z,16980,17747
2026-05-31,31,2026-05-31T14:00:00Z,2026-05-30T11:47:00Z,17194,17961
2026-05-31,32,2026-05-31T14:30:00Z,2026-05-30T11:47:00Z,17772,18538
2026-05-31,33,2026-05-31T15:00:00Z,2026-05-30T11:47:00Z,18620,19133
2026-05-31,34,2026-05-31T15:30:00Z,2026-05-30T11:47:00Z,19738,20238
2026-05-31,35,2026-05-31T16:00:00Z,2026-05-30T11:47:00Z,20891,21950
2026-05-31,36,2026-05-31T16:30:00Z,2026-05-30T11:47:00Z,21877,22936
2026-05-31,37,2026-05-31T17:00:00Z,2026-05-30T11:47:00Z,22775,24514
2026-05-31,38,2026-05-31T17:30:00Z,2026-05-30T11:47:00Z,23397,25136
2026-05-31,39,2026-05-31T18:00:00Z,2026-05-30T11:47:00Z,23719,26191
2026-05-31,40,2026-05-31T18:30:00Z,2026-05-30T11:47:00Z,23946,26418
2026-05-31,41,2026-05-31T19:00:00Z,2026-05-30T11:47:00Z,24140,26519
2026-05-31,42,2026-05-31T19:30:00Z,2026-05-30T11:47:00Z,24660,27039
2026-05-31,43,2026-05-31T20:00:00Z,2026-05-30T11:47:00Z,24720,26861
2026-05-31,44,2026-05-31T20:30:00Z,2026-05-30T11:47:00Z,24465,26606
2026-05-31,45,2026-05-31T21:00:00Z,2026-05-30T11:47:00Z,23832,25178
2026-05-31,46,2026-05-31T21:30:00Z,2026-05-30T11:47:00Z,23249,24595
2026-05-31,47,2026-05-31T22:00:00Z,2026-05-30T11:47:00Z,22355,22855
2026-05-31,48,2026-05-31T22:30:00Z,2026-05-30T11:47:00Z,21420,21920
2026-06-01,1,2026-05-31T23:00:00Z,2026-05-30T11:47:00Z,21070,21570
2026-06-01,2,2026-05-31T23:30:00Z,2026-05-30T11:47:00Z,21013,21513
2026-06-01,3,2026-06-01T00:00:00Z,2026-05-30T11:47:00Z,20630,21130
2026-06-01,4,2026-06-01T00:30:00Z,2026-05-30T11:47:00Z,20460,20960
2026-06-01,5,2026-06-01T01:00:00Z,2026-05-30T11:47:00Z,19671,20233
2026-06-01,6,2026-06-01T01:30:00Z,2026-05-30T11:47:00Z,19299,19861
2026-06-01,7,2026-06-01T02:00:00Z,2026-05-30T11:47:00Z,18636,19236
2026-06-01,8,2026-06-01T02:30:00Z,2026-05-30T11:47:00Z,18097,18697
2026-06-01,9,2026-06-01T03:00:00Z,2026-05-30T11:47:00Z,18500,19043
2026-06-01,10,2026-06-01T03:30:00Z,2026-05-30T11:47:00Z,19206,19749
