startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-05-09T23:00:00Z,APXMIDP,2026-05-10,1,101.26,1696.6
2026-05-09T23:30:00Z,APXMIDP,2026-05-10,2,100.08,1733.05
2026-05-09T00:00:00Z,APXMIDP,2026-05-09,3,97.85,1342.4
2026-05-09T00:30:00Z,APXMIDP,2026-05-09,4,97.64,1394.15
2026-05-09T01:00:00Z,APXMIDP,2026-05-09,5,99.22,1654.5
2026-05-09T01:30:00Z,APXMIDP,2026-05-09,6,100.65,1497.05
2026-05-09T02:00:00Z,APXMIDP,2026-05-09,7,103.16,1651.85
2026-05-09T02:30:00Z,APXMIDP,2026-05-09,8,100.31,1711.2
2026-05-09T03:00:00Z,APXMIDP,2026-05-09,9,103.51,1987.35
2026-05-09T03:30:00Z,APXMIDP,2026-05-09,10,103.72,2049.75
2026-05-09T04:00:00Z,APXMIDP,2026-05-09,11,102.18,1793.6
2026-05-09T04:30:00Z,APXMIDP,2026-05-09,12,104.17,1830.35
2026-05-09T05:00:00Z,APXMIDP,2026-05-09,13,103.11,1559.1
2026-05-09T05:30:00Z,APXMIDP,2026-05-09,14,99.88,1728.3
2026-05-09T06:00:00Z,APXMIDP,2026-05-09,15,89.32,1531.9
2026-05-09T06:30:00Z,APXMIDP,2026-05-09,16,97.84,1424.6
2026-05-09T07:00:00Z,APXMIDP,2026-05-09,17,92.8,1010.45
2026-05-09T07:30:00Z,APXMIDP,2026-05-09,18,93.08,679.85
2026-05-09T08:00:00Z,APXMIDP,2026-05-09,19,85.83,279.5
2026-05-09T08:30:00Z,APXMIDP,2026-05-09,20,81.11,260.45
2026-05-09T09:00:00Z,APXMIDP,2026-05-09,21,83.75,177.6
2026-05-09T09:30:00Z,APXMIDP,2026-05-09,22,84.12,124.55
2026-05-09T10:00:00Z,APXMIDP,2026-05-09,23,0.0,0.0
2026-05-09T10:30:00Z,APXMIDP,2026-05-09,24,0.0,0.0
2026-05-09T11:00:00Z,APXMIDP,2026-05-09,25,63.33,439.65
2026-05-09T11:30:00Z,APXMIDP,2026-05-09,26,53.83,767.3
2026-05-09T12:00:00Z,APXMIDP,2026-05-09,27,67.82,1850.1
2026-05-09T12:30:00Z,APXMIDP,2026-05-09,28,59.39,2095.1
2026-05-09T13:00:00Z,APXMIDP,2026-05-09,29,63.39,2085.85
2026-05-09T13:30:00Z,APXMIDP,2026-05-09,30,55.93,2200.2
2026-05-09T14:00:00Z,APXMIDP,2026-05-09,31,46.19,2168.75
2026-05-09T14:30:00Z,APXMIDP,2026-05-09,32,47.68,2104.85
2026-05-09T15:00:00Z,APXMIDP,2026-05-09,33,78.68,2632.25
2026-05-09T15:30:00Z,APXMIDP,2026-05-09,34,86.94,2721.35
2026-05-09T16:00:00Z,APXMIDP,2026-05-09,35,107.86,1801.65
2026-05-09T16:30:00Z,APXMIDP,2026-05-09,36,109.85,2112.6
2026-05-09T17:00:00Z,APXMIDP,2026-05-09,37,115.06,2437.95
2026-05-09T17:30:00Z,APXMIDP,2026-05-09,38,122.66,2407.6
2026-05-09T18:00:00Z,APXMIDP,2026-05-09,39,124.97,2292.1
2026-05-09T18:30:00Z,APXMIDP,2026-05-09,40,127.58,2326.0
2026-05-09T19:00:00Z,APXMIDP,2026-05-09,41,130.28,2857.75
2026-05-09T19:30:00Z,APXMIDP,2026-05-09,42,133.27,2603.05
2026-05-09T20:00:00Z,APXMIDP,2026-05-09,43,132.36,2740.9
2026-05-09T20:30:00Z,APXMIDP,2026-05-09,44,130.55,2910.0
2026-05-09T21:00:00Z,APXMIDP,2026-05-09,45,123.01,2924.1
2026-05-09T21:30:00Z,APXMIDP,2026-05-09,46,109.66,2973.5
2026-05-09T22:00:00Z,APXMIDP,2026-05-09,47,103.73,1796.8
2026-05-09T22:30:00Z,APXMIDP,2026-05-09,48,102.28,2010.65
