startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-11-02T00:00:00Z,APXMIDP,2025-11-02,1,55.74,1924.2
2025-11-02T00:30:00Z,APXMIDP,2025-11-02,2,62.97,1746.55
2025-11-02T01:00:00Z,APXMIDP,2025-11-02,3,66.18,1594.15
2025-11-02T01:30:00Z,APXMIDP,2025-11-02,4,65.72,1604.8
2025-11-02T02:00:00Z,APXMIDP,2025-11-02,5,69.92,1592.7
2025-11-02T02:30:00Z,APXMIDP,2025-11-02,6,73.37,1536.0
2025-11-02T03:00:00Z,APXMIDP,2025-11-02,7,75.77,1381.55
2025-11-02T03:30:00Z,APXMIDP,2025-11-02,8,74.11,1358.6
2025-11-02T04:00:00Z,APXMIDP,2025-11-02,9,79.4,1506.5
2025-11-02T04:30:00Z,APXMIDP,2025-11-02,10,76.09,1300.55
2025-11-02T05:00:00Z,APXMIDP,2025-11-02,11,75.23,1914.25
2025-11-02T05:30:00Z,APXMIDP,2025-11-02,12,77.19,2149.75
2025-11-02T06:00:00Z,APXMIDP,2025-11-02,13,77.63,1822.85
2025-11-02T06:30:00Z,APXMIDP,2025-11-02,14,80.97,2156.7
2025-11-02T07:00:00Z,APXMIDP,2025-11-02,15,81.67,2197.45
2025-11-02T07:30:00Z,APXMIDP,2025-11-02,16,80.77,1962.9
2025-11-02T08:00:00Z,APXMIDP,2025-11-02,17,76.16,1908.1
2025-11-02T08:30:00Z,APXMIDP,2025-11-02,18,71.12,1825.4
2025-11-02T09:00:00Z,APXMIDP,2025-11-02,19,75.12,1993.55
2025-11-02T09:30:00Z,APXMIDP,2025-11-02,20,73.75,2329.05
2025-11-02T10:00:00Z,APXMIDP,2025-11-02,21,69.53,2393.25
2025-11-02T10:30:00Z,APXMIDP,2025-11-02,22,63.33,2769.25
2025-11-02T11:00:00Z,APXMIDP,2025-11-02,23,66.01,2556.9
2025-11-02T11:30:00Z,APXMIDP,2025-11-02,24,61.52,2674.65
2025-11-02T12:00:00Z,APXMIDP,2025-11-02,25,54.43,2636.1
2025-11-02T12:30:00Z,APXMIDP,2025-11-02,26,50.74,2933.45
2025-11-02T13:00:00Z,APXMIDP,2025-11-02,27,70.19,3168.6
2025-11-02T13:30:00Z,APXMIDP,2025-11-02,28,73.59,2955.6
2025-11-02T14:00:00Z,APXMIDP,2025-11-02,29,71.22,2532.35
2025-11-02T14:30:00Z,APXMIDP,2025-11-02,30,70.33,2574.25
2025-11-02T15:00:00Z,APXMIDP,2025-11-02,31,78.38,2232.5
2025-11-02T15:30:00Z,APXMIDP,2025-11-02,32,79.47,2127.15
2025-11-02T16:00:00Z,APXMIDP,2025-11-02,33,83.9,2688.85
2025-11-02T16:30:00Z,APXMIDP,2025-11-02,34,97.6,3222.15
2025-11-02T17:00:00Z,APXMIDP,2025-11-02,35,97.41,3099.55
2025-11-02T17:30:00Z,APXMIDP,2025-11-02,36,97.09,3389.75
2025-11-02T18:00:00Z,APXMIDP,2025-11-02,37,96.39,2871.75
2025-11-02T18:30:00Z,APXMIDP,2025-11-02,38,93.08,2559.15
2025-11-02T19:00:00Z,APXMIDP,2025-11-02,39,91.13,2352.5
2025-11-02T19:30:00Z,APXMIDP,2025-11-02,40,85.54,2922.4
2025-11-02T20:00:00Z,APXMIDP,2025-11-02,41,83.48,2508.9
2025-11-02T20:30:00Z,APXMIDP,2025-11-02,42,76.47,2621.95
2025-11-02T21:00:00Z,APXMIDP,2025-11-02,43,85.12,2152.8
2025-11-02T21:30:00Z,APXMIDP,2025-11-02,44,74.54,2096.0
2025-11-02T22:00:00Z,APXMIDP,2025-11-02,45,83.32,2201.0
2025-11-02T22:30:00Z,APXMIDP,2025-11-02,46,72.0,2615.85
2025-11-02T23:00:00Z,APXMIDP,2025-11-02,47,60.45,1869.6
2025-11-02T23:30:00Z,APXMIDP,2025-11-02,48,40.2,1389.55
