settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,97.86,97.86,97.86,Battery_1,charge,2.85,56.4,11.28
2,106.3,106.3,0.0,Battery_1,hold,0.0,56.4,11.28
3,136.0,136.0,136.0,Battery_1,discharge,3.0,48.1,9.62
4,110.45,110.45,0.0,Battery_1,hold,0.0,48.1,9.62
5,109.17,109.17,0.0,Battery_1,hold,0.0,48.1,9.62
6,108.15,108.15,0.0,Battery_1,hold,0.0,48.1,9.62
7,99.7,99.7,0.0,Battery_1,hold,0.0,48.1,9.62
8,96.53,96.53,96.53,Battery_1,charge,3.0,54.8,10.97
9,95.02,95.02,95.02,Battery_1,charge,3.0,61.6,12.32
10,95.56,95.56,95.56,Battery_1,charge,3.0,68.3,13.67
11,125.0,125.0,125.0,Battery_1,discharge,3.0,60.0,12.0
12,125.0,125.0,125.0,Battery_1,discharge,3.0,51.7,10.33
13,126.0,126.0,126.0,Battery_1,discharge,3.0,43.3,8.67
14,126.0,126.0,126.0,Battery_1,discharge,3.0,35.0,7.0
15,126.0,126.0,126.0,Battery_1,discharge,3.0,26.7,5.33
16,135.0,135.0,135.0,Battery_1,discharge,3.0,18.3,3.67
17,125.0,125.0,125.0,Battery_1,discharge,3.0,10.0,2.0
18,65.32,65.32,65.32,Battery_1,charge,3.0,16.8,3.35
19,32.0,32.0,32.0,Battery_1,charge,3.0,23.5,4.7
20,119.0,119.0,0.0,Battery_1,hold,0.0,23.5,4.7
21,120.0,120.0,0.0,Battery_1,hold,0.0,23.5,4.7
22,126.0,126.0,126.0,Battery_1,discharge,3.0,15.2,3.03
23,120.0,120.0,0.0,Battery_1,hold,0.0,15.2,3.03
24,120.0,120.0,0.0,Battery_1,hold,0.0,15.2,3.03
25,5.44,5.44,5.44,Battery_1,charge,3.0,21.9,4.38
26,15.11,15.11,15.11,Battery_1,charge,3.0,28.7,5.73
27,120.0,120.0,0.0,Battery_1,hold,0.0,28.7,5.73
28,120.0,120.0,0.0,Battery_1,hold,0.0,28.7,5.73
29,120.0,120.0,0.0,Battery_1,hold,0.0,28.7,5.73
30,11.68,11.68,11.68,Battery_1,charge,3.0,35.4,7.08
31,120.0,120.0,0.0,Battery_1,hold,0.0,35.4,7.08
32,15.85,15.85,15.85,Battery_1,charge,3.0,42.2,8.43
33,120.0,120.0,0.0,Battery_1,hold,0.0,42.2,8.43
34,24.2,24.2,24.2,Battery_1,charge,3.0,48.9,9.78
35,55.88,55.88,55.88,Battery_1,charge,3.0,55.7,11.13
36,120.0,120.0,0.0,Battery_1,hold,0.0,55.7,11.13
37,127.8,127.8,127.8,Battery_1,discharge,3.0,47.3,9.47
38,97.39,97.39,97.39,Battery_1,charge,2.63,53.2,10.65
39,129.3,129.3,129.3,Battery_1,discharge,3.0,44.9,8.98
40,127.8,127.8,127.8,Battery_1,discharge,3.0,36.6,7.32
41,127.8,127.8,127.8,Battery_1,discharge,3.0,28.3,5.65
42,120.0,120.0,0.0,Battery_1,hold,0.0,28.3,5.65
43,127.8,127.8,127.8,Battery_1,discharge,3.0,19.9,3.98
44,127.8,127.8,127.8,Battery_1,discharge,3.0,11.6,2.32
45,78.65,78.65,78.65,Battery_1,charge,3.0,18.3,3.67
46,127.8,127.8,127.8,Battery_1,discharge,3.0,10.0,2.0
47,69.82,69.82,69.82,Battery_1,charge,3.0,16.8,3.35
48,106.2,106.2,106.2,Battery_1,discharge,2.43,10.0,2.0
1,97.86,97.86,0.0,Battery_2,hold,0.0,50.0,50.0
2,106.3,106.3,0.0,Battery_2,hold,0.0,50.0,50.0
3,136.0,136.0,136.0,Battery_2,discharge,7.5,45.8,45.83
4,110.45,110.45,0.0,Battery_2,hold,0.0,45.8,45.83
5,109.17,109.17,0.0,Battery_2,hold,0.0,45.8,45.83
6,108.15,108.15,0.0,Battery_2,hold,0.0,45.8,45.83
7,99.7,99.7,0.0,Battery_2,hold,0.0,45.8,45.83
8,96.53,96.53,96.53,Battery_2,charge,7.5,49.2,49.21
9,95.02,95.02,95.02,Battery_2,charge,7.5,52.6,52.58
10,95.56,95.56,95.56,Battery_2,charge,7.5,56.0,55.96
11,125.0,125.0,125.0,Battery_2,discharge,7.5,51.8,51.79
12,125.0,125.0,125.0,Battery_2,discharge,7.5,47.6,47.62
13,126.0,126.0,126.0,Battery_2,discharge,7.5,43.5,43.46
14,126.0,126.0,126.0,Battery_2,discharge,7.5,39.3,39.29
15,126.0,126.0,126.0,Battery_2,discharge,7.5,35.1,35.12
16,135.0,135.0,135.0,Battery_2,discharge,7.5,31.0,30.96
17,125.0,125.0,125.0,Battery_2,discharge,7.5,26.8,26.79
18,65.32,65.32,65.32,Battery_2,charge,7.5,30.2,30.17
