settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,94.69,Battery_1,charge,0.79,51.8,10.36
2,78.74,Battery_1,charge,4.0,60.8,12.16
3,87.23,Battery_1,charge,4.0,69.8,13.96
4,87.95,Battery_1,charge,4.0,78.8,15.76
5,94.54,Battery_1,charge,4.0,87.8,17.56
6,96.35,Battery_1,hold,0.0,87.8,17.56
7,99.58,Battery_1,hold,0.0,87.8,17.56
8,96.75,Battery_1,hold,0.0,87.8,17.56
9,101.05,Battery_1,hold,0.0,87.8,17.56
10,98.45,Battery_1,hold,0.0,87.8,17.56
11,108.31,Battery_1,hold,0.0,87.8,17.56
12,111.79,Battery_1,hold,0.0,87.8,17.56
13,105.54,Battery_1,hold,0.0,87.8,17.56
14,114.86,Battery_1,hold,0.0,87.8,17.56
15,120.35,Battery_1,discharge,4.0,76.7,15.33
16,125.98,Battery_1,discharge,4.0,65.6,13.11
17,128.69,Battery_1,discharge,4.0,54.4,10.89
18,130.83,Battery_1,discharge,4.0,43.3,8.67
19,129.46,Battery_1,discharge,4.0,32.2,6.44
20,126.34,Battery_1,discharge,4.0,21.1,4.22
21,124.51,Battery_1,discharge,4.0,10.0,2.0
22,105.06,Battery_1,hold,0.0,10.0,2.0
23,81.6,Battery_1,hold,0.0,10.0,2.0
24,63.94,Battery_1,hold,0.0,10.0,2.0
25,63.79,Battery_1,hold,0.0,10.0,2.0
26,45.07,Battery_1,hold,0.0,10.0,2.0
27,26.64,Battery_1,charge,3.56,18.0,3.6
28,12.16,Battery_1,charge,4.0,27.0,5.4
29,8.88,Battery_1,charge,4.0,36.0,7.2
30,2.77,Battery_1,charge,4.0,45.0,9.0
31,-4.72,Battery_1,charge,4.0,54.0,10.8
32,-5.58,Battery_1,charge,4.0,63.0,12.6
33,-12.02,Battery_1,charge,4.0,72.0,14.4
34,1.23,Battery_1,charge,4.0,81.0,16.2
35,15.46,Battery_1,charge,4.0,90.0,18.0
36,31.69,Battery_1,hold,0.0,90.0,18.0
37,55.63,Battery_1,hold,0.0,90.0,18.0
38,73.56,Battery_1,hold,0.0,90.0,18.0
39,79.7,Battery_1,hold,0.0,90.0,18.0
40,80.75,Battery_1,hold,0.0,90.0,18.0
41,84.45,Battery_1,discharge,0.8,87.8,17.56
42,99.21,Battery_1,discharge,4.0,76.7,15.33
43,107.47,Battery_1,discharge,4.0,65.6,13.11
44,110.46,Battery_1,discharge,4.0,54.4,10.89
45,103.92,Battery_1,discharge,4.0,43.3,8.67
46,92.27,Battery_1,discharge,4.0,32.2,6.44
47,100.8,Battery_1,discharge,4.0,21.1,4.22
48,88.9,Battery_1,discharge,4.0,10.0,2.0
1,94.69,Battery_2,hold,0.0,50.0,50.0
2,78.74,Battery_2,charge,12.5,55.6,55.62
3,87.23,Battery_2,charge,12.5,61.3,61.25
4,87.95,Battery_2,charge,12.5,66.9,66.88
5,94.54,Battery_2,hold,0.0,66.9,66.88
6,96.35,Battery_2,hold,0.0,66.9,66.88
7,99.58,Battery_2,hold,0.0,66.9,66.88
8,96.75,Battery_2,hold,0.0,66.9,66.88
9,101.05,Battery_2,hold,0.0,66.9,66.88
10,98.45,Battery_2,hold,0.0,66.9,66.88
11,108.31,Battery_2,hold,0.0,66.9,66.88
12,111.79,Battery_2,discharge,2.38,65.6,65.56
13,105.54,Battery_2,hold,0.0,65.6,65.56
14,114.86,Battery_2,discharge,12.5,58.6,58.61
15,120.35,Battery_2,discharge,12.5,51.7,51.67
16,125.98,Battery_2,discharge,12.5,44.7,44.72
17,128.69,Battery_2,discharge,12.5,37.8,37.78
18,130.83,Battery_2,discharge,12.5,30.8,30.83
19,129.46,Battery_2,discharge,12.5,23.9,23.89
20,126.34,Battery_2,discharge,12.5,16.9,16.94
21,124.51,Battery_2,discharge,12.5,10.0,10.0
22,105.06,Battery_2,hold,0.0,10.0,10.0
23,81.6,Battery_2,hold,0.0,10.0,10.0
24,63.94,Battery_2,hold,0.0,10.0,10.0
25,63.79,Battery_2,charge,4.32,11.9,11.94
26,45.07,Battery_2,charge,12.5,17.6,17.57
27,26.64,Battery_2,charge,12.5,23.2,23.19
28,12.16,Battery_2,charge,12.5,28.8,28.82
29,8.88,Battery_2,charge,12.5,34.4,34.44
30,2.77,Battery_2,charge,12.5,40.1,40.07
31,-4.72,Battery_2,charge,12.5,45.7,45.69
32,-5.58,Battery_2,charge,12.5,51.3,51.32
33,-12.02,Battery_2,charge,12.5,56.9,56.94
34,1.23,Battery_2,charge,12.5,62.6,62.57
35,15.46,Battery_2,charge,12.5,68.2,68.19
36,31.69,Battery_2,charge,12.5,73.8,73.82
37,55.63,Battery_2,charge,12.5,79.4,79.44
38,73.56,Battery_2,hold,0.0,79.4,79.44
39,79.7,Battery_2,discharge,12.5,72.5,72.5
40,80.75,Battery_2,discharge,12.5,65.6,65.56
41,84.45,Battery_2,discharge,12.5,58.6,58.61
42,99.21,Battery_2,discharge,12.5,51.7,51.67
43,107.47,Battery_2,discharge,12.5,44.7,44.72
44,110.46,Battery_2,discharge,12.5,37.8,37.78
45,103.92,Battery_2,discharge,12.5,30.8,30.83
46,92.27,Battery_2,discharge,12.5,23.9,23.89
47,100.8,Battery_2,discharge,12.5,16.9,16.94
48,88.9,Battery_2,discharge,12.5,10.0,10.0
1,94.69,Battery_3,hold,0.0,50.0,100.0
2,78.74,Battery_3,charge,25.0,55.6,111.25
3,87.23,Battery_3,charge,25.0,61.3,122.5
4,87.95,Battery_3,charge,25.0,66.9,133.75
5,94.54,Battery_3,hold,0.0,66.9,133.75
6,96.35,Battery_3,hold,0.0,66.9,133.75
7,99.58,Battery_3,hold,0.0,66.9,133.75
8,96.75,Battery_3,hold,0.0,66.9,133.75
9,101.05,Battery_3,hold,0.0,66.9,133.75
10,98.45,Battery_3,hold,0.0,66.9,133.75
11,108.31,Battery_3,hold,0.0,66.9,133.75
12,111.79,Battery_3,discharge,4.75,65.6,131.11
13,105.54,Battery_3,hold,0.0,65.6,131.11
14,114.86,Battery_3,discharge,25.0,58.6,117.22
15,120.35,Battery_3,discharge,25.0,51.7,103.33
16,125.98,Battery_3,discharge,25.0,44.7,89.44
17,128.69,Battery_3,discharge,25.0,37.8,75.56
18,130.83,Battery_3,discharge,25.0,30.8,61.67
19,129.46,Battery_3,discharge,25.0,23.9,47.78
20,126.34,Battery_3,discharge,25.0,16.9,33.89
21,124.51,Battery_3,discharge,25.0,10.0,20.0
22,105.06,Battery_3,hold,0.0,10.0,20.0
23,81.6,Battery_3,hold,0.0,10.0,20.0
24,63.94,Battery_3,hold,0.0,10.0,20.0
25,63.79,Battery_3,charge,8.64,11.9,23.89
26,45.07,Battery_3,charge,25.0,17.6,35.14
27,26.64,Battery_3,charge,25.0,23.2,46.39
28,12.16,Battery_3,charge,25.0,28.8,57.64
29,8.88,Battery_3,charge,25.0,34.4,68.89
30,2.77,Battery_3,charge,25.0,40.1,80.14
31,-4.72,Battery_3,charge,25.0,45.7,91.39
32,-5.58,Battery_3,charge,25.0,51.3,102.64
33,-12.02,Battery_3,charge,25.0,56.9,113.89
34,1.23,Battery_3,charge,25.0,62.6,125.14
35,15.46,Battery_3,charge,25.0,68.2,136.39
36,31.69,Battery_3,charge,25.0,73.8,147.64
37,55.63,Battery_3,charge,25.0,79.4,158.89
38,73.56,Battery_3,hold,0.0,79.4,158.89
39,79.7,Battery_3,discharge,25.0,72.5,145.0
40,80.75,Battery_3,discharge,25.0,65.6,131.11
41,84.45,Battery_3,discharge,25.0,58.6,117.22
42,99.21,Battery_3,discharge,25.0,51.7,103.33
43,107.47,Battery_3,discharge,25.0,44.7,89.44
44,110.46,Battery_3,discharge,25.0,37.8,75.56
45,103.92,Battery_3,discharge,25.0,30.8,61.67
46,92.27,Battery_3,discharge,25.0,23.9,47.78
47,100.8,Battery_3,discharge,25.0,16.9,33.89
48,88.9,Battery_3,discharge,25.0,10.0,20.0
1,94.69,Battery_4,hold,0.0,50.0,40.0
2,78.74,Battery_4,charge,10.0,55.6,44.5
3,87.23,Battery_4,charge,10.0,61.3,49.0
4,87.95,Battery_4,charge,10.0,66.9,53.5
5,94.54,Battery_4,hold,0.0,66.9,53.5
6,96.35,Battery_4,hold,0.0,66.9,53.5
7,99.58,Battery_4,hold,0.0,66.9,53.5
8,96.75,Battery_4,hold,0.0,66.9,53.5
9,101.05,Battery_4,hold,0.0,66.9,53.5
10,98.45,Battery_4,hold,0.0,66.9,53.5
11,108.31,Battery_4,hold,0.0,66.9,53.5
12,111.79,Battery_4,discharge,1.9,65.6,52.44
13,105.54,Battery_4,hold,0.0,65.6,52.44
14,114.86,Battery_4,discharge,10.0,58.6,46.89
15,120.35,Battery_4,discharge,10.0,51.7,41.33
16,125.98,Battery_4,discharge,10.0,44.7,35.78
17,128.69,Battery_4,discharge,10.0,37.8,30.22
18,130.83,Battery_4,discharge,10.0,30.8,24.67
19,129.46,Battery_4,discharge,10.0,23.9,19.11
20,126.34,Battery_4,discharge,10.0,16.9,13.56
21,124.51,Battery_4,discharge,10.0,10.0,8.0
22,105.06,Battery_4,hold,0.0,10.0,8.0
23,81.6,Battery_4,hold,0.0,10.0,8.0
24,63.94,Battery_4,hold,0.0,10.0,8.0
25,63.79,Battery_4,charge,3.46,11.9,9.56
26,45.07,Battery_4,charge,10.0,17.6,14.06
27,26.64,Battery_4,charge,10.0,23.2,18.56
28,12.16,Battery_4,charge,10.0,28.8,23.06
29,8.88,Battery_4,charge,10.0,34.4,27.56
30,2.77,Battery_4,charge,10.0,40.1,32.06
31,-4.72,Battery_4,charge,10.0,45.7,36.56
32,-5.58,Battery_4,charge,10.0,51.3,41.06
33,-12.02,Battery_4,charge,10.0,56.9,45.56
34,1.23,Battery_4,charge,10.0,62.6,50.06
35,15.46,Battery_4,charge,10.0,68.2,54.56
36,31.69,Battery_4,charge,10.0,73.8,59.06
37,55.63,Battery_4,charge,10.0,79.4,63.56
38,73.56,Battery_4,hold,0.0,79.4,63.56
39,79.7,Battery_4,discharge,10.0,72.5,58.0
40,80.75,Battery_4,discharge,10.0,65.6,52.44
41,84.45,Battery_4,discharge,10.0,58.6,46.89
42,99.21,Battery_4,discharge,10.0,51.7,41.33
43,107.47,Battery_4,discharge,10.0,44.7,35.78
44,110.46,Battery_4,discharge,10.0,37.8,30.22
45,103.92,Battery_4,discharge,10.0,30.8,24.67
46,92.27,Battery_4,discharge,10.0,23.9,19.11
47,100.8,Battery_4,discharge,10.0,16.9,13.56
48,88.9,Battery_4,discharge,10.0,10.0,8.0
1,94.69,Battery_5,hold,0.0,50.0,80.0
2,78.74,Battery_5,charge,20.0,55.6,89.0
3,87.23,Battery_5,charge,20.0,61.3,98.0
4,87.95,Battery_5,charge,20.0,66.9,107.0
5,94.54,Battery_5,hold,0.0,66.9,107.0
6,96.35,Battery_5,hold,0.0,66.9,107.0
7,99.58,Battery_5,hold,0.0,66.9,107.0
8,96.75,Battery_5,hold,0.0,66.9,107.0
9,101.05,Battery_5,hold,0.0,66.9,107.0
10,98.45,Battery_5,hold,0.0,66.9,107.0
11,108.31,Battery_5,hold,0.0,66.9,107.0
12,111.79,Battery_5,discharge,3.8,65.6,104.89
13,105.54,Battery_5,hold,0.0,65.6,104.89
14,114.86,Battery_5,discharge,20.0,58.6,93.78
