settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,122.02,Battery_1,hold,0.0,50.0,10.0
2,141.13,Battery_1,discharge,4.0,38.9,7.78
3,133.11,Battery_1,discharge,4.0,27.8,5.56
4,128.88,Battery_1,discharge,2.4,21.1,4.22
5,132.84,Battery_1,discharge,4.0,10.0,2.0
6,119.18,Battery_1,hold,0.0,10.0,2.0
7,115.26,Battery_1,hold,0.0,10.0,2.0
8,112.91,Battery_1,hold,0.0,10.0,2.0
9,116.74,Battery_1,hold,0.0,10.0,2.0
10,106.75,Battery_1,hold,0.0,10.0,2.0
11,108.87,Battery_1,hold,0.0,10.0,2.0
12,116.44,Battery_1,hold,0.0,10.0,2.0
13,96.06,Battery_1,hold,0.0,10.0,2.0
14,98.24,Battery_1,hold,0.0,10.0,2.0
15,70.42,Battery_1,hold,0.0,10.0,2.0
16,47.69,Battery_1,hold,0.0,10.0,2.0
17,8.52,Battery_1,hold,0.0,10.0,2.0
18,4.95,Battery_1,hold,0.0,10.0,2.0
19,-0.61,Battery_1,charge,4.0,19.0,3.8
20,2.89,Battery_1,charge,0.94,21.1,4.22
21,5.11,Battery_1,discharge,4.0,10.0,2.0
22,1.71,Battery_1,hold,0.0,10.0,2.0
23,-8.89,Battery_1,charge,4.0,19.0,3.8
24,-12.71,Battery_1,charge,4.0,28.0,5.6
25,-9.35,Battery_1,charge,4.0,37.0,7.4
26,-13.43,Battery_1,charge,4.0,46.0,9.2
27,-18.39,Battery_1,charge,4.0,55.0,11.0
28,-18.26,Battery_1,charge,4.0,64.0,12.8
29,-11.93,Battery_1,charge,4.0,73.0,14.6
30,-5.44,Battery_1,charge,4.0,81.0,16.2
31,-5.57,Battery_1,charge,4.0,90.0,18.0
32,-0.04,Battery_1,charge,0.94,81.0,16.2
33,-1.06,Battery_1,charge,4.0,90.0,18.0
34,45.14,Battery_1,hold,0.0,90.0,18.0
35,74.5,Battery_1,hold,0.0,90.0,18.0
36,95.59,Battery_1,hold,0.0,90.0,18.0
37,115.37,Battery_1,hold,0.0,90.0,18.0
38,127.68,Battery_1,hold,0.0,90.0,18.0
39,143.39,Battery_1,discharge,4.0,78.9,15.78
40,146.64,Battery_1,discharge,4.0,67.8,13.56
41,144.57,Battery_1,discharge,4.0,56.7,11.33
42,145.64,Battery_1,discharge,4.0,45.6,9.11
43,148.33,Battery_1,discharge,4.0,34.4,6.89
44,146.35,Battery_1,discharge,4.0,23.3,4.67
45,142.28,Battery_1,discharge,4.0,12.2,2.44
46,138.87,Battery_1,discharge,0.8,10.0,2.0
47,131.4,Battery_1,hold,0.0,10.0,2.0
48,124.8,Battery_1,hold,0.0,10.0,2.0
1,122.02,Battery_2,discharge,12.5,43.1,43.06
2,141.13,Battery_2,discharge,12.5,36.1,36.11
3,133.11,Battery_2,discharge,12.5,29.2,29.17
4,128.88,Battery_2,discharge,12.5,22.2,22.22
5,132.84,Battery_2,discharge,12.5,15.3,15.28
6,119.18,Battery_2,discharge,9.5,10.0,10.0
7,115.26,Battery_2,hold,0.0,10.0,10.0
8,112.91,Battery_2,hold,0.0,10.0,10.0
9,116.74,Battery_2,hold,0.0,10.0,10.0
10,106.75,Battery_2,hold,0.0,10.0,10.0
11,108.87,Battery_2,hold,0.0,10.0,10.0
12,116.44,Battery_2,hold,0.0,10.0,10.0
13,96.06,Battery_2,hold,0.0,10.0,10.0
14,98.24,Battery_2,hold,0.0,10.0,10.0
15,70.42,Battery_2,hold,0.0,10.0,10.0
16,47.69,Battery_2,hold,0.0,10.0,10.0
17,8.52,Battery_2,hold,0.0,10.0,10.0
18,4.95,Battery_2,charge,2.78,11.2,11.25
19,-0.61,Battery_2,charge,12.5,16.9,16.88
20,2.89,Battery_2,charge,12.5,22.5,22.5
21,5.11,Battery_2,hold,0.0,22.5,22.5
22,1.71,Battery_2,charge,12.5,28.1,28.12
23,-8.89,Battery_2,charge,12.5,33.8,33.75
24,-12.71,Battery_2,charge,12.5,39.4,39.38
25,-9.35,Battery_2,charge,12.5,45.0,45.0
26,-13.43,Battery_2,charge,12.5,50.6,50.62
27,-18.39,Battery_2,charge,12.5,56.2,56.25
28,-18.26,Battery_2,charge,12.5,61.9,61.88
29,-11.93,Battery_2,charge,12.5,67.5,67.5
30,-5.44,Battery_2,charge,12.5,73.1,73.12
31,-5.57,Battery_2,charge,12.5,78.8,78.75
32,-0.04,Battery_2,charge,12.5,84.4,84.38
33,-1.06,Battery_2,charge,12.5,90.0,90.0
34,45.14,Battery_2,hold,0.0,90.0,90.0
35,74.5,Battery_2,hold,0.0,90.0,90.0
36,95.59,Battery_2,hold,0.0,90.0,90.0
37,115.37,Battery_2,discharge,6.5,86.4,86.39
38,127.68,Battery_2,discharge,12.5,79.4,79.44
39,143.39,Battery_2,discharge,12.5,72.5,72.5
40,146.64,Battery_2,discharge,12.5,65.6,65.56
41,144.57,Battery_2,discharge,12.5,58.6,58.61
42,145.64,Battery_2,discharge,12.5,51.7,51.67
43,148.33,Battery_2,discharge,12.5,44.7,44.72
44,146.35,Battery_2,discharge,12.5,37.8,37.78
45,142.28,Battery_2,discharge,12.5,30.8,30.83
46,138.87,Battery_2,discharge,12.5,23.9,23.89
47,131.4,Battery_2,discharge,12.5,16.9,16.94
48,124.8,Battery_2,discharge,12.5,10.0,10.0
1,122.02,Battery_3,discharge,25.0,43.1,86.11
2,141.13,Battery_3,discharge,25.0,36.1,72.22
3,133.11,Battery_3,discharge,25.0,29.2,58.33
4,128.88,Battery_3,discharge,25.0,22.2,44.44
5,132.84,Battery_3,discharge,25.0,15.3,30.56
6,119.18,Battery_3,discharge,19.0,10.0,20.0
7,115.26,Battery_3,hold,0.0,10.0,20.0
8,112.91,Battery_3,hold,0.0,10.0,20.0
9,116.74,Battery_3,hold,0.0,10.0,20.0
10,106.75,Battery_3,hold,0.0,10.0,20.0
11,108.87,Battery_3,hold,0.0,10.0,20.0
12,116.44,Battery_3,hold,0.0,10.0,20.0
13,96.06,Battery_3,hold,0.0,10.0,20.0
14,98.24,Battery_3,hold,0.0,10.0,20.0
15,70.42,Battery_3,hold,0.0,10.0,20.0
16,47.69,Battery_3,hold,0.0,10.0,20.0
17,8.52,Battery_3,hold,0.0,10.0,20.0
18,4.95,Battery_3,charge,5.56,11.2,22.5
19,-0.61,Battery_3,charge,25.0,16.9,33.75
20,2.89,Battery_3,charge,25.0,22.5,45.0
21,5.11,Battery_3,hold,0.0,22.5,45.0
22,1.71,Battery_3,charge,25.0,28.1,56.25
23,-8.89,Battery_3,charge,25.0,33.8,67.5
24,-12.71,Battery_3,charge,25.0,39.4,78.75
25,-9.35,Battery_3,charge,25.0,45.0,90.0
26,-13.43,Battery_3,charge,25.0,50.6,101.25
27,-18.39,Battery_3,charge,25.0,56.2,112.5
28,-18.26,Battery_3,charge,25.0,61.9,123.75
29,-11.93,Battery_3,charge,25.0,67.5,135.0
30,-5.44,Battery_3,charge,25.0,73.1,146.25
31,-5.57,Battery_3,charge,25.0,78.8,157.5
32,-0.04,Battery_3,charge,25.0,84.4,168.75
33,-1.06,Battery_3,charge,25.0,90.0,180.0
34,45.14,Battery_3,hold,0.0,90.0,180.0
35,74.5,Battery_3,hold,0.0,90.0,180.0
36,95.59,Battery_3,hold,0.0,90.0,180.0
37,115.37,Battery_3,discharge,13.0,86.4,172.78
38,127.68,Battery_3,discharge,25.0,79.4,158.89
39,143.39,Battery_3,discharge,25.0,72.5,145.0
40,146.64,Battery_3,discharge,25.0,65.6,131.11
41,144.57,Battery_3,discharge,25.0,58.6,117.22
42,145.64,Battery_3,discharge,25.0,51.7,103.33
43,148.33,Battery_3,discharge,25.0,44.7,89.44
44,146.35,Battery_3,discharge,25.0,37.8,75.56
45,142.28,Battery_3,discharge,25.0,30.8,61.67
46,138.87,Battery_3,discharge,25.0,23.9,47.78
47,131.4,Battery_3,discharge,25.0,16.9,33.89
48,124.8,Battery_3,discharge,25.0,10.0,20.0
1,122.02,Battery_4,discharge,10.0,43.1,34.44
2,141.13,Battery_4,discharge,10.0,36.1,28.89
3,133.11,Battery_4,discharge,10.0,29.2,23.33
4,128.88,Battery_4,discharge,10.0,22.2,17.78
5,132.84,Battery_4,discharge,10.0,15.3,12.22
6,119.18,Battery_4,discharge,7.6,10.0,8.0
7,115.26,Battery_4,hold,0.0,10.0,8.0
8,112.91,Battery_4,hold,0.0,10.0,8.0
9,116.74,Battery_4,hold,0.0,10.0,8.0
10,106.75,Battery_4,hold,0.0,10.0,8.0
11,108.87,Battery_4,hold,0.0,10.0,8.0
12,116.44,Battery_4,hold,0.0,10.0,8.0
13,96.06,Battery_4,hold,0.0,10.0,8.0
14,98.24,Battery_4,hold,0.0,10.0,8.0
15,70.42,Battery_4,hold,0.0,10.0,8.0
16,47.69,Battery_4,hold,0.0,10.0,8.0
17,8.52,Battery_4,hold,0.0,10.0,8.0
18,4.95,Battery_4,charge,2.22,11.2,9.0
19,-0.61,Battery_4,charge,10.0,16.9,13.5
20,2.89,Battery_4,charge,10.0,22.5,18.0
21,5.11,Battery_4,hold,0.0,22.5,18.0
22,1.71,Battery_4,charge,10.0,28.1,22.5
23,-8.89,Battery_4,charge,10.0,33.8,27.0
24,-12.71,Battery_4,charge,10.0,39.4,31.5
25,-9.35,Battery_4,charge,10.0,45.0,36.0
26,-13.43,Battery_4,charge,10.0,50.6,40.5
27,-18.39,Battery_4,charge,10.0,56.2,45.0
28,-18.26,Battery_4,charge,10.0,61.9,49.5
29,-11.93,Battery_4,charge,10.0,67.5,54.0
30,-5.44,Battery_4,charge,10.0,73.1,58.5
31,-5.57,Battery_4,charge,10.0,78.8,63.0
32,-0.04,Battery_4,charge,10.0,84.4,67.5
33,-1.06,Battery_4,charge,10.0,90.0,72.0
34,45.14,Battery_4,hold,0.0,90.0,72.0
35,74.5,Battery_4,hold,0.0,90.0,72.0
36,95.59,Battery_4,hold,0.0,90.0,72.0
37,115.37,Battery_4,discharge,5.2,86.4,69.11
38,127.68,Battery_4,discharge,10.0,79.4,63.56
39,143.39,Battery_4,discharge,10.0,72.5,58.0
40,146.64,Battery_4,discharge,10.0,65.6,52.44
41,144.57,Battery_4,discharge,10.0,58.6,46.89
42,145.64,Battery_4,discharge,10.0,51.7,41.33
43,148.33,Battery_4,discharge,10.0,44.7,35.78
44,146.35,Battery_4,discharge,10.0,37.8,30.22
45,142.28,Battery_4,discharge,10.0,30.8,24.67
46,138.87,Battery_4,discharge,10.0,23.9,19.11
47,131.4,Battery_4,discharge,10.0,16.9,13.56
48,124.8,Battery_4,discharge,10.0,10.0,8.0
1,122.02,Battery_5,discharge,20.0,43.1,68.89
2,141.13,Battery_5,discharge,20.0,36.1,57.78
3,133.11,Battery_5,discharge,20.0,29.2,46.67
