settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2024-09-14,1,2024-09-13T23:00:00Z,2024-09-13T11:45:00Z,20880,21401
2024-09-14,2,2024-09-13T23:30:00Z,2024-09-13T11:45:00Z,20250,20755
2024-09-14,3,2024-09-14T00:00:00Z,2024-09-13T11:45:00Z,19650,20155
2024-09-14,4,2024-09-14T00:30:00Z,2024-09-13T11:45:00Z,19320,19825
2024-09-14,5,2024-09-14T01:00:00Z,2024-09-13T11:45:00Z,19037,19542
2024-09-14,6,2024-09-14T01:30:00Z,2024-09-13T11:45:00Z,18497,19002
2024-09-14,7,2024-09-14T02:00:00Z,2024-09-13T11:45:00Z,18092,18682
2024-09-14,8,2024-09-14T02:30:00Z,2024-09-13T11:45:00Z,17842,18432
2024-09-14,9,2024-09-14T03:00:00Z,2024-09-13T11:45:00Z,17741,18371
2024-09-14,10,2024-09-14T03:30:00Z,2024-09-13T11:45:00Z,17670,18299
2024-09-14,11,2024-09-14T04:00:00Z,2024-09-13T11:45:00Z,17988,18493
2024-09-14,12,2024-09-14T04:30:00Z,2024-09-13T11:45:00Z,18274,18779
2024-09-14,13,2024-09-14T05:00:00Z,2024-09-13T11:45:00Z,19259,19759
2024-09-14,14,2024-09-14T05:30:00Z,2024-09-13T11:45:00Z,19746,20246
2024-09-14,15,2024-09-14T06:00:00Z,2024-09-13T11:45:00Z,20843,21343
2024-09-14,16,2024-09-14T06:30:00Z,2024-09-13T11:45:00Z,21560,22060
2024-09-14,17,2024-09-14T07:00:00Z,2024-09-13T11:45:00Z,22460,22960
2024-09-14,18,2024-09-14T07:30:00Z,2024-09-13T11:45:00Z,22288,22788
2024-09-14,19,2024-09-14T08:00:00Z,2024-09-13T11:45:00Z,22090,22590
2024-09-14,20,2024-09-14T08:30:00Z,2024-09-13T11:45:00Z,21370,21875
2024-09-14,21,2024-09-14T09:00:00Z,2024-09-13T11:45:00Z,20583,21615
2024-09-14,22,2024-09-14T09:30:00Z,2024-09-13T11:45:00Z,19846,20876
2024-09-14,23,2024-09-14T10:00:00Z,2024-09-13T11:45:00Z,19218,20460
2024-09-14,24,2024-09-14T10:30:00Z,2024-09-13T11:45:00Z,18842,20086
2024-09-14,25,2024-09-14T11:00:00Z,2024-09-13T11:45:00Z,18690,19932
2024-09-14,26,2024-09-14T11:30:00Z,2024-09-13T11:45:00Z,18601,19849
2024-09-14,27,2024-09-14T12:00:00Z,2024-09-13T11:45:00Z,18459,19705
2024-09-14,28,2024-09-14T12:30:00Z,2024-09-13T11:45:00Z,18057,19299
2024-09-14,29,2024-09-14T13:00:00Z,2024-09-13T11:45:00Z,17870,19119
2024-09-14,30,2024-09-14T13:30:00Z,2024-09-13T11:45:00Z,18061,19307
2024-09-14,31,2024-09-14T14:00:00Z,2024-09-13T11:45:00Z,18225,19478
2024-09-14,32,2024-09-14T14:30:00Z,2024-09-13T11:45:00Z,18836,20082
2024-09-14,33,2024-09-14T15:00:00Z,2024-09-13T11:45:00Z,19790,20343
2024-09-14,34,2024-09-14T15:30:00Z,2024-09-13T11:45:00Z,21191,21691
2024-09-14,35,2024-09-14T16:00:00Z,2024-09-13T11:45:00Z,22906,23406
2024-09-14,36,2024-09-14T16:30:00Z,2024-09-13T11:45:00Z,24302,24802
2024-09-14,37,2024-09-14T17:00:00Z,2024-09-13T11:45:00Z,24944,25580
2024-09-14,38,2024-09-14T17:30:00Z,2024-09-13T11:45:00Z,25560,26196
2024-09-14,39,2024-09-14T18:00:00Z,2024-09-13T11:45:00Z,26205,26705
2024-09-14,40,2024-09-14T18:30:00Z,2024-09-13T11:45:00Z,27090,27590
2024-09-14,41,2024-09-14T19:00:00Z,2024-09-13T11:45:00Z,26306,26806
2024-09-14,42,2024-09-14T19:30:00Z,2024-09-13T11:45:00Z,25359,25859
2024-09-14,43,2024-09-14T20:00:00Z,2024-09-13T11:45:00Z,24432,24932
2024-09-14,44,2024-09-14T20:30:00Z,2024-09-13T11:45:00Z,23412,23912
2024-09-14,45,2024-09-14T21:00:00Z,2024-09-13T11:45:00Z,22233,22733
2024-09-14,46,2024-09-14T21:30:00Z,2024-09-13T11:45:00Z,21000,21500
2024-09-14,47,2024-09-14T22:00:00Z,2024-09-13T11:45:00Z,20138,20720
2024-09-14,48,2024-09-14T22:30:00Z,2024-09-13T11:45:00Z,19140,19722
2024-09-15,1,2024-09-14T23:00:00Z,2024-09-13T11:45:00Z,18860,19442
2024-09-15,2,2024-09-14T23:30:00Z,2024-09-13T11:45:00Z,18392,18974
2024-09-15,3,2024-09-15T00:00:00Z,2024-09-13T11:45:00Z,18130,18712
2024-09-15,4,2024-09-15T00:30:00Z,2024-09-13T11:45:00Z,17950,18532
2024-09-15,5,2024-09-15T01:00:00Z,2024-09-13T11:45:00Z,17563,18145
2024-09-15,6,2024-09-15T01:30:00Z,2024-09-13T11:45:00Z,17319,17901
2024-09-15,7,2024-09-15T02:00:00Z,2024-09-13T11:45:00Z,16883,17465
2024-09-15,8,2024-09-15T02:30:00Z,2024-09-13T11:45:00Z,16729,17311
2024-09-15,9,2024-09-15T03:00:00Z,2024-09-13T11:45:00Z,16356,16938
2024-09-15,10,2024-09-15T03:30:00Z,2024-09-13T11:45:00Z,16280,16862
