settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,164.61,Battery_1,hold,0.0,50.0,10.0
2,163.09,Battery_1,hold,0.0,50.0,10.0
3,158.68,Battery_1,hold,0.0,50.0,10.0
4,159.59,Battery_1,hold,0.0,50.0,10.0
5,156.24,Battery_1,hold,0.0,50.0,10.0
6,152.56,Battery_1,hold,0.0,50.0,10.0
7,156.62,Battery_1,hold,0.0,50.0,10.0
8,154.79,Battery_1,hold,0.0,50.0,10.0
9,159.26,Battery_1,hold,0.0,50.0,10.0
10,159.59,Battery_1,hold,0.0,50.0,10.0
11,177.28,Battery_1,discharge,2.4,43.3,8.67
12,179.22,Battery_1,discharge,4.0,32.2,6.44
13,177.98,Battery_1,discharge,4.0,21.1,4.22
14,180.57,Battery_1,discharge,4.0,10.0,2.0
15,165.8,Battery_1,hold,0.0,10.0,2.0
16,174.19,Battery_1,hold,0.0,10.0,2.0
17,156.26,Battery_1,hold,0.0,10.0,2.0
18,162.56,Battery_1,hold,0.0,10.0,2.0
19,139.54,Battery_1,hold,0.0,10.0,2.0
20,139.02,Battery_1,charge,3.75,18.4,3.69
21,138.27,Battery_1,charge,4.0,27.4,5.49
22,137.67,Battery_1,charge,4.0,36.4,7.29
23,132.38,Battery_1,charge,4.0,45.4,9.09
24,131.69,Battery_1,charge,4.0,54.4,10.89
25,142.79,Battery_1,hold,0.0,54.4,10.89
26,146.32,Battery_1,hold,0.0,54.4,10.89
27,147.42,Battery_1,hold,0.0,54.4,10.89
28,147.82,Battery_1,hold,0.0,54.4,10.89
29,142.82,Battery_1,hold,0.0,54.4,10.89
30,146.67,Battery_1,hold,0.0,54.4,10.89
31,158.46,Battery_1,hold,0.0,54.4,10.89
32,157.66,Battery_1,hold,0.0,54.4,10.89
33,162.77,Battery_1,hold,0.0,54.4,10.89
34,153.45,Battery_1,hold,0.0,54.4,10.89
35,165.18,Battery_1,hold,0.0,54.4,10.89
36,170.2,Battery_1,hold,0.0,54.4,10.89
37,170.34,Battery_1,hold,0.0,54.4,10.89
38,175.03,Battery_1,discharge,4.0,43.3,8.67
39,180.97,Battery_1,discharge,4.0,32.2,6.44
40,175.85,Battery_1,discharge,4.0,21.1,4.22
41,170.72,Battery_1,hold,0.0,21.1,4.22
42,172.26,Battery_1,discharge,4.0,10.0,2.0
43,164.28,Battery_1,hold,0.0,10.0,2.0
44,159.59,Battery_1,hold,0.0,10.0,2.0
45,158.52,Battery_1,hold,0.0,10.0,2.0
46,152.06,Battery_1,hold,0.0,10.0,2.0
47,136.84,Battery_1,hold,0.0,10.0,2.0
48,146.75,Battery_1,hold,0.0,10.0,2.0
1,164.61,Battery_2,hold,0.0,50.0,50.0
2,163.09,Battery_2,hold,0.0,50.0,50.0
3,158.68,Battery_2,hold,0.0,50.0,50.0
4,159.59,Battery_2,hold,0.0,50.0,50.0
5,156.24,Battery_2,hold,0.0,50.0,50.0
6,152.56,Battery_2,hold,0.0,50.0,50.0
7,156.62,Battery_2,hold,0.0,50.0,50.0
8,154.79,Battery_2,hold,0.0,50.0,50.0
9,159.26,Battery_2,hold,0.0,50.0,50.0
10,159.59,Battery_2,hold,0.0,50.0,50.0
11,177.28,Battery_2,discharge,12.5,43.1,43.06
12,179.22,Battery_2,discharge,12.5,36.1,36.11
13,177.98,Battery_2,discharge,12.5,29.2,29.17
14,180.57,Battery_2,discharge,12.5,22.2,22.22
15,165.8,Battery_2,hold,0.0,22.2,22.22
16,174.19,Battery_2,discharge,12.5,15.3,15.28
17,156.26,Battery_2,hold,0.0,15.3,15.28
18,162.56,Battery_2,hold,0.0,15.3,15.28
19,139.54,Battery_2,hold,0.0,15.3,15.28
20,139.02,Battery_2,hold,0.0,15.3,15.28
21,138.27,Battery_2,charge,12.5,20.9,20.9
22,137.67,Battery_2,charge,12.5,26.5,26.53
23,132.38,Battery_2,charge,12.5,32.2,32.15
24,131.69,Battery_2,charge,12.5,37.8,37.78
25,142.79,Battery_2,hold,0.0,37.8,37.78
26,146.32,Battery_2,hold,0.0,37.8,37.78
27,147.42,Battery_2,hold,0.0,37.8,37.78
28,147.82,Battery_2,hold,0.0,37.8,37.78
