settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-04-09,1,2025-04-08T23:00:00Z,2025-04-08T11:47:00Z,23530,25221
2025-04-09,2,2025-04-08T23:30:00Z,2025-04-08T11:47:00Z,23202,24684
2025-04-09,3,2025-04-09T00:00:00Z,2025-04-08T11:47:00Z,23100,24528
2025-04-09,4,2025-04-09T00:30:00Z,2025-04-08T11:47:00Z,23400,24828
2025-04-09,5,2025-04-09T01:00:00Z,2025-04-08T11:47:00Z,22946,24367
2025-04-09,6,2025-04-09T01:30:00Z,2025-04-08T11:47:00Z,22246,23667
2025-04-09,7,2025-04-09T02:00:00Z,2025-04-08T11:47:00Z,22196,23737
2025-04-09,8,2025-04-09T02:30:00Z,2025-04-08T11:47:00Z,21880,23421
2025-04-09,9,2025-04-09T03:00:00Z,2025-04-08T11:47:00Z,21640,23286
2025-04-09,10,2025-04-09T03:30:00Z,2025-04-08T11:47:00Z,21714,23360
2025-04-09,11,2025-04-09T04:00:00Z,2025-04-08T11:47:00Z,21868,23527
2025-04-09,12,2025-04-09T04:30:00Z,2025-04-08T11:47:00Z,23061,24720
2025-04-09,13,2025-04-09T05:00:00Z,2025-04-08T11:47:00Z,25064,26729
2025-04-09,14,2025-04-09T05:30:00Z,2025-04-08T11:47:00Z,26167,27832
2025-04-09,15,2025-04-09T06:00:00Z,2025-04-08T11:47:00Z,28102,28735
2025-04-09,16,2025-04-09T06:30:00Z,2025-04-08T11:47:00Z,28570,29203
2025-04-09,17,2025-04-09T07:00:00Z,2025-04-08T11:47:00Z,30160,30660
2025-04-09,18,2025-04-09T07:30:00Z,2025-04-08T11:47:00Z,29729,30229
2025-04-09,19,2025-04-09T08:00:00Z,2025-04-08T11:47:00Z,29002,29502
2025-04-09,20,2025-04-09T08:30:00Z,2025-04-08T11:47:00Z,28037,28537
2025-04-09,21,2025-04-09T09:00:00Z,2025-04-08T11:47:00Z,27128,27628
2025-04-09,22,2025-04-09T09:30:00Z,2025-04-08T11:47:00Z,25813,26313
2025-04-09,23,2025-04-09T10:00:00Z,2025-04-08T11:47:00Z,24860,25360
2025-04-09,24,2025-04-09T10:30:00Z,2025-04-08T11:47:00Z,24165,24665
2025-04-09,25,2025-04-09T11:00:00Z,2025-04-08T11:47:00Z,23980,24480
2025-04-09,26,2025-04-09T11:30:00Z,2025-04-08T11:47:00Z,23434,23939
2025-04-09,27,2025-04-09T12:00:00Z,2025-04-08T11:47:00Z,22767,23422
2025-04-09,28,2025-04-09T12:30:00Z,2025-04-08T11:47:00Z,22394,23049
2025-04-09,29,2025-04-09T13:00:00Z,2025-04-08T11:47:00Z,22340,22995
2025-04-09,30,2025-04-09T13:30:00Z,2025-04-08T11:47:00Z,22472,23127
2025-04-09,31,2025-04-09T14:00:00Z,2025-04-08T11:47:00Z,22815,23470
2025-04-09,32,2025-04-09T14:30:00Z,2025-04-08T11:47:00Z,23316,23968
2025-04-09,33,2025-04-09T15:00:00Z,2025-04-08T11:47:00Z,24067,24567
2025-04-09,34,2025-04-09T15:30:00Z,2025-04-08T11:47:00Z,25670,26170
2025-04-09,35,2025-04-09T16:00:00Z,2025-04-08T11:47:00Z,27378,28200
2025-04-09,36,2025-04-09T16:30:00Z,2025-04-08T11:47:00Z,29141,29963
2025-04-09,37,2025-04-09T17:00:00Z,2025-04-08T11:47:00Z,30358,31292
2025-04-09,38,2025-04-09T17:30:00Z,2025-04-08T11:47:00Z,31209,32143
2025-04-09,39,2025-04-09T18:00:00Z,2025-04-08T11:47:00Z,31540,32507
2025-04-09,40,2025-04-09T18:30:00Z,2025-04-08T11:47:00Z,31921,32888
2025-04-09,41,2025-04-09T19:00:00Z,2025-04-08T11:47:00Z,32400,32900
2025-04-09,42,2025-04-09T19:30:00Z,2025-04-08T11:47:00Z,31983,32483
2025-04-09,43,2025-04-09T20:00:00Z,2025-04-08T11:47:00Z,30882,31382
2025-04-09,44,2025-04-09T20:30:00Z,2025-04-08T11:47:00Z,29720,30220
2025-04-09,45,2025-04-09T21:00:00Z,2025-04-08T11:47:00Z,28228,28728
2025-04-09,46,2025-04-09T21:30:00Z,2025-04-08T11:47:00Z,26788,27288
2025-04-09,47,2025-04-09T22:00:00Z,2025-04-08T11:47:00Z,25298,25798
2025-04-09,48,2025-04-09T22:30:00Z,2025-04-08T11:47:00Z,24300,24800
2025-04-10,1,2025-04-09T23:00:00Z,2025-04-08T11:47:00Z,23730,24230
2025-04-10,2,2025-04-09T23:30:00Z,2025-04-08T11:47:00Z,23235,23735
2025-04-10,3,2025-04-10T00:00:00Z,2025-04-08T11:47:00Z,22940,23440
2025-04-10,4,2025-04-10T00:30:00Z,2025-04-08T11:47:00Z,23230,23730
2025-04-10,5,2025-04-10T01:00:00Z,2025-04-08T11:47:00Z,22915,23415
2025-04-10,6,2025-04-10T01:30:00Z,2025-04-08T11:47:00Z,22501,23001
2025-04-10,7,2025-04-10T02:00:00Z,2025-04-08T11:47:00Z,22248,22748
2025-04-10,8,2025-04-10T02:30:00Z,2025-04-08T11:47:00Z,22050,22550
2025-04-10,9,2025-04-10T03:00:00Z,2025-04-08T11:47:00Z,21921,22421
2025-04-10,10,2025-04-10T03:30:00Z,2025-04-08T11:47:00Z,21820,22320
