settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,130.64,130.64,0.0,Battery_1,hold,0.0,10.0,2.0
2,134.76,134.76,0.0,Battery_1,hold,0.0,10.0,2.0
3,90.01,90.01,90.01,Battery_1,charge,3.0,16.8,3.35
4,129.0,129.0,0.0,Battery_1,hold,0.0,16.8,3.35
5,125.0,125.0,0.0,Battery_1,hold,0.0,16.8,3.35
6,81.0,81.0,81.0,Battery_1,charge,3.0,23.5,4.7
7,77.05,77.05,77.05,Battery_1,charge,3.0,30.2,6.05
8,81.67,81.67,81.67,Battery_1,charge,3.0,37.0,7.4
9,130.41,130.41,0.0,Battery_1,hold,0.0,37.0,7.4
10,130.97,130.97,0.0,Battery_1,hold,0.0,37.0,7.4
11,131.0,131.0,0.0,Battery_1,hold,0.0,37.0,7.4
12,81.1,81.1,81.1,Battery_1,charge,3.0,43.8,8.75
13,131.0,131.0,0.0,Battery_1,hold,0.0,43.8,8.75
14,131.0,131.0,0.0,Battery_1,hold,0.0,43.8,8.75
15,91.91,91.91,91.91,Battery_1,charge,3.0,50.5,10.1
16,131.0,131.0,131.0,Battery_1,discharge,2.31,44.1,8.82
17,131.0,131.0,131.0,Battery_1,discharge,3.0,35.8,7.15
18,131.0,131.0,131.0,Battery_1,discharge,3.0,27.4,5.48
19,131.0,131.0,131.0,Battery_1,discharge,3.0,19.1,3.82
20,131.0,131.0,131.0,Battery_1,discharge,3.0,10.8,2.15
21,82.0,82.0,82.0,Battery_1,charge,3.0,17.5,3.5
22,82.0,82.0,82.0,Battery_1,charge,3.0,24.2,4.85
23,76.66,76.66,76.66,Battery_1,charge,3.0,31.0,6.2
24,46.0,46.0,46.0,Battery_1,charge,3.0,37.8,7.55
25,104.97,104.97,104.97,Battery_1,charge,3.0,44.5,8.9
26,113.0,113.0,0.0,Battery_1,hold,0.0,44.5,8.9
27,112.0,112.0,0.0,Battery_1,hold,0.0,44.5,8.9
28,131.0,131.0,131.0,Battery_1,discharge,3.0,36.2,7.23
29,79.0,79.0,79.0,Battery_1,charge,3.0,42.9,8.58
30,100.0,100.0,100.0,Battery_1,charge,3.0,49.7,9.93
31,77.1,77.1,77.1,Battery_1,charge,3.0,56.4,11.28
32,79.8,79.8,79.8,Battery_1,charge,3.0,63.2,12.63
33,87.5,87.5,87.5,Battery_1,charge,3.0,69.9,13.98
34,46.05,46.05,46.05,Battery_1,charge,3.0,76.7,15.33
35,144.0,144.0,144.0,Battery_1,discharge,3.0,68.3,13.67
36,157.13,157.13,157.13,Battery_1,discharge,3.0,60.0,12.0
37,156.51,156.51,156.51,Battery_1,discharge,3.0,51.7,10.33
38,157.17,157.17,157.17,Battery_1,discharge,3.0,43.3,8.67
39,153.51,153.51,153.51,Battery_1,discharge,3.0,35.0,7.0
40,153.51,153.51,153.51,Battery_1,discharge,3.0,26.7,5.33
41,146.28,146.28,146.28,Battery_1,discharge,3.0,18.3,3.67
42,146.2,146.2,146.2,Battery_1,discharge,3.0,10.0,2.0
43,97.45,97.45,0.0,Battery_1,hold,0.0,10.0,2.0
44,86.07,86.07,86.07,Battery_1,charge,3.0,16.8,3.35
45,117.31,117.31,117.31,Battery_1,discharge,2.43,10.0,2.0
46,115.77,115.77,0.0,Battery_1,hold,0.0,10.0,2.0
47,77.15,77.15,0.0,Battery_1,hold,0.0,10.0,2.0
48,93.22,93.22,0.0,Battery_1,hold,0.0,10.0,2.0
1,130.64,130.64,0.0,Battery_2,hold,0.0,10.0,10.0
2,134.76,134.76,0.0,Battery_2,hold,0.0,10.0,10.0
3,90.01,90.01,90.01,Battery_2,charge,7.5,13.4,13.38
4,129.0,129.0,0.0,Battery_2,hold,0.0,13.4,13.38
5,125.0,125.0,0.0,Battery_2,hold,0.0,13.4,13.38
6,81.0,81.0,81.0,Battery_2,charge,7.5,16.8,16.75
7,77.05,77.05,77.05,Battery_2,charge,7.5,20.1,20.12
8,81.67,81.67,81.67,Battery_2,charge,7.5,23.5,23.5
9,130.41,130.41,0.0,Battery_2,hold,0.0,23.5,23.5
10,130.97,130.97,0.0,Battery_2,hold,0.0,23.5,23.5
11,131.0,131.0,131.0,Battery_2,discharge,7.5,19.3,19.33
12,81.1,81.1,81.1,Battery_2,charge,7.5,22.7,22.71
13,131.0,131.0,131.0,Battery_2,discharge,7.5,18.5,18.54
14,131.0,131.0,131.0,Battery_2,discharge,7.5,14.4,14.38
15,91.91,91.91,91.91,Battery_2,charge,7.5,17.8,17.75
16,131.0,131.0,131.0,Battery_2,discharge,7.5,13.6,13.58
17,131.0,131.0,131.0,Battery_2,discharge,6.45,10.0,10.0
18,131.0,131.0,0.0,Battery_2,hold,0.0,10.0,10.0
19,131.0,131.0,0.0,Battery_2,hold,0.0,10.0,10.0
20,131.0,131.0,0.0,Battery_2,hold,0.0,10.0,10.0
21,82.0,82.0,82.0,Battery_2,charge,7.5,13.4,13.38
22,82.0,82.0,82.0,Battery_2,charge,7.5,16.8,16.75
23,76.66,76.66,76.66,Battery_2,charge,7.5,20.1,20.12
24,46.0,46.0,46.0,Battery_2,charge,7.5,23.5,23.5
25,104.97,104.97,104.97,Battery_2,charge,7.5,26.9,26.88
26,113.0,113.0,0.0,Battery_2,hold,0.0,26.9,26.88
27,112.0,112.0,0.0,Battery_2,hold,0.0,26.9,26.88
28,131.0,131.0,131.0,Battery_2,discharge,6.83,23.1,23.08
29,79.0,79.0,79.0,Battery_2,charge,7.5,26.5,26.46
30,100.0,100.0,100.0,Battery_2,charge,7.5,29.8,29.83
31,77.1,77.1,77.1,Battery_2,charge,7.5,33.2,33.21
32,79.8,79.8,79.8,Battery_2,charge,7.5,36.6,36.58
33,87.5,87.5,87.5,Battery_2,charge,7.5,40.0,39.96
34,46.05,46.05,46.05,Battery_2,charge,7.5,43.3,43.33
35,144.0,144.0,144.0,Battery_2,discharge,7.5,39.2,39.17
36,157.13,157.13,157.13,Battery_2,discharge,7.5,35.0,35.0
37,156.51,156.51,156.51,Battery_2,discharge,7.5,30.8,30.83
38,157.17,157.17,157.17,Battery_2,discharge,7.5,26.7,26.67
39,153.51,153.51,153.51,Battery_2,discharge,7.5,22.5,22.5
40,153.51,153.51,153.51,Battery_2,discharge,7.5,18.3,18.33
41,146.28,146.28,146.28,Battery_2,discharge,7.5,14.2,14.17
42,146.2,146.2,146.2,Battery_2,discharge,7.5,10.0,10.0
43,97.45,97.45,0.0,Battery_2,hold,0.0,10.0,10.0
44,86.07,86.07,86.07,Battery_2,charge,7.5,13.4,13.38
45,117.31,117.31,117.31,Battery_2,discharge,6.08,10.0,10.0
46,115.77,115.77,0.0,Battery_2,hold,0.0,10.0,10.0
47,77.15,77.15,0.0,Battery_2,hold,0.0,10.0,10.0
48,93.22,93.22,0.0,Battery_2,hold,0.0,10.0,10.0
1,130.64,130.64,0.0,Battery_3,hold,0.0,10.0,20.0
2,134.76,134.76,0.0,Battery_3,hold,0.0,10.0,20.0
3,90.01,90.01,90.01,Battery_3,charge,15.0,13.4,26.75
4,129.0,129.0,0.0,Battery_3,hold,0.0,13.4,26.75
5,125.0,125.0,0.0,Battery_3,hold,0.0,13.4,26.75
6,81.0,81.0,81.0,Battery_3,charge,15.0,16.8,33.5
7,77.05,77.05,77.05,Battery_3,charge,15.0,20.1,40.25
8,81.67,81.67,81.67,Battery_3,charge,15.0,23.5,47.0
9,130.41,130.41,0.0,Battery_3,hold,0.0,23.5,47.0
10,130.97,130.97,0.0,Battery_3,hold,0.0,23.5,47.0
11,131.0,131.0,131.0,Battery_3,discharge,15.0,19.3,38.67
12,81.1,81.1,81.1,Battery_3,charge,15.0,22.7,45.42
13,131.0,131.0,131.0,Battery_3,discharge,15.0,18.5,37.08
14,131.0,131.0,131.0,Battery_3,discharge,15.0,14.4,28.75
15,91.91,91.91,91.91,Battery_3,charge,15.0,17.8,35.5
16,131.0,131.0,131.0,Battery_3,discharge,15.0,13.6,27.17
17,131.0,131.0,131.0,Battery_3,discharge,12.9,10.0,20.0
18,131.0,131.0,0.0,Battery_3,hold,0.0,10.0,20.0
19,131.0,131.0,0.0,Battery_3,hold,0.0,10.0,20.0
20,131.0,131.0,0.0,Battery_3,hold,0.0,10.0,20.0
21,82.0,82.0,82.0,Battery_3,charge,15.0,13.4,26.75
22,82.0,82.0,82.0,Battery_3,charge,15.0,16.8,33.5
23,76.66,76.66,76.66,Battery_3,charge,15.0,20.1,40.25
24,46.0,46.0,46.0,Battery_3,charge,15.0,23.5,47.0
25,104.97,104.97,104.97,Battery_3,charge,15.0,26.9,53.75
26,113.0,113.0,0.0,Battery_3,hold,0.0,26.9,53.75
27,112.0,112.0,0.0,Battery_3,hold,0.0,26.9,53.75
28,131.0,131.0,131.0,Battery_3,discharge,13.65,23.1,46.17
29,79.0,79.0,79.0,Battery_3,charge,15.0,26.5,52.92
30,100.0,100.0,100.0,Battery_3,charge,15.0,29.8,59.67
31,77.1,77.1,77.1,Battery_3,charge,15.0,33.2,66.42
32,79.8,79.8,79.8,Battery_3,charge,15.0,36.6,73.17
