settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,160.78,160.78,0.0,Battery_1,hold,0.0,10.0,2.0
2,143.65,143.65,143.65,Battery_1,charge,3.0,16.8,3.35
3,194.0,194.0,0.0,Battery_1,hold,0.0,16.8,3.35
4,194.5,194.5,194.5,Battery_1,discharge,2.43,10.0,2.0
5,190.7,190.7,0.0,Battery_1,hold,0.0,10.0,2.0
6,139.21,139.21,139.21,Battery_1,charge,3.0,16.8,3.35
7,123.25,123.25,123.25,Battery_1,charge,3.0,23.5,4.7
8,111.04,111.04,111.04,Battery_1,charge,3.0,30.2,6.05
9,129.26,129.26,129.26,Battery_1,charge,3.0,37.0,7.4
10,135.33,135.33,135.33,Battery_1,charge,3.0,43.8,8.75
11,129.78,129.78,129.78,Battery_1,charge,3.0,50.5,10.1
12,152.39,152.39,152.39,Battery_1,charge,3.0,57.2,11.45
13,187.17,187.17,0.0,Battery_1,hold,0.0,57.2,11.45
14,192.42,192.42,192.42,Battery_1,discharge,2.01,51.7,10.33
15,186.41,186.41,0.0,Battery_1,hold,0.0,51.7,10.33
16,202.9,202.9,202.9,Battery_1,discharge,3.0,43.3,8.67
17,194.0,194.0,194.0,Battery_1,discharge,3.0,35.0,7.0
18,194.0,194.0,194.0,Battery_1,discharge,3.0,26.7,5.33
19,194.0,194.0,194.0,Battery_1,discharge,3.0,18.3,3.67
20,202.9,202.9,202.9,Battery_1,discharge,3.0,10.0,2.0
21,190.0,190.0,0.0,Battery_1,hold,0.0,10.0,2.0
22,190.0,190.0,0.0,Battery_1,hold,0.0,10.0,2.0
23,190.0,190.0,0.0,Battery_1,hold,0.0,10.0,2.0
24,188.0,188.0,0.0,Battery_1,hold,0.0,10.0,2.0
25,188.0,188.0,0.0,Battery_1,hold,0.0,10.0,2.0
26,160.21,160.21,0.0,Battery_1,hold,0.0,10.0,2.0
27,137.19,137.19,137.19,Battery_1,charge,3.0,16.8,3.35
28,-11.96,-11.96,-11.96,Battery_1,charge,3.0,23.5,4.7
29,179.68,179.68,179.68,Battery_1,discharge,1.29,19.9,3.98
30,178.57,178.57,0.0,Battery_1,hold,0.0,19.9,3.98
31,73.55,73.55,73.55,Battery_1,charge,3.0,26.7,5.33
32,194.0,194.0,194.0,Battery_1,discharge,3.0,18.3,3.67
33,194.0,194.0,194.0,Battery_1,discharge,3.0,10.0,2.0
34,70.05,70.05,70.05,Battery_1,charge,3.0,16.8,3.35
35,100.0,100.0,100.0,Battery_1,charge,3.0,23.5,4.7
36,100.0,100.0,100.0,Battery_1,charge,3.0,30.2,6.05
37,110.0,110.0,110.0,Battery_1,charge,3.0,37.0,7.4
38,153.67,153.67,153.67,Battery_1,discharge,0.72,35.0,7.0
39,184.0,184.0,184.0,Battery_1,discharge,3.0,26.7,5.33
40,184.0,184.0,184.0,Battery_1,discharge,3.0,18.3,3.67
41,191.0,191.0,191.0,Battery_1,discharge,3.0,10.0,2.0
42,114.16,114.16,114.16,Battery_1,charge,3.0,16.8,3.35
43,149.85,149.85,149.85,Battery_1,discharge,2.43,10.0,2.0
44,102.67,102.67,102.67,Battery_1,charge,3.0,16.8,3.35
45,128.61,128.61,0.0,Battery_1,hold,0.0,16.8,3.35
46,132.33,132.33,132.33,Battery_1,discharge,2.43,10.0,2.0
47,111.73,111.73,0.0,Battery_1,hold,0.0,10.0,2.0
48,111.73,111.73,0.0,Battery_1,hold,0.0,10.0,2.0
1,160.78,160.78,0.0,Battery_2,hold,0.0,10.0,10.0
2,143.65,143.65,143.65,Battery_2,charge,7.5,13.4,13.38
3,194.0,194.0,0.0,Battery_2,hold,0.0,13.4,13.38
4,194.5,194.5,194.5,Battery_2,discharge,6.08,10.0,10.0
5,190.7,190.7,0.0,Battery_2,hold,0.0,10.0,10.0
6,139.21,139.21,139.21,Battery_2,charge,7.5,13.4,13.38
7,123.25,123.25,123.25,Battery_2,charge,7.5,16.8,16.75
8,111.04,111.04,111.04,Battery_2,charge,7.5,20.1,20.12
9,129.26,129.26,129.26,Battery_2,charge,7.5,23.5,23.5
10,135.33,135.33,135.33,Battery_2,charge,7.5,26.9,26.88
11,129.78,129.78,129.78,Battery_2,charge,7.5,30.2,30.25
12,152.39,152.39,152.39,Battery_2,charge,7.5,33.6,33.62
13,187.17,187.17,0.0,Battery_2,hold,0.0,33.6,33.62
14,192.42,192.42,192.42,Battery_2,discharge,5.03,30.8,30.83
15,186.41,186.41,0.0,Battery_2,hold,0.0,30.8,30.83
16,202.9,202.9,202.9,Battery_2,discharge,7.5,26.7,26.67
17,194.0,194.0,194.0,Battery_2,discharge,7.5,22.5,22.5
18,194.0,194.0,194.0,Battery_2,discharge,7.5,18.3,18.33
19,194.0,194.0,194.0,Battery_2,discharge,7.5,14.2,14.17
20,202.9,202.9,202.9,Battery_2,discharge,7.5,10.0,10.0
21,190.0,190.0,0.0,Battery_2,hold,0.0,10.0,10.0
22,190.0,190.0,0.0,Battery_2,hold,0.0,10.0,10.0
23,190.0,190.0,0.0,Battery_2,hold,0.0,10.0,10.0
24,188.0,188.0,0.0,Battery_2,hold,0.0,10.0,10.0
25,188.0,188.0,0.0,Battery_2,hold,0.0,10.0,10.0
26,160.21,160.21,0.0,Battery_2,hold,0.0,10.0,10.0
27,137.19,137.19,137.19,Battery_2,charge,7.5,13.4,13.38
28,-11.96,-11.96,-11.96,Battery_2,charge,7.5,16.8,16.75
29,179.68,179.68,179.68,Battery_2,discharge,3.23,15.0,14.96
30,178.57,178.57,0.0,Battery_2,hold,0.0,15.0,14.96
31,73.55,73.55,73.55,Battery_2,charge,7.5,18.3,18.33
32,194.0,194.0,194.0,Battery_2,discharge,7.5,14.2,14.17
33,194.0,194.0,194.0,Battery_2,discharge,7.5,10.0,10.0
34,70.05,70.05,70.05,Battery_2,charge,7.5,13.4,13.38
35,100.0,100.0,100.0,Battery_2,charge,7.5,16.8,16.75
36,100.0,100.0,100.0,Battery_2,charge,7.5,20.1,20.12
37,110.0,110.0,110.0,Battery_2,charge,7.5,23.5,23.5
38,153.67,153.67,153.67,Battery_2,discharge,1.8,22.5,22.5
39,184.0,184.0,184.0,Battery_2,discharge,7.5,18.3,18.33
40,184.0,184.0,184.0,Battery_2,discharge,7.5,14.2,14.17
41,191.0,191.0,191.0,Battery_2,discharge,7.5,10.0,10.0
42,114.16,114.16,114.16,Battery_2,charge,7.5,13.4,13.38
43,149.85,149.85,149.85,Battery_2,discharge,6.08,10.0,10.0
44,102.67,102.67,102.67,Battery_2,charge,7.5,13.4,13.38
45,128.61,128.61,0.0,Battery_2,hold,0.0,13.4,13.38
46,132.33,132.33,132.33,Battery_2,discharge,6.08,10.0,10.0
47,111.73,111.73,0.0,Battery_2,hold,0.0,10.0,10.0
48,111.73,111.73,0.0,Battery_2,hold,0.0,10.0,10.0
1,160.78,160.78,0.0,Battery_3,hold,0.0,10.0,20.0
2,143.65,143.65,143.65,Battery_3,charge,15.0,13.4,26.75
3,194.0,194.0,0.0,Battery_3,hold,0.0,13.4,26.75
4,194.5,194.5,194.5,Battery_3,discharge,12.15,10.0,20.0
5,190.7,190.7,0.0,Battery_3,hold,0.0,10.0,20.0
6,139.21,139.21,139.21,Battery_3,charge,15.0,13.4,26.75
7,123.25,123.25,123.25,Battery_3,charge,15.0,16.8,33.5
8,111.04,111.04,111.04,Battery_3,charge,15.0,20.1,40.25
9,129.26,129.26,129.26,Battery_3,charge,15.0,23.5,47.0
10,135.33,135.33,135.33,Battery_3,charge,15.0,26.9,53.75
11,129.78,129.78,129.78,Battery_3,charge,15.0,30.2,60.5
12,152.39,152.39,152.39,Battery_3,charge,15.0,33.6,67.25
13,187.17,187.17,0.0,Battery_3,hold,0.0,33.6,67.25
14,192.42,192.42,192.42,Battery_3,discharge,10.05,30.8,61.67
15,186.41,186.41,0.0,Battery_3,hold,0.0,30.8,61.67
16,202.9,202.9,202.9,Battery_3,discharge,15.0,26.7,53.33
17,194.0,194.0,194.0,Battery_3,discharge,15.0,22.5,45.0
18,194.0,194.0,194.0,Battery_3,discharge,15.0,18.3,36.67
19,194.0,194.0,194.0,Battery_3,discharge,15.0,14.2,28.33
