settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2024-12-05,1,2024-12-05T00:00:00Z,2024-12-04T11:47:00Z,23000,24416
2024-12-05,2,2024-12-05T00:30:00Z,2024-12-04T11:47:00Z,23440,24868
2024-12-05,3,2024-12-05T01:00:00Z,2024-12-04T11:47:00Z,23079,24551
2024-12-05,4,2024-12-05T01:30:00Z,2024-12-04T11:47:00Z,22414,23888
2024-12-05,5,2024-12-05T02:00:00Z,2024-12-04T11:47:00Z,21999,23707
2024-12-05,6,2024-12-05T02:30:00Z,2024-12-04T11:47:00Z,21806,23513
2024-12-05,7,2024-12-05T03:00:00Z,2024-12-04T11:47:00Z,21765,23469
2024-12-05,8,2024-12-05T03:30:00Z,2024-12-04T11:47:00Z,21605,23306
2024-12-05,9,2024-12-05T04:00:00Z,2024-12-04T11:47:00Z,21282,23033
2024-12-05,10,2024-12-05T04:30:00Z,2024-12-04T11:47:00Z,21210,22976
2024-12-05,11,2024-12-05T05:00:00Z,2024-12-04T11:47:00Z,21891,23369
2024-12-05,12,2024-12-05T05:30:00Z,2024-12-04T11:47:00Z,23421,24805
2024-12-05,13,2024-12-05T06:00:00Z,2024-12-04T11:47:00Z,25957,26703
2024-12-05,14,2024-12-05T06:30:00Z,2024-12-04T11:47:00Z,28472,29218
2024-12-05,15,2024-12-05T07:00:00Z,2024-12-04T11:47:00Z,31321,31921
2024-12-05,16,2024-12-05T07:30:00Z,2024-12-04T11:47:00Z,33310,33910
2024-12-05,17,2024-12-05T08:00:00Z,2024-12-04T11:47:00Z,35095,35695
2024-12-05,18,2024-12-05T08:30:00Z,2024-12-04T11:47:00Z,35817,36417
2024-12-05,19,2024-12-05T09:00:00Z,2024-12-04T11:47:00Z,36870,37470
2024-12-05,20,2024-12-05T09:30:00Z,2024-12-04T11:47:00Z,36838,37438
2024-12-05,21,2024-12-05T10:00:00Z,2024-12-04T11:47:00Z,36710,37310
2024-12-05,22,2024-12-05T10:30:00Z,2024-12-04T11:47:00Z,36568,37168
2024-12-05,23,2024-12-05T11:00:00Z,2024-12-04T11:47:00Z,36241,36841
2024-12-05,24,2024-12-05T11:30:00Z,2024-12-04T11:47:00Z,36408,37008
2024-12-05,25,2024-12-05T12:00:00Z,2024-12-04T11:47:00Z,36890,37490
2024-12-05,26,2024-12-05T12:30:00Z,2024-12-04T11:47:00Z,36668,37268
2024-12-05,27,2024-12-05T13:00:00Z,2024-12-04T11:47:00Z,36479,37079
2024-12-05,28,2024-12-05T13:30:00Z,2024-12-04T11:47:00Z,36139,36739
2024-12-05,29,2024-12-05T14:00:00Z,2024-12-04T11:47:00Z,35800,36400
2024-12-05,30,2024-12-05T14:30:00Z,2024-12-04T11:47:00Z,35871,36471
2024-12-05,31,2024-12-05T15:00:00Z,2024-12-04T11:47:00Z,36446,37046
2024-12-05,32,2024-12-05T15:30:00Z,2024-12-04T11:47:00Z,37479,38079
2024-12-05,33,2024-12-05T16:00:00Z,2024-12-04T11:47:00Z,38666,39266
2024-12-05,34,2024-12-05T16:30:00Z,2024-12-04T11:47:00Z,39474,40074
2024-12-05,35,2024-12-05T17:00:00Z,2024-12-04T11:47:00Z,39570,40170
2024-12-05,36,2024-12-05T17:30:00Z,2024-12-04T11:47:00Z,39165,39765
2024-12-05,37,2024-12-05T18:00:00Z,2024-12-04T11:47:00Z,38771,39371
2024-12-05,38,2024-12-05T18:30:00Z,2024-12-04T11:47:00Z,37957,38557
2024-12-05,39,2024-12-05T19:00:00Z,2024-12-04T11:47:00Z,37145,37745
2024-12-05,40,2024-12-05T19:30:00Z,2024-12-04T11:47:00Z,35950,36550
2024-12-05,41,2024-12-05T20:00:00Z,2024-12-04T11:47:00Z,34817,35417
2024-12-05,42,2024-12-05T20:30:00Z,2024-12-04T11:47:00Z,33560,34160
2024-12-05,43,2024-12-05T21:00:00Z,2024-12-04T11:47:00Z,31876,32476
2024-12-05,44,2024-12-05T21:30:00Z,2024-12-04T11:47:00Z,30195,30795
2024-12-05,45,2024-12-05T22:00:00Z,2024-12-04T11:47:00Z,28099,28699
2024-12-05,46,2024-12-05T22:30:00Z,2024-12-04T11:47:00Z,26461,27061
2024-12-05,47,2024-12-05T23:00:00Z,2024-12-04T11:47:00Z,25092,26187
2024-12-05,48,2024-12-05T23:30:00Z,2024-12-04T11:47:00Z,23900,24999
2024-12-06,1,2024-12-06T00:00:00Z,2024-12-04T11:47:00Z,22750,23848
2024-12-06,2,2024-12-06T00:30:00Z,2024-12-04T11:47:00Z,23430,24526
2024-12-06,3,2024-12-06T01:00:00Z,2024-12-04T11:47:00Z,23424,24527
2024-12-06,4,2024-12-06T01:30:00Z,2024-12-04T11:47:00Z,22894,23998
2024-12-06,5,2024-12-06T02:00:00Z,2024-12-04T11:47:00Z,22543,23644
2024-12-06,6,2024-12-06T02:30:00Z,2024-12-04T11:47:00Z,22283,23383
2024-12-06,7,2024-12-06T03:00:00Z,2024-12-04T11:47:00Z,21868,22966
2024-12-06,8,2024-12-06T03:30:00Z,2024-12-04T11:47:00Z,21617,22715
2024-12-06,9,2024-12-06T04:00:00Z,2024-12-04T11:47:00Z,21150,22246
2024-12-06,10,2024-12-06T04:30:00Z,2024-12-04T11:47:00Z,21152,22255
