startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-12-03T00:00:00Z,APXMIDP,2025-12-03,1,74.88,1654.35
2025-12-03T00:30:00Z,APXMIDP,2025-12-03,2,79.81,1955.0
2025-12-03T01:00:00Z,APXMIDP,2025-12-03,3,78.66,1523.3
2025-12-03T01:30:00Z,APXMIDP,2025-12-03,4,80.15,1670.55
2025-12-03T02:00:00Z,APXMIDP,2025-12-03,5,81.62,1661.1
2025-12-03T02:30:00Z,APXMIDP,2025-12-03,6,81.86,1553.35
2025-12-03T03:00:00Z,APXMIDP,2025-12-03,7,82.17,1188.2
2025-12-03T03:30:00Z,APXMIDP,2025-12-03,8,79.61,1113.55
2025-12-03T04:00:00Z,APXMIDP,2025-12-03,9,75.6,1224.45
2025-12-03T04:30:00Z,APXMIDP,2025-12-03,10,77.87,1361.35
2025-12-03T05:00:00Z,APXMIDP,2025-12-03,11,83.16,1499.45
2025-12-03T05:30:00Z,APXMIDP,2025-12-03,12,76.73,2230.75
2025-12-03T06:00:00Z,APXMIDP,2025-12-03,13,90.38,1920.65
2025-12-03T06:30:00Z,APXMIDP,2025-12-03,14,91.6,2043.2
2025-12-03T07:00:00Z,APXMIDP,2025-12-03,15,102.33,2132.05
2025-12-03T07:30:00Z,APXMIDP,2025-12-03,16,105.2,2173.85
2025-12-03T08:00:00Z,APXMIDP,2025-12-03,17,106.99,2612.75
2025-12-03T08:30:00Z,APXMIDP,2025-12-03,18,105.15,2991.9
2025-12-03T09:00:00Z,APXMIDP,2025-12-03,19,98.01,2482.75
2025-12-03T09:30:00Z,APXMIDP,2025-12-03,20,92.11,2603.9
2025-12-03T10:00:00Z,APXMIDP,2025-12-03,21,90.97,2700.6
2025-12-03T10:30:00Z,APXMIDP,2025-12-03,22,86.41,2748.6
2025-12-03T11:00:00Z,APXMIDP,2025-12-03,23,82.45,3159.1
2025-12-03T11:30:00Z,APXMIDP,2025-12-03,24,83.83,3059.65
2025-12-03T12:00:00Z,APXMIDP,2025-12-03,25,74.51,3747.8
2025-12-03T12:30:00Z,APXMIDP,2025-12-03,26,76.03,2893.8
2025-12-03T13:00:00Z,APXMIDP,2025-12-03,27,76.47,2994.75
2025-12-03T13:30:00Z,APXMIDP,2025-12-03,28,79.5,2677.75
2025-12-03T14:00:00Z,APXMIDP,2025-12-03,29,83.45,3065.85
2025-12-03T14:30:00Z,APXMIDP,2025-12-03,30,89.5,3370.9
2025-12-03T15:00:00Z,APXMIDP,2025-12-03,31,101.5,3346.05
2025-12-03T15:30:00Z,APXMIDP,2025-12-03,32,106.59,3793.85
2025-12-03T16:00:00Z,APXMIDP,2025-12-03,33,106.49,3811.4
2025-12-03T16:30:00Z,APXMIDP,2025-12-03,34,115.59,4110.7
2025-12-03T17:00:00Z,APXMIDP,2025-12-03,35,115.6,4214.05
2025-12-03T17:30:00Z,APXMIDP,2025-12-03,36,114.2,4397.5
2025-12-03T18:00:00Z,APXMIDP,2025-12-03,37,115.16,4620.55
2025-12-03T18:30:00Z,APXMIDP,2025-12-03,38,110.28,4403.65
2025-12-03T19:00:00Z,APXMIDP,2025-12-03,39,93.02,3552.75
2025-12-03T19:30:00Z,APXMIDP,2025-12-03,40,87.13,3915.4
2025-12-03T20:00:00Z,APXMIDP,2025-12-03,41,85.36,3867.35
2025-12-03T20:30:00Z,APXMIDP,2025-12-03,42,85.13,3966.15
2025-12-03T21:00:00Z,APXMIDP,2025-12-03,43,78.84,4493.9
2025-12-03T21:30:00Z,APXMIDP,2025-12-03,44,80.12,3935.55
2025-12-03T22:00:00Z,APXMIDP,2025-12-03,45,79.15,4242.3
2025-12-03T22:30:00Z,APXMIDP,2025-12-03,46,76.76,4145.55
2025-12-03T23:00:00Z,APXMIDP,2025-12-03,47,82.16,2032.3
2025-12-03T23:30:00Z,APXMIDP,2025-12-03,48,83.94,1988.45
