startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-07-21T23:00:00Z,APXMIDP,2025-07-22,1,75.38,1714.65
2025-07-21T23:30:00Z,APXMIDP,2025-07-22,2,72.42,1722.6
2025-07-22T00:00:00Z,APXMIDP,2025-07-22,3,77.33,1520.9
2025-07-22T00:30:00Z,APXMIDP,2025-07-22,4,69.52,1743.6
2025-07-22T01:00:00Z,APXMIDP,2025-07-22,5,69.51,1547.35
2025-07-22T01:30:00Z,APXMIDP,2025-07-22,6,70.91,1811.1
2025-07-22T02:00:00Z,APXMIDP,2025-07-22,7,65.88,1836.55
2025-07-22T02:30:00Z,APXMIDP,2025-07-22,8,68.34,1731.15
2025-07-22T03:00:00Z,APXMIDP,2025-07-22,9,69.35,1973.4
2025-07-22T03:30:00Z,APXMIDP,2025-07-22,10,67.54,1858.85
2025-07-22T04:00:00Z,APXMIDP,2025-07-22,11,67.74,2118.5
2025-07-22T04:30:00Z,APXMIDP,2025-07-22,12,71.54,1869.15
2025-07-22T05:00:00Z,APXMIDP,2025-07-22,13,76.96,2140.7
2025-07-22T05:30:00Z,APXMIDP,2025-07-22,14,89.69,2753.45
2025-07-22T06:00:00Z,APXMIDP,2025-07-22,15,92.98,2266.85
2025-07-22T06:30:00Z,APXMIDP,2025-07-22,16,98.0,2700.75
2025-07-22T07:00:00Z,APXMIDP,2025-07-22,17,91.09,1955.6
2025-07-22T07:30:00Z,APXMIDP,2025-07-22,18,94.29,1922.4
2025-07-22T08:00:00Z,APXMIDP,2025-07-22,19,95.42,2095.45
2025-07-22T08:30:00Z,APXMIDP,2025-07-22,20,93.23,1931.75
2025-07-22T09:00:00Z,APXMIDP,2025-07-22,21,93.91,1980.35
2025-07-22T09:30:00Z,APXMIDP,2025-07-22,22,94.95,1810.65
2025-07-22T10:00:00Z,APXMIDP,2025-07-22,23,91.34,2368.1
2025-07-22T10:30:00Z,APXMIDP,2025-07-22,24,91.59,2299.5
2025-07-22T11:00:00Z,APXMIDP,2025-07-22,25,96.67,2380.95
2025-07-22T11:30:00Z,APXMIDP,2025-07-22,26,96.79,2524.0
2025-07-22T12:00:00Z,APXMIDP,2025-07-22,27,91.37,2633.0
2025-07-22T12:30:00Z,APXMIDP,2025-07-22,28,90.06,2589.2
2025-07-22T13:00:00Z,APXMIDP,2025-07-22,29,87.97,2965.5
2025-07-22T13:30:00Z,APXMIDP,2025-07-22,30,87.79,3206.7
2025-07-22T14:00:00Z,APXMIDP,2025-07-22,31,85.38,2980.6
2025-07-22T14:30:00Z,APXMIDP,2025-07-22,32,86.78,3749.3
2025-07-22T15:00:00Z,APXMIDP,2025-07-22,33,86.73,3677.05
2025-07-22T15:30:00Z,APXMIDP,2025-07-22,34,88.61,3776.45
2025-07-22T16:00:00Z,APXMIDP,2025-07-22,35,89.41,3514.7
2025-07-22T16:30:00Z,APXMIDP,2025-07-22,36,87.65,3580.7
2025-07-22T17:00:00Z,APXMIDP,2025-07-22,37,93.14,3582.05
2025-07-22T17:30:00Z,APXMIDP,2025-07-22,38,94.07,3597.65
2025-07-22T18:00:00Z,APXMIDP,2025-07-22,39,94.12,3100.5
2025-07-22T18:30:00Z,APXMIDP,2025-07-22,40,94.92,2975.35
2025-07-22T19:00:00Z,APXMIDP,2025-07-22,41,94.33,2787.8
2025-07-22T19:30:00Z,APXMIDP,2025-07-22,42,95.73,2667.35
2025-07-22T20:00:00Z,APXMIDP,2025-07-22,43,90.44,2281.7
2025-07-22T20:30:00Z,APXMIDP,2025-07-22,44,89.69,2122.0
2025-07-22T21:00:00Z,APXMIDP,2025-07-22,45,88.04,2253.1
2025-07-22T21:30:00Z,APXMIDP,2025-07-22,46,82.38,2346.05
2025-07-22T22:00:00Z,APXMIDP,2025-07-22,47,70.62,1779.9
2025-07-22T22:30:00Z,APXMIDP,2025-07-22,48,73.91,2031.3
