settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-01-25,1,2025-01-25T00:00:00Z,2025-01-24T11:47:00Z,25200,26674
2025-01-25,2,2025-01-25T00:30:00Z,2025-01-24T11:47:00Z,25400,26869
2025-01-25,3,2025-01-25T01:00:00Z,2025-01-24T11:47:00Z,25003,26617
2025-01-25,4,2025-01-25T01:30:00Z,2025-01-24T11:47:00Z,24257,25870
2025-01-25,5,2025-01-25T02:00:00Z,2025-01-24T11:47:00Z,23745,25512
2025-01-25,6,2025-01-25T02:30:00Z,2025-01-24T11:47:00Z,23497,25257
2025-01-25,7,2025-01-25T03:00:00Z,2025-01-24T11:47:00Z,23051,24815
2025-01-25,8,2025-01-25T03:30:00Z,2025-01-24T11:47:00Z,22656,24436
2025-01-25,9,2025-01-25T04:00:00Z,2025-01-24T11:47:00Z,22272,23886
2025-01-25,10,2025-01-25T04:30:00Z,2025-01-24T11:47:00Z,22100,23715
2025-01-25,11,2025-01-25T05:00:00Z,2025-01-24T11:47:00Z,22244,23664
2025-01-25,12,2025-01-25T05:30:00Z,2025-01-24T11:47:00Z,22721,24075
2025-01-25,13,2025-01-25T06:00:00Z,2025-01-24T11:47:00Z,24086,24952
2025-01-25,14,2025-01-25T06:30:00Z,2025-01-24T11:47:00Z,25285,26138
2025-01-25,15,2025-01-25T07:00:00Z,2025-01-24T11:47:00Z,26842,27442
2025-01-25,16,2025-01-25T07:30:00Z,2025-01-24T11:47:00Z,27980,28580
2025-01-25,17,2025-01-25T08:00:00Z,2025-01-24T11:47:00Z,29730,30330
2025-01-25,18,2025-01-25T08:30:00Z,2025-01-24T11:47:00Z,30880,31480
2025-01-25,19,2025-01-25T09:00:00Z,2025-01-24T11:47:00Z,32305,32905
2025-01-25,20,2025-01-25T09:30:00Z,2025-01-24T11:47:00Z,32540,33140
2025-01-25,21,2025-01-25T10:00:00Z,2025-01-24T11:47:00Z,32171,32771
2025-01-25,22,2025-01-25T10:30:00Z,2025-01-24T11:47:00Z,31596,32196
2025-01-25,23,2025-01-25T11:00:00Z,2025-01-24T11:47:00Z,30762,31362
2025-01-25,24,2025-01-25T11:30:00Z,2025-01-24T11:47:00Z,30134,30734
2025-01-25,25,2025-01-25T12:00:00Z,2025-01-24T11:47:00Z,29950,30550
2025-01-25,26,2025-01-25T12:30:00Z,2025-01-24T11:47:00Z,29934,30534
2025-01-25,27,2025-01-25T13:00:00Z,2025-01-24T11:47:00Z,29690,30290
2025-01-25,28,2025-01-25T13:30:00Z,2025-01-24T11:47:00Z,29770,30370
2025-01-25,29,2025-01-25T14:00:00Z,2025-01-24T11:47:00Z,29901,30501
2025-01-25,30,2025-01-25T14:30:00Z,2025-01-24T11:47:00Z,30315,30915
2025-01-25,31,2025-01-25T15:00:00Z,2025-01-24T11:47:00Z,31317,31917
2025-01-25,32,2025-01-25T15:30:00Z,2025-01-24T11:47:00Z,32248,32848
2025-01-25,33,2025-01-25T16:00:00Z,2025-01-24T11:47:00Z,33353,33953
2025-01-25,34,2025-01-25T16:30:00Z,2025-01-24T11:47:00Z,35227,35827
2025-01-25,35,2025-01-25T17:00:00Z,2025-01-24T11:47:00Z,36726,37326
2025-01-25,36,2025-01-25T17:30:00Z,2025-01-24T11:47:00Z,37270,37870
2025-01-25,37,2025-01-25T18:00:00Z,2025-01-24T11:47:00Z,37133,37733
2025-01-25,38,2025-01-25T18:30:00Z,2025-01-24T11:47:00Z,36481,37081
2025-01-25,39,2025-01-25T19:00:00Z,2025-01-24T11:47:00Z,35635,36235
2025-01-25,40,2025-01-25T19:30:00Z,2025-01-24T11:47:00Z,34914,35514
2025-01-25,41,2025-01-25T20:00:00Z,2025-01-24T11:47:00Z,33835,34435
2025-01-25,42,2025-01-25T20:30:00Z,2025-01-24T11:47:00Z,32860,33460
2025-01-25,43,2025-01-25T21:00:00Z,2025-01-24T11:47:00Z,31471,32071
2025-01-25,44,2025-01-25T21:30:00Z,2025-01-24T11:47:00Z,30204,30804
2025-01-25,45,2025-01-25T22:00:00Z,2025-01-24T11:47:00Z,29033,29633
2025-01-25,46,2025-01-25T22:30:00Z,2025-01-24T11:47:00Z,27936,28536
2025-01-25,47,2025-01-25T23:00:00Z,2025-01-24T11:47:00Z,26593,27535
2025-01-25,48,2025-01-25T23:30:00Z,2025-01-24T11:47:00Z,25570,26516
2025-01-26,1,2025-01-26T00:00:00Z,2025-01-24T11:47:00Z,25440,26386
2025-01-26,2,2025-01-26T00:30:00Z,2025-01-24T11:47:00Z,26030,26974
2025-01-26,3,2025-01-26T01:00:00Z,2025-01-24T11:47:00Z,25545,26489
2025-01-26,4,2025-01-26T01:30:00Z,2025-01-24T11:47:00Z,24972,25915
2025-01-26,5,2025-01-26T02:00:00Z,2025-01-24T11:47:00Z,24378,25320
2025-01-26,6,2025-01-26T02:30:00Z,2025-01-24T11:47:00Z,24026,24968
2025-01-26,7,2025-01-26T03:00:00Z,2025-01-24T11:47:00Z,23479,24420
2025-01-26,8,2025-01-26T03:30:00Z,2025-01-24T11:47:00Z,22994,23935
2025-01-26,9,2025-01-26T04:00:00Z,2025-01-24T11:47:00Z,22682,23622
2025-01-26,10,2025-01-26T04:30:00Z,2025-01-24T11:47:00Z,22400,23340
