startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-08-27T23:00:00Z,APXMIDP,2025-08-28,1,67.07,2134.55
2025-08-27T23:30:00Z,APXMIDP,2025-08-28,2,76.42,2264.1
2025-08-28T00:00:00Z,APXMIDP,2025-08-28,3,76.52,1681.05
2025-08-28T00:30:00Z,APXMIDP,2025-08-28,4,80.06,1532.6
2025-08-28T01:00:00Z,APXMIDP,2025-08-28,5,78.97,1581.0
2025-08-28T01:30:00Z,APXMIDP,2025-08-28,6,81.25,1678.65
2025-08-28T02:00:00Z,APXMIDP,2025-08-28,7,78.24,1617.6
2025-08-28T02:30:00Z,APXMIDP,2025-08-28,8,78.45,1812.5
2025-08-28T03:00:00Z,APXMIDP,2025-08-28,9,79.07,1628.05
2025-08-28T03:30:00Z,APXMIDP,2025-08-28,10,77.92,1481.05
2025-08-28T04:00:00Z,APXMIDP,2025-08-28,11,81.71,1310.7
2025-08-28T04:30:00Z,APXMIDP,2025-08-28,12,87.23,1785.7
2025-08-28T05:00:00Z,APXMIDP,2025-08-28,13,95.09,1530.3
2025-08-28T05:30:00Z,APXMIDP,2025-08-28,14,100.94,1516.6
2025-08-28T06:00:00Z,APXMIDP,2025-08-28,15,102.11,1777.15
2025-08-28T06:30:00Z,APXMIDP,2025-08-28,16,97.67,2795.3
2025-08-28T07:00:00Z,APXMIDP,2025-08-28,17,105.09,2403.8
2025-08-28T07:30:00Z,APXMIDP,2025-08-28,18,103.37,2441.35
2025-08-28T08:00:00Z,APXMIDP,2025-08-28,19,89.16,2428.35
2025-08-28T08:30:00Z,APXMIDP,2025-08-28,20,80.91,2221.65
2025-08-28T09:00:00Z,APXMIDP,2025-08-28,21,76.7,2720.65
2025-08-28T09:30:00Z,APXMIDP,2025-08-28,22,79.5,2661.4
2025-08-28T10:00:00Z,APXMIDP,2025-08-28,23,74.76,2573.1
2025-08-28T10:30:00Z,APXMIDP,2025-08-28,24,75.01,2438.25
2025-08-28T11:00:00Z,APXMIDP,2025-08-28,25,73.15,2078.25
2025-08-28T11:30:00Z,APXMIDP,2025-08-28,26,73.74,2817.2
2025-08-28T12:00:00Z,APXMIDP,2025-08-28,27,73.15,2685.4
2025-08-28T12:30:00Z,APXMIDP,2025-08-28,28,70.67,2724.3
2025-08-28T13:00:00Z,APXMIDP,2025-08-28,29,70.39,2704.9
2025-08-28T13:30:00Z,APXMIDP,2025-08-28,30,68.26,2983.6
2025-08-28T14:00:00Z,APXMIDP,2025-08-28,31,65.36,2814.7
2025-08-28T14:30:00Z,APXMIDP,2025-08-28,32,71.45,2846.65
2025-08-28T15:00:00Z,APXMIDP,2025-08-28,33,72.85,3567.65
2025-08-28T15:30:00Z,APXMIDP,2025-08-28,34,74.1,3310.55
2025-08-28T16:00:00Z,APXMIDP,2025-08-28,35,76.72,2739.35
2025-08-28T16:30:00Z,APXMIDP,2025-08-28,36,76.1,2530.6
2025-08-28T17:00:00Z,APXMIDP,2025-08-28,37,76.57,2610.85
2025-08-28T17:30:00Z,APXMIDP,2025-08-28,38,79.3,2930.05
2025-08-28T18:00:00Z,APXMIDP,2025-08-28,39,82.72,3384.8
2025-08-28T18:30:00Z,APXMIDP,2025-08-28,40,85.31,3506.9
2025-08-28T19:00:00Z,APXMIDP,2025-08-28,41,84.63,3143.3
2025-08-28T19:30:00Z,APXMIDP,2025-08-28,42,83.57,3223.8
2025-08-28T20:00:00Z,APXMIDP,2025-08-28,43,88.62,3084.1
2025-08-28T20:30:00Z,APXMIDP,2025-08-28,44,83.89,2759.0
2025-08-28T21:00:00Z,APXMIDP,2025-08-28,45,72.62,3309.55
2025-08-28T21:30:00Z,APXMIDP,2025-08-28,46,71.61,3427.3
2025-08-28T22:00:00Z,APXMIDP,2025-08-28,47,71.69,2020.05
2025-08-28T22:30:00Z,APXMIDP,2025-08-28,48,71.43,1596.5
