settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,114.63,Battery_1,hold,0.0,50.0,10.0
2,109.83,Battery_1,hold,0.0,50.0,10.0
3,104.73,Battery_1,hold,0.0,50.0,10.0
4,104.03,Battery_1,hold,0.0,50.0,10.0
5,104.25,Battery_1,hold,0.0,50.0,10.0
6,104.04,Battery_1,hold,0.0,50.0,10.0
7,104.38,Battery_1,hold,0.0,50.0,10.0
8,103.15,Battery_1,hold,0.0,50.0,10.0
9,108.32,Battery_1,hold,0.0,50.0,10.0
10,105.85,Battery_1,hold,0.0,50.0,10.0
11,105.5,Battery_1,hold,0.0,50.0,10.0
12,109.46,Battery_1,hold,0.0,50.0,10.0
13,120.79,Battery_1,hold,0.0,50.0,10.0
14,125.58,Battery_1,discharge,4.0,38.9,7.78
15,122.91,Battery_1,hold,0.0,38.9,7.78
16,122.46,Battery_1,hold,0.0,38.9,7.78
17,125.27,Battery_1,discharge,1.04,36.0,7.2
18,124.23,Battery_1,hold,0.0,36.0,7.2
19,115.54,Battery_1,hold,0.0,36.0,7.2
20,116.17,Battery_1,hold,0.0,36.0,7.2
21,116.93,Battery_1,hold,0.0,36.0,7.2
22,112.28,Battery_1,hold,0.0,36.0,7.2
23,97.33,Battery_1,charge,4.0,45.0,9.0
24,99.9,Battery_1,charge,4.0,54.0,10.8
25,97.99,Battery_1,charge,4.0,63.0,12.6
26,99.5,Battery_1,charge,4.0,72.0,14.4
27,102.16,Battery_1,hold,0.0,72.0,14.4
28,100.95,Battery_1,charge,4.0,81.0,16.2
29,101.46,Battery_1,charge,4.0,90.0,18.0
30,104.16,Battery_1,hold,0.0,90.0,18.0
31,112.69,Battery_1,hold,0.0,90.0,18.0
32,115.79,Battery_1,hold,0.0,90.0,18.0
33,114.11,Battery_1,hold,0.0,90.0,18.0
34,114.25,Battery_1,hold,0.0,90.0,18.0
35,114.01,Battery_1,hold,0.0,90.0,18.0
36,127.54,Battery_1,hold,0.0,90.0,18.0
37,131.65,Battery_1,hold,0.0,90.0,18.0
38,151.31,Battery_1,discharge,4.0,78.9,15.78
39,144.81,Battery_1,discharge,4.0,67.8,13.56
40,143.01,Battery_1,discharge,4.0,56.7,11.33
41,147.71,Battery_1,discharge,4.0,45.6,9.11
42,147.2,Battery_1,discharge,4.0,34.4,6.89
43,151.52,Battery_1,discharge,4.0,23.3,4.67
44,146.71,Battery_1,discharge,4.0,12.2,2.44
45,132.71,Battery_1,discharge,0.8,10.0,2.0
46,127.58,Battery_1,hold,0.0,10.0,2.0
47,125.84,Battery_1,hold,0.0,10.0,2.0
48,116.36,Battery_1,hold,0.0,10.0,2.0
1,114.63,Battery_2,hold,0.0,50.0,50.0
2,109.83,Battery_2,hold,0.0,50.0,50.0
3,104.73,Battery_2,hold,0.0,50.0,50.0
4,104.03,Battery_2,hold,0.0,50.0,50.0
