settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2025-09-13,1,2025-09-12T23:00:00Z,2025-09-12T11:47:00Z,20130,21004
2025-09-13,2,2025-09-12T23:30:00Z,2025-09-12T11:47:00Z,19593,20133
2025-09-13,3,2025-09-13T00:00:00Z,2025-09-12T11:47:00Z,19080,19648
2025-09-13,4,2025-09-13T00:30:00Z,2025-09-12T11:47:00Z,18850,19418
2025-09-13,5,2025-09-13T01:00:00Z,2025-09-12T11:47:00Z,18565,19241
2025-09-13,6,2025-09-13T01:30:00Z,2025-09-12T11:47:00Z,18029,18705
2025-09-13,7,2025-09-13T02:00:00Z,2025-09-12T11:47:00Z,17627,18561
2025-09-13,8,2025-09-13T02:30:00Z,2025-09-12T11:47:00Z,17374,18308
2025-09-13,9,2025-09-13T03:00:00Z,2025-09-12T11:47:00Z,17268,18000
2025-09-13,10,2025-09-13T03:30:00Z,2025-09-12T11:47:00Z,17190,17922
2025-09-13,11,2025-09-13T04:00:00Z,2025-09-12T11:47:00Z,17539,18325
2025-09-13,12,2025-09-13T04:30:00Z,2025-09-12T11:47:00Z,17859,18645
2025-09-13,13,2025-09-13T05:00:00Z,2025-09-12T11:47:00Z,18866,19770
2025-09-13,14,2025-09-13T05:30:00Z,2025-09-12T11:47:00Z,19388,20292
2025-09-13,15,2025-09-13T06:00:00Z,2025-09-12T11:47:00Z,20513,21013
2025-09-13,16,2025-09-13T06:30:00Z,2025-09-12T11:47:00Z,21270,21770
2025-09-13,17,2025-09-13T07:00:00Z,2025-09-12T11:47:00Z,21980,22480
2025-09-13,18,2025-09-13T07:30:00Z,2025-09-12T11:47:00Z,21909,22409
2025-09-13,19,2025-09-13T08:00:00Z,2025-09-12T11:47:00Z,21812,22312
2025-09-13,20,2025-09-13T08:30:00Z,2025-09-12T11:47:00Z,21196,21696
2025-09-13,21,2025-09-13T09:00:00Z,2025-09-12T11:47:00Z,20507,21369
2025-09-13,22,2025-09-13T09:30:00Z,2025-09-12T11:47:00Z,19863,20720
2025-09-13,23,2025-09-13T10:00:00Z,2025-09-12T11:47:00Z,19320,20176
2025-09-13,24,2025-09-13T10:30:00Z,2025-09-12T11:47:00Z,19028,19883
2025-09-13,25,2025-09-13T11:00:00Z,2025-09-12T11:47:00Z,18960,19814
2025-09-13,26,2025-09-13T11:30:00Z,2025-09-12T11:47:00Z,18823,19677
2025-09-13,27,2025-09-13T12:00:00Z,2025-09-12T11:47:00Z,18633,19486
2025-09-13,28,2025-09-13T12:30:00Z,2025-09-12T11:47:00Z,18183,19036
2025-09-13,29,2025-09-13T13:00:00Z,2025-09-12T11:47:00Z,17950,18811
2025-09-13,30,2025-09-13T13:30:00Z,2025-09-12T11:47:00Z,18187,19048
2025-09-13,31,2025-09-13T14:00:00Z,2025-09-12T11:47:00Z,18397,19170
2025-09-13,32,2025-09-13T14:30:00Z,2025-09-12T11:47:00Z,19062,19830
2025-09-13,33,2025-09-13T15:00:00Z,2025-09-12T11:47:00Z,20078,20578
2025-09-13,34,2025-09-13T15:30:00Z,2025-09-12T11:47:00Z,21554,22054
2025-09-13,35,2025-09-13T16:00:00Z,2025-09-12T11:47:00Z,23358,23858
2025-09-13,36,2025-09-13T16:30:00Z,2025-09-12T11:47:00Z,24846,25346
2025-09-13,37,2025-09-13T17:00:00Z,2025-09-12T11:47:00Z,25569,26069
2025-09-13,38,2025-09-13T17:30:00Z,2025-09-12T11:47:00Z,26270,26770
2025-09-13,39,2025-09-13T18:00:00Z,2025-09-12T11:47:00Z,26657,27157
2025-09-13,40,2025-09-13T18:30:00Z,2025-09-12T11:47:00Z,27280,27780
2025-09-13,41,2025-09-13T19:00:00Z,2025-09-12T11:47:00Z,26790,27290
2025-09-13,42,2025-09-13T19:30:00Z,2025-09-12T11:47:00Z,26114,26614
2025-09-13,43,2025-09-13T20:00:00Z,2025-09-12T11:47:00Z,25437,25937
2025-09-13,44,2025-09-13T20:30:00Z,2025-09-12T11:47:00Z,24642,25142
2025-09-13,45,2025-09-13T21:00:00Z,2025-09-12T11:47:00Z,23654,24154
2025-09-13,46,2025-09-13T21:30:00Z,2025-09-12T11:47:00Z,22582,23082
2025-09-13,47,2025-09-13T22:00:00Z,2025-09-12T11:47:00Z,21885,22385
2025-09-13,48,2025-09-13T22:30:00Z,2025-09-12T11:47:00Z,21020,21520
2025-09-14,1,2025-09-13T23:00:00Z,2025-09-12T11:47:00Z,20830,21330
2025-09-14,2,2025-09-13T23:30:00Z,2025-09-12T11:47:00Z,20224,20724
2025-09-14,3,2025-09-14T00:00:00Z,2025-09-12T11:47:00Z,19870,20370
2025-09-14,4,2025-09-14T00:30:00Z,2025-09-12T11:47:00Z,19860,20360
2025-09-14,5,2025-09-14T01:00:00Z,2025-09-12T11:47:00Z,19439,19939
2025-09-14,6,2025-09-14T01:30:00Z,2025-09-12T11:47:00Z,18972,19472
2025-09-14,7,2025-09-14T02:00:00Z,2025-09-12T11:47:00Z,18648,19148
2025-09-14,8,2025-09-14T02:30:00Z,2025-09-12T11:47:00Z,18360,18860
2025-09-14,9,2025-09-14T03:00:00Z,2025-09-12T11:47:00Z,18190,18690
2025-09-14,10,2025-09-14T03:30:00Z,2025-09-12T11:47:00Z,17970,18470
