settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,149.94,149.94,0.0,Battery_1,hold,0.0,10.0,2.0
2,129.99,129.99,129.99,Battery_1,charge,3.0,16.8,3.35
3,140.35,140.35,0.0,Battery_1,hold,0.0,16.8,3.35
4,155.11,155.11,0.0,Battery_1,hold,0.0,16.8,3.35
5,169.51,169.51,169.51,Battery_1,discharge,1.29,13.2,2.63
6,158.48,158.48,0.0,Battery_1,hold,0.0,13.2,2.63
7,150.84,150.84,0.0,Battery_1,hold,0.0,13.2,2.63
8,112.44,112.44,112.44,Battery_1,charge,3.0,19.9,3.98
9,120.68,120.68,120.68,Battery_1,charge,3.0,26.7,5.33
10,146.02,146.02,0.0,Battery_1,hold,0.0,26.7,5.33
11,175.0,175.0,175.0,Battery_1,discharge,3.0,18.3,3.67
12,150.83,150.83,0.0,Battery_1,hold,0.0,18.3,3.67
13,153.32,153.32,0.0,Battery_1,hold,0.0,18.3,3.67
14,188.0,188.0,188.0,Battery_1,discharge,3.0,10.0,2.0
15,99.62,99.62,99.62,Battery_1,charge,3.0,16.8,3.35
16,99.13,99.13,99.13,Battery_1,charge,3.0,23.5,4.7
17,100.63,100.63,100.63,Battery_1,charge,3.0,30.2,6.05
18,103.32,103.32,103.32,Battery_1,charge,3.0,37.0,7.4
19,99.61,99.61,99.61,Battery_1,charge,3.0,43.8,8.75
20,132.25,132.25,0.0,Battery_1,hold,0.0,43.8,8.75
21,95.0,95.0,95.0,Battery_1,charge,3.0,50.5,10.1
22,97.25,97.25,97.25,Battery_1,charge,3.0,57.2,11.45
23,148.0,148.0,148.0,Battery_1,discharge,3.0,48.9,9.78
24,148.0,148.0,148.0,Battery_1,discharge,3.0,40.6,8.12
25,142.0,142.0,0.0,Battery_1,hold,0.0,40.6,8.12
26,142.0,142.0,0.0,Battery_1,hold,0.0,40.6,8.12
27,100.45,100.45,100.45,Battery_1,charge,3.0,47.3,9.47
28,93.66,93.66,93.66,Battery_1,charge,3.0,54.1,10.82
29,91.08,91.08,91.08,Battery_1,charge,3.0,60.8,12.17
30,142.0,142.0,0.0,Battery_1,hold,0.0,60.8,12.17
31,82.79,82.79,82.79,Battery_1,charge,3.0,67.6,13.52
32,142.0,142.0,0.0,Battery_1,hold,0.0,67.6,13.52
33,142.0,142.0,0.0,Battery_1,hold,0.0,67.6,13.52
34,142.0,142.0,0.0,Battery_1,hold,0.0,67.6,13.52
35,167.0,167.0,167.0,Battery_1,discharge,3.0,59.2,11.85
36,167.0,167.0,167.0,Battery_1,discharge,3.0,50.9,10.18
37,145.5,145.5,0.0,Battery_1,hold,0.0,50.9,10.18
38,145.5,145.5,0.0,Battery_1,hold,0.0,50.9,10.18
39,118.38,118.38,118.38,Battery_1,charge,0.33,51.7,10.33
40,120.39,120.39,0.0,Battery_1,hold,0.0,51.7,10.33
41,166.0,166.0,166.0,Battery_1,discharge,3.0,43.3,8.67
42,145.31,145.31,0.0,Battery_1,hold,0.0,43.3,8.67
43,156.84,156.84,156.84,Battery_1,discharge,3.0,35.0,7.0
44,159.17,159.17,159.17,Battery_1,discharge,3.0,26.7,5.33
45,160.0,160.0,160.0,Battery_1,discharge,3.0,18.3,3.67
46,119.78,119.78,0.0,Battery_1,hold,0.0,18.3,3.67
47,120.19,120.19,0.0,Battery_1,hold,0.0,18.3,3.67
48,153.62,153.62,153.62,Battery_1,discharge,3.0,10.0,2.0
1,149.94,149.94,0.0,Battery_2,hold,0.0,10.0,10.0
2,129.99,129.99,129.99,Battery_2,charge,7.5,13.4,13.38
3,140.35,140.35,0.0,Battery_2,hold,0.0,13.4,13.38
4,155.11,155.11,0.0,Battery_2,hold,0.0,13.4,13.38
5,169.51,169.51,169.51,Battery_2,discharge,3.23,11.6,11.58
6,158.48,158.48,0.0,Battery_2,hold,0.0,11.6,11.58
7,150.84,150.84,0.0,Battery_2,hold,0.0,11.6,11.58
8,112.44,112.44,112.44,Battery_2,charge,7.5,15.0,14.96
9,120.68,120.68,120.68,Battery_2,charge,7.5,18.3,18.33
10,146.02,146.02,0.0,Battery_2,hold,0.0,18.3,18.33
11,175.0,175.0,175.0,Battery_2,discharge,7.5,14.2,14.17
12,150.83,150.83,0.0,Battery_2,hold,0.0,14.2,14.17
13,153.32,153.32,0.0,Battery_2,hold,0.0,14.2,14.17
14,188.0,188.0,188.0,Battery_2,discharge,7.5,10.0,10.0
15,99.62,99.62,99.62,Battery_2,charge,7.5,13.4,13.38
16,99.13,99.13,99.13,Battery_2,charge,7.5,16.8,16.75
17,100.63,100.63,100.63,Battery_2,charge,7.5,20.1,20.12
