settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume
2024-10-30,1,2024-10-30T00:00:00Z,2024-10-31T00:44:40Z,75.0,75.0,False,N,0.0,-86.68837358175594,0.0,0.0,,,455.5,-563.338373581756,0.0,21.15,455.5,-562.338373581756,,21.15
2024-10-30,2,2024-10-30T00:30:00Z,2024-10-31T01:14:34Z,73.0,73.0,False,N,0.0,-87.24943991051977,0.0,0.0,,,538.3639897619048,-651.4634296724246,0.0,25.85,538.3639897619048,-650.4634296724246,,25.85
2024-10-30,3,2024-10-30T01:00:00Z,2024-10-31T01:44:33Z,73.0,73.0,False,N,0.0,-12.98514472455649,0.0,0.0,,,455.5,-468.4851447245565,0.0,0.0,455.5,-467.4851447245565,,
2024-10-30,4,2024-10-30T01:30:00Z,2024-10-31T02:15:06Z,73.0,73.0,False,N,0.0,-315.90894993894995,0.0,0.0,,,455.5,-771.40894993895,0.0,0.0,455.5,-770.40894993895,,
2024-10-30,5,2024-10-30T02:00:00Z,2024-10-31T02:44:30Z,73.0,73.0,False,N,0.0,-365.51983125,0.0,0.0,,,455.5,-821.0694434722222,0.0,0.0,455.5,-820.0694434722222,,
2024-10-30,6,2024-10-30T02:30:00Z,2024-10-31T03:14:32Z,73.0,73.0,False,N,0.0,-347.3786159478624,0.0,0.0,,,530.6304092934057,-877.8713937256401,0.0,0.0,530.6304092934057,-876.8713937256401,,
2024-10-30,7,2024-10-30T03:00:00Z,2024-10-31T03:44:41Z,73.0,73.0,False,N,0.0,-243.2537869114219,0.0,0.0,,,514.3840706484488,-757.2779932606283,0.0,0.0,514.3840706484488,-756.2779932606283,,
2024-10-30,8,2024-10-30T03:30:00Z,2024-10-31T04:14:32Z,73.0,73.0,False,N,0.0,-265.08953037240536,0.0,0.0,,,486.68333333333334,-751.5645303724053,0.0,0.0,486.68333333333334,-750.5645303724053,,
2024-10-30,9,2024-10-30T04:00:00Z,2024-10-31T04:44:31Z,72.76,72.76,False,N,0.0,-333.6609523809524,0.0,0.0,,,455.50001168650795,-789.1609640674603,0.0,0.0,455.50001168650795,-788.1609640674603,,
2024-10-30,10,2024-10-30T04:30:00Z,2024-10-31T05:14:32Z,73.0,73.0,False,N,0.0,-260.73738184239375,0.0,0.0,,,466.62780193181817,-727.4457151757271,0.0,0.0,466.62780193181817,-726.4457151757271,,
2024-10-30,11,2024-10-30T05:00:00Z,2024-10-31T05:44:27Z,73.1,73.1,False,N,0.0,-61.78138023288136,0.0,0.0,,,423.21328673070815,-520.994186607491,0.0,36.0,423.21328673070815,-519.994186607491,,36.0
2024-10-30,12,2024-10-30T05:30:00Z,2024-10-31T06:14:31Z,73.0,73.0,False,N,0.0,-148.8232044906979,0.0,0.0,,,356.1,-504.9232044906979,0.0,0.0,356.1,-503.9232044906979,,
2024-10-30,13,2024-10-30T06:00:00Z,2024-10-31T06:44:39Z,73.0,73.0,False,N,0.0,-286.1616375,0.0,0.0,,,307.74286277777776,-615.0949708333334,0.0,21.15,307.74286277777776,-614.0949708333334,,21.15
2024-10-30,14,2024-10-30T06:30:00Z,2024-10-31T07:14:31Z,42.0,42.0,False,N,0.0,-314.2167654224537,0.0,0.0,,,245.57333333333332,-559.8262098668981,0.0,0.0,245.57333333333332,-558.8262098668981,,
2024-10-30,15,2024-10-30T07:00:00Z,2024-10-31T07:44:22Z,42.0,42.0,False,N,0.0,-462.4597177108485,0.0,0.0,,,264.6563080123675,-727.0180510441819,0.0,0.0,264.6563080123675,-726.0180510441819,,
2024-10-30,16,2024-10-30T07:30:00Z,2024-10-31T08:14:28Z,70.02898527819586,70.02898527819586,False,N,0.0,-83.58238166666666,0.0,0.0,70.18333333333334,1.0,362.7752138888889,-447.3791233333333,0.0,0.825,362.7752138888889,-446.3791233333333,,0.825
2024-10-30,17,2024-10-30T08:00:00Z,2024-10-31T08:44:25Z,120.0,120.0,False,P,0.0,36.408826884920636,0.0,0.0,,,391.5006324404762,-362.54152529761905,0.0,7.425,390.5006324404762,-362.54152529761905,,7.425
2024-10-30,18,2024-10-30T08:30:00Z,2024-10-31T09:14:26Z,121.0,121.0,False,P,0.0,162.83037178571428,0.0,0.0,,,466.87303845238097,-343.8866141666667,0.0,39.774,465.87303845238097,-343.8866141666667,,39.774
2024-10-30,19,2024-10-30T09:00:00Z,2024-10-31T09:44:34Z,125.0,125.0,False,P,0.0,235.93149583333334,0.0,0.0,,,439.57773694444444,-288.29716722222224,0.0,84.042,439.12179809845475,-288.29716722222224,,83.49793884598968
2024-10-30,20,2024-10-30T09:30:00Z,2024-10-31T10:14:23Z,128.5,128.5,False,P,0.0,236.60644625,0.0,0.0,,,461.51652958333335,-302.7559722222222,0.0,77.717,460.51652958333335,-302.7559722222222,,77.717
2024-10-30,21,2024-10-30T10:00:00Z,2024-10-31T10:44:29Z,128.5,128.5,False,P,0.0,170.12209167460318,0.0,0.0,,,505.14351946031746,-346.18851794444447,0.0,11.2,504.14351946031746,-346.18851794444447,,11.2
2024-10-30,22,2024-10-30T10:30:00Z,2024-10-31T11:14:29Z,130.0,130.0,False,P,0.0,264.8395770548433,0.0,0.0,,,530.2990492770655,-317.76696407900675,0.0,52.349,529.2990492770655,-317.76696407900675,,52.349
2024-10-30,23,2024-10-30T11:00:00Z,2024-10-31T11:44:23Z,137.9,137.9,False,P,0.0,275.1683611111111,0.0,0.0,,,525.0590277777778,-258.6458333333333,0.0,8.801,524.0590277777778,-258.6458333333333,,8.801
2024-10-30,24,2024-10-30T11:30:00Z,2024-10-31T12:14:24Z,127.28,127.28,False,P,0.0,183.98222985239624,0.0,0.0,,,381.9102140190629,-259.9959027690629,0.0,61.999,380.9102140190629,-259.9959027690629,,61.999
2024-10-30,25,2024-10-30T12:00:00Z,2024-10-31T12:44:31Z,130.0,130.0,False,P,0.0,167.9815,0.0,0.0,,,247.3773611111111,-254.67708333333334,0.0,175.309,246.3773611111111,-254.67708333333334,,175.309
2024-10-30,26,2024-10-30T12:30:00Z,2024-10-31T13:14:32Z,136.5,136.5,False,P,0.0,167.91821395833333,0.0,0.0,,,404.96074595734126,-250.33755140637885,0.0,13.126,403.96074595734126,-250.33755140637885,,13.126
2024-10-30,27,2024-10-30T13:00:00Z,2024-10-31T13:44:34Z,109.71,109.71,False,N,0.0,-19.59501625,0.0,0.0,109.71,0.0,223.99665041666665,-243.51655907407408,0.0,0.0,223.99665041666665,-242.51655907407408,,
2024-10-30,28,2024-10-30T13:30:00Z,2024-10-31T14:14:25Z,78.0,78.0,False,N,0.0,-47.9310641025641,0.0,0.0,78.0,1.0,146.77660256410257,-290.6333333333333,0.0,95.834,146.77660256410257,-289.6333333333333,,95.834
2024-10-30,29,2024-10-30T14:00:00Z,2024-10-31T14:44:35Z,69.06011379719827,69.06011379719827,False,N,0.0,-114.68991666666666,0.0,0.0,71.95925,1.0,19.65,-258.40625,0.0,124.008,19.65,-257.40625,,124.008
2024-10-30,30,2024-10-30T14:30:00Z,2024-10-31T15:14:30Z,120.0,120.0,False,P,0.0,29.1696275,0.0,0.0,,,173.44362791666666,-267.7686275,0.0,123.126,172.44362791666666,-267.7686275,,123.126
2024-10-30,31,2024-10-30T15:00:00Z,2024-10-31T15:44:25Z,78.0,78.0,False,N,0.0,-15.12711388888889,0.0,0.0,,,465.04697458333334,-730.1837805555556,0.0,250.0,465.04697458333334,-729.1837805555556,,250.0
2024-10-30,32,2024-10-30T15:30:00Z,2024-10-31T16:14:25Z,74.4,74.4,False,N,0.0,-132.42759523809525,0.0,0.0,,,118.61305555555556,-610.869761904762,0.0,359.833,118.61305555555556,-609.869761904762,,359.833
2024-10-30,33,2024-10-30T16:00:00Z,2024-10-31T16:44:25Z,40.0,40.0,False,N,0.0,-112.80366178378098,0.0,0.0,,,285.56814774002856,-456.9711333664021,0.0,58.452,285.56814774002856,-455.9711333664021,,58.452
2024-10-30,34,2024-10-30T16:30:00Z,2024-10-31T17:14:23Z,40.0,40.0,False,N,0.0018,-248.5855685273208,0.0,0.0,,,451.04435952823474,-756.6771978756829,0.0,56.773,451.04435952823474,-755.6771978756829,,56.773
2024-10-30,35,2024-10-30T17:00:00Z,2024-10-31T17:44:28Z,83.0,83.0,False,N,0.024,-356.0389197222222,0.0,0.0,83.0,1.0,512.2528526388888,-870.1366,0.0,1.609,512.2528526388888,-869.1366,,1.609
2024-10-30,36,2024-10-30T17:30:00Z,2024-10-31T18:14:28Z,111.55,111.55,False,N,1.6788,-45.99776851851852,0.0,0.0,111.55,0.0,635.030787037037,-911.1272222222223,0.0,230.232,635.030787037037,-910.1272222222223,,230.232
2024-10-30,37,2024-10-30T18:00:00Z,2024-10-31T18:44:25Z,125.7301118379405,125.7301118379405,False,P,2.823,225.39495593012964,0.0,0.0,,,991.416789263463,-1089.2034068560556,0.0,323.309,991.416789263463,-1089.2034068560556,,322.309
2024-10-30,38,2024-10-30T18:30:00Z,2024-10-31T19:14:30Z,110.81,110.81,False,P,0.6708,85.06128018939394,0.0,0.0,,,1038.9540191666667,-1230.9801855050505,0.0,276.968,1038.9540191666667,-1230.9801855050505,,275.968
2024-10-30,39,2024-10-30T19:00:00Z,2024-10-31T19:44:27Z,87.53,87.53,False,P,0.0408,54.20881828282828,0.0,0.0,,,1145.4863451793333,-1580.4752428687273,0.0,489.013,1145.4863451793333,-1580.4752428687273,,488.013
2024-10-30,40,2024-10-30T19:30:00Z,2024-10-31T20:14:28Z,93.91,93.91,False,N,0.0,-141.06394728582515,0.0,0.0,93.91,0.0,1345.546260565913,-1820.9277103087984,0.0,334.161,1345.546260565913,-1819.9277103087984,,334.161
