settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,46.82,Battery_1,charge,4.0,59.0,11.8
2,42.81,Battery_1,charge,4.0,68.0,13.6
3,106.47,Battery_1,hold,0.0,68.0,13.6
4,104.53,Battery_1,hold,0.0,68.0,13.6
5,104.98,Battery_1,hold,0.0,68.0,13.6
6,105.1,Battery_1,hold,0.0,68.0,13.6
7,105.9,Battery_1,hold,0.0,68.0,13.6
8,104.54,Battery_1,hold,0.0,68.0,13.6
9,109.05,Battery_1,hold,0.0,68.0,13.6
10,111.09,Battery_1,hold,0.0,68.0,13.6
11,122.41,Battery_1,hold,0.0,68.0,13.6
12,125.7,Battery_1,hold,0.0,68.0,13.6
13,127.44,Battery_1,discharge,0.88,65.6,13.11
14,128.42,Battery_1,discharge,4.0,54.4,10.89
15,128.21,Battery_1,discharge,4.0,43.3,8.67
16,129.09,Battery_1,discharge,4.0,32.2,6.44
17,130.43,Battery_1,discharge,4.0,21.1,4.22
18,132.43,Battery_1,discharge,4.0,10.0,2.0
19,122.95,Battery_1,hold,0.0,10.0,2.0
20,110.43,Battery_1,hold,0.0,10.0,2.0
21,109.24,Battery_1,hold,0.0,10.0,2.0
22,100.55,Battery_1,hold,0.0,10.0,2.0
23,99.18,Battery_1,hold,0.0,10.0,2.0
24,91.08,Battery_1,hold,0.0,10.0,2.0
25,76.28,Battery_1,charge,3.56,18.0,3.6
26,63.18,Battery_1,charge,4.0,27.0,5.4
27,34.06,Battery_1,charge,4.0,36.0,7.2
28,21.71,Battery_1,charge,4.0,45.0,9.0
29,28.74,Battery_1,charge,4.0,54.0,10.8
30,28.6,Battery_1,charge,4.0,63.0,12.6
31,52.1,Battery_1,charge,4.0,72.0,14.4
32,57.56,Battery_1,charge,4.0,81.0,16.2
33,69.12,Battery_1,charge,4.0,90.0,18.0
34,85.85,Battery_1,hold,0.0,90.0,18.0
35,113.86,Battery_1,discharge,4.0,78.9,15.78
36,110.88,Battery_1,discharge,4.0,67.8,13.56
37,117.35,Battery_1,discharge,4.0,56.7,11.33
38,114.5,Battery_1,discharge,4.0,45.6,9.11
39,116.41,Battery_1,discharge,4.0,34.4,6.89
40,118.35,Battery_1,discharge,4.0,23.3,4.67
41,112.47,Battery_1,discharge,4.0,12.2,2.44
42,108.42,Battery_1,discharge,0.8,10.0,2.0
43,96.79,Battery_1,hold,0.0,10.0,2.0
44,97.07,Battery_1,hold,0.0,10.0,2.0
45,101.29,Battery_1,hold,0.0,10.0,2.0
46,90.02,Battery_1,hold,0.0,10.0,2.0
47,73.44,Battery_1,hold,0.0,10.0,2.0
48,52.26,Battery_1,hold,0.0,10.0,2.0
1,46.82,Battery_2,charge,12.5,55.6,55.62
2,42.81,Battery_2,charge,12.5,61.3,61.25
3,106.47,Battery_2,hold,0.0,61.3,61.25
4,104.53,Battery_2,hold,0.0,61.3,61.25
5,104.98,Battery_2,hold,0.0,61.3,61.25
6,105.1,Battery_2,hold,0.0,61.3,61.25
7,105.9,Battery_2,hold,0.0,61.3,61.25
8,104.54,Battery_2,hold,0.0,61.3,61.25
9,109.05,Battery_2,hold,0.0,61.3,61.25
