settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,79.39,79.39,79.39,Battery_1,charge,3.0,16.8,3.35
2,98.49,98.49,0.0,Battery_1,hold,0.0,16.8,3.35
3,50.0,50.0,50.0,Battery_1,charge,3.0,23.5,4.7
4,54.15,54.15,54.15,Battery_1,charge,3.0,30.2,6.05
5,53.5,53.5,53.5,Battery_1,charge,3.0,37.0,7.4
6,67.0,67.0,67.0,Battery_1,charge,3.0,43.8,8.75
7,67.0,67.0,67.0,Battery_1,charge,3.0,50.5,10.1
8,80.04,80.04,80.04,Battery_1,charge,3.0,57.2,11.45
9,65.54,65.54,65.54,Battery_1,charge,3.0,64.0,12.8
10,127.48,127.48,127.48,Battery_1,discharge,3.0,55.7,11.13
11,86.02,86.02,86.02,Battery_1,charge,3.0,62.4,12.48
12,67.0,67.0,67.0,Battery_1,charge,3.0,69.2,13.83
13,129.0,129.0,129.0,Battery_1,discharge,3.0,60.8,12.17
14,146.0,146.0,146.0,Battery_1,discharge,3.0,52.5,10.5
15,127.45,127.45,127.45,Battery_1,discharge,3.0,44.2,8.83
16,133.0,133.0,133.0,Battery_1,discharge,3.0,35.8,7.17
17,133.0,133.0,133.0,Battery_1,discharge,3.0,27.5,5.5
18,109.25,109.25,109.25,Battery_1,discharge,2.31,21.1,4.22
19,67.0,67.0,67.0,Battery_1,charge,3.0,27.8,5.57
20,80.5,80.5,80.5,Battery_1,charge,3.0,34.6,6.92
21,67.0,67.0,67.0,Battery_1,charge,3.0,41.3,8.27
22,100.0,100.0,0.0,Battery_1,hold,0.0,41.3,8.27
23,105.0,105.0,0.0,Battery_1,hold,0.0,41.3,8.27
24,100.0,100.0,0.0,Battery_1,hold,0.0,41.3,8.27
25,81.0,81.0,81.0,Battery_1,charge,3.0,48.1,9.62
26,106.4,106.4,0.0,Battery_1,hold,0.0,48.1,9.62
27,105.0,105.0,0.0,Battery_1,hold,0.0,48.1,9.62
28,105.0,105.0,0.0,Battery_1,hold,0.0,48.1,9.62
29,106.4,106.4,0.0,Battery_1,hold,0.0,48.1,9.62
30,106.4,106.4,0.0,Battery_1,hold,0.0,48.1,9.62
31,100.0,100.0,0.0,Battery_1,hold,0.0,48.1,9.62
32,100.0,100.0,0.0,Battery_1,hold,0.0,48.1,9.62
33,105.0,105.0,0.0,Battery_1,hold,0.0,48.1,9.62
34,105.0,105.0,0.0,Battery_1,hold,0.0,48.1,9.62
35,79.0,79.0,79.0,Battery_1,charge,3.0,54.8,10.97
36,80.04,80.04,80.04,Battery_1,charge,3.0,61.6,12.32
37,92.0,92.0,0.0,Battery_1,hold,0.0,61.6,12.32
38,215.74,215.74,215.74,Battery_1,discharge,3.0,53.2,10.65
39,225.0,225.0,225.0,Battery_1,discharge,3.0,44.9,8.98
40,385.55,385.55,385.55,Battery_1,discharge,3.0,36.6,7.32
41,85.54,85.54,85.54,Battery_1,charge,3.0,43.3,8.67
42,100.47,100.47,0.0,Battery_1,hold,0.0,43.3,8.67
43,92.4,92.4,0.0,Battery_1,hold,0.0,43.3,8.67
44,139.84,139.84,139.84,Battery_1,discharge,3.0,35.0,7.0
45,140.0,140.0,140.0,Battery_1,discharge,3.0,26.7,5.33
46,140.0,140.0,140.0,Battery_1,discharge,3.0,18.3,3.67
47,130.0,130.0,130.0,Battery_1,discharge,3.0,10.0,2.0
48,80.54,80.54,0.0,Battery_1,hold,0.0,10.0,2.0
1,79.39,79.39,79.39,Battery_2,charge,7.5,13.4,13.38
2,98.49,98.49,0.0,Battery_2,hold,0.0,13.4,13.38
3,50.0,50.0,50.0,Battery_2,charge,7.5,16.8,16.75
4,54.15,54.15,54.15,Battery_2,charge,7.5,20.1,20.12
5,53.5,53.5,53.5,Battery_2,charge,7.5,23.5,23.5
6,67.0,67.0,67.0,Battery_2,charge,7.5,26.9,26.88
7,67.0,67.0,67.0,Battery_2,charge,7.5,30.2,30.25
8,80.04,80.04,80.04,Battery_2,charge,7.5,33.6,33.62
9,65.54,65.54,65.54,Battery_2,charge,7.5,37.0,37.0
10,127.48,127.48,127.48,Battery_2,discharge,7.5,32.8,32.83
11,86.02,86.02,86.02,Battery_2,charge,7.5,36.2,36.21
12,67.0,67.0,67.0,Battery_2,charge,7.5,39.6,39.58
13,129.0,129.0,129.0,Battery_2,discharge,7.5,35.4,35.42
14,146.0,146.0,146.0,Battery_2,discharge,7.5,31.2,31.25
15,127.45,127.45,127.45,Battery_2,discharge,7.5,27.1,27.08
16,133.0,133.0,133.0,Battery_2,discharge,7.5,22.9,22.92
17,133.0,133.0,133.0,Battery_2,discharge,7.5,18.8,18.75
18,109.25,109.25,109.25,Battery_2,discharge,5.78,15.5,15.54
19,67.0,67.0,67.0,Battery_2,charge,7.5,18.9,18.92
20,80.5,80.5,80.5,Battery_2,charge,7.5,22.3,22.29
21,67.0,67.0,67.0,Battery_2,charge,7.5,25.7,25.67
22,100.0,100.0,0.0,Battery_2,hold,0.0,25.7,25.67
23,105.0,105.0,0.0,Battery_2,hold,0.0,25.7,25.67
24,100.0,100.0,0.0,Battery_2,hold,0.0,25.7,25.67
25,81.0,81.0,81.0,Battery_2,charge,7.5,29.0,29.04
26,106.4,106.4,0.0,Battery_2,hold,0.0,29.0,29.04
27,105.0,105.0,0.0,Battery_2,hold,0.0,29.0,29.04
28,105.0,105.0,0.0,Battery_2,hold,0.0,29.0,29.04
29,106.4,106.4,0.0,Battery_2,hold,0.0,29.0,29.04
30,106.4,106.4,0.0,Battery_2,hold,0.0,29.0,29.04
31,100.0,100.0,0.0,Battery_2,hold,0.0,29.0,29.04
32,100.0,100.0,0.0,Battery_2,hold,0.0,29.0,29.04
33,105.0,105.0,0.0,Battery_2,hold,0.0,29.0,29.04
34,105.0,105.0,0.0,Battery_2,hold,0.0,29.0,29.04
35,79.0,79.0,79.0,Battery_2,charge,7.5,32.4,32.42
36,80.04,80.04,80.04,Battery_2,charge,7.5,35.8,35.79
37,92.0,92.0,0.0,Battery_2,hold,0.0,35.8,35.79
38,215.74,215.74,215.74,Battery_2,discharge,7.5,31.6,31.62
39,225.0,225.0,225.0,Battery_2,discharge,7.5,27.5,27.46
40,385.55,385.55,385.55,Battery_2,discharge,7.5,23.3,23.29
41,85.54,85.54,85.54,Battery_2,charge,7.5,26.7,26.67
42,100.47,100.47,0.0,Battery_2,hold,0.0,26.7,26.67
43,92.4,92.4,0.0,Battery_2,hold,0.0,26.7,26.67
44,139.84,139.84,139.84,Battery_2,discharge,7.5,22.5,22.5
45,140.0,140.0,140.0,Battery_2,discharge,7.5,18.3,18.33
46,140.0,140.0,140.0,Battery_2,discharge,7.5,14.2,14.17
47,130.0,130.0,130.0,Battery_2,discharge,7.5,10.0,10.0
48,80.54,80.54,0.0,Battery_2,hold,0.0,10.0,10.0
1,79.39,79.39,79.39,Battery_3,charge,15.0,13.4,26.75
2,98.49,98.49,0.0,Battery_3,hold,0.0,13.4,26.75
3,50.0,50.0,50.0,Battery_3,charge,15.0,16.8,33.5
4,54.15,54.15,54.15,Battery_3,charge,15.0,20.1,40.25
5,53.5,53.5,53.5,Battery_3,charge,15.0,23.5,47.0
6,67.0,67.0,67.0,Battery_3,charge,15.0,26.9,53.75
7,67.0,67.0,67.0,Battery_3,charge,15.0,30.2,60.5
8,80.04,80.04,80.04,Battery_3,charge,15.0,33.6,67.25
9,65.54,65.54,65.54,Battery_3,charge,15.0,37.0,74.0
10,127.48,127.48,127.48,Battery_3,discharge,15.0,32.8,65.67
11,86.02,86.02,86.02,Battery_3,charge,15.0,36.2,72.42
12,67.0,67.0,67.0,Battery_3,charge,15.0,39.6,79.17
