settlement_period,ssp,sbp,price_used,asset,action,power_mw,soc,energy_mwh
1,121.68,121.68,121.68,Battery_1,charge,3.0,16.8,3.35
2,122.01,122.01,122.01,Battery_1,charge,3.0,23.5,4.7
3,122.03,122.03,122.03,Battery_1,charge,3.0,30.2,6.05
4,110.2,110.2,110.2,Battery_1,charge,3.0,37.0,7.4
5,117.93,117.93,117.93,Battery_1,charge,3.0,43.8,8.75
6,111.3,111.3,111.3,Battery_1,charge,3.0,50.5,10.1
7,111.05,111.05,111.05,Battery_1,charge,3.0,57.2,11.45
8,111.05,111.05,111.05,Battery_1,charge,3.0,64.0,12.8
9,201.0,201.0,201.0,Battery_1,discharge,3.0,55.7,11.13
10,177.17,177.17,177.17,Battery_1,discharge,3.0,47.3,9.47
11,179.53,179.53,179.53,Battery_1,discharge,3.0,39.0,7.8
12,193.3,193.3,193.3,Battery_1,discharge,3.0,30.7,6.13
13,126.63,126.63,0.0,Battery_1,hold,0.0,30.7,6.13
14,214.0,214.0,214.0,Battery_1,discharge,3.0,22.3,4.47
15,130.3,130.3,0.0,Battery_1,hold,0.0,22.3,4.47
16,126.5,126.5,126.5,Battery_1,charge,2.26,27.4,5.48
17,123.0,123.0,123.0,Battery_1,charge,3.0,34.2,6.83
18,119.59,119.59,119.59,Battery_1,charge,3.0,40.9,8.18
19,106.25,106.25,106.25,Battery_1,charge,3.0,47.7,9.53
20,106.25,106.25,106.25,Battery_1,charge,3.0,54.4,10.88
21,110.0,110.0,110.0,Battery_1,charge,3.0,61.2,12.23
22,129.27,129.27,0.0,Battery_1,hold,0.0,61.2,12.23
23,165.0,165.0,165.0,Battery_1,discharge,3.0,52.8,10.57
24,121.88,121.88,121.88,Battery_1,charge,3.0,59.6,11.92
25,166.55,166.55,166.55,Battery_1,discharge,3.0,51.2,10.25
26,129.74,129.74,0.0,Battery_1,hold,0.0,51.2,10.25
27,126.5,126.5,0.0,Battery_1,hold,0.0,51.2,10.25
28,96.5,96.5,96.5,Battery_1,charge,3.0,58.0,11.6
29,99.59,99.59,99.59,Battery_1,charge,3.0,64.8,12.95
30,108.0,108.0,108.0,Battery_1,charge,3.0,71.5,14.3
31,146.0,146.0,0.0,Battery_1,hold,0.0,71.5,14.3
32,145.16,145.16,0.0,Battery_1,hold,0.0,71.5,14.3
33,124.7,124.7,124.7,Battery_1,charge,3.0,78.2,15.65
34,132.95,132.95,0.0,Battery_1,hold,0.0,78.2,15.65
35,156.65,156.65,156.65,Battery_1,discharge,3.0,69.9,13.98
36,165.84,165.84,165.84,Battery_1,discharge,3.0,61.6,12.32
37,176.0,176.0,176.0,Battery_1,discharge,3.0,53.2,10.65
38,184.0,184.0,184.0,Battery_1,discharge,3.0,44.9,8.98
39,184.0,184.0,184.0,Battery_1,discharge,3.0,36.6,7.32
40,164.0,164.0,164.0,Battery_1,discharge,3.0,28.3,5.65
41,105.0,105.0,105.0,Battery_1,charge,3.0,35.0,7.0
42,169.41,169.41,169.41,Battery_1,discharge,3.0,26.7,5.33
43,164.81,164.81,164.81,Battery_1,discharge,3.0,18.3,3.67
44,197.45,197.45,197.45,Battery_1,discharge,3.0,10.0,2.0
45,86.35,86.35,0.0,Battery_1,hold,0.0,10.0,2.0
46,82.73,82.73,0.0,Battery_1,hold,0.0,10.0,2.0
47,80.65,80.65,0.0,Battery_1,hold,0.0,10.0,2.0
48,85.93,85.93,0.0,Battery_1,hold,0.0,10.0,2.0
1,121.68,121.68,121.68,Battery_2,charge,7.5,13.4,13.38
2,122.01,122.01,122.01,Battery_2,charge,7.5,16.8,16.75
3,122.03,122.03,122.03,Battery_2,charge,7.5,20.1,20.12
4,110.2,110.2,110.2,Battery_2,charge,7.5,23.5,23.5
5,117.93,117.93,117.93,Battery_2,charge,7.5,26.9,26.88
6,111.3,111.3,111.3,Battery_2,charge,7.5,30.2,30.25
7,111.05,111.05,111.05,Battery_2,charge,7.5,33.6,33.62
8,111.05,111.05,111.05,Battery_2,charge,7.5,37.0,37.0
9,201.0,201.0,201.0,Battery_2,discharge,7.5,32.8,32.83
10,177.17,177.17,177.17,Battery_2,discharge,7.5,28.7,28.67
11,179.53,179.53,179.53,Battery_2,discharge,7.5,24.5,24.5
12,193.3,193.3,193.3,Battery_2,discharge,7.5,20.3,20.33
13,126.63,126.63,0.0,Battery_2,hold,0.0,20.3,20.33
14,214.0,214.0,214.0,Battery_2,discharge,7.5,16.2,16.17
15,130.3,130.3,0.0,Battery_2,hold,0.0,16.2,16.17
16,126.5,126.5,126.5,Battery_2,charge,5.65,18.7,18.71
17,123.0,123.0,123.0,Battery_2,charge,7.5,22.1,22.08
18,119.59,119.59,119.59,Battery_2,charge,7.5,25.5,25.46
19,106.25,106.25,106.25,Battery_2,charge,7.5,28.8,28.83
20,106.25,106.25,106.25,Battery_2,charge,7.5,32.2,32.21
21,110.0,110.0,110.0,Battery_2,charge,7.5,35.6,35.58
22,129.27,129.27,0.0,Battery_2,hold,0.0,35.6,35.58
23,165.0,165.0,165.0,Battery_2,discharge,7.5,31.4,31.42
24,121.88,121.88,121.88,Battery_2,charge,7.5,34.8,34.79
25,166.55,166.55,166.55,Battery_2,discharge,7.5,30.6,30.62
26,129.74,129.74,0.0,Battery_2,hold,0.0,30.6,30.62
27,126.5,126.5,0.0,Battery_2,hold,0.0,30.6,30.62
28,96.5,96.5,96.5,Battery_2,charge,7.5,34.0,34.0
29,99.59,99.59,99.59,Battery_2,charge,7.5,37.4,37.38
30,108.0,108.0,108.0,Battery_2,charge,7.5,40.8,40.75
31,146.0,146.0,0.0,Battery_2,hold,0.0,40.8,40.75
32,145.16,145.16,0.0,Battery_2,hold,0.0,40.8,40.75
33,124.7,124.7,124.7,Battery_2,charge,7.5,44.1,44.12
34,132.95,132.95,0.0,Battery_2,hold,0.0,44.1,44.12
35,156.65,156.65,156.65,Battery_2,discharge,7.5,40.0,39.96
36,165.84,165.84,165.84,Battery_2,discharge,7.5,35.8,35.79
37,176.0,176.0,176.0,Battery_2,discharge,7.5,31.6,31.62
38,184.0,184.0,184.0,Battery_2,discharge,7.5,27.5,27.46
39,184.0,184.0,184.0,Battery_2,discharge,7.5,23.3,23.29
40,164.0,164.0,164.0,Battery_2,discharge,7.5,19.1,19.12
41,105.0,105.0,105.0,Battery_2,charge,7.5,22.5,22.5
42,169.41,169.41,169.41,Battery_2,discharge,7.5,18.3,18.33
43,164.81,164.81,164.81,Battery_2,discharge,7.5,14.2,14.17
44,197.45,197.45,197.45,Battery_2,discharge,7.5,10.0,10.0
45,86.35,86.35,0.0,Battery_2,hold,0.0,10.0,10.0
46,82.73,82.73,0.0,Battery_2,hold,0.0,10.0,10.0
47,80.65,80.65,0.0,Battery_2,hold,0.0,10.0,10.0
48,85.93,85.93,0.0,Battery_2,hold,0.0,10.0,10.0
1,121.68,121.68,121.68,Battery_3,charge,15.0,13.4,26.75
2,122.01,122.01,122.01,Battery_3,charge,15.0,16.8,33.5
3,122.03,122.03,122.03,Battery_3,charge,15.0,20.1,40.25
4,110.2,110.2,110.2,Battery_3,charge,15.0,23.5,47.0
5,117.93,117.93,117.93,Battery_3,charge,15.0,26.9,53.75
6,111.3,111.3,111.3,Battery_3,charge,15.0,30.2,60.5
7,111.05,111.05,111.05,Battery_3,charge,15.0,33.6,67.25
8,111.05,111.05,111.05,Battery_3,charge,15.0,37.0,74.0
9,201.0,201.0,201.0,Battery_3,discharge,15.0,32.8,65.67
10,177.17,177.17,177.17,Battery_3,discharge,15.0,28.7,57.33
11,179.53,179.53,179.53,Battery_3,discharge,15.0,24.5,49.0
12,193.3,193.3,193.3,Battery_3,discharge,15.0,20.3,40.67
13,126.63,126.63,0.0,Battery_3,hold,0.0,20.3,40.67
14,214.0,214.0,214.0,Battery_3,discharge,15.0,16.2,32.33
15,130.3,130.3,0.0,Battery_3,hold,0.0,16.2,32.33
16,126.5,126.5,126.5,Battery_3,charge,11.3,18.7,37.42
17,123.0,123.0,123.0,Battery_3,charge,15.0,22.1,44.17
18,119.59,119.59,119.59,Battery_3,charge,15.0,25.5,50.92
19,106.25,106.25,106.25,Battery_3,charge,15.0,28.8,57.67
20,106.25,106.25,106.25,Battery_3,charge,15.0,32.2,64.42
21,110.0,110.0,110.0,Battery_3,charge,15.0,35.6,71.17
22,129.27,129.27,0.0,Battery_3,hold,0.0,35.6,71.17
23,165.0,165.0,165.0,Battery_3,discharge,15.0,31.4,62.83
24,121.88,121.88,121.88,Battery_3,charge,15.0,34.8,69.58
25,166.55,166.55,166.55,Battery_3,discharge,15.0,30.6,61.25
26,129.74,129.74,0.0,Battery_3,hold,0.0,30.6,61.25
27,126.5,126.5,0.0,Battery_3,hold,0.0,30.6,61.25
28,96.5,96.5,96.5,Battery_3,charge,15.0,34.0,68.0
29,99.59,99.59,99.59,Battery_3,charge,15.0,37.4,74.75
30,108.0,108.0,108.0,Battery_3,charge,15.0,40.8,81.5
31,146.0,146.0,0.0,Battery_3,hold,0.0,40.8,81.5
32,145.16,145.16,0.0,Battery_3,hold,0.0,40.8,81.5
33,124.7,124.7,124.7,Battery_3,charge,15.0,44.1,88.25
34,132.95,132.95,0.0,Battery_3,hold,0.0,44.1,88.25
35,156.65,156.65,156.65,Battery_3,discharge,15.0,40.0,79.92
36,165.84,165.84,165.84,Battery_3,discharge,15.0,35.8,71.58
37,176.0,176.0,176.0,Battery_3,discharge,15.0,31.6,63.25
38,184.0,184.0,184.0,Battery_3,discharge,15.0,27.5,54.92
39,184.0,184.0,184.0,Battery_3,discharge,15.0,23.3,46.58
40,164.0,164.0,164.0,Battery_3,discharge,15.0,19.1,38.25
41,105.0,105.0,105.0,Battery_3,charge,15.0,22.5,45.0
42,169.41,169.41,169.41,Battery_3,discharge,15.0,18.3,36.67
43,164.81,164.81,164.81,Battery_3,discharge,15.0,14.2,28.33
44,197.45,197.45,197.45,Battery_3,discharge,15.0,10.0,20.0
45,86.35,86.35,0.0,Battery_3,hold,0.0,10.0,20.0
46,82.73,82.73,0.0,Battery_3,hold,0.0,10.0,20.0
47,80.65,80.65,0.0,Battery_3,hold,0.0,10.0,20.0
48,85.93,85.93,0.0,Battery_3,hold,0.0,10.0,20.0
1,121.68,121.68,121.68,Battery_4,charge,6.0,13.4,10.7
2,122.01,122.01,122.01,Battery_4,charge,6.0,16.8,13.4
3,122.03,122.03,122.03,Battery_4,charge,6.0,20.1,16.1
4,110.2,110.2,110.2,Battery_4,charge,6.0,23.5,18.8
5,117.93,117.93,117.93,Battery_4,charge,6.0,26.9,21.5
6,111.3,111.3,111.3,Battery_4,charge,6.0,30.2,24.2
7,111.05,111.05,111.05,Battery_4,charge,6.0,33.6,26.9
8,111.05,111.05,111.05,Battery_4,charge,6.0,37.0,29.6
9,201.0,201.0,201.0,Battery_4,discharge,6.0,32.8,26.27
10,177.17,177.17,177.17,Battery_4,discharge,6.0,28.7,22.93
11,179.53,179.53,179.53,Battery_4,discharge,6.0,24.5,19.6
12,193.3,193.3,193.3,Battery_4,discharge,6.0,20.3,16.27
13,126.63,126.63,0.0,Battery_4,hold,0.0,20.3,16.27
14,214.0,214.0,214.0,Battery_4,discharge,6.0,16.2,12.93
15,130.3,130.3,0.0,Battery_4,hold,0.0,16.2,12.93
16,126.5,126.5,126.5,Battery_4,charge,4.52,18.7,14.97
17,123.0,123.0,123.0,Battery_4,charge,6.0,22.1,17.67
18,119.59,119.59,119.59,Battery_4,charge,6.0,25.5,20.37
19,106.25,106.25,106.25,Battery_4,charge,6.0,28.8,23.07
20,106.25,106.25,106.25,Battery_4,charge,6.0,32.2,25.77
21,110.0,110.0,110.0,Battery_4,charge,6.0,35.6,28.47
22,129.27,129.27,0.0,Battery_4,hold,0.0,35.6,28.47
23,165.0,165.0,165.0,Battery_4,discharge,6.0,31.4,25.13
24,121.88,121.88,121.88,Battery_4,charge,6.0,34.8,27.83
25,166.55,166.55,166.55,Battery_4,discharge,6.0,30.6,24.5
26,129.74,129.74,0.0,Battery_4,hold,0.0,30.6,24.5
27,126.5,126.5,0.0,Battery_4,hold,0.0,30.6,24.5
28,96.5,96.5,96.5,Battery_4,charge,6.0,34.0,27.2
29,99.59,99.59,99.59,Battery_4,charge,6.0,37.4,29.9
30,108.0,108.0,108.0,Battery_4,charge,6.0,40.8,32.6
31,146.0,146.0,0.0,Battery_4,hold,0.0,40.8,32.6
32,145.16,145.16,0.0,Battery_4,hold,0.0,40.8,32.6
33,124.7,124.7,124.7,Battery_4,charge,6.0,44.1,35.3
34,132.95,132.95,0.0,Battery_4,hold,0.0,44.1,35.3
35,156.65,156.65,156.65,Battery_4,discharge,6.0,40.0,31.97
36,165.84,165.84,165.84,Battery_4,discharge,6.0,35.8,28.63
37,176.0,176.0,176.0,Battery_4,discharge,6.0,31.6,25.3
38,184.0,184.0,184.0,Battery_4,discharge,6.0,27.5,21.97
39,184.0,184.0,184.0,Battery_4,discharge,6.0,23.3,18.63
40,164.0,164.0,164.0,Battery_4,discharge,6.0,19.1,15.3
41,105.0,105.0,105.0,Battery_4,charge,6.0,22.5,18.0
42,169.41,169.41,169.41,Battery_4,discharge,6.0,18.3,14.67
43,164.81,164.81,164.81,Battery_4,discharge,6.0,14.2,11.33
44,197.45,197.45,197.45,Battery_4,discharge,6.0,10.0,8.0
45,86.35,86.35,0.0,Battery_4,hold,0.0,10.0,8.0
46,82.73,82.73,0.0,Battery_4,hold,0.0,10.0,8.0
47,80.65,80.65,0.0,Battery_4,hold,0.0,10.0,8.0
48,85.93,85.93,0.0,Battery_4,hold,0.0,10.0,8.0
1,121.68,121.68,121.68,Battery_5,charge,12.0,13.4,21.4
2,122.01,122.01,122.01,Battery_5,charge,12.0,16.8,26.8
3,122.03,122.03,122.03,Battery_5,charge,12.0,20.1,32.2
4,110.2,110.2,110.2,Battery_5,charge,12.0,23.5,37.6
5,117.93,117.93,117.93,Battery_5,charge,12.0,26.9,43.0
6,111.3,111.3,111.3,Battery_5,charge,12.0,30.2,48.4
7,111.05,111.05,111.05,Battery_5,charge,12.0,33.6,53.8
8,111.05,111.05,111.05,Battery_5,charge,12.0,37.0,59.2
9,201.0,201.0,201.0,Battery_5,discharge,12.0,32.8,52.53
10,177.17,177.17,177.17,Battery_5,discharge,12.0,28.7,45.87
11,179.53,179.53,179.53,Battery_5,discharge,12.0,24.5,39.2
12,193.3,193.3,193.3,Battery_5,discharge,12.0,20.3,32.53
13,126.63,126.63,0.0,Battery_5,hold,0.0,20.3,32.53
14,214.0,214.0,214.0,Battery_5,discharge,12.0,16.2,25.87
15,130.3,130.3,0.0,Battery_5,hold,0.0,16.2,25.87
16,126.5,126.5,126.5,Battery_5,charge,9.04,18.7,29.93
17,123.0,123.0,123.0,Battery_5,charge,12.0,22.1,35.33
18,119.59,119.59,119.59,Battery_5,charge,12.0,25.5,40.73
19,106.25,106.25,106.25,Battery_5,charge,12.0,28.8,46.13
20,106.25,106.25,106.25,Battery_5,charge,12.0,32.2,51.53
21,110.0,110.0,110.0,Battery_5,charge,12.0,35.6,56.93
22,129.27,129.27,0.0,Battery_5,hold,0.0,35.6,56.93
23,165.0,165.0,165.0,Battery_5,discharge,12.0,31.4,50.27
