startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-11-16T00:00:00Z,APXMIDP,2024-11-16,1,51.4,2123.8
2024-11-16T00:30:00Z,APXMIDP,2024-11-16,2,76.43,2322.15
2024-11-16T01:00:00Z,APXMIDP,2024-11-16,3,67.72,2012.35
2024-11-16T01:30:00Z,APXMIDP,2024-11-16,4,60.18,2065.35
2024-11-16T02:00:00Z,APXMIDP,2024-11-16,5,46.28,1968.15
2024-11-16T02:30:00Z,APXMIDP,2024-11-16,6,42.39,2044.0
2024-11-16T03:00:00Z,APXMIDP,2024-11-16,7,37.35,1559.0
2024-11-16T03:30:00Z,APXMIDP,2024-11-16,8,36.9,1774.8
2024-11-16T04:00:00Z,APXMIDP,2024-11-16,9,43.77,2091.4
2024-11-16T04:30:00Z,APXMIDP,2024-11-16,10,50.75,1902.05
2024-11-16T05:00:00Z,APXMIDP,2024-11-16,11,57.35,1569.2
2024-11-16T05:30:00Z,APXMIDP,2024-11-16,12,64.26,1678.3
2024-11-16T06:00:00Z,APXMIDP,2024-11-16,13,64.17,1970.95
2024-11-16T06:30:00Z,APXMIDP,2024-11-16,14,68.87,2075.0
2024-11-16T07:00:00Z,APXMIDP,2024-11-16,15,71.2,1617.75
2024-11-16T07:30:00Z,APXMIDP,2024-11-16,16,78.64,1783.65
2024-11-16T08:00:00Z,APXMIDP,2024-11-16,17,86.45,1968.05
2024-11-16T08:30:00Z,APXMIDP,2024-11-16,18,100.55,2084.75
2024-11-16T09:00:00Z,APXMIDP,2024-11-16,19,98.84,2195.0
2024-11-16T09:30:00Z,APXMIDP,2024-11-16,20,103.05,1979.8
2024-11-16T10:00:00Z,APXMIDP,2024-11-16,21,97.36,2264.8
2024-11-16T10:30:00Z,APXMIDP,2024-11-16,22,97.73,2481.65
2024-11-16T11:00:00Z,APXMIDP,2024-11-16,23,103.93,2018.55
2024-11-16T11:30:00Z,APXMIDP,2024-11-16,24,108.46,2077.4
2024-11-16T12:00:00Z,APXMIDP,2024-11-16,25,110.66,2126.45
2024-11-16T12:30:00Z,APXMIDP,2024-11-16,26,111.05,1931.8
2024-11-16T13:00:00Z,APXMIDP,2024-11-16,27,107.37,2608.3
2024-11-16T13:30:00Z,APXMIDP,2024-11-16,28,100.51,2377.7
2024-11-16T14:00:00Z,APXMIDP,2024-11-16,29,94.07,2837.15
2024-11-16T14:30:00Z,APXMIDP,2024-11-16,30,89.85,3142.45
2024-11-16T15:00:00Z,APXMIDP,2024-11-16,31,100.04,2298.55
2024-11-16T15:30:00Z,APXMIDP,2024-11-16,32,102.27,2402.35
2024-11-16T16:00:00Z,APXMIDP,2024-11-16,33,106.73,2400.4
2024-11-16T16:30:00Z,APXMIDP,2024-11-16,34,114.45,2544.3
2024-11-16T17:00:00Z,APXMIDP,2024-11-16,35,120.32,2314.7
2024-11-16T17:30:00Z,APXMIDP,2024-11-16,36,120.71,2208.6
2024-11-16T18:00:00Z,APXMIDP,2024-11-16,37,120.36,2121.95
2024-11-16T18:30:00Z,APXMIDP,2024-11-16,38,115.92,2288.1
2024-11-16T19:00:00Z,APXMIDP,2024-11-16,39,105.08,1807.9
2024-11-16T19:30:00Z,APXMIDP,2024-11-16,40,94.56,1747.0
2024-11-16T20:00:00Z,APXMIDP,2024-11-16,41,93.4,1838.75
2024-11-16T20:30:00Z,APXMIDP,2024-11-16,42,89.45,2448.15
2024-11-16T21:00:00Z,APXMIDP,2024-11-16,43,94.41,2745.15
2024-11-16T21:30:00Z,APXMIDP,2024-11-16,44,96.01,2283.15
2024-11-16T22:00:00Z,APXMIDP,2024-11-16,45,95.37,2445.25
2024-11-16T22:30:00Z,APXMIDP,2024-11-16,46,82.17,2307.3
2024-11-16T23:00:00Z,APXMIDP,2024-11-16,47,72.26,1954.65
2024-11-16T23:30:00Z,APXMIDP,2024-11-16,48,72.24,1697.75
