settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,80.63,Battery_1,charge,4.0,59.0,11.8
2,86.92,Battery_1,hold,0.0,59.0,11.8
3,98.71,Battery_1,hold,0.0,59.0,11.8
4,90.72,Battery_1,hold,0.0,59.0,11.8
5,98.82,Battery_1,hold,0.0,59.0,11.8
6,88.36,Battery_1,hold,0.0,59.0,11.8
7,96.44,Battery_1,hold,0.0,59.0,11.8
8,94.68,Battery_1,hold,0.0,59.0,11.8
9,99.04,Battery_1,hold,0.0,59.0,11.8
10,97.73,Battery_1,hold,0.0,59.0,11.8
11,101.75,Battery_1,discharge,1.64,54.4,10.89
12,103.89,Battery_1,discharge,4.0,43.3,8.67
13,103.96,Battery_1,discharge,4.0,32.2,6.44
14,102.14,Battery_1,discharge,4.0,21.1,4.22
15,101.88,Battery_1,discharge,4.0,10.0,2.0
16,97.17,Battery_1,hold,0.0,10.0,2.0
17,66.67,Battery_1,hold,0.0,10.0,2.0
18,53.82,Battery_1,hold,0.0,10.0,2.0
19,40.06,Battery_1,hold,0.0,10.0,2.0
20,32.85,Battery_1,hold,0.0,10.0,2.0
21,11.9,Battery_1,charge,4.0,19.0,3.8
22,7.37,Battery_1,charge,4.0,28.0,5.6
23,7.67,Battery_1,charge,4.0,37.0,7.4
24,4.99,Battery_1,charge,4.0,46.0,9.2
25,6.62,Battery_1,charge,4.0,55.0,11.0
26,11.17,Battery_1,charge,4.0,64.0,12.8
27,11.93,Battery_1,charge,4.0,73.0,14.6
28,14.39,Battery_1,charge,4.0,82.0,16.4
29,15.5,Battery_1,charge,3.56,90.0,18.0
30,21.2,Battery_1,hold,0.0,90.0,18.0
31,39.0,Battery_1,hold,0.0,90.0,18.0
32,45.52,Battery_1,discharge,0.8,87.8,17.56
33,57.71,Battery_1,discharge,4.0,76.7,15.33
34,61.45,Battery_1,discharge,4.0,65.6,13.11
35,62.33,Battery_1,discharge,4.0,54.4,10.89
36,64.86,Battery_1,discharge,4.0,43.3,8.67
37,56.24,Battery_1,discharge,4.0,32.2,6.44
38,51.76,Battery_1,discharge,4.0,21.1,4.22
39,43.88,Battery_1,hold,0.0,21.1,4.22
40,43.96,Battery_1,hold,0.0,21.1,4.22
41,47.09,Battery_1,discharge,4.0,10.0,2.0
42,41.07,Battery_1,hold,0.0,10.0,2.0
43,40.3,Battery_1,hold,0.0,10.0,2.0
44,24.85,Battery_1,hold,0.0,10.0,2.0
45,25.17,Battery_1,hold,0.0,10.0,2.0
46,1.13,Battery_1,hold,0.0,10.0,2.0
1,80.63,Battery_2,hold,0.0,50.0,50.0
2,86.92,Battery_2,hold,0.0,50.0,50.0
3,98.71,Battery_2,hold,0.0,50.0,50.0
4,90.72,Battery_2,hold,0.0,50.0,50.0
5,98.82,Battery_2,hold,0.0,50.0,50.0
6,88.36,Battery_2,hold,0.0,50.0,50.0
7,96.44,Battery_2,hold,0.0,50.0,50.0
8,94.68,Battery_2,hold,0.0,50.0,50.0
9,99.04,Battery_2,discharge,9.5,44.7,44.72
10,97.73,Battery_2,hold,0.0,44.7,44.72
11,101.75,Battery_2,discharge,12.5,37.8,37.78
12,103.89,Battery_2,discharge,12.5,30.8,30.83
13,103.96,Battery_2,discharge,12.5,23.9,23.89
14,102.14,Battery_2,discharge,12.5,16.9,16.94
15,101.88,Battery_2,discharge,12.5,10.0,10.0
16,97.17,Battery_2,hold,0.0,10.0,10.0
17,66.67,Battery_2,hold,0.0,10.0,10.0
18,53.82,Battery_2,hold,0.0,10.0,10.0
19,40.06,Battery_2,hold,0.0,10.0,10.0
20,32.85,Battery_2,charge,12.5,15.6,15.62
21,11.9,Battery_2,charge,12.5,21.2,21.25
22,7.37,Battery_2,charge,12.5,26.9,26.88
23,7.67,Battery_2,charge,12.5,32.5,32.5
24,4.99,Battery_2,charge,12.5,38.1,38.12
25,6.62,Battery_2,charge,12.5,43.8,43.75
26,11.17,Battery_2,charge,12.5,49.4,49.38
27,11.93,Battery_2,charge,12.5,55.0,55.0
28,14.39,Battery_2,charge,12.5,60.6,60.62
29,15.5,Battery_2,charge,12.5,66.2,66.25
30,21.2,Battery_2,charge,12.5,71.9,71.88
31,39.0,Battery_2,hold,0.0,71.9,71.88
32,45.52,Battery_2,discharge,12.5,64.9,64.93
33,57.71,Battery_2,discharge,12.5,58.0,57.99
34,61.45,Battery_2,discharge,12.5,51.0,51.04
35,62.33,Battery_2,discharge,12.5,44.1,44.1
36,64.86,Battery_2,discharge,12.5,37.2,37.15
37,56.24,Battery_2,discharge,12.5,30.2,30.21
38,51.76,Battery_2,discharge,12.5,23.3,23.26
39,43.88,Battery_2,hold,0.0,23.3,23.26
40,43.96,Battery_2,discharge,11.38,16.9,16.94
41,47.09,Battery_2,discharge,12.5,10.0,10.0
42,41.07,Battery_2,hold,0.0,10.0,10.0
43,40.3,Battery_2,hold,0.0,10.0,10.0
44,24.85,Battery_2,hold,0.0,10.0,10.0
45,25.17,Battery_2,hold,0.0,10.0,10.0
46,1.13,Battery_2,hold,0.0,10.0,10.0
1,80.63,Battery_3,hold,0.0,50.0,100.0
2,86.92,Battery_3,hold,0.0,50.0,100.0
3,98.71,Battery_3,hold,0.0,50.0,100.0
4,90.72,Battery_3,hold,0.0,50.0,100.0
5,98.82,Battery_3,hold,0.0,50.0,100.0
6,88.36,Battery_3,hold,0.0,50.0,100.0
7,96.44,Battery_3,hold,0.0,50.0,100.0
8,94.68,Battery_3,hold,0.0,50.0,100.0
9,99.04,Battery_3,discharge,19.0,44.7,89.44
10,97.73,Battery_3,hold,0.0,44.7,89.44
11,101.75,Battery_3,discharge,25.0,37.8,75.56
12,103.89,Battery_3,discharge,25.0,30.8,61.67
13,103.96,Battery_3,discharge,25.0,23.9,47.78
14,102.14,Battery_3,discharge,25.0,16.9,33.89
15,101.88,Battery_3,discharge,25.0,10.0,20.0
16,97.17,Battery_3,hold,0.0,10.0,20.0
17,66.67,Battery_3,hold,0.0,10.0,20.0
18,53.82,Battery_3,hold,0.0,10.0,20.0
19,40.06,Battery_3,hold,0.0,10.0,20.0
20,32.85,Battery_3,charge,25.0,15.6,31.25
21,11.9,Battery_3,charge,25.0,21.2,42.5
22,7.37,Battery_3,charge,25.0,26.9,53.75
23,7.67,Battery_3,charge,25.0,32.5,65.0
24,4.99,Battery_3,charge,25.0,38.1,76.25
25,6.62,Battery_3,charge,25.0,43.8,87.5
26,11.17,Battery_3,charge,25.0,49.4,98.75
27,11.93,Battery_3,charge,25.0,55.0,110.0
28,14.39,Battery_3,charge,25.0,60.6,121.25
29,15.5,Battery_3,charge,25.0,66.2,132.5
30,21.2,Battery_3,charge,25.0,71.9,143.75
31,39.0,Battery_3,hold,0.0,71.9,143.75
32,45.52,Battery_3,discharge,25.0,64.9,129.86
33,57.71,Battery_3,discharge,25.0,58.0,115.97
34,61.45,Battery_3,discharge,25.0,51.0,102.08
35,62.33,Battery_3,discharge,25.0,44.1,88.19
36,64.86,Battery_3,discharge,25.0,37.2,74.31
37,56.24,Battery_3,discharge,25.0,30.2,60.42
38,51.76,Battery_3,discharge,25.0,23.3,46.53
39,43.88,Battery_3,hold,0.0,23.3,46.53
40,43.96,Battery_3,discharge,22.75,16.9,33.89
41,47.09,Battery_3,discharge,25.0,10.0,20.0
42,41.07,Battery_3,hold,0.0,10.0,20.0
43,40.3,Battery_3,hold,0.0,10.0,20.0
44,24.85,Battery_3,hold,0.0,10.0,20.0
45,25.17,Battery_3,hold,0.0,10.0,20.0
46,1.13,Battery_3,hold,0.0,10.0,20.0
1,80.63,Battery_4,hold,0.0,50.0,40.0
2,86.92,Battery_4,hold,0.0,50.0,40.0
3,98.71,Battery_4,hold,0.0,50.0,40.0
4,90.72,Battery_4,hold,0.0,50.0,40.0
5,98.82,Battery_4,hold,0.0,50.0,40.0
6,88.36,Battery_4,hold,0.0,50.0,40.0
7,96.44,Battery_4,hold,0.0,50.0,40.0
8,94.68,Battery_4,hold,0.0,50.0,40.0
9,99.04,Battery_4,discharge,7.6,44.7,35.78
10,97.73,Battery_4,hold,0.0,44.7,35.78
11,101.75,Battery_4,discharge,10.0,37.8,30.22
12,103.89,Battery_4,discharge,10.0,30.8,24.67
13,103.96,Battery_4,discharge,10.0,23.9,19.11
14,102.14,Battery_4,discharge,10.0,16.9,13.56
15,101.88,Battery_4,discharge,10.0,10.0,8.0
16,97.17,Battery_4,hold,0.0,10.0,8.0
17,66.67,Battery_4,hold,0.0,10.0,8.0
18,53.82,Battery_4,hold,0.0,10.0,8.0
19,40.06,Battery_4,hold,0.0,10.0,8.0
20,32.85,Battery_4,charge,10.0,15.6,12.5
21,11.9,Battery_4,charge,10.0,21.2,17.0
22,7.37,Battery_4,charge,10.0,26.9,21.5
23,7.67,Battery_4,charge,10.0,32.5,26.0
24,4.99,Battery_4,charge,10.0,38.1,30.5
25,6.62,Battery_4,charge,10.0,43.8,35.0
26,11.17,Battery_4,charge,10.0,49.4,39.5
27,11.93,Battery_4,charge,10.0,55.0,44.0
28,14.39,Battery_4,charge,10.0,60.6,48.5
29,15.5,Battery_4,charge,10.0,66.2,53.0
30,21.2,Battery_4,charge,10.0,71.9,57.5
31,39.0,Battery_4,hold,0.0,71.9,57.5
32,45.52,Battery_4,discharge,10.0,64.9,51.94
33,57.71,Battery_4,discharge,10.0,58.0,46.39
34,61.45,Battery_4,discharge,10.0,51.0,40.83
35,62.33,Battery_4,discharge,10.0,44.1,35.28
36,64.86,Battery_4,discharge,10.0,37.2,29.72
37,56.24,Battery_4,discharge,10.0,30.2,24.17
38,51.76,Battery_4,discharge,10.0,23.3,18.61
39,43.88,Battery_4,hold,0.0,23.3,18.61
40,43.96,Battery_4,discharge,9.1,16.9,13.56
41,47.09,Battery_4,discharge,10.0,10.0,8.0
42,41.07,Battery_4,hold,0.0,10.0,8.0
43,40.3,Battery_4,hold,0.0,10.0,8.0
44,24.85,Battery_4,hold,0.0,10.0,8.0
45,25.17,Battery_4,hold,0.0,10.0,8.0
46,1.13,Battery_4,hold,0.0,10.0,8.0
1,80.63,Battery_5,hold,0.0,50.0,80.0
2,86.92,Battery_5,hold,0.0,50.0,80.0
3,98.71,Battery_5,hold,0.0,50.0,80.0
4,90.72,Battery_5,hold,0.0,50.0,80.0
5,98.82,Battery_5,hold,0.0,50.0,80.0
6,88.36,Battery_5,hold,0.0,50.0,80.0
7,96.44,Battery_5,hold,0.0,50.0,80.0
8,94.68,Battery_5,hold,0.0,50.0,80.0
9,99.04,Battery_5,discharge,15.2,44.7,71.56
10,97.73,Battery_5,hold,0.0,44.7,71.56
11,101.75,Battery_5,discharge,20.0,37.8,60.44
12,103.89,Battery_5,discharge,20.0,30.8,49.33
13,103.96,Battery_5,discharge,20.0,23.9,38.22
14,102.14,Battery_5,discharge,20.0,16.9,27.11
15,101.88,Battery_5,discharge,20.0,10.0,16.0
16,97.17,Battery_5,hold,0.0,10.0,16.0
17,66.67,Battery_5,hold,0.0,10.0,16.0
18,53.82,Battery_5,hold,0.0,10.0,16.0
19,40.06,Battery_5,hold,0.0,10.0,16.0
20,32.85,Battery_5,charge,20.0,15.6,25.0
21,11.9,Battery_5,charge,20.0,21.2,34.0
