settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,92.46,Battery_1,hold,0.0,50.0,10.0
2,95.99,Battery_1,hold,0.0,50.0,10.0
3,95.31,Battery_1,hold,0.0,50.0,10.0
4,93.17,Battery_1,hold,0.0,50.0,10.0
5,94.43,Battery_1,hold,0.0,50.0,10.0
6,94.2,Battery_1,hold,0.0,50.0,10.0
7,97.16,Battery_1,hold,0.0,50.0,10.0
8,96.15,Battery_1,hold,0.0,50.0,10.0
9,97.96,Battery_1,hold,0.0,50.0,10.0
10,99.75,Battery_1,hold,0.0,50.0,10.0
11,114.55,Battery_1,discharge,4.0,38.9,7.78
12,114.74,Battery_1,discharge,4.0,27.8,5.56
13,108.74,Battery_1,discharge,2.4,21.1,4.22
14,116.62,Battery_1,discharge,4.0,10.0,2.0
15,98.14,Battery_1,hold,0.0,10.0,2.0
16,92.24,Battery_1,hold,0.0,10.0,2.0
17,82.26,Battery_1,hold,0.0,10.0,2.0
18,68.14,Battery_1,hold,0.0,10.0,2.0
19,47.88,Battery_1,hold,0.0,10.0,2.0
20,34.1,Battery_1,hold,0.0,10.0,2.0
21,25.98,Battery_1,hold,0.0,10.0,2.0
22,22.24,Battery_1,hold,0.0,10.0,2.0
23,-1.95,Battery_1,charge,4.0,19.0,3.8
24,-2.6,Battery_1,charge,4.0,28.0,5.6
25,-0.33,Battery_1,charge,4.0,37.0,7.4
26,-3.95,Battery_1,charge,4.0,46.0,9.2
27,-8.31,Battery_1,charge,4.0,55.0,11.0
28,-12.2,Battery_1,charge,4.0,64.0,12.8
29,-9.81,Battery_1,charge,4.0,73.0,14.6
30,-5.88,Battery_1,charge,4.0,82.0,16.4
31,4.0,Battery_1,charge,3.56,90.0,18.0
32,28.28,Battery_1,discharge,3.24,81.0,16.2
33,19.71,Battery_1,charge,4.0,90.0,18.0
34,43.29,Battery_1,hold,0.0,90.0,18.0
35,73.53,Battery_1,hold,0.0,90.0,18.0
36,73.32,Battery_1,hold,0.0,90.0,18.0
37,83.87,Battery_1,hold,0.0,90.0,18.0
38,88.38,Battery_1,hold,0.0,90.0,18.0
39,105.37,Battery_1,hold,0.0,90.0,18.0
40,108.04,Battery_1,hold,0.0,90.0,18.0
41,110.45,Battery_1,discharge,4.0,78.9,15.78
42,110.6,Battery_1,discharge,4.0,67.8,13.56
43,112.51,Battery_1,discharge,4.0,56.7,11.33
44,115.46,Battery_1,discharge,4.0,45.6,9.11
45,116.73,Battery_1,discharge,4.0,34.4,6.89
46,109.27,Battery_1,discharge,0.8,32.2,6.44
47,112.95,Battery_1,discharge,4.0,21.1,4.22
48,114.96,Battery_1,discharge,4.0,10.0,2.0
1,92.46,Battery_2,hold,0.0,50.0,50.0
2,95.99,Battery_2,hold,0.0,50.0,50.0
3,95.31,Battery_2,hold,0.0,50.0,50.0
4,93.17,Battery_2,hold,0.0,50.0,50.0
5,94.43,Battery_2,hold,0.0,50.0,50.0
6,94.2,Battery_2,hold,0.0,50.0,50.0
7,97.16,Battery_2,hold,0.0,50.0,50.0
8,96.15,Battery_2,hold,0.0,50.0,50.0
9,97.96,Battery_2,hold,0.0,50.0,50.0
10,99.75,Battery_2,discharge,12.5,43.1,43.06
11,114.55,Battery_2,discharge,12.5,36.1,36.11
12,114.74,Battery_2,discharge,12.5,29.2,29.17
13,108.74,Battery_2,discharge,12.5,22.2,22.22
14,116.62,Battery_2,discharge,12.5,15.3,15.28
15,98.14,Battery_2,discharge,9.5,10.0,10.0
16,92.24,Battery_2,hold,0.0,10.0,10.0
17,82.26,Battery_2,hold,0.0,10.0,10.0
18,68.14,Battery_2,hold,0.0,10.0,10.0
19,47.88,Battery_2,hold,0.0,10.0,10.0
20,34.1,Battery_2,charge,12.5,15.6,15.62
21,25.98,Battery_2,charge,12.5,21.2,21.25
22,22.24,Battery_2,charge,12.5,26.9,26.88
23,-1.95,Battery_2,charge,12.5,32.5,32.5
24,-2.6,Battery_2,charge,12.5,38.1,38.12
25,-0.33,Battery_2,charge,12.5,43.8,43.75
26,-3.95,Battery_2,charge,12.5,49.4,49.38
27,-8.31,Battery_2,charge,12.5,55.0,55.0
28,-12.2,Battery_2,charge,12.5,60.6,60.62
29,-9.81,Battery_2,charge,12.5,66.2,66.25
30,-5.88,Battery_2,charge,12.5,71.9,71.88
31,4.0,Battery_2,charge,12.5,77.5,77.5
32,28.28,Battery_2,charge,12.5,83.1,83.12
33,19.71,Battery_2,charge,12.5,88.8,88.75
34,43.29,Battery_2,charge,2.78,90.0,90.0
35,73.53,Battery_2,hold,0.0,90.0,90.0
36,73.32,Battery_2,hold,0.0,90.0,90.0
37,83.87,Battery_2,discharge,6.5,86.4,86.39
38,88.38,Battery_2,discharge,12.5,79.4,79.44
