settlement_period,price,asset,action,power_mw,soc,energy_mwh
1,96.92,Battery_1,charge,4.0,59.0,11.8
2,92.97,Battery_1,charge,4.0,68.0,13.6
3,106.22,Battery_1,hold,0.0,68.0,13.6
4,104.02,Battery_1,hold,0.0,68.0,13.6
5,113.34,Battery_1,hold,0.0,68.0,13.6
6,100.74,Battery_1,charge,1.78,72.0,14.4
7,99.06,Battery_1,charge,4.0,81.0,16.2
8,100.2,Battery_1,charge,4.0,90.0,18.0
9,101.4,Battery_1,hold,0.0,90.0,18.0
10,100.82,Battery_1,hold,0.0,90.0,18.0
11,115.11,Battery_1,hold,0.0,90.0,18.0
12,114.06,Battery_1,hold,0.0,90.0,18.0
13,107.86,Battery_1,hold,0.0,90.0,18.0
14,119.25,Battery_1,hold,0.0,90.0,18.0
15,110.99,Battery_1,hold,0.0,90.0,18.0
16,118.77,Battery_1,hold,0.0,90.0,18.0
17,116.35,Battery_1,hold,0.0,90.0,18.0
18,118.72,Battery_1,hold,0.0,90.0,18.0
19,110.93,Battery_1,hold,0.0,90.0,18.0
20,107.63,Battery_1,hold,0.0,90.0,18.0
21,110.39,Battery_1,hold,0.0,90.0,18.0
22,110.68,Battery_1,hold,0.0,90.0,18.0
23,116.31,Battery_1,hold,0.0,90.0,18.0
24,105.11,Battery_1,hold,0.0,90.0,18.0
25,107.69,Battery_1,hold,0.0,90.0,18.0
26,103.12,Battery_1,hold,0.0,90.0,18.0
27,105.12,Battery_1,hold,0.0,90.0,18.0
28,107.33,Battery_1,hold,0.0,90.0,18.0
29,107.84,Battery_1,hold,0.0,90.0,18.0
30,104.96,Battery_1,hold,0.0,90.0,18.0
31,103.79,Battery_1,hold,0.0,90.0,18.0
32,104.11,Battery_1,hold,0.0,90.0,18.0
33,102.82,Battery_1,hold,0.0,90.0,18.0
34,102.25,Battery_1,hold,0.0,90.0,18.0
35,118.05,Battery_1,hold,0.0,90.0,18.0
36,123.8,Battery_1,hold,0.0,90.0,18.0
37,128.73,Battery_1,discharge,4.0,78.9,15.78
38,128.78,Battery_1,discharge,4.0,67.8,13.56
39,137.23,Battery_1,discharge,4.0,56.7,11.33
40,134.74,Battery_1,discharge,4.0,45.6,9.11
41,133.87,Battery_1,discharge,4.0,34.4,6.89
42,133.25,Battery_1,discharge,4.0,23.3,4.67
43,126.79,Battery_1,discharge,4.0,12.2,2.44
44,125.13,Battery_1,discharge,0.8,10.0,2.0
45,123.35,Battery_1,hold,0.0,10.0,2.0
46,113.11,Battery_1,hold,0.0,10.0,2.0
47,104.18,Battery_1,hold,0.0,10.0,2.0
48,98.09,Battery_1,hold,0.0,10.0,2.0
1,96.92,Battery_2,charge,12.5,55.6,55.62
2,92.97,Battery_2,charge,12.5,61.3,61.25
3,106.22,Battery_2,hold,0.0,61.3,61.25
4,104.02,Battery_2,hold,0.0,61.3,61.25
5,113.34,Battery_2,hold,0.0,61.3,61.25
6,100.74,Battery_2,hold,0.0,61.3,61.25
7,99.06,Battery_2,charge,12.5,66.9,66.88
8,100.2,Battery_2,charge,12.5,72.5,72.5
9,101.4,Battery_2,hold,0.0,72.5,72.5
10,100.82,Battery_2,hold,0.0,72.5,72.5
11,115.11,Battery_2,hold,0.0,72.5,72.5
12,114.06,Battery_2,hold,0.0,72.5,72.5
13,107.86,Battery_2,hold,0.0,72.5,72.5
14,119.25,Battery_2,hold,0.0,72.5,72.5
15,110.99,Battery_2,hold,0.0,72.5,72.5
16,118.77,Battery_2,hold,0.0,72.5,72.5
17,116.35,Battery_2,hold,0.0,72.5,72.5
18,118.72,Battery_2,hold,0.0,72.5,72.5
19,110.93,Battery_2,hold,0.0,72.5,72.5
20,107.63,Battery_2,hold,0.0,72.5,72.5
21,110.39,Battery_2,hold,0.0,72.5,72.5
22,110.68,Battery_2,hold,0.0,72.5,72.5
23,116.31,Battery_2,hold,0.0,72.5,72.5
24,105.11,Battery_2,hold,0.0,72.5,72.5
25,107.69,Battery_2,hold,0.0,72.5,72.5
26,103.12,Battery_2,hold,0.0,72.5,72.5
27,105.12,Battery_2,hold,0.0,72.5,72.5
28,107.33,Battery_2,hold,0.0,72.5,72.5
29,107.84,Battery_2,hold,0.0,72.5,72.5
30,104.96,Battery_2,hold,0.0,72.5,72.5
31,103.79,Battery_2,hold,0.0,72.5,72.5
32,104.11,Battery_2,hold,0.0,72.5,72.5
33,102.82,Battery_2,hold,0.0,72.5,72.5
34,102.25,Battery_2,hold,0.0,72.5,72.5
35,118.05,Battery_2,hold,0.0,72.5,72.5
36,123.8,Battery_2,discharge,12.5,65.6,65.56
37,128.73,Battery_2,discharge,12.5,58.6,58.61
38,128.78,Battery_2,discharge,12.5,51.7,51.67
39,137.23,Battery_2,discharge,12.5,44.7,44.72
40,134.74,Battery_2,discharge,12.5,37.8,37.78
41,133.87,Battery_2,discharge,12.5,30.8,30.83
42,133.25,Battery_2,discharge,12.5,23.9,23.89
43,126.79,Battery_2,discharge,12.5,16.9,16.94
44,125.13,Battery_2,discharge,12.5,10.0,10.0
45,123.35,Battery_2,hold,0.0,10.0,10.0
46,113.11,Battery_2,hold,0.0,10.0,10.0
47,104.18,Battery_2,hold,0.0,10.0,10.0
48,98.09,Battery_2,hold,0.0,10.0,10.0
1,96.92,Battery_3,charge,25.0,55.6,111.25
2,92.97,Battery_3,charge,25.0,61.3,122.5
3,106.22,Battery_3,hold,0.0,61.3,122.5
4,104.02,Battery_3,hold,0.0,61.3,122.5
5,113.34,Battery_3,hold,0.0,61.3,122.5
6,100.74,Battery_3,hold,0.0,61.3,122.5
7,99.06,Battery_3,charge,25.0,66.9,133.75
8,100.2,Battery_3,charge,25.0,72.5,145.0
9,101.4,Battery_3,hold,0.0,72.5,145.0
10,100.82,Battery_3,hold,0.0,72.5,145.0
11,115.11,Battery_3,hold,0.0,72.5,145.0
12,114.06,Battery_3,hold,0.0,72.5,145.0
13,107.86,Battery_3,hold,0.0,72.5,145.0
14,119.25,Battery_3,hold,0.0,72.5,145.0
15,110.99,Battery_3,hold,0.0,72.5,145.0
16,118.77,Battery_3,hold,0.0,72.5,145.0
17,116.35,Battery_3,hold,0.0,72.5,145.0
18,118.72,Battery_3,hold,0.0,72.5,145.0
19,110.93,Battery_3,hold,0.0,72.5,145.0
20,107.63,Battery_3,hold,0.0,72.5,145.0
21,110.39,Battery_3,hold,0.0,72.5,145.0
22,110.68,Battery_3,hold,0.0,72.5,145.0
23,116.31,Battery_3,hold,0.0,72.5,145.0
24,105.11,Battery_3,hold,0.0,72.5,145.0
25,107.69,Battery_3,hold,0.0,72.5,145.0
26,103.12,Battery_3,hold,0.0,72.5,145.0
27,105.12,Battery_3,hold,0.0,72.5,145.0
28,107.33,Battery_3,hold,0.0,72.5,145.0
29,107.84,Battery_3,hold,0.0,72.5,145.0
30,104.96,Battery_3,hold,0.0,72.5,145.0
31,103.79,Battery_3,hold,0.0,72.5,145.0
32,104.11,Battery_3,hold,0.0,72.5,145.0
33,102.82,Battery_3,hold,0.0,72.5,145.0
34,102.25,Battery_3,hold,0.0,72.5,145.0
35,118.05,Battery_3,hold,0.0,72.5,145.0
36,123.8,Battery_3,discharge,25.0,65.6,131.11
37,128.73,Battery_3,discharge,25.0,58.6,117.22
38,128.78,Battery_3,discharge,25.0,51.7,103.33
39,137.23,Battery_3,discharge,25.0,44.7,89.44
40,134.74,Battery_3,discharge,25.0,37.8,75.56
41,133.87,Battery_3,discharge,25.0,30.8,61.67
42,133.25,Battery_3,discharge,25.0,23.9,47.78
43,126.79,Battery_3,discharge,25.0,16.9,33.89
44,125.13,Battery_3,discharge,25.0,10.0,20.0
45,123.35,Battery_3,hold,0.0,10.0,20.0
46,113.11,Battery_3,hold,0.0,10.0,20.0
47,104.18,Battery_3,hold,0.0,10.0,20.0
48,98.09,Battery_3,hold,0.0,10.0,20.0
1,96.92,Battery_4,charge,10.0,55.6,44.5
2,92.97,Battery_4,charge,10.0,61.3,49.0
3,106.22,Battery_4,hold,0.0,61.3,49.0
4,104.02,Battery_4,hold,0.0,61.3,49.0
5,113.34,Battery_4,hold,0.0,61.3,49.0
6,100.74,Battery_4,hold,0.0,61.3,49.0
7,99.06,Battery_4,charge,10.0,66.9,53.5
8,100.2,Battery_4,charge,10.0,72.5,58.0
9,101.4,Battery_4,hold,0.0,72.5,58.0
10,100.82,Battery_4,hold,0.0,72.5,58.0
11,115.11,Battery_4,hold,0.0,72.5,58.0
12,114.06,Battery_4,hold,0.0,72.5,58.0
13,107.86,Battery_4,hold,0.0,72.5,58.0
14,119.25,Battery_4,hold,0.0,72.5,58.0
15,110.99,Battery_4,hold,0.0,72.5,58.0
16,118.77,Battery_4,hold,0.0,72.5,58.0
17,116.35,Battery_4,hold,0.0,72.5,58.0
18,118.72,Battery_4,hold,0.0,72.5,58.0
19,110.93,Battery_4,hold,0.0,72.5,58.0
20,107.63,Battery_4,hold,0.0,72.5,58.0
21,110.39,Battery_4,hold,0.0,72.5,58.0
22,110.68,Battery_4,hold,0.0,72.5,58.0
23,116.31,Battery_4,hold,0.0,72.5,58.0
24,105.11,Battery_4,hold,0.0,72.5,58.0
25,107.69,Battery_4,hold,0.0,72.5,58.0
26,103.12,Battery_4,hold,0.0,72.5,58.0
27,105.12,Battery_4,hold,0.0,72.5,58.0
28,107.33,Battery_4,hold,0.0,72.5,58.0
29,107.84,Battery_4,hold,0.0,72.5,58.0
30,104.96,Battery_4,hold,0.0,72.5,58.0
31,103.79,Battery_4,hold,0.0,72.5,58.0
32,104.11,Battery_4,hold,0.0,72.5,58.0
33,102.82,Battery_4,hold,0.0,72.5,58.0
34,102.25,Battery_4,hold,0.0,72.5,58.0
35,118.05,Battery_4,hold,0.0,72.5,58.0
36,123.8,Battery_4,discharge,10.0,65.6,52.44
37,128.73,Battery_4,discharge,10.0,58.6,46.89
38,128.78,Battery_4,discharge,10.0,51.7,41.33
39,137.23,Battery_4,discharge,10.0,44.7,35.78
40,134.74,Battery_4,discharge,10.0,37.8,30.22
41,133.87,Battery_4,discharge,10.0,30.8,24.67
42,133.25,Battery_4,discharge,10.0,23.9,19.11
43,126.79,Battery_4,discharge,10.0,16.9,13.56
44,125.13,Battery_4,discharge,10.0,10.0,8.0
45,123.35,Battery_4,hold,0.0,10.0,8.0
46,113.11,Battery_4,hold,0.0,10.0,8.0
47,104.18,Battery_4,hold,0.0,10.0,8.0
48,98.09,Battery_4,hold,0.0,10.0,8.0
1,96.92,Battery_5,charge,20.0,55.6,89.0
2,92.97,Battery_5,charge,20.0,61.3,98.0
3,106.22,Battery_5,hold,0.0,61.3,98.0
4,104.02,Battery_5,hold,0.0,61.3,98.0
5,113.34,Battery_5,hold,0.0,61.3,98.0
6,100.74,Battery_5,hold,0.0,61.3,98.0
7,99.06,Battery_5,charge,20.0,66.9,107.0
8,100.2,Battery_5,charge,20.0,72.5,116.0
9,101.4,Battery_5,hold,0.0,72.5,116.0
10,100.82,Battery_5,hold,0.0,72.5,116.0
11,115.11,Battery_5,hold,0.0,72.5,116.0
12,114.06,Battery_5,hold,0.0,72.5,116.0
13,107.86,Battery_5,hold,0.0,72.5,116.0
14,119.25,Battery_5,hold,0.0,72.5,116.0
15,110.99,Battery_5,hold,0.0,72.5,116.0
16,118.77,Battery_5,hold,0.0,72.5,116.0
17,116.35,Battery_5,hold,0.0,72.5,116.0
18,118.72,Battery_5,hold,0.0,72.5,116.0
19,110.93,Battery_5,hold,0.0,72.5,116.0
20,107.63,Battery_5,hold,0.0,72.5,116.0
21,110.39,Battery_5,hold,0.0,72.5,116.0
22,110.68,Battery_5,hold,0.0,72.5,116.0
23,116.31,Battery_5,hold,0.0,72.5,116.0
24,105.11,Battery_5,hold,0.0,72.5,116.0
25,107.69,Battery_5,hold,0.0,72.5,116.0
26,103.12,Battery_5,hold,0.0,72.5,116.0
27,105.12,Battery_5,hold,0.0,72.5,116.0
28,107.33,Battery_5,hold,0.0,72.5,116.0
29,107.84,Battery_5,hold,0.0,72.5,116.0
30,104.96,Battery_5,hold,0.0,72.5,116.0
31,103.79,Battery_5,hold,0.0,72.5,116.0
32,104.11,Battery_5,hold,0.0,72.5,116.0
33,102.82,Battery_5,hold,0.0,72.5,116.0
34,102.25,Battery_5,hold,0.0,72.5,116.0
35,118.05,Battery_5,hold,0.0,72.5,116.0
36,123.8,Battery_5,discharge,20.0,65.6,104.89
37,128.73,Battery_5,discharge,20.0,58.6,93.78
38,128.78,Battery_5,discharge,20.0,51.7,82.67
39,137.23,Battery_5,discharge,20.0,44.7,71.56
40,134.74,Battery_5,discharge,20.0,37.8,60.44
41,133.87,Battery_5,discharge,20.0,30.8,49.33
42,133.25,Battery_5,discharge,20.0,23.9,38.22
43,126.79,Battery_5,discharge,20.0,16.9,27.11
44,125.13,Battery_5,discharge,20.0,10.0,16.0
45,123.35,Battery_5,hold,0.0,10.0,16.0
46,113.11,Battery_5,hold,0.0,10.0,16.0
47,104.18,Battery_5,hold,0.0,10.0,16.0
48,98.09,Battery_5,hold,0.0,10.0,16.0
