startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-11-27T00:00:00Z,APXMIDP,2024-11-27,1,94.62,1054.35
2024-11-27T00:30:00Z,APXMIDP,2024-11-27,2,97.07,1070.85
2024-11-27T01:00:00Z,APXMIDP,2024-11-27,3,93.14,1144.1
2024-11-27T01:30:00Z,APXMIDP,2024-11-27,4,85.44,1223.1
2024-11-27T02:00:00Z,APXMIDP,2024-11-27,5,92.17,1709.95
2024-11-27T02:30:00Z,APXMIDP,2024-11-27,6,91.29,1921.6
2024-11-27T03:00:00Z,APXMIDP,2024-11-27,7,87.79,1583.75
2024-11-27T03:30:00Z,APXMIDP,2024-11-27,8,85.92,1785.85
2024-11-27T04:00:00Z,APXMIDP,2024-11-27,9,88.11,1872.6
2024-11-27T04:30:00Z,APXMIDP,2024-11-27,10,83.81,1938.95
2024-11-27T05:00:00Z,APXMIDP,2024-11-27,11,85.7,1751.6
2024-11-27T05:30:00Z,APXMIDP,2024-11-27,12,84.04,1836.7
2024-11-27T06:00:00Z,APXMIDP,2024-11-27,13,88.17,1962.7
2024-11-27T06:30:00Z,APXMIDP,2024-11-27,14,87.94,2158.95
2024-11-27T07:00:00Z,APXMIDP,2024-11-27,15,94.52,2505.8
2024-11-27T07:30:00Z,APXMIDP,2024-11-27,16,101.61,2549.35
2024-11-27T08:00:00Z,APXMIDP,2024-11-27,17,98.27,2552.05
2024-11-27T08:30:00Z,APXMIDP,2024-11-27,18,97.69,2813.4
2024-11-27T09:00:00Z,APXMIDP,2024-11-27,19,96.98,3084.75
2024-11-27T09:30:00Z,APXMIDP,2024-11-27,20,101.7,3151.1
2024-11-27T10:00:00Z,APXMIDP,2024-11-27,21,98.86,3001.65
2024-11-27T10:30:00Z,APXMIDP,2024-11-27,22,101.52,2991.1
2024-11-27T11:00:00Z,APXMIDP,2024-11-27,23,95.0,3429.5
2024-11-27T11:30:00Z,APXMIDP,2024-11-27,24,95.75,3359.35
2024-11-27T12:00:00Z,APXMIDP,2024-11-27,25,95.12,3431.35
2024-11-27T12:30:00Z,APXMIDP,2024-11-27,26,92.35,3256.75
2024-11-27T13:00:00Z,APXMIDP,2024-11-27,27,92.61,3579.65
2024-11-27T13:30:00Z,APXMIDP,2024-11-27,28,95.18,3487.65
2024-11-27T14:00:00Z,APXMIDP,2024-11-27,29,95.74,3773.6
2024-11-27T14:30:00Z,APXMIDP,2024-11-27,30,93.41,3819.7
2024-11-27T15:00:00Z,APXMIDP,2024-11-27,31,98.77,3089.1
2024-11-27T15:30:00Z,APXMIDP,2024-11-27,32,103.26,2442.2
2024-11-27T16:00:00Z,APXMIDP,2024-11-27,33,107.86,2745.35
2024-11-27T16:30:00Z,APXMIDP,2024-11-27,34,111.29,2859.3
2024-11-27T17:00:00Z,APXMIDP,2024-11-27,35,114.7,3294.45
2024-11-27T17:30:00Z,APXMIDP,2024-11-27,36,116.44,3276.65
2024-11-27T18:00:00Z,APXMIDP,2024-11-27,37,115.38,3230.5
2024-11-27T18:30:00Z,APXMIDP,2024-11-27,38,114.11,3099.65
2024-11-27T19:00:00Z,APXMIDP,2024-11-27,39,114.78,2773.55
2024-11-27T19:30:00Z,APXMIDP,2024-11-27,40,107.89,2505.5
2024-11-27T20:00:00Z,APXMIDP,2024-11-27,41,109.99,2754.45
2024-11-27T20:30:00Z,APXMIDP,2024-11-27,42,106.45,2450.1
2024-11-27T21:00:00Z,APXMIDP,2024-11-27,43,99.76,2112.6
2024-11-27T21:30:00Z,APXMIDP,2024-11-27,44,102.92,2164.4
2024-11-27T22:00:00Z,APXMIDP,2024-11-27,45,109.03,2269.8
2024-11-27T22:30:00Z,APXMIDP,2024-11-27,46,98.59,2569.8
2024-11-27T23:00:00Z,APXMIDP,2024-11-27,47,91.65,1285.15
2024-11-27T23:30:00Z,APXMIDP,2024-11-27,48,98.13,1371.9
