settlementDate,settlementPeriod,startTime,publishTime,nationalDemand,transmissionSystemDemand
2024-10-19,1,2024-10-18T23:00:00Z,2024-10-18T11:45:00Z,20600,21104
2024-10-19,2,2024-10-18T23:30:00Z,2024-10-18T11:45:00Z,20380,20880
2024-10-19,3,2024-10-19T00:00:00Z,2024-10-18T11:45:00Z,20396,20896
2024-10-19,4,2024-10-19T00:30:00Z,2024-10-18T11:45:00Z,20950,21450
2024-10-19,5,2024-10-19T01:00:00Z,2024-10-18T11:45:00Z,20485,20985
2024-10-19,6,2024-10-19T01:30:00Z,2024-10-18T11:45:00Z,19884,20384
2024-10-19,7,2024-10-19T02:00:00Z,2024-10-18T11:45:00Z,19548,20048
2024-10-19,8,2024-10-19T02:30:00Z,2024-10-18T11:45:00Z,19396,19896
2024-10-19,9,2024-10-19T03:00:00Z,2024-10-18T11:45:00Z,19115,19615
2024-10-19,10,2024-10-19T03:30:00Z,2024-10-18T11:45:00Z,18880,19380
2024-10-19,11,2024-10-19T04:00:00Z,2024-10-18T11:45:00Z,19147,19647
2024-10-19,12,2024-10-19T04:30:00Z,2024-10-18T11:45:00Z,19699,20199
2024-10-19,13,2024-10-19T05:00:00Z,2024-10-18T11:45:00Z,21123,21623
2024-10-19,14,2024-10-19T05:30:00Z,2024-10-18T11:45:00Z,21992,22492
2024-10-19,15,2024-10-19T06:00:00Z,2024-10-18T11:45:00Z,23509,24009
2024-10-19,16,2024-10-19T06:30:00Z,2024-10-18T11:45:00Z,24630,25130
2024-10-19,17,2024-10-19T07:00:00Z,2024-10-18T11:45:00Z,26412,26912
2024-10-19,18,2024-10-19T07:30:00Z,2024-10-18T11:45:00Z,27473,27973
2024-10-19,19,2024-10-19T08:00:00Z,2024-10-18T11:45:00Z,28170,28670
2024-10-19,20,2024-10-19T08:30:00Z,2024-10-18T11:45:00Z,27517,28017
2024-10-19,21,2024-10-19T09:00:00Z,2024-10-18T11:45:00Z,26694,27194
2024-10-19,22,2024-10-19T09:30:00Z,2024-10-18T11:45:00Z,25770,26270
2024-10-19,23,2024-10-19T10:00:00Z,2024-10-18T11:45:00Z,25164,25664
2024-10-19,24,2024-10-19T10:30:00Z,2024-10-18T11:45:00Z,24757,25257
2024-10-19,25,2024-10-19T11:00:00Z,2024-10-18T11:45:00Z,24550,25050
2024-10-19,26,2024-10-19T11:30:00Z,2024-10-18T11:45:00Z,24135,24635
2024-10-19,27,2024-10-19T12:00:00Z,2024-10-18T11:45:00Z,23850,24350
2024-10-19,28,2024-10-19T12:30:00Z,2024-10-18T11:45:00Z,23940,24440
2024-10-19,29,2024-10-19T13:00:00Z,2024-10-18T11:45:00Z,24331,24831
2024-10-19,30,2024-10-19T13:30:00Z,2024-10-18T11:45:00Z,24624,25124
2024-10-19,31,2024-10-19T14:00:00Z,2024-10-18T11:45:00Z,25143,25643
2024-10-19,32,2024-10-19T14:30:00Z,2024-10-18T11:45:00Z,25683,26183
2024-10-19,33,2024-10-19T15:00:00Z,2024-10-18T11:45:00Z,26716,27216
2024-10-19,34,2024-10-19T15:30:00Z,2024-10-18T11:45:00Z,27875,28375
2024-10-19,35,2024-10-19T16:00:00Z,2024-10-18T11:45:00Z,29345,29845
2024-10-19,36,2024-10-19T16:30:00Z,2024-10-18T11:45:00Z,30380,30880
2024-10-19,37,2024-10-19T17:00:00Z,2024-10-18T11:45:00Z,31728,32228
2024-10-19,38,2024-10-19T17:30:00Z,2024-10-18T11:45:00Z,32140,32640
2024-10-19,39,2024-10-19T18:00:00Z,2024-10-18T11:45:00Z,31452,31952
2024-10-19,40,2024-10-19T18:30:00Z,2024-10-18T11:45:00Z,30524,31024
2024-10-19,41,2024-10-19T19:00:00Z,2024-10-18T11:45:00Z,29261,29761
2024-10-19,42,2024-10-19T19:30:00Z,2024-10-18T11:45:00Z,28417,28917
2024-10-19,43,2024-10-19T20:00:00Z,2024-10-18T11:45:00Z,27775,28275
2024-10-19,44,2024-10-19T20:30:00Z,2024-10-18T11:45:00Z,26931,27431
2024-10-19,45,2024-10-19T21:00:00Z,2024-10-18T11:45:00Z,25996,26496
2024-10-19,46,2024-10-19T21:30:00Z,2024-10-18T11:45:00Z,24885,25385
2024-10-19,47,2024-10-19T22:00:00Z,2024-10-18T11:45:00Z,23709,24506
2024-10-19,48,2024-10-19T22:30:00Z,2024-10-18T11:45:00Z,22740,23542
2024-10-20,1,2024-10-19T23:00:00Z,2024-10-18T11:45:00Z,20960,21762
2024-10-20,2,2024-10-19T23:30:00Z,2024-10-18T11:45:00Z,20537,21338
2024-10-20,3,2024-10-20T00:00:00Z,2024-10-18T11:45:00Z,20360,21161
2024-10-20,4,2024-10-20T00:30:00Z,2024-10-18T11:45:00Z,20500,21301
2024-10-20,5,2024-10-20T01:00:00Z,2024-10-18T11:45:00Z,19738,20539
2024-10-20,6,2024-10-20T01:30:00Z,2024-10-18T11:45:00Z,18780,19580
2024-10-20,7,2024-10-20T02:00:00Z,2024-10-18T11:45:00Z,17996,18796
2024-10-20,8,2024-10-20T02:30:00Z,2024-10-18T11:45:00Z,17301,18101
2024-10-20,9,2024-10-20T03:00:00Z,2024-10-18T11:45:00Z,16758,17557
2024-10-20,10,2024-10-20T03:30:00Z,2024-10-18T11:45:00Z,16187,16986
